,quarterlyStockholdersEquity,annualOtherNonCurrentLiabilities,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingGrossProfit,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingInterestExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,trailingRepaymentOfDebt,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,trailingOtherNonCashItems,annualPurchaseOfBusiness,trailingStockBasedCompensation,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualNetOtherFinancingCharges,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyAccumulatedDepreciation,annualInvestingCashFlow,annualCapitalExpenditure,annualCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,annualOperatingExpense,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,annualCapitalStock,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualInterestExpense,trailingBeginningCashPosition,quarterlyGrossPPE,annualChangesInAccountReceivables,quarterlyPretaxIncome,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,trailingCostOfRevenue,trailingCashDividendsPaid,quarterlyPurchaseOfBusiness,annualGoodwill,quarterlyRetainedEarnings,annualInventory,quarterlyTaxProvision,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyNetPPE,quarterlyEbitda,trailingOperatingExpense,quarterlyStockBasedCompensation,annualDeferredIncomeTax,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualTotalAssets,quarterlyTotalAssets,annualRetainedEarnings,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,trailingPretaxIncome,trailingChangeInWorkingCapital,quarterlyGoodwill,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualCostOfRevenue,annualOtherCurrentAssets,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualOperatingIncome,trailingPurchaseOfInvestment,annualPretaxIncome,trailingCommonStockIssuance,annualCashDividendsPaid,annualCurrentDebt,annualFreeCashFlow,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualEndCashPosition,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,annualIncomeTaxPayable,annualNonCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,quarterlyOtherNonCurrentLiabilities,quarterlyCurrentDebt,annualOtherNonCashItems,annualCashAndCashEquivalents,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,annualInvestmentsAndAdvances,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCurrentAccruedExpenses,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyChangeInInventory,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,annualNetPPE,annualCurrentLiabilities,annualEbitda,annualOperatingCashFlow,annualOtherNonCurrentAssets,quarterlyChangeInAccountPayable,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,annualBasicEPS,trailingBasicEPS,quarterlyBasicEPS,trailingChangeInAccountPayable,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,trailingChangesInAccountReceivables,annualDilutedEPS,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares
1451520000,11829000000.0,1356000000.0,641000000.0,1349000000.0,403000000.0,-9000000.0,,-167000000.0,,-1854000000.0,403000000.0,,,146000000.0,570000000.0,,-538000000.0,404000000.0,,,-806000000.0,574000000.0,1275000000.0,,326000000.0,697000000.0,,0.0,38200000000.0,403000000.0,38259000000.0,1448000000.0,-929000000.0,11000000.0,,495000000.0,,2701000000.0,,,-200000000.0,,,149000000.0,-38000000.0,,45000000.0,60000000.0,3189000000.0,-173000000.0,65000000.0,-10161000000.0,-2885000000.0,-3156000000.0,153000000.0,-202000000.0,,1673000000.0,10231000000.0,-294000000.0,816000000.0,641000000.0,0.0,,4612000000.0,561000000.0,,38200000000.0,-99000000.0,432000000.0,,2891000000.0,,,-17000000.0,819000000.0,9994000000.0,298000000.0,65000000.0,-10161000000.0,0.0,28039000000.0,902000000.0,,,239000000.0,3583000000.0,188000000.0,47000000.0,,0.0,-113000000.0,-37000000.0,1772000000.0,423000000.0,1473000000.0,23959000000.0,38259000000.0,,41150000000.0,41150000000.0,9994000000.0,28571000000.0,1350000000.0,,,819000000.0,-806000000.0,13134000000.0,-531000000.0,6648000000.0,574000000.0,,,13134000000.0,1910000000.0,,1704000000.0,,-629000000.0,1529000000.0,-251000000.0,369000000.0,,403000000.0,,325000000.0,,,149000000.0,-124000000.0,,1275000000.0,1356000000.0,1529000000.0,75000000.0,403000000.0,145000000.0,1250000000.0,-28000000.0,11829000000.0,3968000000.0,403000000.0,-906000000.0,929000000.0,,341000000.0,298000000.0,76000000.0,,3968000000.0,388000000.0,369000000.0,423000000.0,28571000000.0,3189000000.0,781000000.0,153000000.0,23959000000.0,-157000000.0,2891000000.0,1473000000.0,,-160000000.0,434000000.0,,52000000.0,577000000.0,0.0,404000000.0,-74000000.0,28039000000.0,4612000000.0,3515000000.0,2905000000.0,781000000.0,,,,,,,,,,,,,,,,,,,,,
1459382400,11966000000.0,,,,,-5000000.0,,,,,376000000.0,,,93000000.0,,,-54000000.0,402000000.0,,,-821000000.0,529000000.0,1028000000.0,,,403000000.0,,0.0,,376000000.0,,,-971000000.0,15000000.0,,565000000.0,,2622000000.0,,,,,,148000000.0,,,-189000000.0,112000000.0,,,,-10108000000.0,,,,364000000.0,,,,-27000000.0,592000000.0,651000000.0,,,5132000000.0,,,38541000000.0,,455000000.0,,2883000000.0,,,-30000000.0,,10125000000.0,,142000000.0,,-54000000.0,28433000000.0,926000000.0,,,,,,2000000.0,,0.0,-379000000.0,,1618000000.0,259000000.0,1100000000.0,23979000000.0,38952000000.0,,,41835000000.0,,,,,,849000000.0,,12975000000.0,,,,,,,,,,,,,,319000000.0,,,,328000000.0,,,,-94000000.0,,,1373000000.0,2243000000.0,,,143000000.0,,32000000.0,,,376000000.0,-989000000.0,1004000000.0,,,231000000.0,25000000.0,,3809000000.0,330000000.0,319000000.0,,29111000000.0,3254000000.0,845000000.0,147000000.0,,,,,,-161000000.0,439000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,11801000000.0,,,,,445000000.0,,,,,616000000.0,,,111000000.0,,,-932000000.0,399000000.0,,,-852000000.0,543000000.0,1140000000.0,,,376000000.0,,0.0,,616000000.0,,,-1035000000.0,14000000.0,,-13000000.0,,2156000000.0,,,,,,152000000.0,,,82000000.0,-154000000.0,,,,-10261000000.0,,,,552000000.0,,,,240000000.0,290000000.0,877000000.0,,,5680000000.0,,,39756000000.0,,-112000000.0,,3341000000.0,,,-16000000.0,,9952000000.0,,-106000000.0,,0.0,29495000000.0,344000000.0,,,,,,31000000.0,,0.0,-745000000.0,,1759000000.0,289000000.0,994000000.0,24632000000.0,39534000000.0,,,42875000000.0,,,,,,786000000.0,,13178000000.0,,,,,,,,,,,,,,16000000.0,,,,314000000.0,,,,-112000000.0,,,1709000000.0,2684000000.0,,,142000000.0,,-18000000.0,,,616000000.0,-604000000.0,397000000.0,,,270000000.0,36000000.0,,3370000000.0,27000000.0,17000000.0,,30312000000.0,3103000000.0,824000000.0,150000000.0,,,,,,-175000000.0,410000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,12366000000.0,,,,,325000000.0,,,,,518000000.0,,,282000000.0,,,-312000000.0,397000000.0,,,-865000000.0,587000000.0,1173000000.0,,,616000000.0,,0.0,,518000000.0,,,-1081000000.0,11000000.0,,457000000.0,,2535000000.0,,,,,,153000000.0,,,126000000.0,212000000.0,,,,-10451000000.0,,,,932000000.0,,,,-98000000.0,809000000.0,833000000.0,,,6794000000.0,,,41938000000.0,,982000000.0,,2924000000.0,,,-1166000000.0,,10527000000.0,,282000000.0,,-1000000.0,31487000000.0,1446000000.0,,,,,,17000000.0,,0.0,-272000000.0,,1642000000.0,298000000.0,1062000000.0,25541000000.0,42602000000.0,,,45526000000.0,,,,,,2150000000.0,,13522000000.0,,,,,,,,,,,,,,622000000.0,,,,328000000.0,,,,-212000000.0,,,1663000000.0,3773000000.0,,,136000000.0,,9000000.0,,,518000000.0,-1839000000.0,893000000.0,,,302000000.0,653000000.0,,2908000000.0,719000000.0,622000000.0,,32335000000.0,3360000000.0,727000000.0,153000000.0,,,,,,-175000000.0,436000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,12971000000.0,141000000.0,809000000.0,1370000000.0,349000000.0,9000000.0,,-54000000.0,,-2057000000.0,349000000.0,,,648000000.0,403000000.0,,-759000000.0,548000000.0,,,-748000000.0,530000000.0,1476000000.0,,736000000.0,518000000.0,,0.0,43624000000.0,349000000.0,44676000000.0,1519000000.0,-1127000000.0,11000000.0,,590000000.0,,2870000000.0,,,-1582000000.0,,,152000000.0,1619000000.0,,-150000000.0,47000000.0,3773000000.0,2513000000.0,-20000000.0,-10693000000.0,-4886000000.0,-4214000000.0,158000000.0,665000000.0,,1738000000.0,10183000000.0,-169000000.0,628000000.0,809000000.0,0.0,,5927000000.0,553000000.0,,43624000000.0,-42000000.0,505000000.0,,3110000000.0,,,-370000000.0,2364000000.0,10717000000.0,258000000.0,105000000.0,-10693000000.0,-1000000.0,32931000000.0,979000000.0,,,217000000.0,3359000000.0,-131000000.0,13000000.0,,0.0,-499000000.0,774000000.0,1827000000.0,409000000.0,1554000000.0,26618000000.0,44676000000.0,,47786000000.0,47786000000.0,10717000000.0,32545000000.0,1371000000.0,,,2364000000.0,-748000000.0,14429000000.0,-1034000000.0,6824000000.0,530000000.0,,,14429000000.0,1621000000.0,,1830000000.0,,-687000000.0,2692000000.0,-1895000000.0,379000000.0,,349000000.0,,342000000.0,,,152000000.0,-616000000.0,,1476000000.0,141000000.0,2692000000.0,63000000.0,349000000.0,132000000.0,1312000000.0,1596000000.0,12971000000.0,3123000000.0,349000000.0,-1454000000.0,1043000000.0,,389000000.0,258000000.0,40000000.0,,3123000000.0,409000000.0,379000000.0,409000000.0,32545000000.0,3773000000.0,825000000.0,158000000.0,26618000000.0,122000000.0,3110000000.0,1554000000.0,,-176000000.0,453000000.0,,51000000.0,1134000000.0,0.0,548000000.0,-56000000.0,32931000000.0,5927000000.0,3695000000.0,2319000000.0,825000000.0,,,,,,,,,,,,,,,,,,,,,
1490918400,13284000000.0,,,,,-1000000.0,,,,,290000000.0,,,357000000.0,,,-313000000.0,544000000.0,,,-696000000.0,467000000.0,969000000.0,,,349000000.0,,0.0,,290000000.0,,,-992000000.0,17000000.0,,746000000.0,,3031000000.0,,,,,,145000000.0,,,47000000.0,268000000.0,,,,-10912000000.0,,,,-46000000.0,,,,-59000000.0,1004000000.0,984000000.0,,,5812000000.0,,,44404000000.0,,755000000.0,,2953000000.0,,,-5000000.0,,10952000000.0,,295000000.0,,-14000000.0,33492000000.0,1284000000.0,,,,,,-22000000.0,,0.0,12000000.0,,1815000000.0,239000000.0,1267000000.0,26903000000.0,45331000000.0,,,48284000000.0,,,,,,2380000000.0,,14409000000.0,,,,,,,,,,,,,,441000000.0,,,,360000000.0,,,,-409000000.0,,,150000000.0,2893000000.0,,,169000000.0,,-5000000.0,,,290000000.0,-1026000000.0,1216000000.0,,,210000000.0,170000000.0,,3182000000.0,452000000.0,441000000.0,,32715000000.0,4051000000.0,822000000.0,160000000.0,,,,,,-176000000.0,470000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,13352000000.0,,,,,-187000000.0,,,,,223000000.0,,,466000000.0,,,-693000000.0,541000000.0,,,-718000000.0,500000000.0,1054000000.0,,,290000000.0,,0.0,,223000000.0,,,-810000000.0,11000000.0,,528000000.0,,2533000000.0,,,,,,146000000.0,,,106000000.0,143000000.0,,,,-11143000000.0,,,,90000000.0,,,,-67000000.0,885000000.0,898000000.0,,,6063000000.0,,,45704000000.0,,415000000.0,,2767000000.0,,,-178000000.0,,11004000000.0,,167000000.0,,0.0,34561000000.0,942000000.0,,,,,,3000000.0,,0.0,75000000.0,,1536000000.0,314000000.0,1139000000.0,27708000000.0,46609000000.0,,,49376000000.0,,,,,,2379000000.0,,15000000000.0,,,,,,,,,,,,,,259000000.0,,,,368000000.0,,,,-511000000.0,,,196000000.0,3113000000.0,,,159000000.0,,-29000000.0,,,223000000.0,-1041000000.0,997000000.0,,,239000000.0,38000000.0,,3163000000.0,248000000.0,260000000.0,,33771000000.0,4218000000.0,876000000.0,158000000.0,,,,,,-193000000.0,469000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,13285000000.0,,,,,-115000000.0,,,,,189000000.0,,,259000000.0,,,-823000000.0,537000000.0,,,-678000000.0,507000000.0,1190000000.0,,,223000000.0,,0.0,,189000000.0,,,-1078000000.0,9000000.0,,467000000.0,,2679000000.0,,,,,,148000000.0,,,74000000.0,-109000000.0,,,,-11341000000.0,,,,337000000.0,,,,-34000000.0,821000000.0,1019000000.0,,,7194000000.0,,,46725000000.0,,15000000.0,,2878000000.0,,,-248000000.0,,10855000000.0,,-84000000.0,,-1000000.0,35384000000.0,558000000.0,,,,,,39000000.0,,0.0,-257000000.0,,1720000000.0,334000000.0,1212000000.0,27433000000.0,47251000000.0,,,50129000000.0,,,,,,2393000000.0,,14803000000.0,,,,,,,,,,,,,,57000000.0,,,,378000000.0,,,,-162000000.0,,,245000000.0,3921000000.0,,,165000000.0,,-86000000.0,,,189000000.0,-1193000000.0,959000000.0,,,296000000.0,-300000000.0,,3169000000.0,102000000.0,57000000.0,,34627000000.0,4118000000.0,967000000.0,149000000.0,,,,,,-193000000.0,492000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,12690000000.0,35000000.0,1111000000.0,256000000.0,288000000.0,-213000000.0,,-61000000.0,,-2800000000.0,288000000.0,,,232000000.0,425000000.0,,-971000000.0,596000000.0,,,-626000000.0,760000000.0,1350000000.0,,-135000000.0,189000000.0,,0.0,48108000000.0,288000000.0,47113000000.0,351000000.0,-1069000000.0,10000000.0,,589000000.0,,2964000000.0,,,-270000000.0,,,150000000.0,58000000.0,,-103000000.0,858000000.0,2795000000.0,1007000000.0,-49000000.0,-11605000000.0,-4700000000.0,-3949000000.0,162000000.0,626000000.0,,1926000000.0,11207000000.0,99000000.0,915000000.0,1111000000.0,0.0,,6635000000.0,659000000.0,,48108000000.0,17000000.0,400000000.0,,3341000000.0,,,-160000000.0,2397000000.0,10147000000.0,307000000.0,898000000.0,-11605000000.0,0.0,36503000000.0,950000000.0,,,1160000000.0,4256000000.0,124000000.0,129000000.0,,0.0,-154000000.0,-516000000.0,1880000000.0,439000000.0,1307000000.0,28679000000.0,47113000000.0,,50454000000.0,50454000000.0,10147000000.0,35314000000.0,257000000.0,,,2397000000.0,-626000000.0,16445000000.0,-1314000000.0,6951000000.0,760000000.0,,,16445000000.0,2330000000.0,,1585000000.0,,-756000000.0,2967000000.0,-324000000.0,-501000000.0,,364000000.0,,384000000.0,,,150000000.0,-232000000.0,,1350000000.0,35000000.0,2967000000.0,149000000.0,288000000.0,166000000.0,1490000000.0,178000000.0,12690000000.0,3560000000.0,364000000.0,-1440000000.0,1084000000.0,,1276000000.0,307000000.0,-43000000.0,,3560000000.0,-451000000.0,-501000000.0,439000000.0,35314000000.0,2795000000.0,899000000.0,162000000.0,28679000000.0,83000000.0,3341000000.0,1307000000.0,,-194000000.0,495000000.0,,47000000.0,1314000000.0,0.0,596000000.0,-15000000.0,36503000000.0,6635000000.0,3734000000.0,3625000000.0,899000000.0,,,,,,,,,,,,,,,,,,,,,
1522454400,15864000000.0,,,,,-57000000.0,,,,,239000000.0,,,210000000.0,,,-193000000.0,596000000.0,,,-545000000.0,708000000.0,1205000000.0,,,364000000.0,,1693000000.0,,239000000.0,,,-1035000000.0,1278000000.0,,697000000.0,,2962000000.0,,,,,,149000000.0,,,-38000000.0,229000000.0,,,,-11832000000.0,,,,9608000000.0,,,,-57000000.0,966000000.0,1329000000.0,,,9109000000.0,,,48857000000.0,,667000000.0,,3394000000.0,,,-9617000000.0,,10260000000.0,,289000000.0,,-19000000.0,37025000000.0,1269000000.0,,,,,,46000000.0,,,-69000000.0,,1762000000.0,,1681000000.0,33071000000.0,57091000000.0,,,60485000000.0,,,,,,2406000000.0,,20863000000.0,,,,,,,,,,,,,,347000000.0,,,,386000000.0,,,,-210000000.0,,,19000000.0,5536000000.0,,,216000000.0,,-85000000.0,,,307000000.0,-10632000000.0,1200000000.0,,,285000000.0,153000000.0,,12783000000.0,358000000.0,375000000.0,,42180000000.0,2680000000.0,1033000000.0,164000000.0,,,,,,-194000000.0,503000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,15846000000.0,,,,,-49000000.0,,,,,252000000.0,,,487000000.0,,,-1799000000.0,221000000.0,,,-601000000.0,824000000.0,1064000000.0,,,364000000.0,,1693000000.0,,252000000.0,,,-1834000000.0,2090000000.0,,461000000.0,,2564000000.0,,,,,,148000000.0,,,27000000.0,-432000000.0,,,,-11986000000.0,,,,10154000000.0,,,,-37000000.0,1673000000.0,1418000000.0,,,8602000000.0,,,46902000000.0,,-1109000000.0,,4947000000.0,,,-9823000000.0,,9455000000.0,,-583000000.0,,-20000000.0,34916000000.0,-123000000.0,,33000000.0,,,,45000000.0,,,-161000000.0,,1607000000.0,,1123000000.0,32941000000.0,54960000000.0,,,59907000000.0,,,,,,2371000000.0,,21278000000.0,,,,,,,,,,,,,,-561000000.0,,,,749000000.0,,,,-487000000.0,,,57000000.0,4816000000.0,,,237000000.0,,42000000.0,,,327000000.0,-11817000000.0,957000000.0,,,288000000.0,-1355000000.0,,13005000000.0,-530000000.0,-535000000.0,,41543000000.0,2104000000.0,1085000000.0,175000000.0,,,,,,-445000000.0,496000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,16637000000.0,,,,,6000000.0,,,,,212000000.0,,,216000000.0,,,-1089000000.0,229000000.0,,,-612000000.0,633000000.0,1199000000.0,,,327000000.0,,2259000000.0,,212000000.0,,,-874000000.0,171000000.0,,544000000.0,,2940000000.0,,,,,,146000000.0,,,245000000.0,112000000.0,,,,-12236000000.0,,,,-32000000.0,,,,-39000000.0,962000000.0,1564000000.0,,,8491000000.0,,,47734000000.0,,427000000.0,,5045000000.0,,,-98000000.0,,9485000000.0,,167000000.0,,0.0,35498000000.0,1039000000.0,,,,,,-4000000.0,,,88000000.0,,1885000000.0,,1252000000.0,33003000000.0,55560000000.0,,,60605000000.0,,,,,,2363000000.0,,21335000000.0,,,,,,,,,,,,,,274000000.0,,,,380000000.0,,,,-216000000.0,,,102000000.0,4361000000.0,,,232000000.0,,-88000000.0,,,288000000.0,-964000000.0,1055000000.0,,,345000000.0,92000000.0,,13156000000.0,334000000.0,310000000.0,,41494000000.0,2256000000.0,1130000000.0,172000000.0,,,,,,-254000000.0,511000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,17158000000.0,131000000.0,1159000000.0,924000000.0,190000000.0,1570000000.0,,-118000000.0,,-3510000000.0,190000000.0,,,187000000.0,364000000.0,,-543000000.0,272000000.0,,,-764000000.0,454000000.0,1474000000.0,,-526000000.0,288000000.0,,0.0,49315000000.0,190000000.0,56993000000.0,1126000000.0,-969000000.0,11000000.0,,701000000.0,,3221000000.0,,,-10376000000.0,,,,-76000000.0,83000000.0,-67000000.0,107000000.0,2595000000.0,9006000000.0,23000000.0,-12519000000.0,-12557000000.0,-3784000000.0,,-1039000000.0,,2021000000.0,11687000000.0,-42000000.0,856000000.0,1159000000.0,0.0,,7523000000.0,925000000.0,,49315000000.0,-144000000.0,1061000000.0,,3645000000.0,,,-455000000.0,2373000000.0,10104000000.0,296000000.0,223000000.0,-12519000000.0,-1000000.0,36796000000.0,1692000000.0,,,-182000000.0,4414000000.0,144000000.0,176000000.0,,,-113000000.0,1522000000.0,2009000000.0,,1850000000.0,33867000000.0,56993000000.0,,60638000000.0,60638000000.0,10104000000.0,41390000000.0,1050000000.0,,,2373000000.0,-764000000.0,21611000000.0,-890000000.0,7273000000.0,454000000.0,,,21611000000.0,2393000000.0,,1046000000.0,,-967000000.0,3752000000.0,-337000000.0,864000000.0,,246000000.0,,391000000.0,,,,-187000000.0,,1474000000.0,131000000.0,3752000000.0,315000000.0,190000000.0,240000000.0,1549000000.0,48000000.0,17158000000.0,12963000000.0,246000000.0,147000000.0,1212000000.0,,96000000.0,296000000.0,572000000.0,,12963000000.0,964000000.0,900000000.0,,41390000000.0,2595000000.0,1284000000.0,,33867000000.0,92000000.0,3645000000.0,1850000000.0,,-268000000.0,511000000.0,,2272000000.0,890000000.0,,272000000.0,-21000000.0,36796000000.0,7523000000.0,3520000000.0,3447000000.0,1284000000.0,,,,,,,,,,,,,,,,,,,,,
1553990400,17366000000.0,,,,,334000000.0,,,,,78000000.0,,,225000000.0,,,-837000000.0,222000000.0,,,-817000000.0,410000000.0,989000000.0,,,246000000.0,,2258000000.0,,78000000.0,,,-783000000.0,11000000.0,,658000000.0,,2898000000.0,,,,,,,,,-46000000.0,24000000.0,,,,-12407000000.0,,,,-336000000.0,,,,-39000000.0,951000000.0,1952000000.0,,,8612000000.0,,,47717000000.0,,501000000.0,,3262000000.0,,,-94000000.0,,10337000000.0,,42000000.0,,-14000000.0,35310000000.0,1144000000.0,,21000000.0,,,,13000000.0,,,168000000.0,,1727000000.0,,1222000000.0,33536000000.0,58356000000.0,,,61618000000.0,,,,,,1602000000.0,,19738000000.0,,,,,,,,,,,,,,441000000.0,,,,383000000.0,,,,-225000000.0,,,174000000.0,4675000000.0,,,260000000.0,,-29000000.0,,,207000000.0,-610000000.0,1171000000.0,,,189000000.0,83000000.0,,13075000000.0,560000000.0,477000000.0,,42148000000.0,2645000000.0,4612000000.0,,,,,,,-268000000.0,513000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,17460000000.0,,,,,897000000.0,,,,,168000000.0,,,497000000.0,,,-871000000.0,219000000.0,,,-848000000.0,535000000.0,1018000000.0,,,246000000.0,,2258000000.0,,168000000.0,,,-1651000000.0,20000000.0,,429000000.0,,2230000000.0,,,,,,,,,60000000.0,-12000000.0,,,,-12625000000.0,,,,694000000.0,,,,48000000.0,1704000000.0,1582000000.0,,,8177000000.0,,,48507000000.0,,286000000.0,,2783000000.0,,,-1391000000.0,,10425000000.0,,47000000.0,,-18000000.0,35882000000.0,1316000000.0,,39000000.0,,,,-4000000.0,,,53000000.0,,1300000000.0,,901000000.0,35116000000.0,59944000000.0,,,62727000000.0,,,,,,1602000000.0,,21199000000.0,,,,,,,,,,,,,,354000000.0,,,,772000000.0,,,,-497000000.0,,,225000000.0,4551000000.0,,,258000000.0,,-68000000.0,,,294000000.0,-2267000000.0,930000000.0,,,214000000.0,88000000.0,,14056000000.0,357000000.0,390000000.0,,43293000000.0,2649000000.0,4755000000.0,,,,,,,-555000000.0,501000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569801600,18640000000.0,,,,,-572000000.0,4878000000.0,,2472000000.0,,106000000.0,-3720000000.0,700000000.0,6000000.0,,1066000000.0,-792000000.0,216000000.0,433000000.0,,-978000000.0,551000000.0,959000000.0,-3174000000.0,,294000000.0,209000000.0,2258000000.0,,106000000.0,,,-156000000.0,726000000.0,1608000000.0,758000000.0,2671000000.0,2758000000.0,-60000000.0,295000000.0,,89000000.0,-1912000000.0,,,,-680000000.0,0.0,,,,-12619000000.0,,,,1168000000.0,158000000.0,,,242000000.0,-537000000.0,2222000000.0,,-814000000.0,9498000000.0,,288000000.0,48734000000.0,,448000000.0,,3666000000.0,7419000000.0,-1110000000.0,28000000.0,,10966000000.0,,61000000.0,,9000000.0,36115000000.0,1129000000.0,2097000000.0,-4000000.0,,,,7000000.0,2241000000.0,,-693000000.0,,1471000000.0,,976000000.0,34536000000.0,60919000000.0,2616000000.0,,64585000000.0,,,,2526000000.0,-780000000.0,1602000000.0,,20995000000.0,,,,,12297000000.0,,,-915000000.0,,768000000.0,,,,813000000.0,2781000000.0,,506000000.0,19000000.0,467000000.0,,,-6000000.0,-3204000000.0,,281000000.0,5211000000.0,,,279000000.0,,73000000.0,,,497000000.0,-562000000.0,1287000000.0,-24000000.0,,270000000.0,-57000000.0,915000000.0,14651000000.0,653000000.0,849000000.0,,44034000000.0,2382000000.0,4731000000.0,,,,,,2906000000.0,-18000000.0,529000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
