date,annualCapitalExpenditure,annualDilutedAverageShares,quarterlyGrossPPE,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,trailingInterestExpense,quarterlyIncomeTaxPayable,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualChangesInAccountReceivables,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyStockBasedCompensation,quarterlyEbitda,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyDilutedEPS,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualDilutedEPS,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,annualInterestExpense,annualRepaymentOfDebt,quarterlyChangeInInventory,quarterlyOperatingExpense,trailingGrossProfit,trailingResearchAndDevelopment,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualBasicAverageShares,annualOtherCurrentAssets,trailingCostOfRevenue,annualGrossProfit,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyTaxProvision,annualTaxProvision,quarterlyRetainedEarnings,annualInventory,trailingTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyBasicAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,quarterlyPretaxIncome,annualChangeInWorkingCapital,quarterlyNetPPE,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCostOfRevenue,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingNetIncome,quarterlyBasicEPS,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualRetainedEarnings,annualStockBasedCompensation,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyInventory,annualCapitalStock,annualAccountsReceivable,trailingOperatingIncome,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualOtherIncomeExpense,annualNetPPE,trailingTotalRevenue,annualEbitda,annualOperatingIncome,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyCurrentDebt,annualGrossPPE,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualBasicEPS,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyDilutedAverageShares,trailingBeginningCashPosition,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingChangeInCashSupplementalAsReported,trailingOtherIncomeExpense,trailingCommonStockIssuance,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,annualOtherShortTermInvestments,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
1970-01-01 00:00:01.459382400,-126407000.0,71184000.0,1748267000.0,704000.0,-300000.0,,,13683000.0,-683948000.0,139572000.0,59369000.0,626710000.0,3741000.0,26800000.0,-31560000.0,29630000.0,-68159000.0,-14369000.0,,972525000.0,,,3023034000.0,3907000.0,152690000,78305000.0,81152000.0,1737000.0,,110763000.0,70245000.0,0.0,1.56,263889000.0,248841000.0,-43185000.0,23142000.0,42708000.0,-92567000.0,17291000.0,164407000.0,,,56238000.0,3835000.0,56664000.0,70698000.0,59369000.0,,895481000.0,972525000.0,400606000.0,150097000.0,30610000.0,60299000.0,939459000.0,192792000.0,,,661000.0,,1906918000.0,4373891000.0,88479000.0,-20534000.0,1064319000.0,111585000.0,-92831000.0,-44290000.0,99482000,1810000.0,2307524000.0,690277000,110763000.0,128268000.0,,-683948000.0,-65203000.0,56238000.0,,683374000.0,-604021000.0,167689000.0,1343283000.0,150056000.0,0.0,17481000.0,15100000.0,57740000.0,-729584000.0,171884000.0,57869000.0,,254824000.0,5346416000.0,,,1567796000.0,-14328000.0,70245000.0,14310000.0,137000.0,,3023034000.0,471523000.0,400606000.0,2156603000.0,426388000.0,78305000.0,143740000.0,,2156603000.0,625000.0,939459000.0,16147000.0,1567796000.0,254824000.0,-156000.0,192792000.0,2151734000.0,471523000.0,,2238764000.0,248841000.0,1906918000.0,254675000.0,5249000.0,248841000.0,139572000.0,-21475000.0,248841000.0,1123339000.0,52815000.0,560289000.0,248841000.0,820000.0,1064319000.0,,358332000.0,212107000.0,2151734000.0,231360000.0,248841000.0,0.0,11396000.0,,1748267000.0,-28490000.0,0.0,13683000.0,57740000.0,1.57,4373891000.0,5346416000.0,1123339000.0,29630000.0,434000.0,-68159000.0,15100000.0,2307524000.0,105766000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,1754224000.0,,-5171000.0,,,14882000.0,,123253000.0,0.0,,989000.0,-9767000.0,,,-85718000.0,,,,,,3037271000.0,4187000.0,127799000,,,,0.56,,,0.0,,239990000.0,242423000.0,-35645000.0,-13246000.0,,,-19765000.0,166314000.0,,,64205000.0,-17713000.0,,,,,,945885000.0,359460000.0,151886000.0,14234000.0,,961924000.0,,,-16079000.0,-250000.0,86038000.0,1885226000.0,,62944000.0,,1055706000.0,,-43008000.0,-35357000.0,73676000,,,638378000,,,,-698518000.0,,,,,,,,80316000.0,,-6418000.0,16112000.0,48401000.0,,,48710000.0,,,,,0.56,,,58465000.0,14428000.0,5022000.0,,,439845000.0,,,398388000.0,49314000.0,,,,,,,1551838000.0,250932000.0,-154000.0,209645000.0,,,,,242423000.0,,,,242423000.0,,-21538000.0,,,53784000.0,,,,,,,,2161065000.0,248841000.0,,,11071000.0,,,23248000.0,-4564000.0,,48401000.0,,4347286000.0,5293171000.0,3258546000.0,33034000.0,-978000.0,,,2244686000.0,44959000.0,86519000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,,1738236000.0,,-54724000.0,,,16278000.0,,116350000.0,50616000.0,,-5595000.0,-20244000.0,,,-94028000.0,,,,,,2998532000.0,6377000.0,119924000,,,,0.47,,,0.0,,247908000.0,254351000.0,26900000.0,-3708000.0,,,-1958000.0,178297000.0,,,66792000.0,23410000.0,,,,,,956196000.0,370346000.0,163680000.0,18721000.0,,979711000.0,,,-41567000.0,-64622000.0,85851000.0,1830716000.0,,58923000.0,,1039783000.0,,-118602000.0,-38509000.0,69611000,,,646415000,,,,-698453000.0,,,,,,,,108185000.0,,11928000.0,10649000.0,40416000.0,,,40202000.0,,,,,0.47,,,67246000.0,14617000.0,0.0,,,441294000.0,,,398507000.0,56447000.0,,,,,,,1504192000.0,247713000.0,-48000.0,209935000.0,,,,,254351000.0,,,,254351000.0,,-24047000.0,,,50077000.0,,,,,,,,2112849000.0,242423000.0,,,10924000.0,,,-11577000.0,-1792000.0,,40416000.0,,4254429000.0,5210625000.0,3181463000.0,33183000.0,0.0,,,2201062000.0,69676000.0,86333000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,,,1646176000.0,,-35293000.0,,,0.0,,122469000.0,52109000.0,,51359000.0,-36425000.0,,,-274558000.0,,,,,,2758678000.0,3829000.0,57807000,,,,-0.06,,,0.0,,257609000.0,264857000.0,-34118000.0,11176000.0,,,-5645000.0,173351000.0,,,64574000.0,-32334000.0,,,,,,970341000.0,350053000.0,158760000.0,19790000.0,,950300000.0,,,11767000.0,-450000.0,85074000.0,1766783000.0,,15443000.0,,939590000.0,,-46977000.0,-38359000.0,84258000,,,646774000,,,,-706586000.0,,,,,,,,100904000.0,,10506000.0,9848000.0,-4996000.0,,,-4347000.0,,,,,-0.06,,,60262000.0,14591000.0,0.0,,,443661000.0,,,389165000.0,62848000.0,,,,,,,1507039000.0,186536000.0,-58374000.0,209714000.0,,,,,264857000.0,,,,264857000.0,,-23826000.0,,,31384000.0,,,,,,,,2082936000.0,254351000.0,,,10980000.0,,,-11884000.0,0.0,,-4996000.0,,3916605000.0,4886946000.0,2935941000.0,35082000.0,-352000.0,,,2116836000.0,62545000.0,85525000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,-172901000.0,86094000.0,1582915000.0,31274000.0,-2321000.0,,,14640000.0,-667007000.0,133479000.0,53596000.0,680069000.0,-15479000.0,9234000.0,-48140000.0,34555000.0,-240702000.0,-97509000.0,,1017802000.0,,,2810033000.0,4401000.0,58621000,68550000.0,34077000.0,-5969000.0,,109965000.0,248104000.0,0.0,1.28,280125000.0,282918000.0,-61392000.0,12662000.0,44520000.0,-172500000.0,14539000.0,221504000.0,,,71020000.0,99382000.0,59397000.0,85473000.0,53596000.0,,1025632000.0,1017802000.0,381583000.0,205743000.0,21270000.0,74015000.0,954155000.0,197837000.0,,-126621000.0,-235000.0,,1732839000.0,3906653000.0,47335000.0,-57203000.0,915908000.0,110631000.0,-58512000.0,-60676000.0,58621000,-12829000.0,2114422000.0,681189000,109965000.0,251185000.0,,-667007000.0,-93193000.0,71020000.0,,739466000.0,-65557000.0,248841000.0,1587124000.0,134681000.0,-6356000.0,18061000.0,254478000.0,26143000.0,-104255000.0,184646000.0,26065000.0,,171805000.0,4924455000.0,,,1478361000.0,312302000.0,248104000.0,15761000.0,0.0,,2810033000.0,483451000.0,381583000.0,2231303000.0,401064000.0,68550000.0,188142000.0,,2231303000.0,5022000.0,954155000.0,18794000.0,1478361000.0,171805000.0,-11286000.0,197837000.0,2085149000.0,483451000.0,,2612756000.0,282918000.0,1732839000.0,424086000.0,6884000.0,282918000.0,133479000.0,-23782000.0,282918000.0,724887000.0,52897000.0,-267099000.0,282918000.0,-101520000.0,915908000.0,,286166000.0,286166000.0,2085149000.0,264857000.0,282918000.0,0.0,11545000.0,,1582915000.0,-47927000.0,0.0,14640000.0,26143000.0,1.29,3906653000.0,4924455000.0,724887000.0,34555000.0,-4639000.0,-240702000.0,254478000.0,2114422000.0,74005000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,1636033000.0,,-8451000.0,,,22347000.0,,125553000.0,0.0,,-2868000.0,-23378000.0,,,-147577000.0,,,,,,2927666000.0,4809000.0,130371000,,,,0.68,,,0.0,,256121000.0,294840000.0,-54882000.0,-10244000.0,,,-15799000.0,169815000.0,,,70399000.0,924000.0,,,,,,1029983000.0,353623000.0,155811000.0,16039000.0,,988581000.0,,,-7500000.0,-18399000.0,85090000.0,1763069000.0,,74254000.0,,942023000.0,,-22254000.0,-36492000.0,86306000,,,607964000,,,,-694010000.0,,,,,,,,80653000.0,,11922000.0,18943000.0,58077000.0,,,58215000.0,,,,,0.68,,,52489000.0,14004000.0,0.0,,,455627000.0,,,351843000.0,49894000.0,,,,,,,1496467000.0,175518000.0,-51000.0,217434000.0,,,,,294840000.0,,,,294840000.0,,-23858000.0,,,43651000.0,,,,,,,,2086662000.0,282918000.0,,,12466000.0,,,32040000.0,0.0,,58077000.0,,4026164000.0,5056147000.0,3048431000.0,35710000.0,-1920000.0,,,2116692000.0,44161000.0,85720000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,1686321000.0,,-12201000.0,,,10856000.0,,129208000.0,57441000.0,,-404000.0,12063000.0,,,-80059000.0,,,,,,3040805000.0,7220000.0,99431000,,,,0.75,,,0.0,,266761000.0,295628000.0,-46659000.0,1629000.0,,,-3210000.0,167330000.0,,,71905000.0,6597000.0,,,,,,1027235000.0,367470000.0,153356000.0,22903000.0,,1028543000.0,,,-45699000.0,-11110000.0,85199000.0,1712001000.0,,87347000.0,,962515000.0,,-97091000.0,-38928000.0,99431000,,,634159000,,,,-723806000.0,,,,,,,,136724000.0,,788000.0,266704000.0,64459000.0,,,64444000.0,,,,,0.76,,,238262000.0,13974000.0,0.0,,,449371000.0,,,367398000.0,58894000.0,,,,,,,1445297000.0,178726000.0,-12084000.0,224795000.0,,,,,295628000.0,,,,295628000.0,,-26422000.0,,,45548000.0,,,,,,,,2081509000.0,294840000.0,,,12683000.0,,,10729000.0,0.0,,64459000.0,,4093041000.0,5120276000.0,3091095000.0,39431000.0,0.0,,,2079471000.0,97796000.0,85869000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,,,1732579000.0,,-23199000.0,,,6298000.0,,122107000.0,57528000.0,,-24046000.0,-27174000.0,,,-54983000.0,,,,,,3117788000.0,5012000.0,104250000,,,,1.11,,,0.0,,278588000.0,283844000.0,-47292000.0,-1986000.0,,,-2558000.0,174338000.0,,,77212000.0,42312000.0,,,,,,1032927000.0,366616000.0,159143000.0,-3404000.0,,1097726000.0,,,-28030000.0,-16814000.0,85004000.0,1672600000.0,,91936000.0,,983841000.0,,-76471000.0,-38091000.0,104250000,,,661900000,,,,-748738000.0,,,,,,,,110478000.0,,-11784000.0,252551000.0,94781000.0,,,95340000.0,,,,,1.12,,,244509000.0,15195000.0,0.0,,,472060000.0,,,383312000.0,72071000.0,,,,,,,1420049000.0,156112000.0,-12314000.0,219495000.0,,,,,283844000.0,,,,283844000.0,,-26353000.0,,,44656000.0,,,,,,,,2063885000.0,295628000.0,,,12461000.0,,,-27620000.0,0.0,,94781000.0,,4124077000.0,5157004000.0,3102361000.0,37875000.0,-188000.0,,,2039216000.0,72387000.0,85719000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,-165457000.0,85713000.0,1790389000.0,-24722000.0,-21634000.0,,,379000.0,-779865000.0,135866000.0,54326000.0,629884000.0,2596000.0,-20656000.0,-37731000.0,39389000.0,11685000.0,-65485000.0,,989657000.0,,,3205960000.0,5146000.0,158941000,82888000.0,-81384000.0,-4093000.0,,290915000.0,61379000.0,,3.39,292753000.0,201534000.0,-54996000.0,11164000.0,50629000.0,-222500000.0,16389000.0,179183000.0,,,74698000.0,20819000.0,60782000.0,85028000.0,54326000.0,,1094223000.0,989657000.0,398462000.0,161574000.0,27822000.0,63360000.0,1146223000.0,205731000.0,,-141271000.0,52000.0,,1584572000.0,4210677000.0,101445000.0,-59145000.0,1010524000.0,291622000.0,-160368000.0,-51946000.0,113570000,-5178000.0,1983034000.0,715973000,290915000.0,292175000.0,,-779865000.0,-102929000.0,74698000.0,,690666000.0,-46271000.0,282918000.0,1525773000.0,129777000.0,0.0,-82310000.0,20007000.0,73598000.0,-203829000.0,354982000.0,73623000.0,,159971000.0,5200334000.0,,,1316001000.0,32229000.0,61379000.0,17609000.0,0.0,,3205960000.0,528066000.0,398462000.0,2433784000.0,423220000.0,82888000.0,178332000.0,,2433784000.0,0.0,1146223000.0,22187000.0,1316001000.0,159971000.0,53000.0,205731000.0,2048052000.0,528066000.0,,2619996000.0,201534000.0,1584572000.0,457632000.0,563000.0,201534000.0,135866000.0,-26296000.0,201534000.0,726980000.0,44477000.0,-356184000.0,201534000.0,-103000.0,1010524000.0,,583943000.0,403557000.0,2048052000.0,283844000.0,201534000.0,-3083000.0,13019000.0,,1790389000.0,-52880000.0,0.0,379000.0,73598000.0,3.42,4210677000.0,5200334000.0,726980000.0,39389000.0,-1985000.0,11685000.0,20007000.0,1983034000.0,77831000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,1779833000.0,,-33844000.0,,,7415000.0,,130738000.0,,,225000.0,-610000.0,,,-121096000.0,,,,,,3087440000.0,5237000.0,141645000,,,,0.82,,,-4784000.0,,269050000.0,218524000.0,-34866000.0,-1883000.0,,,-34063000.0,174626000.0,,,49062000.0,-21081000.0,,,,,,988889000.0,373842000.0,158406000.0,12773000.0,,1181517000.0,,,,-196000.0,84685000.0,1578784000.0,,83051000.0,,984235000.0,,-39214000.0,-27726000.0,94424000,,,638758000,,,,-795598000.0,,,,,,,,100779000.0,,16990000.0,18838000.0,69991000.0,,,70278000.0,,,,,0.83,,,94389000.0,16220000.0,,,,481482000.0,,,369708000.0,51439000.0,,,,,,,1320064000.0,154849000.0,,233876000.0,,,,,218524000.0,,,,218524000.0,,-26265000.0,,,46854000.0,,,,,,,,2027019000.0,201534000.0,,,11740000.0,,,39225000.0,-4955000.0,,69991000.0,,4062925000.0,5051814000.0,,46282000.0,-983000.0,,,1952626000.0,73053000.0,85509000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,,1822742000.0,,-22058000.0,,,0.0,,125549000.0,,,2017000.0,-12561000.0,,,-126780000.0,,,,,,3117863000.0,7701000.0,152769000,,,,0.91,,,-1219000.0,,284664000.0,209921000.0,-33290000.0,-5502000.0,,,1108000.0,178085000.0,,,46854000.0,4752000.0,,,,,,979520000.0,372592000.0,162312000.0,17764000.0,,1232062000.0,,,,0.0,84537000.0,1523721000.0,,95259000.0,,986213000.0,,-100647000.0,-34823000.0,106579000,,,678961000,,,,-836529000.0,,,,,,,,125923000.0,,-8603000.0,18872000.0,77457000.0,,,77495000.0,,,,,0.92,,,96370000.0,15773000.0,,,,490952000.0,,,394297000.0,61294000.0,,,,,,,1267723000.0,154098000.0,,230828000.0,,,,,209921000.0,,,,209921000.0,,-28740000.0,,,46117000.0,,,,,,,,2012581000.0,218524000.0,,,11393000.0,,,-10201000.0,0.0,,77457000.0,,4041770000.0,5021290000.0,,46691000.0,0.0,,,1896313000.0,91100000.0,85477000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,,,1857476000.0,,-352000.0,,,0.0,,136723000.0,,,-24000.0,-8199000.0,,,-167025000.0,,,,,,3104536000.0,5419000.0,152271000,,,,0.56,,,-7422000.0,,286997000.0,224906000.0,-71406000.0,12504000.0,,,872000.0,191266000.0,,,58827000.0,6562000.0,,,,,,1020523000.0,398019000.0,176099000.0,9334000.0,,1253501000.0,,,0.0,-13313000.0,84540000.0,1496064000.0,,57760000.0,,989044000.0,,-43947000.0,-50687000.0,95731000,,,696238000,,,,-868432000.0,,,,,,,,133877000.0,,14985000.0,18513000.0,47858000.0,,,48426000.0,,,,,0.57,,,91894000.0,15167000.0,,,,509859000.0,,,409241000.0,70955000.0,,,,,,,1246308000.0,153158000.0,-26147000.0,227626000.0,,,,,224906000.0,,,,224906000.0,,-28745000.0,,,82687000.0,,,,,,,,2018060000.0,209921000.0,,,11824000.0,,,-19706000.0,0.0,,47858000.0,,3985867000.0,5006390000.0,,51609000.0,-592000.0,,,1894083000.0,83190000.0,85441000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,85468000.0,1987317000.0,,-25240000.0,,,15460000.0,-955735000.0,152913000.0,60029000.0,669937000.0,-8729000.0,31267000.0,,60212000.0,-159778000.0,,,1053735000.0,,,3177810000.0,5608000.0,143898000,90716000.0,,,,304051000.0,100762000.0,139000.0,3.56,334716000.0,220633000.0,-73662000.0,16125000.0,45015000.0,,17466000.0,188998000.0,,,55333000.0,-8630000.0,63038000.0,84577000.0,60029000.0,,1175427000.0,1053735000.0,465196000.0,173120000.0,24523000.0,64394000.0,1339024000.0,208243000.0,,-27087000.0,196000.0,,1422077000.0,4019336000.0,133400000.0,,1031582000.0,305076000.0,-110984000.0,-76479000.0,145718000,,1887273000.0,768213000,304051000.0,,,-955735000.0,,55333000.0,,732975000.0,,,1606743000.0,178926000.0,,-4273000.0,18325000.0,108745000.0,,369470000.0,108877000.0,,151038000.0,5073071000.0,,,1183227000.0,,100762000.0,15878000.0,,,3177810000.0,564830000.0,465196000.0,2322928000.0,433497000.0,90716000.0,,,2322928000.0,,1339024000.0,,1183227000.0,151038000.0,-4840000.0,208243000.0,1998564000.0,564830000.0,,2782170000.0,220633000.0,1422077000.0,,,220633000.0,152913000.0,-28753000.0,220633000.0,604614000.0,50263000.0,,,-30987000.0,1031582000.0,,414485000.0,442452000.0,1998564000.0,224906000.0,220633000.0,,10498000.0,,1987317000.0,-57804000.0,0.0,15460000.0,108745000.0,3.59,4019336000.0,5073071000.0,604614000.0,60212000.0,-240000.0,-159778000.0,18325000.0,1887273000.0,102447000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,2154813000.0,,-14886000.0,,,25041000.0,,135487000.0,,,-612000.0,-30550000.0,,,-156844000.0,,,,,,3236900000.0,5537000.0,156957000,,,,0.99,,,,,305843000.0,238067000.0,-84307000.0,-17276000.0,,,-24622000.0,194366000.0,,,52614000.0,596000.0,,,,,,1044282000.0,432774000.0,178781000.0,14633000.0,,1397390000.0,,,,-34970000.0,84638000.0,1551947000.0,,99410000.0,,1176738000.0,,-7607000.0,-49794000.0,111477000,,,696803000,,,,-978075000.0,,,,,,,,109337000.0,,17434000.0,17964000.0,84590000.0,,,84777000.0,,,,,1.0,,,96438000.0,15585000.0,,,,509655000.0,,2347329000.0,390960000.0,58130000.0,,,,,,,1210003000.0,154385000.0,-1389000.0,233587000.0,,,,,238067000.0,,,,238067000.0,,-28823000.0,,,,,,,,,,,1996354000.0,220633000.0,,,10445000.0,,,57620000.0,,,84590000.0,,4185441000.0,5229723000.0,602179000.0,59195000.0,-1658000.0,,,1984721000.0,59543000.0,85566000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,,2179298000.0,,-22980000.0,,,6186000.0,,133802000.0,,,-154000.0,-2075000.0,,,-225717000.0,,,,,,3228668000.0,7739000.0,177385000,,,,1.11,,,,,318667000.0,225536000.0,-101151000.0,-1783000.0,,,-1706000.0,192208000.0,,,44095000.0,343000.0,,,,,,1031954000.0,428023000.0,175959000.0,22165000.0,,1472725000.0,,,,-52965000.0,84795000.0,1520049000.0,,117307000.0,,1182148000.0,,-55922000.0,-48374000.0,126459000,,,736840000,,,,-997150000.0,,,,,,,,150663000.0,,-12531000.0,17389000.0,94769000.0,,,95142000.0,,,,,1.12,,,93559000.0,16249000.0,,,,513353000.0,,2319062000.0,418173000.0,76782000.0,,,,,,,1187195000.0,152748000.0,274000.0,236837000.0,,,,,225536000.0,,,,225536000.0,,-31397000.0,,,,,,,,,,,1981660000.0,238067000.0,,,10444000.0,,,-3073000.0,,,94769000.0,,4153763000.0,5185717000.0,576379000.0,76174000.0,0.0,,,1948072000.0,102289000.0,85695000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
