date,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualCapitalExpenditure,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyDilutedEPS,annualChangesInAccountReceivables,trailingBeginningCashPosition,trailingNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyChangeInInventory,quarterlyStockBasedCompensation,annualCurrentAssets,annualTotalRevenue,annualDilutedEPS,quarterlyOtherNonCashItems,annualDilutedAverageShares,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashDividendsPaid,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,annualInterestExpense,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyCurrentDeferredRevenue,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyStockholdersEquity,trailingFreeCashFlow,quarterlyGoodwill,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,annualTotalAssets,trailingTaxProvision,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,trailingDepreciationAndAmortization,annualCurrentDebt,quarterlyNetIncome,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyOtherNonCurrentAssets,annualOtherNonCashItems,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,annualStockholdersEquity,annualLongTermDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,trailingPurchaseOfBusiness,annualChangeInInventory,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualGoodwill,quarterlyTaxProvision,trailingNetIncome,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualRetainedEarnings,quarterlyInventory,quarterlyNetPPE,annualInventory,annualCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyLongTermDebt,trailingNetOtherInvestingChanges,annualCapitalStock,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualAccountsReceivable,trailingOperatingCashFlow,annualOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingGrossProfit,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualEbitda,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,annualNetOtherInvestingChanges,trailingTotalRevenue,annualOtherCurrentLiabilities,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalAssets,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyTotalNonCurrentAssets,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,annualAccountsPayable,trailingInvestingCashFlow,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualPretaxIncome,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,trailingChangeInInventory,trailingBasicEPS
,,717592000.0,-533000000.0,99721000.0,,4919000000.0,299311000.0,181000000.0,1195000000.0,-9925000000.0,-1198000000.0,,,3669000000.0,1195000000.0,13865000000.0,,,2162000000.0,663000000.0,,,,,124382000.0,424675000.0,12213889000.0,15935000000.0,,,595439000.0,663000000.0,-450000000.0,2416000000.0,605899000.0,703254000.0,,15122000000.0,44018000000.0,3.3,52871000.0,656000000.0,5997000000.0,,-74457000.0,109000000.0,2162000000.0,434000000.0,,-261000000.0,5982000000.0,-895000000.0,170000000.0,,1393816000.0,3237000000.0,5997000000.0,292917000.0,9996000000.0,-1642000000.0,,571000000.0,,,292917000.0,,11253000000.0,,317000000.0,,15122000000.0,992000000.0,651000000.0,13865000000.0,1986000.0,7868000000.0,25118000000.0,,2162000000.0,571000000.0,-9925000000.0,,40781000000.0,,1113000000.0,713000000.0,-281000000.0,,533000000.0,955096000.0,-293588000.0,,,3669000000.0,109000000.0,-354408000.0,337295000.0,11253000000.0,4752000000.0,-1166407000.0,,-355000000.0,955096000.0,,-1215000000.0,701000000.0,532000000.0,,317000000.0,438720000.0,,,1081552000.0,5982000000.0,6060000000.0,6010000000.0,6060000000.0,7868000000.0,0.0,532000000.0,-945000000.0,4752000000.0,,0.0,-85000.0,,6404000000.0,,303000000.0,-233673000.0,6404000000.0,1367000000.0,2416000000.0,11496297000.0,181224000.0,,,1548000000.0,,6010000000.0,896526000.0,2042000000.0,,,2743000000.0,,181000000.0,0.0,94000000.0,,0.0,663000000.0,-398000000.0,663000000.0,25118000000.0,,,955096000.0,,9996000000.0,15935000000.0,,-17113000.0,663000000.0,533000000.0,,663000000.0,3.32,4919000000.0,,,713000000.0,-236146000.0,110411000.0,3154000000.0,790550000.0,,,,,,,,,,,,,,,,,,,,,
,,930000000.0,,-18000000.0,,5512000000.0,-60000000.0,389000000.0,,,,,,,,17572000000.0,,,,,0.68,,,,-1853000000.0,576000000.0,12828000000.0,16369000000.0,,,-224000000.0,1121000000.0,,,761000000.0,-1858000000.0,,,,,14000000.0,,,,-74000000.0,,,,,,6375000000.0,,,,647000000.0,,6046000000.0,354000000.0,,,,,,,354000000.0,644000000.0,11820000000.0,,319000000.0,,19018000000.0,,,,11000000.0,11526000000.0,,,,540000000.0,-10141000000.0,,,,,761000000.0,,,,441000000.0,7000000.0,,,3827000000.0,,-359000000.0,-1210000000.0,,,1892000000.0,0.68,,441000000.0,,,,,,,206000000.0,,,159000000.0,,7747000000.0,6228000000.0,,,0.0,552000000.0,,4733000000.0,,,,,,,,458000000.0,8428000000.0,,3424000000.0,11898000000.0,185000000.0,,,,,,663000000.0,,,,,,,0.0,,,,,,,29392000000.0,,,441000000.0,,10374000000.0,,,-1569000000.0,1121000000.0,2590000000.0,,1121000000.0,,,,,,-122000000.0,88000000.0,,242000000.0,,,,647000000.0,,,,,,,,,,,,,,,,,
,,948000000.0,,111000000.0,,6156000000.0,-1000000.0,468000000.0,,,,,,,,21166000000.0,,,,,0.73,,,,-2438000000.0,610000000.0,16496000000.0,16874000000.0,,,-722000000.0,1105000000.0,,,785000000.0,-2126000000.0,,,,,7000000.0,,,,-74000000.0,,,,,,6773000000.0,,,,685000000.0,,6605000000.0,338000000.0,,,,,,,338000000.0,643000000.0,12324000000.0,,323000000.0,,22660000000.0,,,,6000000.0,14561000000.0,,,,690000000.0,-10300000000.0,,,,,773000000.0,,,,473000000.0,8000000.0,,,3933000000.0,,-537000000.0,-1716000000.0,,,2422000000.0,0.74,,473000000.0,,,,,,,212000000.0,,,188000000.0,,9517000000.0,6574000000.0,,,0.0,599000000.0,,5233000000.0,,,,,,,,-16000000.0,10026000000.0,,3810000000.0,15548000000.0,175000000.0,,,,,,1121000000.0,,,,,,,0.0,,,,,,,33490000000.0,,,473000000.0,,10830000000.0,,,-2253000000.0,1105000000.0,4595000000.0,,1105000000.0,,,,,,-353000000.0,113000000.0,,176000000.0,,,,646000000.0,,,,,,,,,,,,,,,,,
,,1157000000.0,,112000000.0,,6936000000.0,0.0,835000000.0,,,,,,,,23351000000.0,,,,,0.8,,,,-1086000000.0,779000000.0,18708000000.0,17391000000.0,,,-682000000.0,1206000000.0,,,959000000.0,-522000000.0,,,,,203000000.0,,,,-84000000.0,,,,,,7206000000.0,,,,755000000.0,,7466000000.0,378000000.0,,,,,,,378000000.0,644000000.0,13162000000.0,,329000000.0,,25229000000.0,,,,17000000.0,15885000000.0,,,,387000000.0,-10531000000.0,,,,,843000000.0,,,,517000000.0,5000000.0,,,4095000000.0,,-416000000.0,-241000000.0,,,1024000000.0,0.8,,517000000.0,,,,,,,238000000.0,,,112000000.0,,10569000000.0,6860000000.0,,,0.0,597000000.0,,6026000000.0,,,,526000000.0,,,,101000000.0,10447000000.0,,3979000000.0,17551000000.0,180000000.0,,,,,,1105000000.0,,,,,,,0.0,,,,,,,36513000000.0,,,517000000.0,,11284000000.0,,,-657000000.0,1206000000.0,4970000000.0,,1732000000.0,,,,,,-575000000.0,136000000.0,,292000000.0,,,,647000000.0,,,,,,,,,,,,,,,,,
,,807000000.0,-61000000.0,-333000000.0,,6544000000.0,0.0,957000000.0,1419000000.0,-10654000000.0,-1779000000.0,,,3970000000.0,1419000000.0,23566000000.0,,,1802000000.0,810000000.0,,,,,-231000000.0,459000000.0,21784000000.0,17779000000.0,,,-267000000.0,810000000.0,147000000.0,4722000000.0,640000000.0,-74000000.0,,25455000000.0,69816000000.0,2.79,-410000000.0,646000000.0,8945000000.0,,-84000000.0,-128000000.0,1802000000.0,477000000.0,455000000.0,23000000.0,7494000000.0,-4983000000.0,,,538000000.0,3842000000.0,8945000000.0,348000000.0,11601000000.0,-5608000000.0,,512000000.0,,,348000000.0,,13490000000.0,,506000000.0,,25455000000.0,822000000.0,644000000.0,23566000000.0,-17000000.0,14621000000.0,37056000000.0,,1802000000.0,512000000.0,-10654000000.0,,65974000000.0,,663000000.0,782000000.0,-316000000.0,,3355000000.0,372000000.0,3000000.0,,,3970000000.0,-186000000.0,-467000000.0,-37000000.0,13490000000.0,7690000000.0,-92000000.0,,-1895000000.0,372000000.0,,-4580000000.0,721000000.0,473000000.0,,506000000.0,166000000.0,,,218000000.0,7494000000.0,10160000000.0,7125000000.0,10160000000.0,14621000000.0,0.0,473000000.0,-1405000000.0,7690000000.0,,0.0,,455000000.0,11483000000.0,,-3204000000.0,-396000000.0,11483000000.0,1222000000.0,4722000000.0,20977000000.0,181000000.0,,,678000000.0,,7125000000.0,1206000000.0,2423000000.0,,,3144000000.0,,957000000.0,0.0,17000000.0,,0.0,810000000.0,5246000000.0,1265000000.0,37056000000.0,,,372000000.0,,11601000000.0,17779000000.0,,-504000000.0,810000000.0,3355000000.0,,1265000000.0,2.8,6544000000.0,,,782000000.0,-355000000.0,139000000.0,2624000000.0,512000000.0,,,,,,,,,,,,,,,,,,,,,
,,1867000000.0,,65000000.0,,7189000000.0,-100000000.0,86000000.0,,,,,,,,21174000000.0,,,,,1.63,,,,3527000000.0,1458000000.0,21160000000.0,17669000000.0,,,-299000000.0,2532000000.0,,,1635000000.0,1725000000.0,,,,,-7000000.0,,,,-84000000.0,,,,,,8446000000.0,,,,1494000000.0,,9073000000.0,409000000.0,,,,,,,409000000.0,644000000.0,13533000000.0,,501000000.0,,23074000000.0,,,,7000000.0,12101000000.0,,,,587000000.0,-10514000000.0,,,,,771000000.0,,,,1050000000.0,8000000.0,,,3977000000.0,,-483000000.0,4680000000.0,,,-2659000000.0,1.63,,1050000000.0,,,,,,,444000000.0,,,165000000.0,,8333000000.0,7155000000.0,,,0.0,548000000.0,,7754000000.0,,,,453000000.0,,,,1722000000.0,8884000000.0,,4161000000.0,19293000000.0,177000000.0,,,,,,810000000.0,,,,,,,0.0,,,,,,,34707000000.0,,,1050000000.0,,11633000000.0,,,4197000000.0,2532000000.0,751000000.0,,2985000000.0,,,,,,-599000000.0,129000000.0,,532000000.0,,,,645000000.0,,,,,,,,,,,,,,,,,
,,1212000000.0,,102000000.0,,6762000000.0,0.0,-252000000.0,,,,,,,,20207000000.0,,,,,0.91,,,,291000000.0,875000000.0,16673000000.0,17860000000.0,,,-1258000000.0,2248000000.0,,,1055000000.0,1133000000.0,,,,,16000000.0,,,,-83000000.0,,,,,,8947000000.0,,,,826000000.0,,9106000000.0,337000000.0,,,,,,,337000000.0,642000000.0,13694000000.0,,501000000.0,,22104000000.0,,,,29000000.0,11101000000.0,,,,538000000.0,-10448000000.0,,,,,735000000.0,,,,585000000.0,1000000.0,,,3884000000.0,,-586000000.0,1185000000.0,,,-211000000.0,0.91,,585000000.0,,,,,,,241000000.0,,,71000000.0,,7681000000.0,7412000000.0,,,0.0,620000000.0,,7751000000.0,,,,1104000000.0,,,,-284000000.0,8673000000.0,,3727000000.0,15461000000.0,180000000.0,,,,,,2532000000.0,,,,,,,0.0,,,,,,,33901000000.0,,,585000000.0,,11797000000.0,,,599000000.0,2248000000.0,612000000.0,,3352000000.0,,,,,,-1045000000.0,120000000.0,,375000000.0,,,,643000000.0,,,,,,,,,,,,,,,,,
,,649000000.0,,0.0,,6450000000.0,0.0,-455000000.0,,,,,,,,18548000000.0,,,,,0.01,,,,-344000000.0,303000000.0,14842000000.0,18092000000.0,,,335000000.0,2188000000.0,,,427000000.0,-565000000.0,,,,,-96000000.0,,,,-90000000.0,,,,,,8866000000.0,,,,152000000.0,,9137000000.0,346000000.0,,,,,,,346000000.0,642000000.0,13427000000.0,,493000000.0,,20314000000.0,,,,26000000.0,9411000000.0,,,,430000000.0,-10509000000.0,,,,,742000000.0,,,,8000000.0,2000000.0,2989000000.0,,596000000.0,,-393000000.0,-14000000.0,,,-381000000.0,0.01,,8000000.0,,,,,,,144000000.0,,,-58000000.0,,7840000000.0,7583000000.0,,,0.0,644000000.0,,7751000000.0,,,,419000000.0,,,,-60000000.0,,,2663000000.0,14193000000.0,182000000.0,,,,,,2248000000.0,,,,,,,0.0,,,,,,,31975000000.0,,,8000000.0,,11661000000.0,,,-407000000.0,2188000000.0,298000000.0,,2607000000.0,,,,,,-217000000.0,93000000.0,,933000000.0,,,,644000000.0,,,,,,,,,,,,,,,,,
,,361000000.0,-100000000.0,-133000000.0,,5786000000.0,0.0,-355000000.0,1412000000.0,-10891000000.0,-1898000000.0,,,1236000000.0,1412000000.0,18086000000.0,,,1707000000.0,1055000000.0,,,,,-392000000.0,41000000.0,16532000000.0,18841000000.0,,,-649000000.0,1055000000.0,245000000.0,2695000000.0,341000000.0,-394000000.0,,19408000000.0,69207000000.0,2.65,1490000000.0,644150943.0,9201000000.0,-2223000000.0,-90000000.0,34000000.0,1707000000.0,430000000.0,2930000000.0,11000000.0,8832000000.0,3443000000.0,,-139000000.0,62000000.0,4089000000.0,9201000000.0,320000000.0,12177000000.0,3082000000.0,,330000000.0,,,320000000.0,,13499000000.0,,532000000.0,2983000000.0,19408000000.0,827000000.0,644150943.0,9605000000.0,-70000000.0,8885000000.0,23104000000.0,,1707000000.0,330000000.0,-10891000000.0,,65118000000.0,-198000000.0,810000000.0,1171000000.0,-347000000.0,,356000000.0,64000000.0,-2890000000.0,2459000000.0,,1236000000.0,1403000000.0,-436000000.0,-510000000.0,13499000000.0,7848000000.0,26000000.0,,-1871000000.0,64000000.0,,1899000000.0,743000000.0,230000000.0,,532000000.0,-2000000.0,,34000000.0,109000000.0,8832000000.0,7782000000.0,7950000000.0,7782000000.0,8885000000.0,0.0,230000000.0,-2402000000.0,7800000000.0,,0.0,,2930000000.0,,,5341000000.0,-1133000000.0,,2312000000.0,2695000000.0,16171000000.0,191000000.0,,,287000000.0,,7949000000.0,2188000000.0,2677000000.0,,,3707000000.0,-2914000000.0,-355000000.0,0.0,-33000000.0,,0.0,1055000000.0,-3225000000.0,3985000000.0,31585000000.0,,,64000000.0,,12177000000.0,7949000000.0,,-946000000.0,1055000000.0,404000000.0,,3985000000.0,2.65,5786000000.0,,,1171000000.0,-541000000.0,88000000.0,2534000000.0,472000000.0,3085000000.0,,,,,,,,,,,,,,,,,,,,
,,973000000.0,,-3000000.0,,5812000000.0,0.0,-197000000.0,,,,,,,,17618000000.0,,,,,0.77,,,,1262000000.0,619000000.0,14921000000.0,19506000000.0,,,-429000000.0,2390000000.0,,,815000000.0,735000000.0,,,,,55000000.0,,,,-90000000.0,,,,,,9185000000.0,,,0.0,717000000.0,,9071000000.0,354000000.0,,,,,,,354000000.0,642000000.0,14207000000.0,,531000000.0,-141000000.0,19155000000.0,,,,4000000.0,8547000000.0,,,,313000000.0,-11140000000.0,,,,,1182000000.0,,,,496000000.0,3000000.0,3203000000.0,,606000000.0,,-497000000.0,1992000000.0,,,-228000000.0,0.772586,,497000000.0,,,,,,,220000000.0,,,196000000.0,,7139000000.0,8366000000.0,,,0.0,316000000.0,,7573000000.0,,,,408000000.0,,,,1335000000.0,,,2431000000.0,13948000000.0,196000000.0,,,,,,1055000000.0,,,,,,,0.0,,,,,,,31861000000.0,,,496000000.0,,12706000000.0,,,1495000000.0,2390000000.0,304000000.0,,2798000000.0,,,,,,-256000000.0,98000000.0,,313000000.0,,,,644000000.0,,,,,,,,,,,,,,,,,
,,1053000000.0,,205000000.0,,6832000000.0,0.0,-155000000.0,,,,,,,,9601000000.0,,,,,0.88,,,,-1542000000.0,784000000.0,15913000000.0,19959000000.0,,,-351000000.0,1317000000.0,,,889000000.0,-2009000000.0,,,,,121000000.0,,,,-90000000.0,,,,,,9686000000.0,,,-57000000.0,784000000.0,,9134000000.0,269000000.0,,,,,,,358000000.0,645000000.0,14795000000.0,,524000000.0,-35000000.0,20388000000.0,,,,-8000000.0,9600000000.0,,,,366000000.0,-11323000000.0,,,,,1183000000.0,,,,567000000.0,5000000.0,3344000000.0,,637000000.0,,-442000000.0,-612000000.0,,,-110000000.0,0.88,,561000000.0,,,,,,,223000000.0,,,194000000.0,,9126000000.0,8636000000.0,,,0.0,553000000.0,,7644000000.0,,,,317000000.0,,,,-1073000000.0,,,2301000000.0,14860000000.0,235000000.0,,,,,,2390000000.0,,,,,,,0.0,,,,,,,24396000000.0,,,567000000.0,,13141000000.0,,,-1054000000.0,1317000000.0,221000000.0,,1634000000.0,,,,,,-313000000.0,105000000.0,,454000000.0,,,,645000000.0,,,,,,,,,,,,,,,,,
,,891000000.0,,-112000000.0,-218000000.0,6406000000.0,0.0,-512000000.0,,,,,,,,17557000000.0,,,,,0.65,,,,1037000000.0,536000000.0,15145000000.0,20007000000.0,,,-433000000.0,1659000000.0,,,778000000.0,723000000.0,,,,,-300000000.0,,,,-96000000.0,,,,,,10011000000.0,,,-2000000.0,534000000.0,,8321000000.0,355000000.0,,,,,,,355000000.0,643000000.0,14744000000.0,,519000000.0,-459000000.0,19200000000.0,,,,-140000000.0,9236000000.0,,,,538000000.0,-11365000000.0,,,,,986000000.0,,,,421000000.0,-69000000.0,3344000000.0,,621000000.0,,-291000000.0,1395000000.0,,,-620000000.0,0.654743,,416000000.0,,,,,,,118000000.0,,,2000000.0,,8219000000.0,8642000000.0,,,0.0,425000000.0,,6910000000.0,,,,407000000.0,,,,342000000.0,,,2319000000.0,14254000000.0,242000000.0,,,,,,1317000000.0,,,,,,,0.0,,,,,,,32326000000.0,,,421000000.0,,13126000000.0,,,1104000000.0,1659000000.0,511000000.0,,2066000000.0,,,,,,-443000000.0,101000000.0,,319000000.0,,,,645000000.0,,,,,,,,,,,,,,,,,
,,926000000.0,-100000000.0,-60000000.0,,5538000000.0,-100000000.0,-899000000.0,1398000000.0,-11292000000.0,-1607000000.0,,,1225000000.0,1398000000.0,16917000000.0,,,1919000000.0,1046000000.0,,,,,-751000000.0,595000000.0,15703000000.0,20004000000.0,,,-452000000.0,1046000000.0,-9000000.0,2317000000.0,907000000.0,407000000.0,,10279000000.0,61682000000.0,3.0,105000000.0,644000000.0,8688000000.0,,-96000000.0,30000000.0,1930000000.0,422000000.0,394000000.0,-60000000.0,10357000000.0,1120000000.0,,-3000000.0,550000000.0,3843000000.0,8344000000.0,331000000.0,13414000000.0,6000000.0,,624000000.0,,,331000000.0,,14609000000.0,,523000000.0,83000000.0,18134000000.0,666000000.0,643000000.0,9062000000.0,71000000.0,8573000000.0,23693000000.0,,1930000000.0,624000000.0,-11292000000.0,,57839000000.0,-62000000.0,1055000000.0,1075000000.0,-372000000.0,,374000000.0,446000000.0,1000000.0,3477000000.0,,702000000.0,-110000000.0,-377000000.0,-91000000.0,14631000000.0,7174000000.0,-70000000.0,,-1708000000.0,445000000.0,,-144000000.0,912000000.0,439000000.0,,523000000.0,105000000.0,,45000000.0,102000000.0,10357000000.0,7611000000.0,8712000000.0,7611000000.0,374000000.0,0.0,439000000.0,-1533000000.0,6830000000.0,,0.0,,394000000.0,,,2727000000.0,-613000000.0,,1454000000.0,2317000000.0,14777000000.0,239000000.0,,,562000000.0,,8712000000.0,1659000000.0,2445000000.0,,,3919000000.0,-552000000.0,-899000000.0,0.0,-39000000.0,,0.0,1046000000.0,-1028000000.0,1440000000.0,31548000000.0,,,446000000.0,,13414000000.0,20004000000.0,,-468000000.0,1046000000.0,718000000.0,,1440000000.0,3.020344,5538000000.0,,,1075000000.0,-521000000.0,118000000.0,2585000000.0,368000000.0,3477000000.0,,,,,,,,,,,,,,,,,,,,
,,808000000.0,,-73000000.0,,7025000000.0,-31000000.0,-375000000.0,,,,,,,,10483000000.0,,,,,0.539906,,,,-1381000000.0,427000000.0,16799000000.0,20545000000.0,,,-502000000.0,862000000.0,,,831000000.0,-1157000000.0,25000000.0,,,,-84000000.0,,,,-96000000.0,,,,,,10605000000.0,,,,462000000.0,,8762000000.0,381000000.0,,,,,,,381000000.0,639000000.0,15387000000.0,,531000000.0,-34000000.0,11920000000.0,,,,-167000000.0,1721000000.0,,,,586000000.0,-11637000000.0,,,,,1185000000.0,,,,345000000.0,4000000.0,3777000000.0,,1265000000.0,,-335000000.0,-871000000.0,,,1189000000.0,0.539906,,342000000.0,,,,,,,120000000.0,,,152000000.0,,9024000000.0,8908000000.0,,,0.0,395000000.0,,7182000000.0,,,,508000000.0,,,,-184000000.0,,,3141000000.0,15991000000.0,252000000.0,,,,,,1046000000.0,,,,,,,0.0,,,,,,,25870000000.0,,,345000000.0,,13950000000.0,,,-1206000000.0,862000000.0,1721000000.0,,1370000000.0,,,,,,-589000000.0,117000000.0,,375000000.0,,,,641000000.0,,,,,,,,,,,,,,,,,
,,1234000000.0,,199000000.0,,8141000000.0,-55000000.0,-451000000.0,,,,,,,,26706000000.0,,,,,1.14,,,,-4212000000.0,822000000.0,20930000000.0,21162000000.0,,,-639000000.0,526000000.0,,,1033000000.0,-3463000000.0,11000000.0,,,,60000000.0,,,,-96000000.0,,,,,,11242000000.0,,,,998000000.0,,8643000000.0,412000000.0,,,,,,,412000000.0,637000000.0,15886000000.0,,587000000.0,-203000000.0,28357000000.0,,,,-166000000.0,18063000000.0,,,,3919000000.0,-11968000000.0,,,,,1249000000.0,,,,732000000.0,1000000.0,3798000000.0,,674000000.0,,-310000000.0,-3212000000.0,,,3515000000.0,1.149137,,729000000.0,,,,,,,269000000.0,,,-176000000.0,,12654000000.0,9194000000.0,,,0.0,546000000.0,,6848000000.0,,,,633000000.0,,,,-336000000.0,,,4085000000.0,19696000000.0,211000000.0,,,,,,862000000.0,,,,,,,0.0,,,,,,,42610000000.0,,,732000000.0,,14253000000.0,,,-3522000000.0,526000000.0,5837000000.0,,1159000000.0,,,,,,-462000000.0,232000000.0,,318000000.0,,,,641000000.0,,,,,,,,,,,,,,,,,
,,1160000000.0,,59000000.0,,7703000000.0,-8000000.0,-152000000.0,,,,,,,,16128000000.0,,,,,0.845029,,,,-1377000000.0,765000000.0,20077000000.0,21349000000.0,,,-446000000.0,858000000.0,,,1114000000.0,-501000000.0,5000000.0,,,,1580000000.0,,,,-101000000.0,,,,,,11718000000.0,,,-43000000.0,791000000.0,,10396000000.0,395000000.0,,,,,,,395000000.0,684000000.0,16680000000.0,,594000000.0,-69000000.0,18297000000.0,,,,369000000.0,5732000000.0,,,,741000000.0,-12034000000.0,,,,,1353000000.0,,,,578000000.0,14000000.0,3909000000.0,,1287000000.0,,-268000000.0,-666000000.0,,,1444000000.0,0.845029,,568000000.0,,,,,,,223000000.0,,,115000000.0,,13409000000.0,9315000000.0,,,0.0,517000000.0,,8526000000.0,,,,3816000000.0,,,,332000000.0,,,3252000000.0,18917000000.0,202000000.0,,,,,,526000000.0,,,,,,,0.0,,,,,,,32808000000.0,,,578000000.0,,14511000000.0,,,-934000000.0,858000000.0,5732000000.0,,4674000000.0,,,,,,-823000000.0,121000000.0,,677000000.0,,,,684000000.0,,,,,,,,,,,,,,,,,
