,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyGrossPPE,quarterlyGrossProfit,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualDilutedEPS,annualOtherNonCurrentAssets,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualBasicAverageShares,annualChangesInAccountReceivables,trailingInterestExpense,quarterlyTotalRevenue,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyEndCashPosition,quarterlyNetOtherInvestingChanges,quarterlyDilutedAverageShares,annualNetOtherFinancingCharges,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualBasicEPS,trailingNetIncomeCommonStockholders,annualTotalRevenue,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,annualInterestExpense,quarterlyInvestingCashFlow,quarterlyCurrentAssets,quarterlyPretaxIncome,annualGrossProfit,trailingFreeCashFlow,quarterlyOperatingExpense,quarterlyRetainedEarnings,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockholdersEquity,annualChangeInWorkingCapital,annualOtherCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,annualChangeInInventory,trailingTaxProvision,quarterlyAccumulatedDepreciation,quarterlyBasicEPS,annualNetIncomeContinuousOperations,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualCashDividendsPaid,annualCostOfRevenue,annualBeginningCashPosition,annualCurrentDebt,annualNetIncome,annualFreeCashFlow,annualDilutedAverageShares,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyBasicAverageShares,quarterlyOtherNonCurrentAssets,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,annualStockholdersEquity,quarterlyCapitalExpenditure,annualLongTermDebt,annualDepreciationAndAmortization,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetPPE,annualRetainedEarnings,quarterlyAccountsReceivable,annualInventory,quarterlyTaxProvision,annualCurrentLiabilities,quarterlyLongTermDebt,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyInvestmentsAndAdvances,annualCapitalStock,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,quarterlyCostOfRevenue,annualCommonStockIssuance,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOperatingIncome,annualChangeInAccountPayable,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualEbitda,quarterlyBeginningCashPosition,quarterlyDilutedEPS,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,trailingPretaxIncome,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,annualPretaxIncome,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,trailingGrossProfit,annualNonCurrentDeferredRevenue,annualGoodwill,trailingSellingGeneralAndAdministration,trailingCashDividendsPaid,trailingDilutedAverageShares,annualResearchAndDevelopment,annualStockBasedCompensation,trailingChangeInWorkingCapital,quarterlyStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfBusiness,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,quarterlyGoodwill,trailingStockBasedCompensation,quarterlySellingGeneralAndAdministration,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,trailingCapitalExpenditure,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingCostOfRevenue,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDilutedEPS,annualOtherIntangibleAssets,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
1427760000,,-48000000.0,,,19071000000.0,700000000.0,,-80000000.0,,,,15359000000.0,,,,397000000.0,,,,,,2111000000.0,521000000.0,57000000.0,226000000.0,99000000.0,,522000000.0,-64000000.0,275700000.0,,,,625000000.0,,,,,,378000000.0,-36000000.0,-80000000.0,,-422000000.0,2501000000.0,302000000.0,,,303000000.0,-936000000.0,,19000000.0,3802000000.0,,,13760000000.0,,,1599000000.0,-27000000.0,,,-5545000000.0,0.73,,304000000.0,,,,,,,,,,202000000.0,202000000.0,760000000.0,,274800000.0,354000000.0,185000000.0,-23000000.0,,,-358000000.0,,,,,,540000000.0,5000000.0,13526000000.0,,919000000.0,,100000000.0,,8143000000.0,4000000.0,1869000000.0,,,,315000000.0,62000000.0,,90000000.0,,1411000000.0,,,222000000.0,,,,,3000000.0,,522000000.0,,,,,522000000.0,,,207000000.0,0.73,,,16697000000.0,,,,,,-29000000.0,543000000.0,,,101000000.0,402000000.0,-16000000.0,,-48000000.0,19198000000.0,,,202000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,-48000000.0,,,19408000000.0,433000000.0,,,,,,15383000000.0,,,,204000000.0,,,,,,1350000000.0,564000000.0,31000000.0,189000000.0,36000000.0,,477000000.0,-17000000.0,276200000.0,,,,376000000.0,,,,,,-143000000.0,1000000.0,-81000000.0,,-360000000.0,2291000000.0,104000000.0,,,229000000.0,-949000000.0,,20000000.0,3818000000.0,,,13743000000.0,,,1640000000.0,-128000000.0,,,-5633000000.0,0.25,,304000000.0,,,,,,,,,,67000000.0,68000000.0,502000000.0,,275400000.0,319000000.0,192000000.0,-187000000.0,,,-343000000.0,,,,,,683000000.0,2000000.0,13775000000.0,,681000000.0,,36000000.0,,8040000000.0,23000000.0,1956000000.0,,,,-45000000.0,61000000.0,,130000000.0,,917000000.0,,,169000000.0,,,,,3000000.0,,477000000.0,,,,,477000000.0,,,522000000.0,0.25,,,16947000000.0,,,,,,-70000000.0,519000000.0,,,103000000.0,159000000.0,-2000000.0,,242000000.0,19238000000.0,,,67000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,-49000000.0,,,19857000000.0,549000000.0,,,0.0,,,15513000000.0,,,,317000000.0,,,,,,1486000000.0,594000000.0,20000000.0,-276000000.0,75000000.0,,150000000.0,-97000000.0,276900000.0,,,,497000000.0,,,,,,-181000000.0,1000000.0,-80000000.0,,-558000000.0,2123000000.0,223000000.0,,,232000000.0,-881000000.0,,17000000.0,3902000000.0,,,13725000000.0,,,1788000000.0,-24000000.0,,,-5697000000.0,0.53,,299000000.0,,,,,,,,,,148000000.0,148000000.0,158000000.0,,276000000.0,288000000.0,211000000.0,73000000.0,,,-461000000.0,,,,,,863000000.0,6000000.0,14160000000.0,,652000000.0,,75000000.0,,7903000000.0,13000000.0,2036000000.0,,,,-327000000.0,61000000.0,,84000000.0,,937000000.0,,,173000000.0,,,,,3000000.0,,150000000.0,,,,,150000000.0,,,477000000.0,0.53,,,17329000000.0,,,,,,-87000000.0,809000000.0,,,101000000.0,-303000000.0,122000000.0,,25000000.0,19452000000.0,,,148000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,5293000000.0,-47000000.0,-5747000000.0,,20452000000.0,493000000.0,,,0.0,247000000.0,,16365000000.0,-1653000000.0,1.89,3315000000.0,245000000.0,,2320000000.0,276000000.0,120000000.0,,1509000000.0,642000000.0,2035000000.0,83000000.0,37000000.0,,266000000.0,-59000000.0,277000000.0,178000000.0,132000000.0,59000000.0,258000000.0,523000000.0,224000000.0,1.9,,6456000000.0,93000000.0,8000000.0,-81000000.0,396000000.0,-704000000.0,2320000000.0,167000000.0,2175000000.0,,1264000000.0,-855000000.0,18020000000.0,-47000000.0,3938000000.0,222000000.0,2035000000.0,15018000000.0,16365000000.0,271000000.0,1347000000.0,-81000000.0,147000000.0,,-5747000000.0,0.39,525000000.0,5857000000.0,-154000000.0,-322000000.0,4281000000.0,207000000.0,955000000.0,523000000.0,1640000000.0,276000000.0,-2044000000.0,106000000.0,107000000.0,220000000.0,,276000000.0,3315000000.0,224000000.0,600000000.0,9000000.0,3938000000.0,-491000000.0,9161000000.0,750000000.0,20340000000.0,,2073000000.0,778000000.0,13000000.0,14705000000.0,-855000000.0,785000000.0,778000000.0,60000000.0,1347000000.0,9161000000.0,3000000.0,2073000000.0,-279000000.0,,785000000.0,116000000.0,64000000.0,3000000.0,132000000.0,48000000.0,1016000000.0,43000000.0,266000000.0,186000000.0,1163000000.0,-26000000.0,642000000.0,15018000000.0,3000000.0,29000000.0,266000000.0,-47000000.0,14705000000.0,-260000000.0,1640000000.0,266000000.0,,1192000000.0,150000000.0,0.38,266000000.0,463000000.0,18020000000.0,,,-237000000.0,,20452000000.0,-93000000.0,955000000.0,266000000.0,5857000000.0,91000000.0,-271000000.0,74000000.0,,-99000000.0,20340000000.0,796000000.0,,106000000.0,,64000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,-47000000.0,,,20785000000.0,661000000.0,,-86000000.0,,,,15891000000.0,,,,336000000.0,,,,,,1801000000.0,543000000.0,11000000.0,141000000.0,68000000.0,,177000000.0,-16000000.0,277900000.0,,,,582000000.0,,,,,,274000000.0,-48000000.0,-86000000.0,,-451000000.0,1890000000.0,238000000.0,,,325000000.0,-744000000.0,,21000000.0,4109000000.0,,,13844000000.0,,,2047000000.0,-291000000.0,,,-5878000000.0,0.59,,314000000.0,,,,,,,,,,164000000.0,164000000.0,632000000.0,,276700000.0,315000000.0,194000000.0,-270000000.0,,,-435000000.0,,,,,,498000000.0,7000000.0,14907000000.0,,741000000.0,,74000000.0,,8170000000.0,63000000.0,2133000000.0,,,,-89000000.0,64000000.0,,106000000.0,,1140000000.0,,,238000000.0,,,,,3000000.0,,177000000.0,,,,,177000000.0,,,266000000.0,0.59,,,18147000000.0,,,,,,-16000000.0,950000000.0,,,106000000.0,197000000.0,-12000000.0,,16000000.0,20037000000.0,,,164000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,-47000000.0,,,21109000000.0,521000000.0,,,,,,16270000000.0,,,,285000000.0,,,,,,1371000000.0,568000000.0,7000000.0,97000000.0,59000000.0,,385000000.0,-27000000.0,279300000.0,,,,467000000.0,,,,,,-76000000.0,27000000.0,-87000000.0,,-459000000.0,2031000000.0,183000000.0,,,236000000.0,-706000000.0,,12000000.0,4156000000.0,,,14179000000.0,,,2091000000.0,234000000.0,,,-5922000000.0,0.45,,301000000.0,,,,,,,,,,124000000.0,125000000.0,469000000.0,,278200000.0,285000000.0,205000000.0,198000000.0,,,-432000000.0,,,,,,573000000.0,4000000.0,15187000000.0,,615000000.0,,58000000.0,,8486000000.0,3000000.0,2200000000.0,,,,208000000.0,66000000.0,,148000000.0,,850000000.0,,,176000000.0,,,,,3000000.0,,385000000.0,,,,,385000000.0,,,177000000.0,0.45,,,18432000000.0,,,,,,-27000000.0,918000000.0,,,108000000.0,37000000.0,-3000000.0,,81000000.0,20463000000.0,,,124000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,-45000000.0,,,21396000000.0,631000000.0,,,,,,16546000000.0,,,,386000000.0,,,,,,1587000000.0,548000000.0,16000000.0,-342000000.0,92000000.0,,339000000.0,-44000000.0,279200000.0,,,,574000000.0,,,,,,-163000000.0,-3000000.0,-87000000.0,,-495000000.0,2198000000.0,281000000.0,,,245000000.0,-607000000.0,,21000000.0,4259000000.0,,,14477000000.0,,,2069000000.0,-180000000.0,,,-5953000000.0,0.67,,283000000.0,,,,,,,,,,186000000.0,186000000.0,140000000.0,,278200000.0,258000000.0,239000000.0,309000000.0,,,-451000000.0,,,,,,736000000.0,4000000.0,15443000000.0,,646000000.0,,95000000.0,,8722000000.0,3000000.0,2304000000.0,,,,-46000000.0,68000000.0,,109000000.0,,956000000.0,,,183000000.0,,,,,3000000.0,,339000000.0,,,,,339000000.0,,,385000000.0,0.67,,,18644000000.0,,,,,,-44000000.0,1080000000.0,,,110000000.0,-311000000.0,-7000000.0,,-46000000.0,20842000000.0,,,186000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,5102000000.0,-50000000.0,-6056000000.0,,21771000000.0,576000000.0,,,,264000000.0,,17332000000.0,-1779000000.0,1.98,3627000000.0,290000000.0,,2280000000.0,278000000.0,-155000000.0,,1640000000.0,610000000.0,2026000000.0,111000000.0,45000000.0,,257000000.0,-49000000.0,279000000.0,-18000000.0,119000000.0,-31000000.0,235000000.0,551000000.0,294000000.0,1.99,,6399000000.0,111000000.0,83000000.0,-87000000.0,435000000.0,-510000000.0,2280000000.0,124000000.0,2389000000.0,,1350000000.0,-616000000.0,19342000000.0,-2000000.0,4253000000.0,7000000.0,2026000000.0,15961000000.0,17332000000.0,273000000.0,1371000000.0,-513000000.0,146000000.0,,-6056000000.0,0.28,553000000.0,6255000000.0,0.0,-347000000.0,4010000000.0,288000000.0,1284000000.0,551000000.0,1629000000.0,279000000.0,-1915000000.0,77000000.0,78000000.0,388000000.0,,278000000.0,3627000000.0,294000000.0,18000000.0,52000000.0,4253000000.0,-461000000.0,9706000000.0,811000000.0,21622000000.0,,2360000000.0,626000000.0,-55000000.0,15715000000.0,-616000000.0,833000000.0,626000000.0,46000000.0,1371000000.0,9706000000.0,3000000.0,2360000000.0,-136000000.0,,833000000.0,-104000000.0,65000000.0,3000000.0,119000000.0,0.0,1064000000.0,72000000.0,235000000.0,214000000.0,1297000000.0,59000000.0,610000000.0,15961000000.0,3000000.0,-36000000.0,235000000.0,-50000000.0,15715000000.0,-750000000.0,1629000000.0,235000000.0,,1261000000.0,339000000.0,0.28,257000000.0,255000000.0,19342000000.0,,,-136000000.0,,21771000000.0,-49000000.0,1284000000.0,235000000.0,6255000000.0,111000000.0,-73000000.0,82000000.0,,-206000000.0,21622000000.0,826000000.0,,77000000.0,,65000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,,-49000000.0,,,22063000000.0,731000000.0,,-94000000.0,19000000.0,,,17216000000.0,,,,388000000.0,,,,,,1829000000.0,488000000.0,12000000.0,74000000.0,90000000.0,,463000000.0,33000000.0,279900000.0,,,,664000000.0,,,,,,201000000.0,-40000000.0,-94000000.0,,-346000000.0,2215000000.0,295000000.0,,,343000000.0,-511000000.0,,21000000.0,4370000000.0,,,15290000000.0,,,1926000000.0,-926000000.0,,,-6206000000.0,0.71,,295000000.0,,,,,,,,,,199000000.0,199000000.0,646000000.0,,278900000.0,321000000.0,220000000.0,-94000000.0,,,-379000000.0,,,,,,425000000.0,9000000.0,15857000000.0,,787000000.0,,96000000.0,,9129000000.0,3000000.0,2462000000.0,,,,206000000.0,66000000.0,,146000000.0,,1098000000.0,,,262000000.0,,,,,3000000.0,,433000000.0,,,,,433000000.0,,,257000000.0,0.71,,,19408000000.0,,,,,,14000000.0,812000000.0,,,107000000.0,267000000.0,-53000000.0,,37000000.0,21623000000.0,,,199000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,-48000000.0,,,22430000000.0,504000000.0,,,0.0,,,17381000000.0,,,,241000000.0,,,,,,1449000000.0,608000000.0,9000000.0,115000000.0,42000000.0,,441000000.0,-39000000.0,280300000.0,,,,447000000.0,,,,,,-157000000.0,77000000.0,-94000000.0,,-460000000.0,2211000000.0,140000000.0,,,263000000.0,-512000000.0,,26000000.0,4449000000.0,,,15266000000.0,,,2115000000.0,411000000.0,,,-6311000000.0,0.33,,289000000.0,,,,,,,,,,92000000.0,93000000.0,473000000.0,,279500000.0,294000000.0,230000000.0,-35000000.0,,,-421000000.0,,,,,,582000000.0,7000000.0,16119000000.0,,678000000.0,,47000000.0,,9091000000.0,73000000.0,2511000000.0,,,,-22000000.0,68000000.0,,181000000.0,,945000000.0,,,197000000.0,,,,,3000000.0,,418000000.0,,,,,418000000.0,,,463000000.0,0.33,,,19656000000.0,,,,,,-39000000.0,840000000.0,,,110000000.0,52000000.0,-1000000.0,,117000000.0,21867000000.0,,,92000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,-47000000.0,,,22847000000.0,585000000.0,,,0.0,,,17548000000.0,,,,330000000.0,,,,,,1527000000.0,632000000.0,19000000.0,-382000000.0,66000000.0,,173000000.0,-62000000.0,281600000.0,,,,533000000.0,,,,,,-205000000.0,-43000000.0,-94000000.0,,-548000000.0,2121000000.0,229000000.0,,,255000000.0,-434000000.0,,31000000.0,4535000000.0,,,15287000000.0,,,2261000000.0,-192000000.0,,,-6403000000.0,0.61,,308000000.0,,,,,,,,,,172000000.0,172000000.0,80000000.0,,280800000.0,269000000.0,215000000.0,200000000.0,,,-486000000.0,,,,,,787000000.0,7000000.0,16444000000.0,,643000000.0,,57000000.0,,9024000000.0,4000000.0,2589000000.0,,,,-268000000.0,71000000.0,,114000000.0,,942000000.0,,,193000000.0,,,,,3000000.0,,142000000.0,,,,,142000000.0,,,441000000.0,0.61,,,19999000000.0,,,,,,-62000000.0,1210000000.0,,,111000000.0,-406000000.0,55000000.0,,31000000.0,22120000000.0,,,172000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,5245000000.0,-50000000.0,-6510000000.0,,23271000000.0,683000000.0,,,31000000.0,417000000.0,,18572000000.0,-1780000000.0,1.64,3814000000.0,379000000.0,,2475000000.0,280000000.0,,,1778000000.0,725000000.0,2276000000.0,19000000.0,219000000.0,,204000000.0,-20000000.0,280800000.0,-22000000.0,136000000.0,-53000000.0,332000000.0,460000000.0,275000000.0,1.64,,6583000000.0,115000000.0,55000000.0,-95000000.0,438000000.0,-514000000.0,2475000000.0,222000000.0,2503000000.0,,1399000000.0,-531000000.0,20575000000.0,4000000.0,4441000000.0,-174000000.0,2276000000.0,17061000000.0,18572000000.0,424000000.0,1511000000.0,-547000000.0,-46000000.0,,-6510000000.0,-0.01,462000000.0,6876000000.0,0.0,-377000000.0,4080000000.0,257000000.0,1273000000.0,460000000.0,1705000000.0,280800000.0,-1868000000.0,-3000000.0,-2000000.0,506000000.0,,280800000.0,3814000000.0,275000000.0,39000000.0,82000000.0,4441000000.0,-494000000.0,10185000000.0,881000000.0,23050000000.0,,1356000000.0,672000000.0,-47000000.0,16761000000.0,-531000000.0,1032000000.0,672000000.0,224000000.0,1511000000.0,10185000000.0,3000000.0,1356000000.0,-138000000.0,,1032000000.0,31000000.0,64000000.0,3000000.0,136000000.0,50000000.0,1095000000.0,83000000.0,182000000.0,229000000.0,1338000000.0,49000000.0,725000000.0,17061000000.0,3000000.0,-14000000.0,182000000.0,-50000000.0,16761000000.0,-1254000000.0,1705000000.0,182000000.0,,1324000000.0,173000000.0,-0.01,204000000.0,110000000.0,20575000000.0,,,-88000000.0,,23271000000.0,-51000000.0,1273000000.0,182000000.0,6876000000.0,110000000.0,12000000.0,-69000000.0,,,23050000000.0,886000000.0,,-3000000.0,,64000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522454400,,-61000000.0,,,23586000000.0,729000000.0,,-101000000.0,0.0,,,18235000000.0,,,,363000000.0,,,,,,1953000000.0,540000000.0,1986000000.0,141000000.0,37000000.0,,227000000.0,-5000000.0,282200000.0,,,,392000000.0,,,,,,228000000.0,-92000000.0,-101000000.0,,-456000000.0,2207000000.0,281000000.0,,,1590000000.0,-383000000.0,,10000000.0,4596000000.0,,,17039000000.0,,,1196000000.0,-202000000.0,,,-6682000000.0,0.86,,6973000000.0,,,,,,,,,,241000000.0,241000000.0,708000000.0,,281500000.0,3757000000.0,268000000.0,-229000000.0,,,-451000000.0,,,,,,445000000.0,29000000.0,16904000000.0,,1015000000.0,,40000000.0,,10066000000.0,3000000.0,1412000000.0,,,,23000000.0,67000000.0,,123000000.0,,1224000000.0,,,279000000.0,,,,,3000000.0,,195000000.0,,,,,195000000.0,,,204000000.0,0.86,,,20661000000.0,,,,,,-5000000.0,1286000000.0,,,111000000.0,708000000.0,,,7000000.0,22868000000.0,,,241000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,-61000000.0,,,24045000000.0,527000000.0,,,,,,18603000000.0,,,,255000000.0,,,,,,1492000000.0,629000000.0,14000000.0,329000000.0,23000000.0,,501000000.0,-75000000.0,282600000.0,,,,481000000.0,,,,,,-127000000.0,51000000.0,-103000000.0,,-552000000.0,2286000000.0,165000000.0,,,272000000.0,-346000000.0,,12000000.0,4672000000.0,,,16068000000.0,,,2535000000.0,-501000000.0,,,-6808000000.0,0.49,,305000000.0,,,,,,,,,,139000000.0,140000000.0,708000000.0,,282100000.0,779000000.0,276000000.0,118000000.0,,,-477000000.0,,,,,,570000000.0,18000000.0,17237000000.0,,722000000.0,,25000000.0,,9272000000.0,33000000.0,1446000000.0,,,,274000000.0,74000000.0,,147000000.0,,965000000.0,,,204000000.0,,,,,3000000.0,,477000000.0,,,,,477000000.0,,,227000000.0,0.49,,,21026000000.0,,,,,,,1216000000.0,,,112000000.0,231000000.0,,,291000000.0,23312000000.0,,,139000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,-59000000.0,,,24699000000.0,567000000.0,,,,,,19127000000.0,,,,294000000.0,,,,,,1599000000.0,689000000.0,10000000.0,-281000000.0,30000000.0,,366000000.0,-207000000.0,283200000.0,,,,522000000.0,,,,,,-177000000.0,-5000000.0,-101000000.0,,-807000000.0,2374000000.0,202000000.0,,,273000000.0,-278000000.0,,25000000.0,4749000000.0,,,15685000000.0,,,3442000000.0,-61000000.0,,,-6909000000.0,0.6,,295000000.0,,,,,,,,,,169000000.0,169000000.0,149000000.0,,282500000.0,629000000.0,299000000.0,523000000.0,,,-746000000.0,,,,,,741000000.0,20000000.0,17790000000.0,,725000000.0,,33000000.0,,8869000000.0,3000000.0,1483000000.0,,,,-135000000.0,72000000.0,,97000000.0,,1032000000.0,,,206000000.0,,,,,3000000.0,,323000000.0,,,,,323000000.0,,,501000000.0,0.59,,,21539000000.0,,,,,,,2250000000.0,,,114000000.0,-597000000.0,,,1000000.0,23913000000.0,,,169000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,5711000000.0,-65000000.0,-7037000000.0,,25163000000.0,575000000.0,,,0.0,182000000.0,,19737000000.0,-2220000000.0,2.32,3935000000.0,250000000.0,,2468000000.0,282200000.0,15000000.0,,1829000000.0,733000000.0,2294000000.0,-84000000.0,92000000.0,,175000000.0,-245000000.0,283300000.0,-36000000.0,98000000.0,-29000000.0,247000000.0,657000000.0,302000000.0,2.33,,6873000000.0,90000000.0,68000000.0,-102000000.0,458000000.0,-791000000.0,2468000000.0,126000000.0,2398000000.0,,1579000000.0,-271000000.0,22061000000.0,-25000000.0,4755000000.0,105000000.0,2294000000.0,18206000000.0,19737000000.0,115000000.0,1531000000.0,-1240000000.0,14000000.0,,-7037000000.0,0.38,659000000.0,6706000000.0,,-407000000.0,4475000000.0,204000000.0,1093000000.0,657000000.0,1703000000.0,282900000.0,-2606000000.0,108000000.0,109000000.0,138000000.0,,282600000.0,3935000000.0,302000000.0,462000000.0,22000000.0,4755000000.0,-546000000.0,11500000000.0,933000000.0,24529000000.0,,1586000000.0,650000000.0,-3000000.0,18126000000.0,-271000000.0,978000000.0,650000000.0,17000000.0,1531000000.0,11500000000.0,2000000.0,1586000000.0,,,978000000.0,-191000000.0,69000000.0,3000000.0,98000000.0,146000000.0,1254000000.0,41000000.0,153000000.0,244000000.0,1162000000.0,22000000.0,733000000.0,18206000000.0,3000000.0,70000000.0,153000000.0,-65000000.0,18126000000.0,-2004000000.0,1703000000.0,153000000.0,,1232000000.0,366000000.0,0.38,175000000.0,874000000.0,22061000000.0,,,-532000000.0,,25163000000.0,,1093000000.0,153000000.0,6706000000.0,121000000.0,-408000000.0,,,-284000000.0,24529000000.0,774000000.0,,108000000.0,,69000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553990400,,-66000000.0,,,25551000000.0,763000000.0,,,,,,19898000000.0,,,,359000000.0,,,,,,2059000000.0,550000000.0,2109000000.0,47000000.0,43000000.0,,267000000.0,-167000000.0,283600000.0,,,,382000000.0,,,,,,209000000.0,-89000000.0,-108000000.0,,-675000000.0,2376000000.0,261000000.0,,,1700000000.0,-166000000.0,,16000000.0,4858000000.0,,,18664000000.0,,,1234000000.0,-889000000.0,,,-7236000000.0,0.75,,6873000000.0,,,,,,,,,,213000000.0,213000000.0,617000000.0,,282800000.0,4102000000.0,255000000.0,150000000.0,,,-508000000.0,,,,,,442000000.0,23000000.0,18315000000.0,,1011000000.0,,48000000.0,,11791000000.0,3000000.0,1642000000.0,,,,92000000.0,62000000.0,,134000000.0,,1296000000.0,,,298000000.0,,,,,3000000.0,,234000000.0,,,,,234000000.0,,,175000000.0,0.75,,,22417000000.0,,,,,,,872000000.0,,,121000000.0,617000000.0,,,-61000000.0,24793000000.0,,,213000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
