,annualEndCashPosition,annualTaxProvision,annualCurrentDebt,annualCurrentDeferredRevenue,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,annualBasicAverageShares,quarterlyEndCashPosition,trailingCostOfRevenue,trailingTotalRevenue,annualOtherCurrentAssets,annualCostOfRevenue,annualAccountsPayable,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyCashDividendsPaid,trailingOperatingIncome,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingTaxProvision,quarterlyEbitda,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,annualChangeInWorkingCapital,annualOperatingExpense,annualFreeCashFlow,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,trailingOperatingExpense,quarterlyRetainedEarnings,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyDilutedAverageShares,annualCashAndCashEquivalents,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCurrentAssets,annualBasicEPS,trailingFreeCashFlow,trailingPretaxIncome,annualTotalAssets,quarterlyLongTermDebt,annualAccountsReceivable,annualCurrentAssets,annualBeginningCashPosition,annualCashDividendsPaid,annualLongTermDebt,quarterlyChangeInInventory,annualDilutedAverageShares,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyBasicEPS,annualNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualSaleOfInvestment,annualCommonStockIssuance,annualOtherNonCashItems,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyGrossProfit,annualDepreciationAndAmortization,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,trailingChangeInAccountPayable,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,annualDilutedEPS,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,annualStockBasedCompensation,quarterlyInventory,trailingOperatingCashFlow,quarterlyNetPPE,quarterlyOtherIncomeExpense,quarterlyTaxProvision,annualCapitalStock,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualNetPPE,quarterlyCommonStockIssuance,annualOtherIntangibleAssets,quarterlyInterestExpense,annualGrossProfit,quarterlyBasicAverageShares,quarterlyCurrentDebt,annualInventory,annualCurrentLiabilities,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,trailingPurchaseOfBusiness,annualEbitda,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,trailingOtherNonCashItems,quarterlyResearchAndDevelopment,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,quarterlyCashFlowFromContinuingFinancingActivities,trailingCashDividendsPaid,trailingInterestExpense,trailingBeginningCashPosition,quarterlyTotalAssets,annualInterestExpense,annualGoodwill,trailingNetIncome,annualPretaxIncome,trailingChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,quarterlyTotalNonCurrentAssets,annualChangesInAccountReceivables,annualGrossPPE,trailingInvestingCashFlow,quarterlySaleOfInvestment,quarterlyChangesInAccountReceivables,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,quarterlyAccountsPayable,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualRepaymentOfDebt,quarterlyDilutedEPS,trailingChangeInWorkingCapital,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCapitalExpenditure,annualTotalRevenue,trailingStockBasedCompensation,trailingGrossProfit,annualPurchaseOfInvestment,annualChangeInCashSupplementalAsReported,annualInvestingCashFlow,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyIncomeTaxPayable,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingOtherIncomeExpense,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1325289600,1781200000.0,505800000.0,10200000.0,1225300000.0,271900000.0,-161900000.0,279000000.0,1781200000.0,,,1344200000.0,10250600000.0,8060000000.0,262700000.0,4652500000.0,21800000.0,17000000.0,-70100000.0,,23800000.0,-161900000.0,,70100000.0,-2600000.0,,566700000.0,16323500000.0,933100000.0,-849000000.0,16323500000.0,,184200000.0,29200000.0,1950800000.0,1129800000.0,,1243500000.0,,7724100000.0,3852900000.0,0.0,,1781200000.0,,-191700000.0,1869000000.0,11671000000.0,1060400000.0,487400000.0,10421500000.0,3.38,,,20505400000.0,3182900000.0,6632000000.0,10421500000.0,2288700000.0,-269100000.0,3182900000.0,,283300000.0,952600000.0,1344200000.0,,6632000000.0,2854800000.0,292100000.0,1950800000.0,602000000.0,,952600000.0,184200000.0,4652500000.0,1043400000.0,28800000.0,117500000.0,41400000.0,3504300000.0,,510700000.0,998100000.0,273700000.0,1225300000.0,,,7724100000.0,510700000.0,3504300000.0,,0.0,8456300000.0,3.33,307200000.0,271900000.0,-7400000.0,-1205700000.0,-1186100000.0,867600000.0,74500000.0,640300000.0,,682900000.0,0.0,156800000.0,59600000.0,-244200000.0,10083900000.0,1781200000.0,1805000000.0,1315300000.0,682900000.0,12800000.0,468400000.0,39500000.0,3621900000.0,,10200000.0,640300000.0,11671000000.0,,,,292100000.0,,1980800000.0,867600000.0,-403700000.0,-88900000.0,457100000.0,468400000.0,,,-65200000.0,602000000.0,1314800000.0,-71300000.0,1805000000.0,-53200000.0,-261000000.0,,,,20505400000.0,158100000.0,8456300000.0,,1549000000.0,,2138500000.0,10083900000.0,-471400000.0,1869000000.0,,900000.0,-556500000.0,,,23800000.0,880600000.0,-1186100000.0,-131100000.0,,8060000000.0,59600000.0,,900600000.0,-43200000.0,,,1671100000.0,-191700000.0,-185500000.0,13872500000.0,,,-14200000.0,-507500000.0,-574600000.0,,2138500000.0,,,,,,,,,,,,,,,,
1333152000,,,,,204600000.0,-57200000.0,,1502700000.0,,,,,,,,26300000.0,13100000.0,-69800000.0,,,,,69300000.0,,,441100000.0,15543000000.0,-311000000.0,,,,,,,,,-46100000.0,,7844700000.0,3307300000.0,,277500000.0,,,,1888600000.0,10867200000.0,,362500000.0,9620500000.0,,,,,3180800000.0,,,,,,-163600000.0,,,1470900000.0,,5932400000.0,2434400000.0,,,598600000.0,0.73,,185900000.0,4675800000.0,-932200000.0,,,,,,510400000.0,872900000.0,,1289800000.0,,,,510400000.0,3579000000.0,,0.0,8574500000.0,,226000000.0,204600000.0,,,-1201200000.0,896400000.0,,708700000.0,,687400000.0,0.0,109300000.0,,,,1502700000.0,1508500000.0,,,90400000.0,,38500000.0,,273300000.0,12100000.0,,,,,,292400000.0,,,,,,333300000.0,462800000.0,,,-20100000.0,,-500000.0,-45600000.0,,,-252300000.0,,,,19823500000.0,,,,,,2149200000.0,10203000000.0,,,,18800000.0,796500000.0,,,5800000.0,-278500000.0,,-254700000.0,,7230400000.0,59600000.0,,1781200000.0,,0.72,,,-96200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,,,,282700000.0,-151900000.0,,1665300000.0,,,,,,,,18100000.0,-29900000.0,-83700000.0,,,,,69400000.0,,,584900000.0,16162700000.0,-195800000.0,,,,,,,,,90600000.0,,8045800000.0,3561000000.0,,271800000.0,,,,1898500000.0,10689800000.0,,506400000.0,9857500000.0,,,,,3926100000.0,,,,,,-57700000.0,,,1437300000.0,,6041500000.0,2541300000.0,,,627200000.0,1.03,,185800000.0,5472900000.0,360400000.0,,,,,,513300000.0,1019700000.0,,1279000000.0,,,,513300000.0,3269900000.0,,0.0,8599600000.0,,314200000.0,282700000.0,,,-1200300000.0,919600000.0,,698700000.0,,698200000.0,0.0,161900000.0,,,,1665300000.0,1680000000.0,,,87200000.0,,44000000.0,,269000000.0,12800000.0,,,,,,320300000.0,,,,,,471500000.0,445100000.0,,,-3100000.0,,157800000.0,-67200000.0,,,197000000.0,,,,20106500000.0,,,,,,1825100000.0,10249000000.0,,,,-9900000.0,-225900000.0,,,14700000.0,162600000.0,,-551200000.0,,7461100000.0,59600000.0,,1502700000.0,,1.02,,,-216200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,,,,203900000.0,-58500000.0,,1956300000.0,,,,,,,,18700000.0,-5400000.0,-81900000.0,,,,,71900000.0,0.0,,466700000.0,16754600000.0,-159100000.0,,,,,,,,,96900000.0,,8168100000.0,3406600000.0,,268500000.0,,,,1935400000.0,10702200000.0,,387300000.0,10397100000.0,,,,,4450600000.0,,,,,,15700000.0,,,1463900000.0,,6260200000.0,2515800000.0,,,653400000.0,0.75,,192500000.0,6052400000.0,-125600000.0,,,,,,503500000.0,890800000.0,,1191500000.0,,,,503500000.0,3358600000.0,,0.0,8728600000.0,,233600000.0,203900000.0,0.0,,-1235400000.0,948400000.0,,700200000.0,,700000000.0,0.0,118700000.0,,,,1956300000.0,1972800000.0,,,30000000.0,,47800000.0,,266600000.0,11500000.0,,,,,,333000000.0,,,,,,347000000.0,446800000.0,,,-112600000.0,,142800000.0,-45900000.0,,,164700000.0,,,,20798000000.0,,,,,,1940500000.0,10400900000.0,,,,-500000.0,-132500000.0,,,16500000.0,291000000.0,,-195700000.0,,7430200000.0,59600000.0,,1665300000.0,,0.74,,,-120700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,2678300000.0,527100000.0,6800000.0,1231500000.0,284600000.0,-82800000.0,268300000.0,2678300000.0,,,995900000.0,10380700000.0,8296700000.0,127800000.0,6319800000.0,17700000.0,10400000.0,-162400000.0,,20600000.0,-174900000.0,,72100000.0,,,629200000.0,18195600000.0,691100000.0,-1136500000.0,18195600000.0,,155200000.0,25200000.0,2034500000.0,1225000000.0,,1083600000.0,,8394400000.0,3944600000.0,0.0,,2678300000.0,,-129500000.0,1958600000.0,11875800000.0,1117500000.0,548000000.0,11661400000.0,3.64,,,22151900000.0,4448500000.0,6958200000.0,11661400000.0,1781200000.0,-397800000.0,4448500000.0,210400000.0,270000000.0,998300000.0,995900000.0,,6958200000.0,2889200000.0,311200000.0,2034500000.0,739900000.0,,975800000.0,155200000.0,6319800000.0,825200000.0,8600000.0,219200000.0,-2100000.0,3460800000.0,,507400000.0,1055400000.0,282700000.0,1231500000.0,,,8394400000.0,507400000.0,3460800000.0,,0.0,8844200000.0,3.61,343600000.0,307100000.0,0.0,-220100000.0,-1234800000.0,933000000.0,80800000.0,1008400000.0,,723800000.0,0.0,137200000.0,59600000.0,0.0,10490500000.0,2678300000.0,2698900000.0,1451300000.0,723800000.0,11600000.0,456100000.0,49400000.0,3838700000.0,,6800000.0,1008400000.0,11875800000.0,,,,311200000.0,,2122000000.0,933000000.0,-132700000.0,,507700000.0,456100000.0,,,-39100000.0,739900000.0,1151200000.0,-67600000.0,2698900000.0,4800000.0,-329500000.0,,,,22151900000.0,179700000.0,8844200000.0,,1659600000.0,,2076400000.0,10490500000.0,-218700000.0,1958600000.0,,200000.0,-656800000.0,,,20600000.0,722000000.0,-1234800000.0,-134900000.0,,8296700000.0,59600000.0,,1956300000.0,0.0,,,1804200000.0,-129500000.0,-226300000.0,14219400000.0,,,,897100000.0,-350400000.0,,2076400000.0,,,,,,,,,,,,,,,,
1364688000,,,,,199700000.0,-36400000.0,,2071800000.0,,,,,,,,22100000.0,7500000.0,0.0,,,,,71100000.0,,,450900000.0,17250200000.0,-511800000.0,,,,,,,,,-247900000.0,,8492900000.0,3398900000.0,,263200000.0,,,,1913300000.0,10943300000.0,,371700000.0,10601200000.0,,,,,4446300000.0,,,,,,-221600000.0,,,1008800000.0,,6313200000.0,2533600000.0,,,725100000.0,0.76,,154400000.0,6306900000.0,-886900000.0,,,,,,493600000.0,865300000.0,,1243800000.0,,,,493600000.0,3173100000.0,,0.0,8713900000.0,,224800000.0,205100000.0,,,-1205300000.0,944000000.0,,1188900000.0,,708000000.0,0.0,109200000.0,,,,2071800000.0,2090300000.0,,,22400000.0,,49000000.0,,261000000.0,12000000.0,,,,,,295900000.0,,,,,-900000.0,330800000.0,434900000.0,,,-38600000.0,,-209700000.0,-38200000.0,,,-284300000.0,,,,20908300000.0,,,,,,2154500000.0,10307100000.0,,,,2700000.0,544300000.0,,,18500000.0,-606500000.0,,-273500000.0,,7294700000.0,59600000.0,,2678300000.0,,0.76,,,-300400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,,,,281700000.0,-40900000.0,,1399900000.0,,,,,,,,22600000.0,4800000.0,-106700000.0,,,,,70800000.0,,,602300000.0,17015700000.0,-123900000.0,,,,,,,,,245400000.0,,8676500000.0,3637000000.0,,259200000.0,,,,1904600000.0,11227100000.0,,523000000.0,10288200000.0,,,,,4037500000.0,,,,,,-102100000.0,,,978500000.0,,6637000000.0,2598800000.0,,,689500000.0,1.09,,147400000.0,5788600000.0,588300000.0,,,,,,515200000.0,1038200000.0,,1204700000.0,,,,515200000.0,3055700000.0,,0.0,8707700000.0,,321600000.0,289500000.0,,,-1217500000.0,864900000.0,,1258100000.0,,687100000.0,0.0,163600000.0,,,,1399900000.0,1414600000.0,,,12600000.0,,49200000.0,,257700000.0,13100000.0,,,,,,287200000.0,,,,,-21300000.0,482300000.0,407400000.0,,,-47700000.0,,276200000.0,-30800000.0,,,-829600000.0,,,,20525000000.0,,,,,,2014200000.0,10236800000.0,,,,11200000.0,-409900000.0,,,14700000.0,-671900000.0,,-282600000.0,,7797700000.0,59600000.0,,2071800000.0,,1.09,,,-397400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,,,,191200000.0,-55200000.0,,1521500000.0,,,,,,,,20200000.0,12900000.0,-105900000.0,,,,,71000000.0,,,458100000.0,17062800000.0,-18500000.0,,,,,,,,,239100000.0,,8766700000.0,3490500000.0,,259900000.0,,,,1928300000.0,11235400000.0,,407500000.0,10465400000.0,,,,,4035400000.0,,,,,,-69100000.0,,,1024900000.0,,6577800000.0,2579200000.0,,,718000000.0,0.74,,152200000.0,5827400000.0,-370300000.0,,,,,,503800000.0,911300000.0,,1280400000.0,,,,503800000.0,3340300000.0,,0.0,8869000000.0,,224700000.0,196000000.0,0.0,,-1226700000.0,879300000.0,,1328300000.0,,701600000.0,-28100000.0,116200000.0,,,,1521500000.0,1534400000.0,,,9800000.0,,50500000.0,,258200000.0,18600000.0,,,,,,284500000.0,,,,,-4300000.0,336600000.0,398100000.0,,,-64700000.0,,293400000.0,-54300000.0,,,-170400000.0,,,,20870800000.0,,,,,,2168400000.0,10405400000.0,,,,3400000.0,159600000.0,,,12900000.0,121600000.0,,-15200000.0,,7533100000.0,59600000.0,,1399900000.0,,0.74,,,-220600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,2710500000.0,565200000.0,6300000.0,1242200000.0,293400000.0,-95700000.0,258900000.0,2710500000.0,,,1003000000.0,10724400000.0,8358900000.0,143500000.0,5753100000.0,21400000.0,17800000.0,-105800000.0,,18200000.0,-171300000.0,,71900000.0,,,631600000.0,18030800000.0,1005500000.0,-575300000.0,18030800000.0,,131800000.0,351300000.0,1993400000.0,1597000000.0,,1360400000.0,,8961200000.0,4058100000.0,0.0,,2710500000.0,,-191600000.0,1967500000.0,12277700000.0,1111600000.0,564400000.0,11652300000.0,3.73,,,22098700000.0,4033400000.0,6632600000.0,11652300000.0,2678300000.0,-318400000.0,4033400000.0,38300000.0,260400000.0,991100000.0,1003000000.0,,6632600000.0,3012900000.0,275200000.0,1993400000.0,685100000.0,,966000000.0,131800000.0,5753100000.0,812400000.0,16600000.0,52300000.0,2100000.0,3582400000.0,,480800000.0,1045200000.0,284800000.0,1242200000.0,,,8961200000.0,480800000.0,3582400000.0,,0.0,8916000000.0,3.71,340400000.0,300400000.0,0.0,-1419800000.0,-1230100000.0,832600000.0,86300000.0,1288000000.0,,737400000.0,-13300000.0,176300000.0,59600000.0,-41400000.0,10446400000.0,2710500000.0,2728700000.0,1809000000.0,737400000.0,7500000.0,386000000.0,48400000.0,3860100000.0,,6300000.0,1288000000.0,12277700000.0,,,,275200000.0,,2142900000.0,832600000.0,-32800000.0,-6300000.0,511300000.0,386000000.0,,,-20300000.0,685100000.0,1449100000.0,-88700000.0,2728700000.0,-354500000.0,-135500000.0,,,,22098700000.0,197200000.0,8916000000.0,,1660900000.0,,2377000000.0,10446400000.0,244800000.0,1967500000.0,,-700000.0,-49200000.0,,,18200000.0,1189000000.0,-1230100000.0,-4000000.0,,8358900000.0,59600000.0,,1521500000.0,-406700000.0,,,1866700000.0,-191600000.0,-212000000.0,14584500000.0,,,,32200000.0,-228200000.0,,2377000000.0,,,,,,,,,,,,,,,,
1396224000,,,,,201400000.0,-42500000.0,,2082100000.0,,,,,,,,21600000.0,11000000.0,-105900000.0,,,,,70900000.0,,,462300000.0,16881600000.0,-742300000.0,,,,,,,,,-472800000.0,,9060800000.0,3502200000.0,,261400000.0,,,,1987400000.0,11448300000.0,,389700000.0,10576600000.0,,,,,3778600000.0,,,,,,-188500000.0,,,992300000.0,,6006600000.0,2622800000.0,,,713000000.0,0.78,,133500000.0,5433300000.0,-948300000.0,,,,,,489700000.0,879400000.0,,1153600000.0,,,,489700000.0,3718500000.0,,0.0,8986700000.0,,228000000.0,205500000.0,,,-1255400000.0,740800000.0,,1488600000.0,,732000000.0,-7000000.0,116300000.0,,,,2082100000.0,2089100000.0,,,4800000.0,,47700000.0,,259100000.0,260600000.0,,,,,,274400000.0,,,,,-11900000.0,343700000.0,384700000.0,,,-35400000.0,,-430300000.0,-42500000.0,,,-156900000.0,,,,21087900000.0,,,,,,2408800000.0,10511300000.0,,,,11900000.0,627400000.0,,,7000000.0,-628400000.0,,-22100000.0,,7403400000.0,59600000.0,,2710500000.0,,0.77,,,-169700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,,,,318900000.0,-89700000.0,,1534700000.0,,,,,,,,22300000.0,14300000.0,-105900000.0,,,,,72400000.0,,,632600000.0,17270800000.0,-204600000.0,,,,,,,,,193800000.0,,9257100000.0,3870900000.0,,258200000.0,,,,2014300000.0,11811100000.0,,550200000.0,10546500000.0,,,,,3785200000.0,,,,,,-27300000.0,,,1039800000.0,,6499200000.0,2794600000.0,,,733700000.0,1.24,,155900000.0,5459700000.0,569500000.0,,,,,,526100000.0,1076300000.0,,1169500000.0,,,,526100000.0,3456300000.0,,0.0,9092400000.0,,358400000.0,325200000.0,,,-1277100000.0,745100000.0,,1462900000.0,,737200000.0,-1800000.0,160300000.0,,,,1534700000.0,1544600000.0,,,4200000.0,,45500000.0,,256200000.0,277800000.0,,,,,,285300000.0,,,,,-38300000.0,514700000.0,402100000.0,,,-94700000.0,,242800000.0,-49000000.0,,,-735500000.0,,,,21219400000.0,,,,,,2186300000.0,10672900000.0,,,,-2400000.0,-452400000.0,,,9900000.0,-547400000.0,,-555700000.0,,8015400000.0,59600000.0,,2082100000.0,,1.23,,,-96500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,,,,239500000.0,-64900000.0,,837700000.0,,,,,,,,25600000.0,18600000.0,-128900000.0,,,,,74100000.0,,,518500000.0,16457200000.0,-145000000.0,,,,,,,,,173800000.0,,9373600000.0,3749600000.0,,252400000.0,,,,1971500000.0,11075300000.0,,433600000.0,9567200000.0,,,,,3778900000.0,,,,,,-117700000.0,,,1053200000.0,,6135700000.0,2813200000.0,,,680000000.0,0.95,,153600000.0,5381900000.0,-359800000.0,,,,,,502800000.0,936400000.0,,1130600000.0,,,,502800000.0,3038300000.0,,0.0,8875200000.0,,273600000.0,243800000.0,-252700000.0,,-1257900000.0,732800000.0,,1528000000.0,,713600000.0,0.0,134400000.0,,,,837700000.0,850300000.0,,,5600000.0,,42200000.0,,251400000.0,31600000.0,,,,,,272000000.0,,,,,-15100000.0,402200000.0,387000000.0,,,-51100000.0,,220600000.0,-46800000.0,,,-705100000.0,,,,19968600000.0,,,,,,2188800000.0,10401400000.0,,,,-3000000.0,158400000.0,,,12600000.0,-697000000.0,,-287000000.0,,7448600000.0,59600000.0,,1534700000.0,,0.95,,,-420100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,2388100000.0,593100000.0,7600000.0,1180900000.0,323800000.0,-69800000.0,253900000.0,2388100000.0,,,1108900000.0,11350000000.0,8165000000.0,161800000.0,6177300000.0,24000000.0,14600000.0,-127300000.0,,2200000.0,-263400000.0,,77000000.0,,,668200000.0,18238400000.0,985700000.0,-1063000000.0,18238400000.0,,148200000.0,-106200000.0,2023700000.0,1263500000.0,,1368700000.0,,9576900000.0,4195100000.0,0.0,249900000.0,2388100000.0,,-618200000.0,1929200000.0,12061100000.0,1233100000.0,570600000.0,11190500000.0,4.27,,,21559700000.0,4562600000.0,6524700000.0,11190500000.0,2710500000.0,-468000000.0,4562600000.0,309300000.0,255300000.0,1104000000.0,1108900000.0,,6524700000.0,3119300000.0,301400000.0,2023700000.0,774300000.0,1.3,1083600000.0,148200000.0,6177300000.0,900400000.0,21000000.0,39300000.0,-8700000.0,2850000000.0,,505200000.0,1075800000.0,294400000.0,1180900000.0,,,9576900000.0,505200000.0,2850000000.0,,-74700000.0,8822200000.0,4.24,373000000.0,329500000.0,0.0,-1258100000.0,-1221200000.0,654700000.0,93500000.0,1166600000.0,,708000000.0,-60000000.0,182200000.0,59600000.0,-268200000.0,10369200000.0,2388100000.0,2390300000.0,1476500000.0,708000000.0,24700000.0,389400000.0,41800000.0,3967800000.0,249000000.0,7600000.0,1166600000.0,12061100000.0,,,,301400000.0,,2281600000.0,654700000.0,-74900000.0,-9600000.0,549400000.0,389400000.0,,,-82200000.0,774300000.0,1443400000.0,-74700000.0,2390300000.0,-24200000.0,339400000.0,,,,21559700000.0,177200000.0,8822200000.0,,1810000000.0,,2406500000.0,10369200000.0,-227100000.0,1929200000.0,,14500000.0,-560500000.0,,,2200000.0,1550400000.0,-1221200000.0,-198200000.0,,8165000000.0,59600000.0,,837700000.0,-252700000.0,1.3,,1944100000.0,-618200000.0,-213000000.0,15317800000.0,,,,-322400000.0,-266900000.0,,2406500000.0,,,,,,,,,,,,,,,,
1427760000,,,,,206300000.0,-64900000.0,,1526700000.0,,,,,,,,24600000.0,3800000.0,-126200000.0,,,,,74200000.0,-3900000.0,,461300000.0,17238300000.0,-559500000.0,,,,,,,,,-276200000.0,,9661700000.0,3469200000.0,,247400000.0,,,,1893500000.0,11021200000.0,,377700000.0,9904900000.0,,,,,4593800000.0,,,,,,-332100000.0,,,1122100000.0,,5840100000.0,2620800000.0,,,802600000.0,0.84,,142200000.0,6217100000.0,-697800000.0,,,,,,470700000.0,848400000.0,,1153300000.0,,,,470700000.0,2389500000.0,,0.0,8639800000.0,,229800000.0,209100000.0,,,-1212000000.0,643300000.0,,1410300000.0,,681500000.0,0.0,112700000.0,,,,1526700000.0,1532400000.0,,,3700000.0,,43600000.0,,246400000.0,9900000.0,,,,,,335400000.0,,,,,-22800000.0,343500000.0,367200000.0,,,-28000000.0,,-238000000.0,-38200000.0,,,-418500000.0,,,,20071000000.0,,,,,,1781300000.0,10166100000.0,,,,,467300000.0,,,5700000.0,-861400000.0,,-270700000.0,,7850200000.0,59600000.0,,2388100000.0,,0.83,,,-936700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,,,310000000.0,-57500000.0,,1356000000.0,,,,,,,,24700000.0,-1500000.0,-124300000.0,,,,,72800000.0,,,621500000.0,17691500000.0,-249300000.0,,,,,,,,,117500000.0,,9852200000.0,3805300000.0,,245700000.0,,,,1951300000.0,12548800000.0,,538600000.0,10500400000.0,,,,,3547900000.0,,,,,,-101500000.0,,,1125400000.0,,6501600000.0,2789700000.0,,,763100000.0,1.27,,136200000.0,5142700000.0,696300000.0,,,,,,477000000.0,1015600000.0,,1219300000.0,,,,477000000.0,2646800000.0,,-55300000.0,8766000000.0,,342700000.0,313900000.0,,,-1244700000.0,651700000.0,,1511300000.0,,706600000.0,0.0,165300000.0,,,,1356000000.0,1362100000.0,,,2300000.0,,44700000.0,,244500000.0,1019200000.0,,,,,,307500000.0,,,,,-2200000.0,504000000.0,358800000.0,,,-87900000.0,,186000000.0,-68500000.0,,,-347400000.0,,,,20775500000.0,,,,,,1511100000.0,10275100000.0,,,,,-594500000.0,,,6100000.0,-170700000.0,,-135900000.0,,8622300000.0,59600000.0,,1526700000.0,,1.26,,,-759200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,,,236800000.0,-46300000.0,,1427500000.0,,,,,,,,26100000.0,-1200000.0,-123400000.0,,,,,71700000.0,,,509700000.0,17553700000.0,138000000.0,,,,,,,,,453900000.0,,9968800000.0,3706600000.0,,244400000.0,,,,1918800000.0,12386900000.0,,428300000.0,10252800000.0,,,,,3602200000.0,,,,,,66600000.0,,,1053600000.0,,6313900000.0,2832600000.0,,,772600000.0,0.97,,136500000.0,5166800000.0,-130700000.0,,,,,,445700000.0,874000000.0,,1181600000.0,,,,445700000.0,2478000000.0,,3800000.0,8682700000.0,,266700000.0,239300000.0,,,-1227500000.0,613500000.0,,1455300000.0,,691300000.0,0.0,128900000.0,,,,1427500000.0,1430000000.0,,,5400000.0,,45600000.0,,243200000.0,1013100000.0,,,,,,355100000.0,,,,,-11200000.0,392400000.0,338900000.0,,,-39300000.0,,492800000.0,-38900000.0,,,-256100000.0,,,,20457300000.0,,,,,,1615000000.0,10204500000.0,,,,,59800000.0,,,2500000.0,71500000.0,,-101300000.0,,8336500000.0,59600000.0,,1356000000.0,,0.97,,,-981600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
