,quarterlyCurrentAccruedExpenses,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualRetainedEarnings,annualGoodwill,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,quarterlyGoodwill,trailingChangeInWorkingCapital,annualPretaxIncome,annualNetIncome,quarterlyTotalAssets,quarterlyFreeCashFlow,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualAccountsReceivable,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,trailingSaleOfInvestment,annualFreeCashFlow,quarterlySellingGeneralAndAdministration,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualOtherNonCashItems,annualOtherCurrentAssets,trailingTotalRevenue,annualLongTermDebt,trailingPurchaseOfInvestment,quarterlyPurchaseOfInvestment,annualCurrentAccruedExpenses,quarterlyCurrentDebt,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualTaxProvision,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyGrossProfit,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualNetPPE,quarterlyOperatingExpense,annualChangeInAccountPayable,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualOtherShortTermInvestments,annualSaleOfInvestment,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,quarterlyDilutedEPS,annualEbitda,annualBasicAverageShares,annualCurrentAssets,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyStockholdersEquity,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,trailingChangesInAccountReceivables,annualBasicEPS,quarterlyChangeInInventory,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyDilutedAverageShares,quarterlySaleOfInvestment,trailingOtherIncomeExpense,trailingGrossProfit,annualTotalNonCurrentAssets,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyOtherIntangibleAssets,annualSellingGeneralAndAdministration,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyBasicEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyBeginningCashPosition,annualOtherIncomeExpense,trailingNetOtherFinancingCharges,trailingChangeInInventory,quarterlyEbitda,quarterlyStockBasedCompensation,annualStockBasedCompensation,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualInventory,trailingTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualDilutedAverageShares,annualCapitalStock,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingOtherNonCashItems,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,annualDeferredIncomeTax,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualResearchAndDevelopment,annualGrossProfit,quarterlyPretaxIncome,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyNetPPE,annualChangeInWorkingCapital,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingCommonStockIssuance,trailingPurchaseOfBusiness,annualCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,annualInterestExpense,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingInterestExpense,quarterlyCashDividendsPaid,trailingNetOtherInvestingChanges,trailingCashDividendsPaid,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1490918400,37703000.0,0.0,19261000.0,223456000.0,,-46959000.0,31045000.0,550414000.0,,54055000.0,31045000.0,,91343000.0,52116000.0,550414000.0,10879000.0,-281400000.0,15539000.0,54055000.0,90138000.0,-126333000.0,14899000.0,14899000.0,,,20620000.0,,64701000.0,60100000.0,3180000.0,1714000.0,39040000.0,28726000.0,,12404000.0,452071000.0,1590000.0,0.0,,15539000.0,,-103660000.0,37703000.0,,69617000.0,39040000.0,,-69224000.0,39040000.0,,39227000.0,,6202000.0,8286000.0,98343000.0,7236000.0,14899000.0,47143000.0,4023000.0,362000.0,783000.0,34931000.0,105419000.0,,10495000.0,47143000.0,,87777000.0,76425000.0,7565000.0,-20606000.0,115116000.0,8286000.0,28726000.0,229948000.0,1720000.0,190908000.0,205482000.0,14482000.0,,,90138000.0,43238000.0,326958000.0,2021000.0,52116000.0,,,-9191000.0,107729000.0,452071000.0,-3995000.0,0.0,,1.21,-3669000.0,-446000.0,12404000.0,48231000.0,,60812000.0,,,223456000.0,-50415000.0,,14482000.0,218153000.0,437000.0,-182000.0,0.0,20620000.0,,229948000.0,-20606000.0,39040000.0,,61069000.0,1205000.0,,,28994000.0,8345000.0,32866000.0,-26376000.0,,34931000.0,,-8067000.0,3867000.0,,-12284000.0,28994000.0,124680000.0,1.17,10400000.0,-19952000.0,,44658000.0,437000.0,0.0,52116000.0,284539000.0,,10495000.0,70627000.0,445304000.0,,3180000.0,37255000.0,25803000.0,,69617000.0,66386000.0,374677000.0,29356000.0,978000.0,-22029000.0,,-19952000.0,326958000.0,,107729000.0,98343000.0,,783000.0,-11550000.0,,10579000.0,,6986000.0,14457000.0,-46959000.0,190908000.0,951000.0,87777000.0,5333000.0,,2021000.0,,16325000.0,,,,,,,,,,,,,,,,
1498780800,35695000.0,,21862000.0,301302000.0,,,,,,53557000.0,33199000.0,,,,652217000.0,26490000.0,,,,,,37374000.0,37374000.0,,,,,,60597000.0,,2463000.0,,26168000.0,43895000.0,10006000.0,,,,,,,-74026000.0,,,,,,-17208000.0,43970000.0,,,,,8686000.0,85173000.0,-17805000.0,37374000.0,,-4391000.0,714000.0,837000.0,36926000.0,110606000.0,,9697000.0,37669000.0,,,77528000.0,,,,,,,,,,,,0.82,,,,,,,,,,567044000.0,795000.0,0.0,,,-1302000.0,,,,45608000.0,66622000.0,,,,,,15487000.0,,441000.0,-184000.0,0.0,12784000.0,0.85,251411000.0,-14508000.0,43970000.0,,39040000.0,,,,33078000.0,8656000.0,,-9804000.0,,,,,,,,33078000.0,132468000.0,,-14434000.0,-23040000.0,,,,,,,,,,,,3112000.0,36294000.0,,,59005000.0,,,33792000.0,265000.0,4930000.0,,,350915000.0,,115844000.0,,,,,,-9102000.0,,-3830000.0,-3582000.0,65661000.0,207441000.0,,92804000.0,,,1772000.0,,16931000.0,,,,,,,,,,,,,,,,
1506729600,35256000.0,,21627000.0,324483000.0,,,,,,57327000.0,34332000.0,,,,694653000.0,35286000.0,,,,,,24503000.0,24503000.0,,,,,,60080000.0,,2857000.0,,26409000.0,44141000.0,10433000.0,,,,,,,-64308000.0,,,,,,-43385000.0,44536000.0,,,,,13686000.0,89767000.0,-1432000.0,24503000.0,,4690000.0,758000.0,866000.0,40632000.0,111196000.0,,10584000.0,55954000.0,,,79470000.0,,,,,,,,,,,,0.54,,,,,,,,,,604886000.0,-3619000.0,0.0,,,-4061000.0,,,,45698000.0,28794000.0,,,,,,16016000.0,,442000.0,-193000.0,0.0,16667000.0,0.56,263197000.0,-11802000.0,44536000.0,,43970000.0,,,,31726000.0,9282000.0,,-7871000.0,,,,,,,,31726000.0,132823000.0,,1140000.0,-26235000.0,,,,,,,,,,,,4175000.0,43157000.0,,,63358000.0,,,32484000.0,417000.0,566000.0,,,370170000.0,,123932000.0,,,,,,-2811000.0,,6903000.0,7981000.0,90164000.0,218661000.0,,97697000.0,,,1755000.0,,19390000.0,,,,,,,,,,,,,,,,
1514678400,41565000.0,,24994000.0,297404000.0,,,,,,64862000.0,34814000.0,,,,719602000.0,30203000.0,,,,,,13446000.0,13446000.0,,,,,,66556000.0,,2780000.0,,11767000.0,44247000.0,10889000.0,,,,,,,-77900000.0,,,,,,-51714000.0,50502000.0,,,,,13686000.0,87120000.0,-623000.0,13446000.0,,2296000.0,888000.0,878000.0,46891000.0,129028000.0,,11797000.0,49485000.0,,,84262000.0,,,,,,,,,,,,0.29,,,,,,,,,,632482000.0,-7518000.0,0.0,,,-6611000.0,,,,45869000.0,52679000.0,,,,,,16241000.0,,443000.0,-140000.0,0.0,21991000.0,0.3,301253000.0,-10646000.0,50502000.0,,44536000.0,,,,44766000.0,11232000.0,,-26493000.0,,,,,,,,44766000.0,154022000.0,,1606000.0,-24629000.0,,,,,,,,,,,,4612000.0,56696000.0,,,75353000.0,,,45654000.0,588000.0,5966000.0,,,422198000.0,,132606000.0,,,,,,-3747000.0,,31667000.0,32208000.0,103610000.0,250751000.0,0.0,107977000.0,,,2047000.0,,17706000.0,,,,,,,,,,,,,,,,
1522454400,46147000.0,,30098000.0,292104000.0,,140457000.0,35808000.0,786375000.0,,70010000.0,35808000.0,,160437000.0,112170000.0,786375000.0,44704000.0,-331808000.0,,70010000.0,157137000.0,-180762000.0,36847000.0,36847000.0,,,23565000.0,,136683000.0,75501000.0,,2905000.0,42975000.0,12169000.0,,11266000.0,689524000.0,1337000.0,,,,,-115574000.0,46147000.0,,84682000.0,42975000.0,,-68455000.0,42975000.0,,48267000.0,,11005000.0,14176000.0,96851000.0,-457000.0,36847000.0,37502000.0,1817000.0,940000.0,903000.0,50204000.0,144338000.0,,14970000.0,37502000.0,,117167000.0,96771000.0,4412000.0,-4204000.0,192546000.0,14176000.0,12169000.0,362249000.0,,319274000.0,206909000.0,16705000.0,,,157137000.0,44153000.0,494271000.0,2587000.0,112170000.0,,,3935000.0,145026000.0,689524000.0,-4947000.0,,,2.54,-3712000.0,-517000.0,11266000.0,39040000.0,,58814000.0,,,292104000.0,-55863000.0,,16705000.0,262734000.0,444000.0,0.0,,23565000.0,,362249000.0,-4204000.0,42975000.0,,50502000.0,3300000.0,,,47567000.0,11183000.0,40353000.0,-11695000.0,,50204000.0,,-20317000.0,-9137000.0,,-15686000.0,47567000.0,174436000.0,2.45,2551000.0,-27859000.0,,45849000.0,444000.0,,112170000.0,338031000.0,,14970000.0,98581000.0,593749000.0,,,56399000.0,42624000.0,,84682000.0,75297000.0,495168000.0,48507000.0,67000.0,-7527000.0,,-27859000.0,494271000.0,,145026000.0,96851000.0,,903000.0,-15289000.0,,-3267000.0,,7884000.0,11660000.0,140457000.0,319274000.0,,117167000.0,-18927000.0,,2587000.0,,21270000.0,,,,,,,,,,,,,,,,
1530316800,38930000.0,,30850000.0,314742000.0,,,,,,67511000.0,33948000.0,,,,812039000.0,31484000.0,,,,,,90066000.0,90066000.0,,,,,,81139000.0,,2959000.0,,12002000.0,44546000.0,11146000.0,,,,,,,-25868000.0,,,,,,34767000.0,61288000.0,,,,,15697000.0,88680000.0,-67598000.0,90066000.0,,2684000.0,1739000.0,856000.0,55781000.0,149160000.0,,12075000.0,6887000.0,,,102412000.0,,,,,,,,,,,,1.95,,,,,,,,,,723359000.0,1930000.0,,,,-7794000.0,,,,46169000.0,75782000.0,,,,,,15837000.0,,449000.0,,,25673000.0,2.02,360516000.0,-10913000.0,61288000.0,,42975000.0,,,,46748000.0,12245000.0,,-15147000.0,,,,,,,,46748000.0,180010000.0,,-61800000.0,-29603000.0,,,,,,,,,,,,,46631000.0,,,76678000.0,,,48487000.0,-159000.0,18313000.0,,,497297000.0,,156927000.0,,,,,,-14739000.0,,-44463000.0,-41579000.0,230523000.0,299228000.0,,127324000.0,,,,,21273000.0,,,,,,,,,,,,,,,,
1538265600,46099000.0,,29846000.0,325566000.0,,,,,,74201000.0,33719000.0,,,,887165000.0,48362000.0,,,,,,50127000.0,50127000.0,,,,,,78895000.0,,3388000.0,,12232000.0,44961000.0,11382000.0,,,,,,,-98514000.0,,,,,,-49650000.0,76382000.0,,,,,25804000.0,94211000.0,-2068000.0,50127000.0,,-1923000.0,1513000.0,850000.0,63656000.0,151932000.0,,13996000.0,0.0,,,101612000.0,,,,,,,,,,,,1.09,,,,,,,,,,792954000.0,-7061000.0,,,,-8956000.0,,,,46153000.0,61062000.0,,,,,,15730000.0,,450000.0,,,21884000.0,1.11,410446000.0,-11535000.0,76382000.0,,61288000.0,,,,50320000.0,15934000.0,,-12198000.0,,,,,,,,50320000.0,181778000.0,,4122000.0,-32880000.0,,,,,,,,,,,,,60560000.0,,,81979000.0,,,51833000.0,162000.0,15094000.0,,,561599000.0,,166945000.0,,,,,,-8468000.0,,-1213000.0,1706000.0,280650000.0,334064000.0,,134065000.0,,,,,22717000.0,,,,,,,,,,,,,,,,
1546214400,51721000.0,,34023000.0,328388000.0,,,,,,88215000.0,33260000.0,,,,957116000.0,66491000.0,,,,,,44862000.0,44862000.0,,,,,,80220000.0,,3589000.0,,12606000.0,45046000.0,11768000.0,,,,,,,-147799000.0,,,,,,-65818000.0,84181000.0,,,,,44707000.0,105586000.0,-1547000.0,44862000.0,,4148000.0,2155000.0,838000.0,71808000.0,166540000.0,,15080000.0,0.0,,,104185000.0,,,,,,,,,,,,0.97,,,,,,,,,,851530000.0,-14137000.0,,,,-9772000.0,,,,46136000.0,90105000.0,,,,,,15516000.0,,451000.0,0.0,,26179000.0,1.0,458156000.0,-12316000.0,84181000.0,,76382000.0,,,,62355000.0,15578000.0,,-8124000.0,,,,,,,,62355000.0,200563000.0,,-1116000.0,-36175000.0,,,,,,,,,,,,,74615000.0,,,92980000.0,,,64510000.0,90000.0,7799000.0,,,628728000.0,,174630000.0,,,,,,-9923000.0,,19684000.0,19648000.0,325513000.0,373975000.0,,138455000.0,,,,,23965000.0,,,,,,,,,,,,,,,,
1553990400,57420000.0,,34848000.0,377149000.0,,399473000.0,32601000.0,1054346000.0,,90809000.0,32601000.0,,263360000.0,259016000.0,1054346000.0,61856000.0,-404337000.0,,90809000.0,224812000.0,-116455000.0,73961000.0,73961000.0,,,32185000.0,,208193000.0,81296000.0,,4185000.0,121021000.0,11458000.0,,10636000.0,936890000.0,-915000.0,,,,,-132156000.0,57420000.0,,105998000.0,121021000.0,,-35754000.0,121021000.0,,4344000.0,,14121000.0,85115000.0,117456000.0,-563000.0,73961000.0,21718000.0,3067000.0,33141000.0,822000.0,80942000.0,172233000.0,,16393000.0,21718000.0,,145005000.0,106844000.0,7976000.0,-14689000.0,252197000.0,85115000.0,11458000.0,491698000.0,,370677000.0,331886000.0,15208000.0,,,224812000.0,44911000.0,677197000.0,,259016000.0,,,78046000.0,184705000.0,936890000.0,-2755000.0,,,5.77,-10659000.0,0.0,10636000.0,42975000.0,,104937000.0,,,377149000.0,-44004000.0,,15208000.0,321550000.0,451000.0,0.0,,32185000.0,,491698000.0,-14689000.0,121021000.0,,84181000.0,38548000.0,,,65389000.0,10737000.0,54494000.0,-8535000.0,,80942000.0,,-71776000.0,-55775000.0,,-37181000.0,65389000.0,207081000.0,5.61,3019000.0,-39700000.0,,46151000.0,451000.0,,259016000.0,415053000.0,,16393000.0,129567000.0,769432000.0,,,70391000.0,-7745000.0,,105998000.0,93503000.0,639865000.0,98530000.0,-1008000.0,36840000.0,,-39700000.0,677197000.0,,184705000.0,117456000.0,,822000.0,-22023000.0,,-5711000.0,,18247000.0,24569000.0,399473000.0,370677000.0,,145005000.0,-38841000.0,,,,25548000.0,,,,,,,,,,,,,,,,
1561852800,10471000.0,,37073000.0,447695000.0,,,,,,86206000.0,33035000.0,,,,1125060000.0,52378000.0,,,,,,88923000.0,88923000.0,,,,,,86078000.0,,4365000.0,,22266000.0,45215000.0,21433000.0,,,,,,,-126867000.0,,,,,,-45937000.0,101048000.0,,,,,140820000.0,122467000.0,-40536000.0,88923000.0,,-1463000.0,42413000.0,833000.0,87726000.0,170593000.0,,16193000.0,40032000.0,,,109868000.0,,,,,,,,,,,,1.93,,,,,,,,,,1002593000.0,4801000.0,,,,-7239000.0,,,,46092000.0,93180000.0,,,,,,15411000.0,,454000.0,,,29688000.0,1.97,486672000.0,-11755000.0,101048000.0,,121021000.0,,,,65090000.0,13121000.0,,-12250000.0,,,,,,,,60725000.0,207666000.0,,-39276000.0,-43168000.0,,,,,,,,,,,,,64628000.0,,,100201000.0,,,103138000.0,1359000.0,-19973000.0,,,677365000.0,,194822000.0,,,,,,-14194000.0,,10776000.0,14215000.0,488396000.0,385624000.0,,151654000.0,,,2379000.0,,23790000.0,,,,,,,,,,,,,,,,
1569801600,13290000.0,,34867000.0,476916000.0,220817000.0,,,,283536000.0,94319000.0,31727000.0,-33247000.0,,,1124348000.0,61902000.0,,,,,,13071000.0,13071000.0,248651000.0,-139583000.0,,457923000.0,,85956000.0,,4687000.0,,20662000.0,45319000.0,19862000.0,,,,820284000.0,,-556240000.0,-149418000.0,,,,,,7926000.0,150279000.0,-69102000.0,,151590000.0,,99191000.0,132891000.0,-670000.0,13071000.0,,2244000.0,-42824000.0,800000.0,90295000.0,170107000.0,7996000.0,19322000.0,106025000.0,283893000.0,,109925000.0,,,,,,,,,,,,0.28,,,,,,73897000.0,220817000.0,,,991457000.0,-8629000.0,,-20720000.0,,-4965000.0,,,,45912000.0,169701000.0,34885000.0,679473000.0,,,48126000.0,14800000.0,,452000.0,,,31736000.0,0.29,445320000.0,-17556000.0,150279000.0,-41266000.0,101048000.0,,-43316000.0,-32635000.0,64869000.0,13324000.0,,-12357000.0,16826000.0,,62719000.0,,,52760000.0,,60182000.0,204974000.0,,-31729000.0,-47023000.0,,,,,,,1920000.0,,,,97272000.0,,74259000.0,,333550000.0,112229000.0,,,17358000.0,1479000.0,49231000.0,,,647432000.0,,204919000.0,,242627000.0,,,140811000.0,-3419000.0,76382000.0,-581000.0,4287000.0,501467000.0,295041000.0,,157896000.0,,430822000.0,3264000.0,220817000.0,23969000.0,,,,,,,,,,,,,,,,
