date,quarterlyNonCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyAccountsPayable,annualInvestmentsAndAdvances,annualDilutedAverageShares,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,trailingOperatingExpense,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,trailingDeferredIncomeTax,annualTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyChangeInInventory,trailingBeginningCashPosition,annualChangesInAccountReceivables,trailingChangesInAccountReceivables,trailingCostOfRevenue,annualInterestExpense,annualDilutedEPS,quarterlyDilutedEPS,trailingChangeInAccountPayable,annualTotalRevenue,trailingResearchAndDevelopment,annualCurrentAssets,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyEbitda,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualResearchAndDevelopment,annualOtherNonCurrentAssets,quarterlyEndCashPosition,quarterlyOtherNonCashItems,quarterlyInvestingCashFlow,annualAccumulatedDepreciation,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyRepurchaseOfCapitalStock,annualNetOtherFinancingCharges,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,annualBasicAverageShares,quarterlyGoodwill,quarterlyCurrentLiabilities,quarterlyPretaxIncome,annualRetainedEarnings,quarterlyPurchaseOfBusiness,trailingNetIncomeCommonStockholders,trailingNetIncome,quarterlyStockholdersEquity,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyBasicAverageShares,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualOtherCurrentAssets,annualNetIncome,quarterlyOtherCurrentAssets,annualBeginningCashPosition,annualLongTermDebt,annualCostOfRevenue,annualFreeCashFlow,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,annualSellingGeneralAndAdministration,trailingTaxProvision,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,annualOtherNonCashItems,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicEPS,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyLongTermDebt,trailingCashDividendsPaid,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,quarterlyCurrentDeferredRevenue,annualPurchaseOfInvestment,quarterlyInventory,quarterlyOtherCurrentLiabilities,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualNetPPE,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyOperatingExpense,trailingChangeInInventory,quarterlyCostOfRevenue,annualGrossProfit,annualOperatingCashFlow,annualStockBasedCompensation,annualGoodwill,annualSaleOfInvestment,annualInventory,annualOtherIntangibleAssets,trailingChangeInWorkingCapital,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEbitda,annualRepaymentOfDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyDilutedAverageShares,trailingRepaymentOfDebt,annualOperatingIncome,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,trailingGrossProfit,annualGainsLossesNotAffectingRetainedEarnings,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,annualPretaxIncome,trailingInterestExpense,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingTotalRevenue,trailingOtherIncomeExpense,trailingPurchaseOfInvestment,annualOtherIncomeExpense,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,trailingOperatingIncome,annualGrossPPE,quarterlyOtherIntangibleAssets,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,trailingEndCashPosition,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualBasicEPS,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,trailingBasicAverageShares,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingDilutedAverageShares
2015-06-30,,22533000000.0,1571000000.0,,,562000000.0,901000000.0,1000000.0,,7246000000.0,,,247000000.0,,,,,,356000000.0,,,,,,,5616000000.0,8244000000.0,-264000000.0,,,,,,,2.92,,,,,96000000.0,,,5924000000.0,,,,,,7417000000.0,30000000.0,-3552000000.0,,,,-900000000.0,,13601000000.0,,16038000000.0,1194000000.0,,1172000000.0,8932000000.0,5511000000.0,,,,,16287000000.0,18093000000.0,812000000.0,,,0.0,,,1472000000.0,,760000000.0,,,-451000000.0,,,,553000000.0,,,,,,,,,,70000000.0,-5341000000.0,,682000000.0,84000000.0,,,,818000000.0,6056000000.0,4497000000.0,,,4492000000.0,5658000000.0,-171000000.0,,3.05,,,,,11922000000.0,,36000000.0,-3218000000.0,,1014000000.0,1899000000.0,501000000.0,,2039000000.0,8925000000.0,,35000000.0,,,5877000000.0,5331000000.0,,1630000000.0,,998000000.0,,,,,,,,,10635000000.0,2000000.0,,,5487000000.0,,1540000000.0,,,,,,,,,,,,,39167000000.0,,4492000000.0,8611000000.0,7417000000.0,,,,,,-462000000.0,,-4385000000.0,21074000000.0,,,10660000000.0,,,359000000.0,,140000000.0,,,,273000000.0,1004000000.0,,,,,
2015-09-30,,32693000000.0,1239000000.0,,,-332000000.0,-697000000.0,-9000000.0,,7231000000.0,,,167000000.0,,,,,,159000000.0,,,,,,,5585000000.0,8295000000.0,-25000000.0,,,,,,,3.06,,,,,97000000.0,,,5915000000.0,-627000000.0,,,,,13965000000.0,7000000.0,-4186000000.0,,,,-3050000000.0,,23329000000.0,,16961000000.0,1749000000.0,,1172000000.0,9364000000.0,5472000000.0,,,,,17414000000.0,25910000000.0,903000000.0,,,0.0,,,1463000000.0,,378000000.0,,,-113000000.0,,,,0.0,,,,,,,,,,361000000.0,6644000000.0,,858000000.0,79000000.0,,,,743000000.0,9400000000.0,4592000000.0,,,4600000000.0,4096000000.0,-286000000.0,,3.14,,,,,21894000000.0,,30000000.0,6548000000.0,,880000000.0,2143000000.0,356000000.0,,1988000000.0,9360000000.0,,52000000.0,,,6987000000.0,6105000000.0,,1646000000.0,,1064000000.0,,,,,,,,,7417000000.0,1000000.0,,,3810000000.0,,1503000000.0,,,,,,,,,,,,,50637000000.0,,4600000000.0,15714000000.0,13965000000.0,,,,,,-800000000.0,,-5444000000.0,24727000000.0,,,10454000000.0,,,335000000.0,,165000000.0,,,,278000000.0,1544000000.0,,,,,
2015-12-31,,32726000000.0,1178000000.0,11601000000.0,1521000000.0,-62000000.0,-177000000.0,136000000.0,,7444000000.0,18106000000.0,6440000000.0,88000000.0,-10002000000.0,,-747000000.0,,,65000000.0,3039000000.0,,6845000000.0,12851000000.0,,3553000000.0,5621000000.0,8506000000.0,-196000000.0,,-1397000000.0,,,688000000.0,11.91,,,32639000000.0,,24763000000.0,97000000.0,18108000000.0,193000000.0,5945000000.0,-614000000.0,22833000000.0,226000000.0,3014000000.0,1056000000.0,12851000000.0,-58000000.0,-2438000000.0,-763000000.0,319000000.0,1756000000.0,-3051000000.0,770000000.0,22833000000.0,1159000000.0,18001000000.0,1756000000.0,1464000000.0,1172000000.0,9893000000.0,5437000000.0,18001000000.0,,,,18534000000.0,24763000000.0,1066000000.0,51839000000.0,32726000000.0,0.0,,,,440000000.0,395000000.0,-1874000000.0,985000000.0,-234000000.0,-763000000.0,506000000.0,18108000000.0,506000000.0,10027000000.0,21195000000.0,4006000000.0,19582000000.0,27076000000.0,,3426000000.0,,,133000000.0,-3544000000.0,18534000000.0,1056000000.0,38000000.0,-24000000.0,,0.0,757000000.0,11601000000.0,4685000000.0,,-12475000000.0,4683000000.0,4874000000.0,-166000000.0,,,-855000000.0,-4963000000.0,1098000000.0,,21195000000.0,,,-1114000000.0,1000000.0,752000000.0,2276000000.0,440000000.0,-17239000000.0,1955000000.0,9891000000.0,,46000000.0,5854000000.0,2276000000.0,6845000000.0,5854000000.0,9893000000.0,1823000000.0,,1062000000.0,28633000000.0,20329000000.0,382000000.0,1172000000.0,5511000000.0,1955000000.0,10247000000.0,,13965000000.0,1000000.0,23445000000.0,-997000000.0,4708000000.0,395000000.0,,,22193000000.0,9891000000.0,0.0,,88000000.0,2824000000.0,14607000000.0,,21659000000.0,,,51839000000.0,12851000000.0,4683000000.0,14607000000.0,12851000000.0,,,,,154000000.0,213000000.0,,-4948000000.0,27076000000.0,,3039000000.0,10247000000.0,1178000000.0,,985000000.0,,230000000.0,,12.37,65000000.0,278000000.0,2676000000.0,,,,,
2016-03-31,,33746000000.0,945000000.0,,,-239000000.0,-133000000.0,102000000.0,,6601000000.0,,,-164000000.0,,,,,,51000000.0,,,,,,,4651000000.0,7794000000.0,-14000000.0,,,,,,,2.53,,,,,88000000.0,,,5015000000.0,-587000000.0,,,,,6315000000.0,95000000.0,-2109000000.0,,,,-8000000000.0,,22836000000.0,,13045000000.0,2004000000.0,,1172000000.0,10910000000.0,4502000000.0,,,,,13398000000.0,19267000000.0,685000000.0,,,0.0,,,1383000000.0,,374000000.0,,,-126000000.0,,,,259000000.0,,,,,,,,,,130000000.0,-8396000000.0,,1294000000.0,92000000.0,,,,1265000000.0,13003000000.0,3567000000.0,,,3566000000.0,3913000000.0,-177000000.0,,2.58,,,,,21077000000.0,,,-6536000000.0,,935000000.0,2431000000.0,529000000.0,,1880000000.0,10910000000.0,,81000000.0,,,7405000000.0,6163000000.0,,1950000000.0,,1193000000.0,,,,,,,,,12851000000.0,1000000.0,,,3736000000.0,,1412000000.0,,,,,,,,,,,,,47765000000.0,,3566000000.0,8319000000.0,6315000000.0,,,,,,-191000000.0,,-5334000000.0,28498000000.0,,,9923000000.0,,,1745000000.0,,230000000.0,,,,283000000.0,3402000000.0,,,,,
2016-06-30,,33865000000.0,1122000000.0,,,172000000.0,1183000000.0,-93000000.0,,6912000000.0,,,-46000000.0,,,,,,,,,,,,,4538000000.0,7776000000.0,-83000000.0,,,,,,,2.58,,,,,95000000.0,,,4910000000.0,-626000000.0,,,,,6485000000.0,12000000.0,-3284000000.0,,,,-1001000000.0,,23421000000.0,,14949000000.0,2267000000.0,,1172000000.0,10444000000.0,4399000000.0,,,,,15536000000.0,18353000000.0,890000000.0,,,0.0,,,1335000000.0,,467000000.0,,,-1120000000.0,,,,517000000.0,,,,,,,,,,-7000000.0,-1516000000.0,,1481000000.0,28000000.0,,,,1484000000.0,15864000000.0,3497000000.0,,,3497000000.0,4940000000.0,-204000000.0,,2.62,,,,,21427000000.0,,,170000000.0,,902000000.0,2599000000.0,345000000.0,,1862000000.0,10444000000.0,,88000000.0,,,7617000000.0,5752000000.0,,2374000000.0,,864000000.0,,,,,,,,,6315000000.0,1000000.0,,,4736000000.0,,1355000000.0,,,,,,,,,,,,,49980000000.0,,3497000000.0,8752000000.0,6485000000.0,,,,,,381000000.0,,-7045000000.0,31627000000.0,,,9713000000.0,,,700000000.0,,227000000.0,,,,284000000.0,3965000000.0,,,,,
2016-09-30,,39249000000.0,1052000000.0,,,-48000000.0,484000000.0,53000000.0,,6371000000.0,,,-108000000.0,,,,,,390000000.0,,,,,,,4399000000.0,7500000000.0,-177000000.0,,,,,,,2.49,,,,,95000000.0,,,4817000000.0,-623000000.0,,,,,9809000000.0,109000000.0,-3917000000.0,,,,-1000000000.0,,28176000000.0,,16654000000.0,2457000000.0,,1172000000.0,11073000000.0,4276000000.0,,,,,16868000000.0,21425000000.0,831000000.0,,,0.0,,,1322000000.0,,184000000.0,,,-5000000.0,,,,820000000.0,,,,,,,,,,-47000000.0,2860000000.0,,1647000000.0,60000000.0,,,,1141000000.0,19345000000.0,3325000000.0,,,3330000000.0,4330000000.0,-198000000.0,,2.52,,,,,26371000000.0,,,3324000000.0,,951000000.0,2714000000.0,361000000.0,,1900000000.0,11073000000.0,,119000000.0,,,7971000000.0,5075000000.0,,1972000000.0,,1129000000.0,,,,,,,,,6485000000.0,1000000.0,,,4132000000.0,,1339000000.0,,,,,,,,,,,,,56609000000.0,,3330000000.0,12266000000.0,9809000000.0,,,,,,580000000.0,,-7859000000.0,35184000000.0,,,9386000000.0,,,700000000.0,,242000000.0,,,,299000000.0,4140000000.0,,,,,
2016-12-31,,37614000000.0,1206000000.0,20485000000.0,1358000000.0,162000000.0,-172000000.0,5000000.0,,6245000000.0,13488000000.0,8496000000.0,278000000.0,-11001000000.0,,-748000000.0,,,,3683000000.0,,7413000000.0,8229000000.0,,3609000000.0,4045000000.0,7320000000.0,-214000000.0,,1192000000.0,,,964000000.0,9.94,,,30390000000.0,,20445000000.0,102000000.0,13501000000.0,67000000.0,4477000000.0,-619000000.0,28395000000.0,47000000.0,5098000000.0,2214000000.0,8229000000.0,192000000.0,-2675000000.0,-818000000.0,208000000.0,3666000000.0,-1000000000.0,102000000.0,28395000000.0,1362000000.0,18154000000.0,3666000000.0,1339000000.0,1172000000.0,9219000000.0,3920000000.0,18154000000.0,,,,18887000000.0,20445000000.0,992000000.0,56977000000.0,37614000000.0,0.0,,,,202000000.0,296000000.0,-2455000000.0,0.0,-730000000.0,-818000000.0,1062000000.0,13501000000.0,1062000000.0,12851000000.0,26346000000.0,4261000000.0,15921000000.0,36532000000.0,,3398000000.0,,,26000000.0,-2295000000.0,18887000000.0,2214000000.0,28000000.0,408000000.0,,,1208000000.0,20485000000.0,3099000000.0,,-11985000000.0,3108000000.0,3486000000.0,-169000000.0,,,-488000000.0,-9347000000.0,1158000000.0,,26346000000.0,,,-1580000000.0,1000000.0,821000000.0,2865000000.0,202000000.0,-25976000000.0,1587000000.0,9219000000.0,,140000000.0,4514000000.0,2865000000.0,7413000000.0,4514000000.0,9219000000.0,2200000000.0,,1075000000.0,26129000000.0,16669000000.0,380000000.0,1172000000.0,14739000000.0,1587000000.0,8971000000.0,,9809000000.0,1000000.0,19219000000.0,-1981000000.0,3317000000.0,296000000.0,,,17633000000.0,9219000000.0,0.0,,278000000.0,-4622000000.0,11895000000.0,,17097000000.0,,,56977000000.0,8229000000.0,3108000000.0,11895000000.0,8229000000.0,,,,,428000000.0,422000000.0,,-5738000000.0,36532000000.0,,3683000000.0,8971000000.0,1206000000.0,,0.0,,265000000.0,,10.08,,292000000.0,3232000000.0,,,,,
2017-03-31,,36784000000.0,944000000.0,,,-262000000.0,-254000000.0,58000000.0,,5548000000.0,,,260000000.0,,,,,,,,,,,,,3767000000.0,6505000000.0,-5000000.0,,,,,,,2.05,,,,,89000000.0,,,4172000000.0,-687000000.0,,,,,10285000000.0,39000000.0,307000000.0,,,,-565000000.0,,28502000000.0,,19564000000.0,3830000000.0,,1172000000.0,8282000000.0,3617000000.0,,,,,20441000000.0,21424000000.0,850000000.0,,,0.0,,,1308000000.0,,333000000.0,,,-30000000.0,,,,0.0,,,,,,,,,,-58000000.0,-1244000000.0,,2312000000.0,96000000.0,,,,931000000.0,19902000000.0,2699000000.0,,,2702000000.0,2925000000.0,-118000000.0,,2.07,,,,,26321000000.0,,,2056000000.0,,918000000.0,2922000000.0,245000000.0,,1474000000.0,8282000000.0,,111000000.0,,,6849000000.0,4034000000.0,,1781000000.0,,957000000.0,,,,,,,,,8229000000.0,1000000.0,,,2807000000.0,,1320000000.0,,,,,,,,,,,,,57701000000.0,,2702000000.0,14115000000.0,10285000000.0,,,,,,537000000.0,,-3482000000.0,36277000000.0,,,8761000000.0,,,,,261000000.0,,,,294000000.0,3907000000.0,,,,,
2017-06-30,,37172000000.0,819000000.0,,,-137000000.0,-173000000.0,80000000.0,,6015000000.0,,,120000000.0,,,,,,,,,,,,,4254000000.0,7141000000.0,-9000000.0,,,,,,,2.33,,,,,102000000.0,,,4682000000.0,-680000000.0,,,,,8712000000.0,150000000.0,-4246000000.0,,,,-130000000.0,,28680000000.0,,21823000000.0,12384000000.0,,1172000000.0,8492000000.0,4115000000.0,,,,,22677000000.0,28592000000.0,897000000.0,,,0.0,,,1307000000.0,,442000000.0,,,-30000000.0,,,,36576000000.0,,,,,,,,,,-63000000.0,-880000000.0,,2319000000.0,23000000.0,,,,864000000.0,15480000000.0,3069000000.0,,,3073000000.0,3526000000.0,-123000000.0,,2.35,,,,,26296000000.0,,,-1573000000.0,,1046000000.0,3012000000.0,,,1408000000.0,8492000000.0,,130000000.0,,,7355000000.0,4478000000.0,,1761000000.0,,1126000000.0,,,,,,,,,10285000000.0,1000000.0,,,3403000000.0,,1317000000.0,,,,,,,,,,,,,60263000000.0,,3073000000.0,21096000000.0,8712000000.0,,,,,,-419000000.0,,-9787000000.0,31671000000.0,,,8551000000.0,,,,,269000000.0,,,,298000000.0,5664000000.0,,,,,
2017-09-30,,39408000000.0,696000000.0,,,-116000000.0,-455000000.0,-11000000.0,,5480000000.0,,,249000000.0,,,,,,,,,,,,,3812000000.0,6512000000.0,-65000000.0,,,,,,,2.06,,,,,113000000.0,,,4259000000.0,-682000000.0,,,,,11508000000.0,38000000.0,-2114000000.0,,,,-153000000.0,,29811000000.0,,23689000000.0,16879000000.0,,1172000000.0,9597000000.0,3671000000.0,,,,,24845000000.0,35317000000.0,879000000.0,,,0.0,,,1306000000.0,,259000000.0,,,-30000000.0,,,,41360000000.0,,,,,,,,,,-20000000.0,2170000000.0,,2611000000.0,64000000.0,,,,789000000.0,12973000000.0,2712000000.0,,,2718000000.0,2694000000.0,-129000000.0,,2.08,,,,,27515000000.0,,,2796000000.0,,959000000.0,3100000000.0,,,1144000000.0,9597000000.0,,150000000.0,,,6815000000.0,4122000000.0,,1668000000.0,,1032000000.0,,,,,,,,,8712000000.0,1000000.0,,,2565000000.0,,1319000000.0,,,,,,,,,,,,,64662000000.0,,2718000000.0,28387000000.0,11508000000.0,,,,,,355000000.0,,-5544000000.0,29345000000.0,,,8342000000.0,,,1747000000.0,,291000000.0,,,,297000000.0,3559000000.0,,,,,
2017-12-31,,49782000000.0,814000000.0,11184000000.0,1319000000.0,85000000.0,5990000000.0,-209000000.0,,4693000000.0,4644000000.0,7612000000.0,165000000.0,-954000000.0,,-590000000.0,,,713000000.0,4289000000.0,,6906000000.0,7588000000.0,,8885000000.0,2291000000.0,5949000000.0,-174000000.0,,754000000.0,,,1118000000.0,3.51,,,26107000000.0,,31823000000.0,334000000.0,4628000000.0,-82000000.0,2820000000.0,-682000000.0,38147000000.0,-430000000.0,3734000000.0,2722000000.0,7588000000.0,77000000.0,-10016000000.0,-994000000.0,234000000.0,17922000000.0,-106000000.0,-330000000.0,38147000000.0,5108000000.0,19012000000.0,17922000000.0,1307000000.0,4159000000.0,11635000000.0,2126000000.0,19012000000.0,,,,20442000000.0,31823000000.0,1252000000.0,70283000000.0,49782000000.0,-10426000000.0,,,,,558000000.0,-2731000000.0,2747000000.0,-1721000000.0,-994000000.0,0.0,4628000000.0,0.0,8229000000.0,30795000000.0,4371000000.0,11308000000.0,38460000000.0,,3878000000.0,,,-189000000.0,3347000000.0,20442000000.0,2722000000.0,51000000.0,304000000.0,,-10426000000.0,1150000000.0,11184000000.0,-3836000000.0,,-16069000000.0,-3865000000.0,2753000000.0,-220000000.0,,,-253000000.0,3393000000.0,1286000000.0,,30795000000.0,,,-3920000000.0,1000000.0,5962000000.0,3295000000.0,,-23314000000.0,801000000.0,11635000000.0,,132000000.0,3851000000.0,3295000000.0,6906000000.0,3851000000.0,11635000000.0,2402000000.0,,1256000000.0,21736000000.0,11898000000.0,638000000.0,4159000000.0,18261000000.0,801000000.0,17100000000.0,,11508000000.0,1000000.0,15933000000.0,-1811000000.0,2533000000.0,558000000.0,,,14124000000.0,11635000000.0,,,165000000.0,-641000000.0,25510000000.0,,13529000000.0,,,70283000000.0,7588000000.0,-3865000000.0,25510000000.0,7588000000.0,,,,,523000000.0,281000000.0,,-4501000000.0,38460000000.0,,4289000000.0,17100000000.0,814000000.0,,2747000000.0,,297000000.0,,3.54,713000000.0,397000000.0,5131000000.0,,,,,
2018-03-31,,44730000000.0,711000000.0,,,-92000000.0,70000000.0,35000000.0,,4087000000.0,,,-170000000.0,,,,,,66000000.0,,,,,,,2153000000.0,5088000000.0,-14000000.0,,,,,,,1.17,,,,,220000000.0,,,2680000000.0,-753000000.0,,,,,7643000000.0,49000000.0,4354000000.0,,,,-1039000000.0,,34060000000.0,,19196000000.0,16355000000.0,,4159000000.0,10670000000.0,2033000000.0,,,,,20591000000.0,30258000000.0,997000000.0,,,-20000000.0,,,1307000000.0,,671000000.0,,,-4500000000.0,,,,,,,,,,,,,,-414000000.0,-6595000000.0,,2642000000.0,111000000.0,,,,937000000.0,8104000000.0,1539000000.0,,,1538000000.0,2270000000.0,-212000000.0,,1.18,,,,,26557000000.0,,,55000000.0,,494000000.0,3415000000.0,,,885000000.0,10670000000.0,,170000000.0,,,7072000000.0,3775000000.0,,1934000000.0,,1001000000.0,,,,,,,,,7588000000.0,1000000.0,,,2058000000.0,,1320000000.0,,,,,,,,,,,,,65381000000.0,,1538000000.0,23998000000.0,7643000000.0,,,,,,101000000.0,,-397000000.0,35123000000.0,,,16803000000.0,,,2497000000.0,,290000000.0,,,,357000000.0,4983000000.0,,,,,
2018-06-30,,43621000000.0,623000000.0,,,-101000000.0,-917000000.0,-37000000.0,,4452000000.0,,,2000000.0,,,,,,17000000.0,,,,,,,2280000000.0,5648000000.0,-20000000.0,,,,,,,1.39,,,,,252000000.0,,,2708000000.0,-740000000.0,,,,,13234000000.0,100000000.0,5241000000.0,,,,-450000000.0,,32709000000.0,,19825000000.0,12683000000.0,,4124000000.0,10912000000.0,2086000000.0,,,,,21672000000.0,32728000000.0,980000000.0,,,-82000000.0,,,1298000000.0,,646000000.0,,,0.0,,,,,,,,,,,,,,-10000000.0,-1152000000.0,,2609000000.0,48000000.0,,,,1192000000.0,5739000000.0,1819000000.0,,,1817000000.0,1573000000.0,-297000000.0,,1.4,,,,,26062000000.0,,,5591000000.0,,267000000.0,3659000000.0,,,859000000.0,10912000000.0,,72000000.0,,,6850000000.0,3541000000.0,,2172000000.0,,1196000000.0,,,,,,,,,7643000000.0,1000000.0,,,1276000000.0,,1308000000.0,,,,,,,,,,,,,65355000000.0,,1817000000.0,25917000000.0,13234000000.0,,,,,,176000000.0,,-1612000000.0,32627000000.0,,,16496000000.0,,,2998000000.0,,266000000.0,,,,356000000.0,7232000000.0,,,,,
2018-09-30,,41298000000.0,580000000.0,,,-24000000.0,-320000000.0,12000000.0,,4510000000.0,,,36000000.0,,,,,,17000000.0,,,,,,,2623000000.0,5596000000.0,-157000000.0,,,,,,,1.6,,,,,198000000.0,,,3286000000.0,-742000000.0,,,,,14569000000.0,-135000000.0,2025000000.0,,,,-449000000.0,,31182000000.0,,20706000000.0,13897000000.0,,4117000000.0,10116000000.0,2664000000.0,,,,,22861000000.0,34918000000.0,948000000.0,,,-38000000.0,,,1296000000.0,,594000000.0,,,-1750000000.0,,,,,,,,,,,,,,-40000000.0,-2901000000.0,,2787000000.0,80000000.0,,,,939000000.0,2378000000.0,2099000000.0,,,2097000000.0,2212000000.0,-167000000.0,,1.62,,,,,24570000000.0,,,1335000000.0,,565000000.0,3791000000.0,,,816000000.0,10116000000.0,,305000000.0,,,6336000000.0,3465000000.0,,1887000000.0,,1086000000.0,,,,,,,,,13234000000.0,1000000.0,,,2045000000.0,,1307000000.0,,,,,,,,,,,,,64305000000.0,,2097000000.0,28466000000.0,14569000000.0,,,,,,90000000.0,,-3777000000.0,29388000000.0,,,16315000000.0,,,2747000000.0,,264000000.0,,,,358000000.0,6007000000.0,,,,,
2018-12-31,,42141000000.0,790000000.0,1423000000.0,1308000000.0,178000000.0,228000000.0,279000000.0,,4225000000.0,5460000000.0,9074000000.0,80000000.0,-2900000000.0,,-924000000.0,,,190000000.0,5197000000.0,,6322000000.0,17940000000.0,,2339000000.0,1144000000.0,5795000000.0,-119000000.0,,480000000.0,,,1077000000.0,4.17,,,22127000000.0,,35836000000.0,175000000.0,5455000000.0,289000000.0,1631000000.0,-736000000.0,31536000000.0,-39000000.0,5018000000.0,2555000000.0,17940000000.0,862000000.0,2735000000.0,-1191000000.0,289000000.0,12149000000.0,-962000000.0,-486000000.0,31536000000.0,-939000000.0,19024000000.0,12149000000.0,1298000000.0,4117000000.0,10605000000.0,1016000000.0,19024000000.0,,,,21387000000.0,35836000000.0,1131000000.0,63675000000.0,42141000000.0,,,,,,1040000000.0,-2971000000.0,2748000000.0,0.0,-1191000000.0,,5455000000.0,,7588000000.0,24574000000.0,4853000000.0,7476000000.0,27839000000.0,,4056000000.0,,,-22000000.0,-1670000000.0,21387000000.0,2555000000.0,50000000.0,876000000.0,,0.0,1950000000.0,1423000000.0,3000000.0,,14355000000.0,3000000.0,2345000000.0,-248000000.0,,,-310000000.0,-12318000000.0,1429000000.0,,24574000000.0,,,3371000000.0,1000000.0,1013000000.0,4006000000.0,,-10579000000.0,814000000.0,10605000000.0,,129000000.0,3327000000.0,4006000000.0,6322000000.0,3327000000.0,10605000000.0,3081000000.0,,1570000000.0,17274000000.0,8400000000.0,845000000.0,4117000000.0,25858000000.0,814000000.0,15738000000.0,,14569000000.0,1000000.0,10305000000.0,-6250000000.0,2097000000.0,1040000000.0,,,8200000000.0,,,,80000000.0,10352000000.0,30089000000.0,,7799000000.0,,,63675000000.0,17940000000.0,3000000.0,30089000000.0,17940000000.0,,,,,676000000.0,113000000.0,,-4793000000.0,27839000000.0,,5197000000.0,15738000000.0,790000000.0,,2748000000.0,,257000000.0,,4.2,190000000.0,358000000.0,7636000000.0,,,,,
