date,trailingDeferredIncomeTax,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,quarterlyGrossPPE,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,annualAccumulatedDepreciation,annualCurrentAssets,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,trailingInterestExpense,annualTaxProvision,trailingChangesInAccountReceivables,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInInventory,quarterlyGrossProfit,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualTotalRevenue,trailingChangeInAccountPayable,trailingGrossProfit,annualCostOfRevenue,annualCapitalStock,trailingCostOfRevenue,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,annualFreeCashFlow,quarterlyDilutedEPS,quarterlyPurchaseOfBusiness,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyDilutedAverageShares,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,quarterlyNetPPE,annualInventory,annualGrossProfit,annualChangeInWorkingCapital,annualBasicEPS,annualTotalNonCurrentAssets,annualOtherCurrentAssets,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyOperatingIncome,annualChangeInInventory,trailingNetIncome,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualCashDividendsPaid,annualBeginningCashPosition,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingPurchaseOfBusiness,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualDilutedEPS,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,trailingChangeInInventory,annualBasicAverageShares,annualStockholdersEquity,annualStockBasedCompensation,trailingStockBasedCompensation,annualGoodwill,annualTotalAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualAccountsPayable,annualChangeInAccountPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,quarterlyOperatingExpense,annualOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualOtherIntangibleAssets,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualCashAndCashEquivalents,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,annualDilutedAverageShares,quarterlyChangesInAccountReceivables,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,quarterlyBasicAverageShares,quarterlyBasicEPS,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,quarterlyInvestmentsAndAdvances,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
,,,,,,-209000000.0,,13336000000.0,3047000000.0,435000000.0,,181000000.0,173000000.0,,,,,,,,,,,,,,,,,889000000.0,2604000000.0,-46000000.0,163000000.0,-497000000.0,,,,,,,29000000.0,3827000000.0,,,,,,,,,5109000000.0,2938000000.0,176000000.0,,0.06,,,,5822000000.0,1700000000.0,,70000000.0,338000000.0,9194000000.0,,8360000000.0,,,,,,,258000000.0,,14329000000.0,-455000000.0,,582000000.0,,,,,,-4976000000.0,,,,,-664000000.0,,,,1043000000.0,,106000000.0,,106000000.0,,,,,,2205000000.0,-118000000.0,,1575000000.0,,,20000000.0,,,,,,,,,,,,,,10502000000.0,,,,,3903000000.0,,,-200000000.0,,,7619000000.0,,,,,,3245000000.0,,,,,,3725000000.0,,,,,307000000.0,,,,163000000.0,,,163000000.0,,281000000.0,888000000.0,,,570000000.0,,,,206000000.0,12511000000.0,,,,426000000.0,106000000.0,,-7000000.0,17620000000.0,1662000000.0,0.065,588000000.0,15016000000.0,,,,,,,,,,,,,,,,
,,,,,,-101000000.0,,13683000000.0,2911000000.0,261000000.0,,8000000.0,373000000.0,,,,,,,,,,,,,,,,,766000000.0,2739000000.0,25000000.0,155000000.0,-361000000.0,,,,,,,111000000.0,2964000000.0,,,,,,,,,4784000000.0,2198000000.0,375000000.0,,0.13,,,,5863000000.0,1694000000.0,,157000000.0,557000000.0,8753000000.0,,8534000000.0,,,,,,,3000000.0,,11017000000.0,-383000000.0,,532000000.0,,,,,,-5149000000.0,,,,,-499000000.0,,,,852000000.0,,218000000.0,,216000000.0,,,,,,2366000000.0,-8000000.0,,1531000000.0,,,17000000.0,,,,,,,,,,,,,,8053000000.0,,,,,3795000000.0,,,-2000000.0,,,7222000000.0,,,,,,2432000000.0,,,,,,3726000000.0,,,,,234000000.0,,,,155000000.0,,,155000000.0,,163000000.0,888000000.0,,,586000000.0,,,,155000000.0,12571000000.0,,,,311000000.0,216000000.0,,0.0,17355000000.0,1648000000.0,0.13,469000000.0,14616000000.0,,,,,,,,,,,,,,,,
,,,,,,-104000000.0,,13973000000.0,3274000000.0,197000000.0,,-38000000.0,-245000000.0,,,,,,,,,,,,,,,,,731000000.0,2846000000.0,6000000.0,131000000.0,-380000000.0,,,,,,,-614000000.0,2912000000.0,,,,,,,,,5358000000.0,2181000000.0,349000000.0,,0.12,,,,5985000000.0,1690000000.0,,146000000.0,755000000.0,9275000000.0,,8698000000.0,,,,,,,21000000.0,,10962000000.0,-400000000.0,,497000000.0,,,,,,-5275000000.0,,,,,183000000.0,,,,173000000.0,,203000000.0,,201000000.0,,,,,,2402000000.0,-24000000.0,,1529000000.0,,,7000000.0,,,,,,,,,,,,,,8050000000.0,,,,,4412000000.0,,,-2000000.0,,,7746000000.0,,,,,,2415000000.0,,,,,,3707000000.0,,,,,234000000.0,,,,131000000.0,,,131000000.0,,155000000.0,889000000.0,,,309000000.0,,,,146000000.0,12748000000.0,,,,343000000.0,201000000.0,,-5000000.0,18106000000.0,1642000000.0,0.125,-227000000.0,15260000000.0,,,,,,,,,,,,,,,,
,,,,213000000.0,-1623000000.0,-167000000.0,675000000.0,14241000000.0,3012000000.0,502000000.0,-581000000.0,62000000.0,-403000000.0,,9797000000.0,,-5421000000.0,5416000000.0,315000000.0,,,,,,,,,877000000.0,2243000000.0,1014000000.0,3089000000.0,55000000.0,161000000.0,-285000000.0,147000000.0,,628000000.0,,,,360000000.0,3491000000.0,-120000000.0,,49000000000.0,,,35806000000.0,891000000.0,,5416000000.0,2477000000.0,612000000.0,658000000.0,,,,,5591000000.0,,,255000000.0,1104000000.0,9510000000.0,,8820000000.0,4066000000.0,13194000000.0,-102000000.0,0.535,12774000000.0,502000000.0,,,12692000000.0,-385000000.0,,781000000.0,-114000000.0,,877000000.0,15101000000.0,336000000.0,-5421000000.0,,,281000000.0,10805000000.0,102000000.0,,880000000.0,,213000000.0,,357000000.0,-1523000000.0,357000000.0,1508000000.0,,,,,2243000000.0,30000000.0,8210000000.0,1300000000.0,,0.52,13000000.0,,1008000000.0,,5591000000.0,,1646000000.0,3089000000.0,,,,18190000000.0,,,9201000000.0,-878000000.0,,,1104000000.0,4066000000.0,,,-2000000.0,,,8210000000.0,3012000000.0,,,2281000000.0,,2710000000.0,2389000000.0,9510000000.0,,3639000000.0,57000000.0,3639000000.0,,,161000000.0,,233000000.0,161000000.0,,3397000000.0,161000000.0,-206000000.0,,161000000.0,8820000000.0,131000000.0,891000000.0,161000000.0,14241000000.0,336000000.0,1300000000.0,,40000000.0,167000000.0,12774000000.0,,1692000000.0,,315000000.0,357000000.0,,159000000.0,18190000000.0,,,-172000000.0,15101000000.0,,,,,,,,,,,,,,,,
,,,,,,-304000000.0,,14513000000.0,3135000000.0,0.0,,-15000000.0,-15000000.0,,,,,,,,,,,,,,,,,1025000000.0,3123000000.0,18000000.0,160000000.0,-654000000.0,,,,,,,-142000000.0,4067000000.0,,,,,,,,,5478000000.0,3042000000.0,498000000.0,,0.18,,,,5505000000.0,1666000000.0,,194000000.0,1408000000.0,9919000000.0,,9092000000.0,,,,,,,,,15102000000.0,-618000000.0,,706000000.0,,,,,,-5421000000.0,,,,,37000000.0,,,,616000000.0,,304000000.0,,304000000.0,,,,,,1487000000.0,-1000000.0,,1429000000.0,,,34000000.0,,,3645000000.0,,,,,,,,,672000000.0,553000000.0,11035000000.0,,,,,4206000000.0,,,-2000000.0,,,8490000000.0,,,,,,3361000000.0,,,,,,,,,,,319000000.0,,,,160000000.0,,,160000000.0,,161000000.0,896000000.0,,,330000000.0,,,,206000000.0,13069000000.0,,,,332000000.0,304000000.0,,47000000.0,18547000000.0,1624000000.0,0.185,-2000000.0,15424000000.0,,,,,,,,,,,,,,,,
,,,,,,-181000000.0,,14850000000.0,3118000000.0,0.0,,80000000.0,616000000.0,,,,,,,,,,,,,,,,,820000000.0,3218000000.0,-6000000.0,137000000.0,-542000000.0,,,,,,,164000000.0,3154000000.0,,,,,,,,,5156000000.0,2335000000.0,419000000.0,,0.155,,,,5625000000.0,1654000000.0,,163000000.0,1663000000.0,9684000000.0,,9429000000.0,,,,,,,,,11485000000.0,-530000000.0,,573000000.0,,,,,,-5421000000.0,,,,,-690000000.0,,,,1209000000.0,,256000000.0,,256000000.0,,,,,,1621000000.0,-23000000.0,,1472000000.0,,,12000000.0,,,3625000000.0,,,,,,,,,649000000.0,536000000.0,8331000000.0,,,,,4039000000.0,,,-2000000.0,,,8212000000.0,,,,,,2581000000.0,,,,,,,,,,,247000000.0,,,,137000000.0,,,137000000.0,,160000000.0,898000000.0,,,350000000.0,,,,152000000.0,13371000000.0,,,,317000000.0,256000000.0,,-61000000.0,18527000000.0,1610000000.0,0.16,679000000.0,15309000000.0,,,,,,,,,,,,,,,,
,,,,,,-126000000.0,,14943000000.0,3447000000.0,0.0,,84000000.0,-140000000.0,,,,,,,,,,,,,,,,,718000000.0,3205000000.0,100000000.0,143000000.0,-417000000.0,,,,,,,-536000000.0,3117000000.0,,,,,,,,,5671000000.0,2399000000.0,223000000.0,,0.08,,,,6012000000.0,1642000000.0,,90000000.0,1796000000.0,9920000000.0,,9522000000.0,,,,,,,,,11382000000.0,-525000000.0,,464000000.0,,,,,,-5421000000.0,,,,,-106000000.0,,,,529000000.0,,133000000.0,,133000000.0,,,,,,2176000000.0,6000000.0,,1647000000.0,,,20000000.0,,,,,,,,,,,,685000000.0,,8265000000.0,,,,,4568000000.0,,,-92000000.0,,,8273000000.0,,,,,,2653000000.0,,,,,,3618000000.0,,,,,254000000.0,,,,143000000.0,,,143000000.0,,137000000.0,900000000.0,,,389000000.0,,,,149000000.0,13466000000.0,,,,326000000.0,133000000.0,,-2000000.0,19137000000.0,1602000000.0,0.085,4000000.0,15932000000.0,,,,,,,,,,,,,,,,
,,,,258000000.0,-2139000000.0,-121000000.0,648000000.0,15677000000.0,3005000000.0,0.0,-732000000.0,109000000.0,-776000000.0,,10133000000.0,,-6020000000.0,5512000000.0,324000000.0,-33000000.0,,,,,,584000000.0,,1043000000.0,1460000000.0,1005000000.0,3502000000.0,95000000.0,161000000.0,-352000000.0,-4000000.0,,668000000.0,,,,393000000.0,3360000000.0,0.0,,50098000000.0,,,36398000000.0,901000000.0,,5512000000.0,2355000000.0,571000000.0,208000000.0,,,,,5485000000.0,,,220000000.0,2147000000.0,10100000000.0,,9657000000.0,4178000000.0,13700000000.0,-315000000.0,0.63,13575000000.0,0.0,,,12129000000.0,-466000000.0,,749000000.0,-121000000.0,,1043000000.0,15585000000.0,436000000.0,-6020000000.0,,,161000000.0,11300000000.0,377000000.0,,1043000000.0,,-7000000.0,,351000000.0,-1965000000.0,351000000.0,1711000000.0,,,,,1460000000.0,18000000.0,8412000000.0,1688000000.0,,0.63,6000000.0,244000000.0,1076000000.0,,5485000000.0,,1650000000.0,3502000000.0,,,,19087000000.0,679000000.0,584000000.0,8769000000.0,-382000000.0,,,2147000000.0,4178000000.0,,679000000.0,-36000000.0,,,8412000000.0,3005000000.0,,,2347000000.0,,2611000000.0,2400000000.0,10100000000.0,,3594000000.0,72000000.0,3594000000.0,,,161000000.0,,256000000.0,161000000.0,,3476000000.0,161000000.0,-132000000.0,,161000000.0,9657000000.0,143000000.0,901000000.0,161000000.0,15677000000.0,436000000.0,1688000000.0,,207000000.0,142000000.0,13575000000.0,,1650000000.0,,324000000.0,351000000.0,,12000000.0,19087000000.0,,,-473000000.0,15585000000.0,-33000000.0,,,,,,,,,,,,,,,
,,,,,,-117000000.0,,16053000000.0,3266000000.0,0.0,,75000000.0,501000000.0,,,,,,,-31000000.0,,,,,,,,,,1137000000.0,3791000000.0,158000000.0,185000000.0,-712000000.0,,,,,,,-27000000.0,4229000000.0,,,,,,,,,5343000000.0,3092000000.0,610000000.0,,0.225,,,,5691000000.0,1618000000.0,,229000000.0,2509000000.0,9779000000.0,,10033000000.0,,,,,,,,,15667000000.0,-781000000.0,,814000000.0,,,,,,-6020000000.0,,,,,-560000000.0,,,,1296000000.0,,381000000.0,,362000000.0,,,,,,1430000000.0,24000000.0,,1818000000.0,,,24000000.0,,,,,,,,,,,,641000000.0,540000000.0,11438000000.0,,,,,4193000000.0,,,-15000000.0,,,7961000000.0,,,,,,3415000000.0,,,,,,3572000000.0,,,,,323000000.0,,,,185000000.0,,,185000000.0,,161000000.0,904000000.0,,,455000000.0,,,,189000000.0,13918000000.0,,,,313000000.0,362000000.0,,-12000000.0,19261000000.0,1586000000.0,0.23,515000000.0,15470000000.0,,,,,,,,,,,,,,,,
,,,,,,-336000000.0,,16246000000.0,3293000000.0,0.0,,25000000.0,307000000.0,,,,,,,-33000000.0,,,,,,,,,,822000000.0,3728000000.0,-152000000.0,167000000.0,-370000000.0,,,,,,,117000000.0,3189000000.0,,,,,,,,,5147000000.0,2367000000.0,437000000.0,,0.165,,,,5779000000.0,1600000000.0,,164000000.0,2773000000.0,9791000000.0,,10226000000.0,,,,,,,,,11927000000.0,-248000000.0,,575000000.0,,,,,,-6020000000.0,,,,,-513000000.0,,,,865000000.0,,273000000.0,,264000000.0,,,,,,1525000000.0,-18000000.0,,1878000000.0,,,4000000.0,,,,,,,,,,,,604000000.0,524000000.0,8738000000.0,,,,,4076000000.0,,,-1000000.0,,,7913000000.0,,,,,,2614000000.0,,,,,,3566000000.0,,,,,247000000.0,,,,167000000.0,,,167000000.0,,185000000.0,905000000.0,,,437000000.0,,,,137000000.0,14151000000.0,,,,359000000.0,264000000.0,,2000000.0,19298000000.0,1572000000.0,0.17,617000000.0,15570000000.0,,,,,,,,,,,,,,,,
,,,,,,-219000000.0,,16386000000.0,3616000000.0,0.0,,78000000.0,-375000000.0,,,,,,,-33000000.0,,,,,,,,,,792000000.0,3770000000.0,17000000.0,137000000.0,-390000000.0,,,,,,,-561000000.0,3211000000.0,,,,,,,,,5667000000.0,2420000000.0,408000000.0,,0.165,,,,6184000000.0,1558000000.0,,153000000.0,3028000000.0,10056000000.0,,10366000000.0,,,,,,,,,11696000000.0,-414000000.0,,542000000.0,,,,,,-6020000000.0,,,,,148000000.0,,,,212000000.0,,255000000.0,,255000000.0,,,,,,2151000000.0,-30000000.0,,1851000000.0,,,6000000.0,,,,,,,,,,,,678000000.0,,8485000000.0,,,,,4637000000.0,,,0.0,,,8205000000.0,,,,,,2669000000.0,,,,,,3566000000.0,,,,,250000000.0,,,,137000000.0,,,137000000.0,,167000000.0,906000000.0,,,417000000.0,,,,134000000.0,14343000000.0,,,,411000000.0,255000000.0,,-1000000.0,20010000000.0,1540000000.0,0.165,-202000000.0,16240000000.0,,,,,,,,,,,,,,,,
,,,,468000000.0,-1891000000.0,-113000000.0,600000000.0,17429000000.0,3278000000.0,0.0,-785000000.0,290000000.0,-127000000.0,,10274000000.0,,-6881000000.0,5566000000.0,413000000.0,-206000000.0,,,,,,571000000.0,,1205000000.0,1407000000.0,926000000.0,3850000000.0,-3000000.0,171000000.0,-435000000.0,-30000000.0,,740000000.0,,,,409000000.0,3322000000.0,10000000.0,,51760000000.0,,,37810000000.0,908000000.0,,5566000000.0,2396000000.0,519000000.0,1292000000.0,,,,,5608000000.0,,,195000000.0,3352000000.0,10644000000.0,,10548000000.0,4175000000.0,13950000000.0,306000000.0,0.77,14536000000.0,0.0,,,12470000000.0,-448000000.0,,659000000.0,-62000000.0,,1205000000.0,16252000000.0,352000000.0,-6881000000.0,,,161000000.0,11361000000.0,-341000000.0,,1233000000.0,,810000000.0,,324000000.0,-1907000000.0,324000000.0,1973000000.0,,,,,1407000000.0,34000000.0,8222000000.0,2422000000.0,,0.76,7000000.0,,1087000000.0,,5608000000.0,,1558000000.0,3850000000.0,,,,20102000000.0,677000000.0,571000000.0,9148000000.0,-1266000000.0,,,3352000000.0,4175000000.0,,677000000.0,0.0,,,8222000000.0,3278000000.0,,,3183000000.0,,2663000000.0,2589000000.0,10644000000.0,,3575000000.0,41000000.0,3575000000.0,,,171000000.0,,267000000.0,171000000.0,,3676000000.0,171000000.0,-16000000.0,,171000000.0,10548000000.0,137000000.0,908000000.0,171000000.0,17429000000.0,352000000.0,2422000000.0,,20000000.0,140000000.0,14536000000.0,,1582000000.0,,413000000.0,324000000.0,,-19000000.0,20102000000.0,,,362000000.0,16252000000.0,-206000000.0,,,,,,,,,,,,,,,
,,,,,,-131000000.0,,17702000000.0,3222000000.0,0.0,,76000000.0,142000000.0,,,,,,,-201000000.0,,,,,,,,,,1108000000.0,4078000000.0,1000000.0,156000000.0,-656000000.0,,,,,,,-46000000.0,4336000000.0,,,,,,,,,5274000000.0,3228000000.0,563000000.0,,0.23,,,,5337000000.0,1522000000.0,,211000000.0,3704000000.0,10589000000.0,,10821000000.0,,,,,,,,,16266000000.0,-664000000.0,,753000000.0,,,,,,-6881000000.0,,,,,-292000000.0,,,,933000000.0,,352000000.0,,352000000.0,,,,,,2046000000.0,-15000000.0,,2387000000.0,,,5000000.0,,,,,,,,,,,,589000000.0,,11930000000.0,,,,,4209000000.0,,,0.0,,,8202000000.0,,,,,,3583000000.0,,,,,,3575000000.0,,,,,355000000.0,,,,156000000.0,,,156000000.0,,171000000.0,909000000.0,,,69000000.0,,,,190000000.0,14730000000.0,,,,334000000.0,352000000.0,,112000000.0,20004000000.0,1508000000.0,0.235,269000000.0,15926000000.0,,,,,,,,,,,,,,,,
,,,,,,-108000000.0,,17842000000.0,3056000000.0,0.0,,29000000.0,349000000.0,,,,,,,-182000000.0,,,,,,,,,,711000000.0,4188000000.0,-5000000.0,406000000.0,-447000000.0,,,,,,,184000000.0,3249000000.0,,,,,,,,,5286000000.0,2538000000.0,304000000.0,,0.125,,,,5468000000.0,1512000000.0,,114000000.0,3894000000.0,10467000000.0,,10961000000.0,,,,,,,,,12351000000.0,-419000000.0,,442000000.0,,,,,,-6881000000.0,,,,,-179000000.0,,,,876000000.0,,190000000.0,,190000000.0,,,,,,1763000000.0,250000000.0,,2369000000.0,,,10000000.0,,,,,,,,,,,,581000000.0,577000000.0,9102000000.0,,,,,4022000000.0,,,0.0,,,8098000000.0,,,,,,2807000000.0,,,,,,3574000000.0,,,,,269000000.0,,,,406000000.0,,,406000000.0,,156000000.0,910000000.0,,,72000000.0,,,,138000000.0,14837000000.0,,,,302000000.0,190000000.0,,-1000000.0,20123000000.0,1494000000.0,0.125,457000000.0,15935000000.0,,,,,,,,,,,,,,,,
,,,,,,-63000000.0,,18136000000.0,3219000000.0,0.0,,24000000.0,-313000000.0,,,,,,,-181000000.0,,,,,,,,,,604000000.0,4258000000.0,4000000.0,135000000.0,-562000000.0,,,,,,,-462000000.0,3125000000.0,,,,,,,,,5480000000.0,2521000000.0,176000000.0,,0.075,,,,5661000000.0,1508000000.0,,66000000.0,4004000000.0,10689000000.0,,11255000000.0,,,,,,,,,12141000000.0,-564000000.0,,324000000.0,,,,,,-6881000000.0,,,,,181000000.0,,,,110000000.0,,110000000.0,,110000000.0,,,,,,2336000000.0,-271000000.0,,2368000000.0,,,18000000.0,,,,,,,,,,,,623000000.0,,9016000000.0,,,,,4474000000.0,,,0.0,,,8321000000.0,,,,,,2801000000.0,,,,,,3578000000.0,,,,,280000000.0,,,,135000000.0,,,135000000.0,,406000000.0,912000000.0,,,106000000.0,,,,148000000.0,15128000000.0,,,,295000000.0,110000000.0,,-5000000.0,20608000000.0,1486000000.0,0.075,-454000000.0,16350000000.0,,,,,,,,,,,,,,,,
,,,,331000000.0,-2000000000.0,1000000.0,604000000.0,18425000000.0,3058000000.0,0.0,-301000000.0,202000000.0,-438000000.0,,11007000000.0,,-7247000000.0,5619000000.0,253000000.0,-124000000.0,,,,,,547000000.0,,315000000.0,1595000000.0,160000000.0,4011000000.0,-7000000.0,159000000.0,-361000000.0,201000000.0,,455000000.0,,,,304000000.0,3445000000.0,-12000000.0,,53791000000.0,,,39637000000.0,913000000.0,,5619000000.0,2721000000.0,-273000000.0,215000000.0,,,,,5586000000.0,,,64000000.0,3667000000.0,10587000000.0,,11178000000.0,4169000000.0,14154000000.0,-260000000.0,0.21,14565000000.0,0.0,,,13034000000.0,-353000000.0,,-145000000.0,-20000000.0,,315000000.0,16173000000.0,248000000.0,-7247000000.0,,,171000000.0,12780000000.0,89000000.0,,315000000.0,,296000000.0,,-337000000.0,-2026000000.0,-337000000.0,770000000.0,,990000000.0,,,1595000000.0,24000000.0,8116000000.0,1481000000.0,,0.21,6000000.0,,1209000000.0,,5586000000.0,,1494000000.0,4011000000.0,,,,20184000000.0,674000000.0,547000000.0,9589000000.0,-201000000.0,,990000000.0,3667000000.0,4169000000.0,,674000000.0,0.0,,,8116000000.0,3058000000.0,,,2215000000.0,,3590000000.0,1374000000.0,10587000000.0,,3134000000.0,39000000.0,3134000000.0,,,159000000.0,,305000000.0,159000000.0,,2583000000.0,159000000.0,-564000000.0,,159000000.0,11178000000.0,135000000.0,913000000.0,159000000.0,18425000000.0,248000000.0,1481000000.0,,-7000000.0,128000000.0,14565000000.0,,1508000000.0,,253000000.0,-337000000.0,,95000000.0,20184000000.0,,,-57000000.0,16173000000.0,-124000000.0,,,,,,,,,,,,,,,
,,,,,,-121000000.0,,18503000000.0,3635000000.0,0.0,,46000000.0,248000000.0,,,,,,,-124000000.0,,,,,,,,,,961000000.0,4140000000.0,-4000000.0,143000000.0,-447000000.0,,,,,,,-71000000.0,4387000000.0,,,,,,,,,5838000000.0,3426000000.0,417000000.0,,0.175,,,,6046000000.0,1498000000.0,,154000000.0,3930000000.0,10291000000.0,,11256000000.0,,,,,,,,493000000.0,16905000000.0,-453000000.0,,589000000.0,,,,,,-7247000000.0,,,,,-510000000.0,,,,941000000.0,,263000000.0,,263000000.0,,,,,,1412000000.0,-16000000.0,,1499000000.0,,,15000000.0,,,,,,,,,,,,629000000.0,541000000.0,12518000000.0,,,1035000000.0,,4229000000.0,,,0.0,,,7757000000.0,,,,,,3798000000.0,,,,,,3132000000.0,,,,,372000000.0,,,,636000000.0,,,143000000.0,,159000000.0,916000000.0,,,255000000.0,,,,172000000.0,14639000000.0,,,,251000000.0,263000000.0,,-83000000.0,20477000000.0,1482000000.0,0.175,488000000.0,16337000000.0,,,,,,,,,,,,,,,,
,,,,,,-48000000.0,,18581000000.0,3601000000.0,0.0,,56000000.0,371000000.0,,,,,,,-124000000.0,,,,,,,,,,671000000.0,4269000000.0,14000000.0,127000000.0,-370000000.0,,,,,,,149000000.0,3264000000.0,,,,,,,,,5562000000.0,2593000000.0,229000000.0,,0.095,,,,6140000000.0,1488000000.0,,87000000.0,4072000000.0,9875000000.0,,11334000000.0,,,,,,,,496000000.0,12980000000.0,-395000000.0,,381000000.0,,,,,,-7247000000.0,,,,,-509000000.0,,,,863000000.0,,142000000.0,,142000000.0,,,,,,1586000000.0,-16000000.0,,1484000000.0,,,4000000.0,,,,,,,,,,,,607000000.0,559000000.0,9716000000.0,,,1092000000.0,,4071000000.0,,,0.0,,,7299000000.0,,,,,,2883000000.0,,,,,,3139000000.0,,,,,290000000.0,,,,623000000.0,,,127000000.0,,143000000.0,916000000.0,,,256000000.0,,,,152000000.0,14722000000.0,,,,249000000.0,142000000.0,,79000000.0,20284000000.0,1474000000.0,0.095,468000000.0,16015000000.0,,,,,,,,,,,,,,,,
