date,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualGoodwill,annualTotalAssets,quarterlyCostOfRevenue,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,annualAccountsReceivable,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfInvestment,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,annualCostOfRevenue,annualOperatingIncome,quarterlySellingGeneralAndAdministration,annualInvestingCashFlow,trailingTotalRevenue,annualLongTermDebt,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualCashDividendsPaid,quarterlyBasicAverageShares,annualEndCashPosition,annualFreeCashFlow,annualPretaxIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,trailingPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualOtherCurrentAssets,quarterlyCurrentDebt,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyNetOtherFinancingCharges,quarterlyInventory,quarterlyGrossProfit,annualCurrentAccruedExpenses,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualSaleOfInvestment,annualBasicAverageShares,annualRepurchaseOfCapitalStock,quarterlyDilutedEPS,annualOtherNonCurrentAssets,annualCurrentAssets,annualCurrentLiabilities,annualNetPPE,trailingNetOtherInvestingChanges,annualEbitda,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,annualGrossPPE,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,annualBasicEPS,annualOtherNonCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualBeginningCashPosition,trailingGrossProfit,trailingCapitalExpenditure,trailingDeferredIncomeTax,quarterlySaleOfInvestment,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingInterestExpense,trailingRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,annualTotalNonCurrentAssets,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,quarterlyBasicEPS,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingNetOtherFinancingCharges,trailingDepreciationAndAmortization,quarterlyEbitda,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyOperatingIncome,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,annualDilutedAverageShares,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyOtherNonCashItems,annualTotalRevenue,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,annualDeferredIncomeTax,quarterlyOperatingCashFlow,quarterlyGrossPPE,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,annualInterestExpense,trailingBeginningCashPosition,annualDilutedEPS,quarterlyCurrentAssets,trailingCashDividendsPaid,quarterlyCurrentLiabilities,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,annualStockBasedCompensation,quarterlyStockBasedCompensation,quarterlyPurchaseOfBusiness,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,annualChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualCurrentDeferredRevenue,annualPurchaseOfBusiness,trailingPurchaseOfBusiness,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
2010-12-31,-1669000000.0,16000000.0,1387000000.0,24858000000.0,108000000.0,,16000000.0,29909000000.0,991000000.0,,20268000000.0,29909000000.0,,1564000000.0,7819000000.0,5575000000.0,1387000000.0,182000000.0,-156000000.0,-1140000000.0,,,1176000000.0,5261000000.0,2937000000.0,,-1669000000.0,,7819000000.0,282000000.0,275000000.0,-693000000.0,,280000000.0,2164000000.0,2616000000.0,,142000000.0,16783000000.0,,,1056000000.0,600000000.0,277000000.0,1185000000.0,974000000.0,280000000.0,-235000000.0,116000000.0,9633000000.0,280000000.0,-573000000.0,282000000.0,3146000000.0,1059000000.0,-139000000.0,,3000000.0,1025000000.0,1413000000.0,108000000.0,,3146000000.0,227000000.0,20268000000.0,5129000000.0,2164000000.0,16783000000.0,849000000.0,136000000.0,280000000.0,0.0,,-173000000.0,1610000000.0,505985000.0,-80000000.0,,227000000.0,5051000000.0,3485000000.0,16390000000.0,,4043000000.0,,,23272000000.0,1564000000.0,967000000.0,9633000000.0,3.091001,1056000000.0,8000000.0,,-1022000000.0,-70000000.0,350000000.0,,,,297000000.0,,212000000.0,136000000.0,,,,-156000000.0,277000000.0,,1176000000.0,24858000000.0,151000000.0,332000000.0,,280000000.0,0.0,280000000.0,,2404000000.0,-643000000.0,,,809000000.0,-565000000.0,,564000000.0,-565000000.0,1185000000.0,,-304000000.0,-6882000000.0,-2160000000.0,507045000.0,1557000000.0,3595000000.0,-305000000.0,11793000000.0,0.0,-52000000.0,1106000000.0,825000000.0,23272000000.0,468000000.0,,,472000000.0,,3.084539,5051000000.0,,3485000000.0,5129000000.0,-673000000.0,901000000.0,-6882000000.0,5575000000.0,1025000000.0,193000000.0,16390000000.0,0.0,6532000000.0,,967000000.0,,,0.0,-910000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,16000000.0,1419000000.0,24904000000.0,153000000.0,,,,1563000000.0,,,29370000000.0,,,7697000000.0,,,545000000.0,,,,,,,,,,,,526000000.0,462000000.0,,505979000.0,,,,,245000000.0,15928000000.0,,,915000000.0,,,1211000000.0,,,-331000000.0,127000000.0,,900000000.0,-155000000.0,526000000.0,,,-7000000.0,,-4000000.0,741000000.0,1791000000.0,,,3160000000.0,225000000.0,19411000000.0,5000000000.0,,,935000000.0,,,,,-173000000.0,,,,1.04,,,,,,,,507132000.0,,,,9957000000.0,,,358000000.0,,,,,,,,315000000.0,,-47000000.0,135000000.0,,,,-187000000.0,213000000.0,,1067000000.0,,,280000000.0,,900000000.0,0.0,900000000.0,1.04,3354000000.0,-497000000.0,,,1163000000.0,,,856000000.0,,,,-267000000.0,-7050000000.0,,,,,80000000.0,,,620000000.0,,1042000000.0,23698000000.0,791000000.0,,,,,,4466000000.0,,3483000000.0,,896000000.0,-152000000.0,,5928000000.0,,329000000.0,16648000000.0,0.0,,,950000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,16000000.0,1128000000.0,25003000000.0,98000000.0,,,,1010000000.0,,,28789000000.0,,,7063000000.0,,,-152000000.0,,,,,,,,,,,,323000000.0,320000000.0,,505988000.0,,,,,238000000.0,15148000000.0,,,848000000.0,,,1485000000.0,,,-345000000.0,117000000.0,,159000000.0,-518000000.0,323000000.0,,,-5000000.0,,-23000000.0,924000000.0,1459000000.0,,,3263000000.0,222000000.0,18678000000.0,5121000000.0,,,838000000.0,,,,,-174000000.0,,,,0.63,,,,,,,,506761000.0,,,,10109000000.0,,,-362000000.0,,,,,,,,342000000.0,,-656000000.0,142000000.0,,,,-179000000.0,246000000.0,,1018000000.0,,,900000000.0,,159000000.0,4812000000.0,159000000.0,0.63,2469000000.0,-505000000.0,,,902000000.0,,,621000000.0,,,,-576000000.0,-7162000000.0,,,,,-24000000.0,,,-741000000.0,,353000000.0,24056000000.0,547000000.0,,,,,,3786000000.0,,3530000000.0,,-305000000.0,124000000.0,,6077000000.0,,227000000.0,16894000000.0,0.0,,,904000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,16000000.0,1164000000.0,24941000000.0,131000000.0,,,,1167000000.0,,,29911000000.0,,,7480000000.0,,,537000000.0,,,,,,,,,,,,294000000.0,265000000.0,,505909000.0,,,,,262000000.0,16058000000.0,,,798000000.0,,,1489000000.0,,,-434000000.0,117000000.0,,1242000000.0,-154000000.0,294000000.0,,,-9000000.0,,-5000000.0,1105000000.0,1453000000.0,,,2856000000.0,226000000.0,19750000000.0,5652000000.0,,,897000000.0,,,,,-173000000.0,,,,0.58,,,,,,,,506999000.0,,,,10159000000.0,,,-9000000.0,,,,,,,,431000000.0,,-51000000.0,164000000.0,,,,-256000000.0,206000000.0,,1144000000.0,,,159000000.0,,1242000000.0,4818000000.0,1242000000.0,0.58,2620000000.0,-477000000.0,,,846000000.0,,,556000000.0,,,,223000000.0,-7336000000.0,,,,,64000000.0,,,1083000000.0,,1014000000.0,24618000000.0,466000000.0,,,,,,4970000000.0,,3692000000.0,,-323000000.0,657000000.0,,6198000000.0,,201000000.0,17282000000.0,0.0,,,898000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,-1269000000.0,16000000.0,967000000.0,25910000000.0,97000000.0,,16000000.0,29821000000.0,1007000000.0,,19549000000.0,29821000000.0,,1503000000.0,7461000000.0,6385000000.0,967000000.0,544000000.0,-337000000.0,-1386000000.0,,,1184000000.0,4747000000.0,2742000000.0,,-1269000000.0,,7461000000.0,360000000.0,360000000.0,-693000000.0,,834000000.0,3557000000.0,2384000000.0,,237000000.0,16592000000.0,,,768000000.0,217000000.0,289000000.0,633000000.0,982000000.0,834000000.0,-276000000.0,114000000.0,10270000000.0,834000000.0,-442000000.0,360000000.0,2824000000.0,977000000.0,-58000000.0,,-1000000.0,1052000000.0,1629000000.0,97000000.0,,2824000000.0,254000000.0,19549000000.0,5458000000.0,3557000000.0,16592000000.0,920000000.0,131000000.0,834000000.0,0.0,,-173000000.0,1534000000.0,505949000.0,0.0,,254000000.0,3911000000.0,2957000000.0,17849000000.0,,3835000000.0,,,25080000000.0,1503000000.0,843000000.0,10270000000.0,2.970655,768000000.0,-8000000.0,,-1738000000.0,554000000.0,280000000.0,,,,446000000.0,,-984000000.0,131000000.0,,,,-337000000.0,289000000.0,,1184000000.0,25910000000.0,117000000.0,1242000000.0,,834000000.0,0.0,834000000.0,,2636000000.0,-604000000.0,,,931000000.0,-1734000000.0,,709000000.0,-1734000000.0,633000000.0,,-1114000000.0,-7231000000.0,-2083000000.0,506982000.0,1407000000.0,3590000000.0,97000000.0,11079000000.0,0.0,-408000000.0,811000000.0,1148000000.0,25080000000.0,580000000.0,,,475000000.0,,2.964602,3911000000.0,,2957000000.0,5458000000.0,652000000.0,182000000.0,-7231000000.0,6385000000.0,1052000000.0,220000000.0,17849000000.0,0.0,6332000000.0,,843000000.0,,,0.0,920000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,16000000.0,992000000.0,26041000000.0,115000000.0,,,,1179000000.0,,,30002000000.0,,,7259000000.0,,,401000000.0,,,,,,,,,,,,493000000.0,493000000.0,,506010000.0,,,,,256000000.0,16268000000.0,,,691000000.0,,,748000000.0,,,-511000000.0,101000000.0,,931000000.0,-706000000.0,493000000.0,,,-9000000.0,,-20000000.0,866000000.0,1696000000.0,,,2951000000.0,260000000.0,19376000000.0,5693000000.0,,,913000000.0,,,,,-179000000.0,,,,0.97,,,,,,,,507029000.0,,,,10624000000.0,,,-7000000.0,,,,,,,,499000000.0,,-115000000.0,136000000.0,,,,-293000000.0,28000000.0,,1030000000.0,,,834000000.0,,931000000.0,4823000000.0,931000000.0,0.97,2875000000.0,-687000000.0,,,1062000000.0,,,783000000.0,,,,-285000000.0,-7363000000.0,,,,,194000000.0,,,97000000.0,,1088000000.0,25596000000.0,705000000.0,,,,,,3961000000.0,,3108000000.0,,279000000.0,12000000.0,,6699000000.0,,212000000.0,18233000000.0,,,,898000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,16000000.0,896000000.0,26202000000.0,98000000.0,,,,761000000.0,,,30142000000.0,,,7336000000.0,,,-303000000.0,,,,,,,,,,,,211000000.0,211000000.0,,505903000.0,,,,,255000000.0,16680000000.0,,,681000000.0,,,988000000.0,,,-356000000.0,103000000.0,,765000000.0,-633000000.0,211000000.0,,,-13000000.0,,-5000000.0,965000000.0,1337000000.0,,,2898000000.0,269000000.0,19496000000.0,5939000000.0,,,904000000.0,,,,,-180000000.0,,,,0.42,,,,,,,,506969000.0,,,,10644000000.0,,,-35000000.0,,,,,,,,351000000.0,,-125000000.0,52000000.0,,,,-310000000.0,391000000.0,,898000000.0,,,931000000.0,,765000000.0,4829000000.0,765000000.0,0.42,2098000000.0,-593000000.0,,,715000000.0,,,433000000.0,,,,177000000.0,-7455000000.0,,,,,-227000000.0,,,-166000000.0,,290000000.0,26045000000.0,357000000.0,,,,,,3940000000.0,,2816000000.0,,-1000000.0,153000000.0,,6730000000.0,,146000000.0,18590000000.0,,,,744000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,16000000.0,1044000000.0,26728000000.0,119000000.0,,,,879000000.0,,,30706000000.0,,,7334000000.0,,,244000000.0,,,,,,,,,,,,347000000.0,347000000.0,,505914000.0,,,,,286000000.0,16859000000.0,,,673000000.0,,,975000000.0,,,-630000000.0,106000000.0,,780000000.0,-712000000.0,347000000.0,,,100000000.0,,-7000000.0,1073000000.0,1523000000.0,,,3007000000.0,305000000.0,19898000000.0,6058000000.0,,,929000000.0,,,,,-179000000.0,,,,0.684268,,,,,,,,507111000.0,,,,10806000000.0,,,-16000000.0,,,,,,,,623000000.0,,-354000000.0,57000000.0,,,,-322000000.0,41000000.0,,1012000000.0,,,765000000.0,,780000000.0,4836000000.0,780000000.0,0.685887,2402000000.0,-689000000.0,,,980000000.0,,,594000000.0,,,,-206000000.0,-7628000000.0,,,,,-27000000.0,,,15000000.0,,933000000.0,26731000000.0,588000000.0,,,,,,3978000000.0,,3039000000.0,,43000000.0,56000000.0,,6898000000.0,,241000000.0,19103000000.0,,,,717000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,-17000000.0,16000000.0,1069000000.0,27856000000.0,91000000.0,,16000000.0,31725000000.0,3532000000.0,,20944000000.0,31725000000.0,,1275000000.0,6687000000.0,6942000000.0,1069000000.0,-129000000.0,-388000000.0,-1700000000.0,,,1304000000.0,6351000000.0,2278000000.0,,-2625000000.0,,6687000000.0,224000000.0,224000000.0,-718000000.0,,379000000.0,2787000000.0,2011000000.0,,430000000.0,17167000000.0,,,108000000.0,1512000000.0,405000000.0,1515000000.0,1227000000.0,379000000.0,-203000000.0,113000000.0,10780000000.0,379000000.0,-574000000.0,224000000.0,3055000000.0,736000000.0,155000000.0,,-26000000.0,1005000000.0,-1126000000.0,91000000.0,,3055000000.0,319000000.0,20944000000.0,6542000000.0,2787000000.0,17167000000.0,-1594000000.0,34000000.0,379000000.0,,,-180000000.0,1666000000.0,505906000.0,0.0,,319000000.0,3869000000.0,3777000000.0,19736000000.0,,3488000000.0,,,27402000000.0,1275000000.0,778000000.0,10780000000.0,2.520231,108000000.0,41000000.0,,-1004000000.0,-455000000.0,834000000.0,,,,193000000.0,,-410000000.0,34000000.0,,,,-388000000.0,405000000.0,,1304000000.0,27856000000.0,156000000.0,780000000.0,,379000000.0,0.0,379000000.0,,2406000000.0,-605000000.0,,,904000000.0,-58000000.0,,468000000.0,-617000000.0,1515000000.0,,-303000000.0,-7666000000.0,-2574000000.0,507231000.0,1275000000.0,1152000000.0,-297000000.0,9781000000.0,0.0,-401000000.0,721000000.0,476000000.0,27402000000.0,361000000.0,,,423000000.0,,0.07,3869000000.0,,3777000000.0,6542000000.0,-567000000.0,500000000.0,-7666000000.0,6942000000.0,1005000000.0,137000000.0,19736000000.0,,3430000000.0,,778000000.0,,,,-246000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,16000000.0,1457000000.0,28056000000.0,114000000.0,,,,1865000000.0,,,31712000000.0,,,7009000000.0,,,877000000.0,,,,,,,,,,,,320000000.0,320000000.0,,505942000.0,,,,,340000000.0,17359000000.0,,,114000000.0,,,1270000000.0,,,-271000000.0,102000000.0,,420000000.0,-733000000.0,320000000.0,,,32000000.0,,-22000000.0,754000000.0,921000000.0,,,3124000000.0,351000000.0,20765000000.0,6604000000.0,,,311000000.0,,,,,-182000000.0,,,,0.63,,,,,,,,507220000.0,,,,10946000000.0,,,4000000.0,,,,,,,,258000000.0,,-201000000.0,37000000.0,,,,-355000000.0,332000000.0,,1078000000.0,,,379000000.0,,420000000.0,0.0,420000000.0,0.632484,2786000000.0,-724000000.0,,,932000000.0,,,610000000.0,,,,-103000000.0,-7807000000.0,,,,,557000000.0,,,41000000.0,,877000000.0,27932000000.0,540000000.0,,,,,,3656000000.0,,3406000000.0,,287000000.0,-5000000.0,,7080000000.0,,220000000.0,20125000000.0,,,,842000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,16000000.0,1133000000.0,28444000000.0,97000000.0,,,,1401000000.0,,,32059000000.0,,,7442000000.0,,,-216000000.0,,,,,,,,,,,,333000000.0,333000000.0,,505900000.0,,,,,328000000.0,17904000000.0,,,143000000.0,,,965000000.0,,,-413000000.0,101000000.0,,164000000.0,-646000000.0,333000000.0,,,35000000.0,,-31000000.0,916000000.0,909000000.0,,,3086000000.0,348000000.0,20962000000.0,6686000000.0,,,297000000.0,,,,,-182000000.0,,,,0.66,,,,,,,,507381000.0,,,,11096000000.0,,,26000000.0,,,,,,,,423000000.0,,-355000000.0,41000000.0,,,,-362000000.0,433000000.0,,1046000000.0,,,420000000.0,,164000000.0,0.0,164000000.0,0.66,2310000000.0,-682000000.0,,,980000000.0,,,612000000.0,,,,-76000000.0,-7954000000.0,,,,,-38000000.0,,,-256000000.0,,466000000.0,28515000000.0,551000000.0,,,,,,3615000000.0,,3058000000.0,,-201000000.0,151000000.0,,7231000000.0,,218000000.0,20561000000.0,,,,873000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,16000000.0,1069000000.0,28869000000.0,114000000.0,,,,1514000000.0,,,32610000000.0,,,7476000000.0,,,396000000.0,,,,,,,,,,,,390000000.0,390000000.0,,505858000.0,,,,,363000000.0,18036000000.0,,,115000000.0,,,1010000000.0,,,-238000000.0,100000000.0,,448000000.0,-709000000.0,390000000.0,,,48000000.0,,-4000000.0,1049000000.0,1040000000.0,,,3136000000.0,351000000.0,21271000000.0,6807000000.0,,,328000000.0,,,,,-182000000.0,,,,0.77,,,,,,,,507694000.0,,,,11338000000.0,,,-8000000.0,,,,,,,,233000000.0,,-356000000.0,52000000.0,,,,-338000000.0,391000000.0,,1024000000.0,,,164000000.0,,448000000.0,0.0,448000000.0,0.770967,2554000000.0,-696000000.0,,,1073000000.0,,,712000000.0,,,,-99000000.0,-8127000000.0,,,,,6000000.0,,,284000000.0,,1092000000.0,29206000000.0,660000000.0,,,,,,3741000000.0,,3235000000.0,,223000000.0,96000000.0,,7439000000.0,,270000000.0,21079000000.0,,,,956000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,21000000.0,16000000.0,1203000000.0,28908000000.0,95000000.0,,16000000.0,32522000000.0,1643000000.0,,8643000000.0,32522000000.0,,1243000000.0,8643000000.0,7457000000.0,1203000000.0,723000000.0,-95000000.0,-1170000000.0,,,1222000000.0,6423000000.0,2299000000.0,,-2801000000.0,,8643000000.0,200000000.0,200000000.0,-728000000.0,505859000.0,493000000.0,3158000000.0,2055000000.0,,339000000.0,8643000000.0,,,119000000.0,1915000000.0,274000000.0,841000000.0,1370000000.0,493000000.0,-248000000.0,99000000.0,11608000000.0,493000000.0,-713000000.0,200000000.0,3627000000.0,812000000.0,38000000.0,,-4000000.0,1024000000.0,675000000.0,95000000.0,,3627000000.0,336000000.0,8643000000.0,7107000000.0,3158000000.0,8643000000.0,310000000.0,33000000.0,493000000.0,,,-182000000.0,1159000000.0,505889000.0,,0.39,336000000.0,3614000000.0,3063000000.0,21645000000.0,,3635000000.0,,507796000.0,29713000000.0,1243000000.0,868000000.0,11608000000.0,2.457061,119000000.0,-1000000.0,,-1251000000.0,114000000.0,379000000.0,,,,245000000.0,,-339000000.0,33000000.0,,,,-95000000.0,274000000.0,,1222000000.0,28908000000.0,158000000.0,448000000.0,,493000000.0,0.0,493000000.0,0.395367,2318000000.0,-709000000.0,,,695000000.0,-61000000.0,,365000000.0,-243000000.0,841000000.0,,35000000.0,-8068000000.0,-2811000000.0,507525000.0,1243000000.0,1246000000.0,523000000.0,9968000000.0,0.0,45000000.0,270000000.0,723000000.0,29713000000.0,304000000.0,,,402000000.0,,2.45,3614000000.0,,3063000000.0,7107000000.0,11000000.0,28000000.0,-8068000000.0,7457000000.0,1024000000.0,104000000.0,21645000000.0,,3545000000.0,,868000000.0,,,,320000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,16000000.0,1710000000.0,29473000000.0,112000000.0,,,,2212000000.0,,,33326000000.0,,,7802000000.0,,,1116000000.0,,,,,,,,,,,,386000000.0,386000000.0,,506077000.0,,,,,360000000.0,18169000000.0,,,116000000.0,,,786000000.0,,,-269000000.0,97000000.0,,655000000.0,-629000000.0,386000000.0,,,38000000.0,,-24000000.0,746000000.0,1011000000.0,,,3690000000.0,337000000.0,21526000000.0,7148000000.0,,,306000000.0,,,,,-187000000.0,,,,0.76,,,,,,,,507831000.0,,,,11799000000.0,,,-8000000.0,,,,,,,,257000000.0,,-54000000.0,48000000.0,,,,-87000000.0,158000000.0,,1116000000.0,,,493000000.0,,655000000.0,0.0,655000000.0,0.76273,3223000000.0,-609000000.0,,,1049000000.0,,,705000000.0,,,,-325000000.0,-8219000000.0,,,,,730000000.0,,,162000000.0,,1116000000.0,30152000000.0,646000000.0,,,,,,3853000000.0,,3357000000.0,,257000000.0,-39000000.0,,7656000000.0,,260000000.0,21933000000.0,,,,1032000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,16000000.0,1294000000.0,29906000000.0,95000000.0,,,,1589000000.0,,,33700000000.0,,,7932000000.0,,,332000000.0,,,,,,,,,,,,212000000.0,212000000.0,,505875000.0,,,,,339000000.0,18393000000.0,,,134000000.0,,,1095000000.0,,,-330000000.0,94000000.0,,570000000.0,-653000000.0,212000000.0,,,53000000.0,,-20000000.0,902000000.0,660000000.0,,,3749000000.0,348000000.0,21856000000.0,7197000000.0,,,295000000.0,,,,,-187000000.0,,,,0.419076,,,,,,,,508056000.0,,,,11843000000.0,,,-30000000.0,,,,,,,,327000000.0,,-57000000.0,90000000.0,,,,-73000000.0,263000000.0,,1104000000.0,,,655000000.0,,570000000.0,0.0,570000000.0,0.419076,2249000000.0,-620000000.0,,,713000000.0,,,365000000.0,,,,236000000.0,-8399000000.0,,,,,120000000.0,,,-85000000.0,,332000000.0,30709000000.0,324000000.0,,,,,,3794000000.0,,3463000000.0,,-352000000.0,109000000.0,,7681000000.0,,112000000.0,22310000000.0,,,,1076000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,16000000.0,1267000000.0,30301000000.0,117000000.0,,,,1577000000.0,,,34147000000.0,,,8389000000.0,,,395000000.0,,,,,,,,,,,,444000000.0,444000000.0,,505862000.0,,,,,371000000.0,18927000000.0,,,132000000.0,,,574000000.0,,,-642000000.0,100000000.0,,703000000.0,-706000000.0,444000000.0,,,53000000.0,,-3000000.0,1025000000.0,1064000000.0,,,3723000000.0,355000000.0,22063000000.0,7298000000.0,,,318000000.0,,,,,-187000000.0,,,,0.87,,,,,,,,507422000.0,,,,12083000000.0,,,-22000000.0,,,,,,,,651000000.0,,-559000000.0,102000000.0,,,,-99000000.0,235000000.0,,1111000000.0,,,570000000.0,,703000000.0,0.0,703000000.0,0.88,2641000000.0,-693000000.0,,,1176000000.0,,,746000000.0,,,,-249000000.0,-8492000000.0,,,,,11000000.0,,,133000000.0,,1088000000.0,31328000000.0,705000000.0,,,,,,3846000000.0,,3136000000.0,,317000000.0,33000000.0,,7938000000.0,,261000000.0,22836000000.0,,,,1166000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
