,quarterlyNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualDilutedAverageShares,quarterlyChangeInInventory,annualDilutedEPS,annualBeginningCashPosition,trailingChangesInAccountReceivables,quarterlyChangesInAccountReceivables,annualInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlySaleOfInvestment,trailingDeferredIncomeTax,trailingRepaymentOfDebt,annualCapitalExpenditure,quarterlyCapitalStock,trailingCapitalExpenditure,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,quarterlyDilutedEPS,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,annualBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,annualStockBasedCompensation,quarterlyNetPPE,annualNetOtherFinancingCharges,annualChangeInInventory,annualInventory,quarterlyTaxProvision,quarterlyEbitda,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyStockBasedCompensation,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,trailingOtherNonCashItems,annualCapitalStock,annualCurrentDebt,annualOperatingExpense,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualAccumulatedDepreciation,quarterlyPretaxIncome,quarterlyGrossPPE,annualGrossProfit,trailingFreeCashFlow,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,trailingSellingGeneralAndAdministration,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyTotalRevenue,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualTotalLiabilitiesNetMinorityInterest,trailingPurchaseOfBusiness,quarterlyCurrentLiabilities,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyAccountsReceivable,quarterlyGoodwill,trailingPretaxIncome,annualNetOtherInvestingChanges,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualNetIncome,quarterlyCurrentAccruedExpenses,quarterlyTotalAssets,annualPretaxIncome,quarterlyCostOfRevenue,annualFreeCashFlow,annualCommonStockIssuance,annualGoodwill,annualInvestingCashFlow,quarterlyNetIncome,quarterlyDepreciationAndAmortization,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,annualAccountsPayable,trailingInvestingCashFlow,trailingTotalRevenue,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualStockholdersEquity,annualOtherCurrentAssets,trailingPurchaseOfInvestment,annualLongTermDebt,annualEndCashPosition,annualDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingStockBasedCompensation,annualTaxProvision,annualTotalAssets,quarterlyInventory,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,annualCurrentAccruedExpenses,quarterlyDilutedAverageShares,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualCurrentLiabilities,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualBasicEPS,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherIncomeExpense,trailingOperatingIncome,annualSaleOfInvestment,quarterlyCashDividendsPaid,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualEbitda,annualCurrentAssets,trailingChangeInAccountPayable,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,trailingBasicEPS
1317340800,-10000000.0,,,,,,,,,,,,,,,76828000000.0,-147000000.0,,8942000000.0,6301000000.0,,,,,32000000.0,,,,1806000000.0,,,,1806000000.0,46683000000.0,1997000000.0,0.165,,,2680000000.0,,,-1049000000.0,,27441000000.0,,,,639000000.0,4375000000.0,,,,86000000.0,-35515000000.0,,,,,,,,,,,-747000000.0,8582000000.0,,1805000000.0,62956000000.0,,,,-600000000.0,,13236000000.0,3250000000.0,33000000.0,,2641000000.0,0.0,5478000000.0,-1066000000.0,,,-1617000000.0,,,14339000000.0,,-3817000000.0,77000000.0,,,,14146000000.0,,,148245000000.0,,4096000000.0,26831000000.0,,,0.165,38522000000.0,,,11657000000.0,,,,-191000000.0,1633000000.0,,,6243000000.0,156827000000.0,,5397000000.0,,,,,908000000.0,1933000000.0,,1166000000.0,,,,,4368000000.0,,,,,,,79842000000.0,,,,,1806000000.0,-199000000.0,,5522000000.0,,,-39000000.0,,2448000000.0,,,29663000000.0,,637000000.0,-9000000.0,9575000000.0,,,,-309000000.0,908000000.0,-2375000000.0,,,,,,93988000000.0,,,,2201000000.0,,,,,,,,,,,,,,,,,,,,,,
1325289600,51000000.0,-4364000000.0,4160000000.0,0.0,64087000000.0,,,13034000000.0,5556000000.0,,0.75,5984000000.0,,,2505000000.0,77541000000.0,-152000000.0,16727000000.0,9344000000.0,6426000000.0,,,,-6261000000.0,32000000.0,,-9000000.0,149245000000.0,1620000000.0,790000000.0,,-3216000000.0,1620000000.0,47274000000.0,1806000000.0,,,,2602000000.0,5492000000.0,-6201000000.0,-403000000.0,344000000.0,27559000000.0,-484000000.0,,,801000000.0,5026000000.0,,,,84000000.0,-36528000000.0,5157000000.0,-6407000000.0,,790000000.0,20758000000.0,55842000000.0,,32000000.0,1367000000.0,24363000000.0,0.0,8573000000.0,-36528000000.0,2386000000.0,64087000000.0,35084000000.0,,,-491000000.0,1058000000.0,13971000000.0,4139000000.0,346000000.0,,2918000000.0,0.0,,-2478000000.0,-7152000000.0,,-1971000000.0,,,15042000000.0,,-1873000000.0,288000000.0,,94149000000.0,,13241000000.0,,29932000000.0,149245000000.0,13971000000.0,4351000000.0,26874000000.0,,18000000.0,,37942000000.0,,,13034000000.0,-135000000.0,4351000000.0,-1187000000.0,-186000000.0,2168000000.0,,4160000000.0,5379000000.0,157818000000.0,8207000000.0,5698000000.0,8084000000.0,283000000.0,26874000000.0,-12508000000.0,1287000000.0,1998000000.0,10721000000.0,1585000000.0,,,,457000000.0,4428000000.0,47274000000.0,2602000000.0,,37942000000.0,1620000000.0,7636000000.0,80908000000.0,,3050000000.0,157818000000.0,,1620000000.0,110000000.0,5379000000.0,,,,-50000000.0,13241000000.0,1367000000.0,1620000000.0,0.755,29932000000.0,,642000000.0,-463000000.0,9854000000.0,,,,-306000000.0,1287000000.0,-1847000000.0,9854000000.0,,1620000000.0,77541000000.0,-2141000000.0,94149000000.0,80908000000.0,-152000000.0,27559000000.0,2190000000.0,2190000000.0,14345000000.0,18348000000.0,8573000000.0,,,,,,,,,,,,,,,,,,
1333152000,36000000.0,,,,,,,,,,,,,,,77365000000.0,-148000000.0,,9059000000.0,6301000000.0,,,,,31000000.0,,,,2207000000.0,,,,2207000000.0,47476000000.0,1620000000.0,0.225,,,2769000000.0,,,-1125000000.0,,26962000000.0,,,,750000000.0,4767000000.0,,,150000000.0,89000000.0,-37275000000.0,,,,,,,,,,,0.0,9355000000.0,,2197000000.0,64237000000.0,,,,-750000000.0,,14217000000.0,4393000000.0,48000000.0,,2758000000.0,0.0,5416000000.0,-2457000000.0,,,-1358000000.0,,,14878000000.0,,-1211000000.0,-59000000.0,,,,15632000000.0,,,148594000000.0,,4379000000.0,26803000000.0,,,0.225,35080000000.0,,,13446000000.0,,,,587000000.0,3035000000.0,,,7164000000.0,157949000000.0,,5819000000.0,,,,,1224000000.0,1930000000.0,,1447000000.0,,,,,4371000000.0,,,,,,,78338000000.0,,,,,2207000000.0,-13000000.0,,5488000000.0,,,-62000000.0,,2705000000.0,,,29812000000.0,,640000000.0,-21000000.0,10149000000.0,,,,-304000000.0,1224000000.0,-1349000000.0,,,,,,93970000000.0,,,,2203000000.0,,,,,,,,,,,,,,,,,,,,,,
1341014400,54000000.0,,,,,,,,,,,,,,,77150000000.0,-170000000.0,,9597000000.0,6518000000.0,,,,,31000000.0,,,,2101000000.0,1027000000.0,,,4332000000.0,47731000000.0,2207000000.0,0.25,,,2635000000.0,,,-567000000.0,,26891000000.0,,,,811000000.0,4994000000.0,,,34000000.0,100000000.0,-37980000000.0,,,,,,,,,,,0.0,11354000000.0,,2444000000.0,64871000000.0,,,,-750000000.0,,14626000000.0,3422000000.0,57000000.0,,3079000000.0,0.0,5374000000.0,-2048000000.0,,,-1517000000.0,,,15211000000.0,,-2483000000.0,100000000.0,,,,15742000000.0,,,146334000000.0,,4387000000.0,27010000000.0,,,0.25,34175000000.0,2231000000.0,,13432000000.0,,,,-106000000.0,1905000000.0,,,6031000000.0,157688000000.0,,5614000000.0,,,,,1348000000.0,1925000000.0,,1633000000.0,,,,,4593000000.0,,,,,,,77488000000.0,,,,,2101000000.0,-18000000.0,,5434000000.0,,,-46000000.0,,2954000000.0,,,29881000000.0,,625000000.0,-181000000.0,8018000000.0,,,,-437000000.0,1348000000.0,-1480000000.0,,,,,,93230000000.0,,,,2145000000.0,,,,,,,,,,,,,,,,,,,,,,
1348963200,-22000000.0,,,,,,,,,,,,,,,82181000000.0,-48000000.0,,9743000000.0,6695000000.0,,,,,31000000.0,,,,8899000000.0,887000000.0,,,10300000000.0,48892000000.0,2101000000.0,0.39,6250000000.0,,2643000000.0,,,-813000000.0,,26984000000.0,,,,1405000000.0,14271000000.0,,,31000000.0,89000000.0,-38688000000.0,,,,,,,,,,,-95000000.0,18066000000.0,,4383000000.0,65672000000.0,,,,-750000000.0,,15774000000.0,3424000000.0,53000000.0,,3048000000.0,0.0,5336000000.0,35000000.0,,,-1773000000.0,,,16544000000.0,,-3156000000.0,280000000.0,,,,17335000000.0,,,144388000000.0,,5123000000.0,27088000000.0,,,0.395,35791000000.0,1401000000.0,,12860000000.0,,,,6798000000.0,1651000000.0,,,7399000000.0,162454000000.0,,6801000000.0,,,,,2113000000.0,9255000000.0,,2978000000.0,,,,,1223000000.0,,,,,,,95778000000.0,,,,,8899000000.0,1968000000.0,,5406000000.0,,,-83000000.0,,2799000000.0,,,30231000000.0,,633000000.0,-245000000.0,5951000000.0,,,,-435000000.0,2113000000.0,3339000000.0,,,,,,113113000000.0,,,,2184000000.0,,,,,,,,,,,,,,,,,,,,,,
1356912000,6000000.0,9331000000.0,6203000000.0,0.0,66657000000.0,,,13271000000.0,5434000000.0,,1.14,1620000000.0,,-60000000.0,2521000000.0,82258000000.0,15000000.0,22664000000.0,14242000000.0,10948000000.0,,,,-6637000000.0,31000000.0,,1951000000.0,144980000000.0,10951000000.0,851000000.0,,-2881000000.0,12415000000.0,49356000000.0,8899000000.0,,6206000000.0,,2055000000.0,5356000000.0,-4037000000.0,-376000000.0,371000000.0,27232000000.0,-781000000.0,,,778000000.0,7350000000.0,,,18000000.0,93000000.0,-39425000000.0,7865000000.0,-90000000.0,,851000000.0,19929000000.0,62570000000.0,,31000000.0,2376000000.0,30462000000.0,5000000.0,19991000000.0,-39425000000.0,2585000000.0,66657000000.0,42641000000.0,,,-750000000.0,139000000.0,16280000000.0,3615000000.0,35000000.0,,3294000000.0,0.0,,433000000.0,-9140000000.0,,-1989000000.0,,-823000000.0,15937000000.0,,-2290000000.0,-182000000.0,,115175000000.0,,16714000000.0,,30110000000.0,144980000000.0,16280000000.0,5521000000.0,26985000000.0,,74000000.0,,38082000000.0,1464000000.0,,13271000000.0,-297000000.0,5521000000.0,-1608000000.0,2052000000.0,1626000000.0,,6203000000.0,7281000000.0,164971000000.0,11609000000.0,1695000000.0,8217000000.0,233000000.0,26985000000.0,-1486000000.0,1518000000.0,4142000000.0,12179000000.0,1807000000.0,6206000000.0,,,193000000.0,18951000000.0,49356000000.0,2055000000.0,,38082000000.0,10951000000.0,17252000000.0,98461000000.0,,3744000000.0,164971000000.0,,10951000000.0,-86000000.0,7281000000.0,,,,-106000000.0,16714000000.0,2376000000.0,10951000000.0,1.16,30110000000.0,,623000000.0,-334000000.0,6325000000.0,,,,-432000000.0,1518000000.0,-1996000000.0,6325000000.0,1464000000.0,12415000000.0,82258000000.0,-3000000000.0,115175000000.0,98461000000.0,15000000.0,27232000000.0,2180000000.0,2180000000.0,14854000000.0,31382000000.0,19991000000.0,,,,,,,,,,,,,,,,,,
1364688000,89000000.0,,,,,,,,,,,,,465000000.0,,81601000000.0,-11000000.0,,10647000000.0,7580000000.0,,,,,31000000.0,,,,1839000000.0,903000000.0,,,4680000000.0,48190000000.0,10951000000.0,0.27,5750000000.0,,2040000000.0,,,-1811000000.0,,28219000000.0,,,,925000000.0,7162000000.0,,,13000000.0,102000000.0,-40277000000.0,,,,,,,,,,,-1311000000.0,11783000000.0,,2570000000.0,68496000000.0,,,,-500000000.0,,16730000000.0,4369000000.0,42000000.0,,3067000000.0,0.0,5268000000.0,-10718000000.0,,,-1543000000.0,,,15310000000.0,,-866000000.0,-373000000.0,,,,18018000000.0,,,144581000000.0,,5063000000.0,26996000000.0,,,0.275,45049000000.0,2841000000.0,,12640000000.0,,,,-9112000000.0,2826000000.0,,,9188000000.0,156364000000.0,,4663000000.0,,,,,1437000000.0,3939000000.0,,1645000000.0,,,,,5613000000.0,,,,,,,89695000000.0,,,,,1839000000.0,156000000.0,,5350000000.0,,,-88000000.0,,2177000000.0,,,31152000000.0,,653000000.0,-11415000000.0,5433000000.0,,,,-429000000.0,1437000000.0,-2763000000.0,,,,,,107713000000.0,,,,2332000000.0,,,,,,,,,,,,,,,,,,,,,,
1372550400,-23000000.0,,,,,,,,,,,,,-407000000.0,,81144000000.0,77000000.0,,11302000000.0,7867000000.0,,,,,31000000.0,,,,1389000000.0,946000000.0,,,5154000000.0,49091000000.0,1839000000.0,0.325,6077000000.0,,2074000000.0,,,-384000000.0,,28255000000.0,,,,1048000000.0,7526000000.0,,,11000000.0,111000000.0,-41089000000.0,,,,,,,,,,,0.0,12735000000.0,,2792000000.0,69344000000.0,,,,-500000000.0,,17509000000.0,3316000000.0,39000000.0,,3435000000.0,0.0,5262000000.0,-1569000000.0,,,-1768000000.0,,,16270000000.0,,-3203000000.0,460000000.0,,,,18602000000.0,,,144084000000.0,,5507000000.0,27075000000.0,,,0.33,44114000000.0,3765000000.0,,12461000000.0,,,,-450000000.0,1548000000.0,,,9044000000.0,156819000000.0,,4968000000.0,,,,,1734000000.0,4098000000.0,,1744000000.0,,,,,5877000000.0,,,,,,,88731000000.0,,,,,1389000000.0,-7000000.0,,5332000000.0,,,-553000000.0,,2535000000.0,,,31303000000.0,,636000000.0,-40000000.0,5299000000.0,,,,-513000000.0,1734000000.0,-2197000000.0,,,,,,107333000000.0,,,,2311000000.0,,,,,,,,,,,,,,,,,,,,,,
1380499200,17000000.0,,,,,,,,,,,,,87000000.0,,81286000000.0,-110000000.0,,11364000000.0,7950000000.0,,,,,30000000.0,,,,1603000000.0,1001000000.0,,,5735000000.0,49718000000.0,1389000000.0,0.325,6032000000.0,,2171000000.0,,,-247000000.0,,28806000000.0,,,,1021000000.0,7272000000.0,,,11000000.0,99000000.0,-41816000000.0,,,,,,,,,,,-436000000.0,13407000000.0,,2799000000.0,70622000000.0,,,,-500000000.0,,18324000000.0,3994000000.0,41000000.0,,3414000000.0,0.0,5244000000.0,-1413000000.0,,,-1976000000.0,,,16151000000.0,,-1618000000.0,-139000000.0,,,,18666000000.0,,,143188000000.0,,5501000000.0,27079000000.0,,,0.33,44188000000.0,4132000000.0,,11493000000.0,,,,214000000.0,2018000000.0,,,9296000000.0,156595000000.0,,4787000000.0,,,,,1732000000.0,3834000000.0,,1778000000.0,,,,,6034000000.0,,,,,,,87795000000.0,,,,,1603000000.0,24000000.0,,5316000000.0,,,-536000000.0,,2337000000.0,,,31261000000.0,,639000000.0,-212000000.0,3672000000.0,,,,-512000000.0,1732000000.0,-2367000000.0,,,,,,106461000000.0,,,,2345000000.0,,,,,,,,,,,,,,,,,,,,,,
1388448000,2000000.0,-9233000000.0,6816000000.0,0.0,72414000000.0,,,11384000000.0,5330000000.0,,1.28,10951000000.0,,-866000000.0,2574000000.0,81687000000.0,56000000.0,23553000000.0,11674000000.0,8027000000.0,,,,-7605000000.0,30000000.0,,126000000.0,144738000000.0,1718000000.0,898000000.0,,-2444000000.0,5291000000.0,50694000000.0,1603000000.0,,5528000000.0,,2408000000.0,5250000000.0,-13879000000.0,-2000000.0,419000000.0,29840000000.0,-11789000000.0,,,986000000.0,7849000000.0,,,5000000.0,107000000.0,-42574000000.0,7135000000.0,-99000000.0,,898000000.0,19670000000.0,64657000000.0,,30000000.0,3280000000.0,31424000000.0,-57000000.0,14075000000.0,-42574000000.0,2954000000.0,72414000000.0,44987000000.0,,,-500000000.0,16000000.0,19235000000.0,2481000000.0,45000000.0,,3647000000.0,0.0,,-179000000.0,-9734000000.0,,-2318000000.0,,-721000000.0,16926000000.0,,-4047000000.0,68000000.0,,107755000000.0,,18912000000.0,,31935000000.0,144738000000.0,19235000000.0,6376000000.0,27098000000.0,,85000000.0,,44567000000.0,3573000000.0,,11384000000.0,-1223000000.0,6376000000.0,-1964000000.0,115000000.0,163000000.0,,6816000000.0,9206000000.0,158813000000.0,11115000000.0,5252000000.0,6555000000.0,40000000.0,27098000000.0,-9514000000.0,1913000000.0,4249000000.0,13563000000.0,1968000000.0,5528000000.0,,,167000000.0,6029000000.0,50694000000.0,2408000000.0,,44567000000.0,1718000000.0,16120000000.0,88843000000.0,,3980000000.0,158813000000.0,,1718000000.0,-47000000.0,9206000000.0,,,,-46000000.0,18912000000.0,3280000000.0,1718000000.0,1.3,31935000000.0,,646000000.0,-122000000.0,3770000000.0,,,,-510000000.0,1913000000.0,-2187000000.0,3770000000.0,3573000000.0,5291000000.0,81687000000.0,-2000000000.0,107755000000.0,88843000000.0,56000000.0,29840000000.0,2343000000.0,2343000000.0,14160000000.0,29809000000.0,14075000000.0,,,,,,,,,,,,,,,,,,
1396224000,-103000000.0,,,,,,,,,,,,,195000000.0,,81567000000.0,33000000.0,,11500000000.0,7932000000.0,,,,,30000000.0,,,,3054000000.0,776000000.0,,,5443000000.0,51268000000.0,1718000000.0,0.355,5534000000.0,,2449000000.0,,,-2260000000.0,,29588000000.0,,,,1118000000.0,8544000000.0,,,20000000.0,119000000.0,-43381000000.0,,,,,,,,,,,,14043000000.0,,3056000000.0,72969000000.0,,,,-750000000.0,,19737000000.0,4486000000.0,42000000.0,,3568000000.0,0.0,5206000000.0,-1645000000.0,,,-1665000000.0,,,17408000000.0,,-2160000000.0,-226000000.0,,,,17803000000.0,,,143730000000.0,,6151000000.0,27103000000.0,,,0.36,44581000000.0,2389000000.0,,11109000000.0,,,,1336000000.0,2821000000.0,,,8674000000.0,157773000000.0,,5908000000.0,,,,,1871000000.0,4846000000.0,,1938000000.0,,,,,5962000000.0,,,,,,,88338000000.0,,,,,3054000000.0,130000000.0,,5290000000.0,,,-37000000.0,,2819000000.0,,,31595000000.0,,642000000.0,30000000.0,3090000000.0,,,,-508000000.0,1871000000.0,-1505000000.0,,,,,,106141000000.0,,,,2382000000.0,,,,,,,,,,,,,,,,,,,,,,
1404086400,-56000000.0,,,,,,,,,,,,,-135000000.0,,81805000000.0,-14000000.0,,11970000000.0,8166000000.0,,,,,30000000.0,,,,1529000000.0,847000000.0,,,3854000000.0,51971000000.0,3054000000.0,0.38,5432000000.0,,2686000000.0,,,-903000000.0,,29970000000.0,,,,1234000000.0,5907000000.0,,,9000000.0,147000000.0,-44186000000.0,,,,,,,,,,,,12772000000.0,,3259000000.0,74156000000.0,,,,-750000000.0,,20432000000.0,3061000000.0,45000000.0,,3804000000.0,0.0,5188000000.0,-2203000000.0,,,-2058000000.0,,,16844000000.0,,1560000000.0,204000000.0,,,,17375000000.0,,,144687000000.0,,6232000000.0,27323000000.0,,,0.385,43602000000.0,2325000000.0,,11241000000.0,,,,-1525000000.0,1003000000.0,,,8149000000.0,157459000000.0,,4874000000.0,,,,,1992000000.0,-876000000.0,,2025000000.0,,,,,6166000000.0,,,,,,,87752000000.0,,,,,1529000000.0,103000000.0,,5256000000.0,,,-40000000.0,,2947000000.0,,,31854000000.0,,648000000.0,4000000.0,3072000000.0,,,,-584000000.0,1992000000.0,-2383000000.0,,,,,,105127000000.0,,,,2517000000.0,,,,,,,,,,,,,,,,,,,,,,
1412035200,32000000.0,,,,,,,,,,,,,29000000.0,,82013000000.0,3000000.0,,12019000000.0,8274000000.0,,,,,30000000.0,,,,4547000000.0,976000000.0,,,5078000000.0,53298000000.0,1529000000.0,0.495,5680000000.0,,2686000000.0,,,-9000000.0,,30362000000.0,,,,407000000.0,5662000000.0,,,4000000.0,120000000.0,-44821000000.0,,,,,,,,,,,-71000000.0,13936000000.0,,3040000000.0,75183000000.0,,,,-750000000.0,,21805000000.0,4755000000.0,45000000.0,,3745000000.0,0.0,5160000000.0,455000000.0,,,-2208000000.0,,,16791000000.0,,-459000000.0,380000000.0,,,,17084000000.0,,,145301000000.0,,6172000000.0,27323000000.0,,,0.5,44827000000.0,531000000.0,,10388000000.0,,,,3018000000.0,2547000000.0,,,6905000000.0,159237000000.0,,4772000000.0,,,,,2592000000.0,1959000000.0,,2633000000.0,,,,,6315000000.0,,,,,,,88500000000.0,,,,,4547000000.0,-42000000.0,,5232000000.0,,,-68000000.0,,3523000000.0,,,32227000000.0,,663000000.0,-107000000.0,3129000000.0,,,,-584000000.0,2592000000.0,-2192000000.0,,,,,,105584000000.0,,,,2474000000.0,,,,,,,,,,,,,,,,,,,,,,
1419984000,-44000000.0,2192000000.0,8380000000.0,0.0,76363000000.0,,,10819000000.0,5240000000.0,,1.6,1718000000.0,,-122000000.0,2617000000.0,82071000000.0,-146000000.0,24940000000.0,12374000000.0,8587000000.0,,,,-8542000000.0,30000000.0,,178000000.0,145808000000.0,3910000000.0,915000000.0,,-3175000000.0,4512000000.0,52711000000.0,4547000000.0,,5638000000.0,,2698000000.0,5166000000.0,-6020000000.0,-3000000.0,513000000.0,30953000000.0,-53000000.0,,,1114000000.0,5864000000.0,,,2000000.0,127000000.0,-45410000000.0,8592000000.0,-477000000.0,,915000000.0,20912000000.0,68775000000.0,,30000000.0,4217000000.0,32959000000.0,0.0,13531000000.0,-45410000000.0,3110000000.0,76363000000.0,47863000000.0,,,-2001000000.0,1165000000.0,21539000000.0,4643000000.0,48000000.0,,3787000000.0,0.0,,-2627000000.0,-1535000000.0,,-2611000000.0,,-33000000.0,17732000000.0,,-476000000.0,807000000.0,,106271000000.0,,17410000000.0,,32959000000.0,145808000000.0,21539000000.0,6321000000.0,27316000000.0,,-171000000.0,,44017000000.0,602000000.0,,10819000000.0,-191000000.0,6321000000.0,-2254000000.0,-637000000.0,2032000000.0,,8380000000.0,6640000000.0,159339000000.0,12465000000.0,5358000000.0,8403000000.0,35000000.0,27316000000.0,-8733000000.0,1925000000.0,2090000000.0,14904000000.0,1996000000.0,5638000000.0,,,180000000.0,6497000000.0,52711000000.0,2698000000.0,,44017000000.0,3910000000.0,8019000000.0,88861000000.0,,3873000000.0,159339000000.0,,3910000000.0,-13000000.0,6640000000.0,,,,-46000000.0,17410000000.0,4217000000.0,3910000000.0,1.62,32959000000.0,,664000000.0,20000000.0,3135000000.0,,,,-578000000.0,1925000000.0,-2653000000.0,3135000000.0,602000000.0,4512000000.0,82071000000.0,-4251000000.0,106271000000.0,88861000000.0,-146000000.0,30953000000.0,2333000000.0,2333000000.0,16945000000.0,23101000000.0,13531000000.0,,,,,,,,,,,,,,,,,,
1427760000,181000000.0,,,,,,,,,,,,,119000000.0,,81853000000.0,-188000000.0,,12390000000.0,8500000000.0,,,,,30000000.0,,,,3937000000.0,970000000.0,,,4095000000.0,52171000000.0,3910000000.0,0.405,6157000000.0,,2682000000.0,,,-909000000.0,,31127000000.0,,,,1261000000.0,6124000000.0,,,28000000.0,135000000.0,-46037000000.0,,,,,,,,,,,,12921000000.0,,3402000000.0,77164000000.0,,,,-2000000000.0,,21186000000.0,5245000000.0,51000000.0,,3890000000.0,0.0,5040000000.0,-3524000000.0,,,-1999000000.0,,,17853000000.0,,1103000000.0,-119000000.0,,,,18502000000.0,,,145836000000.0,,6144000000.0,27302000000.0,,,0.41,42953000000.0,158000000.0,,10837000000.0,,,,27000000.0,3246000000.0,,,7195000000.0,158757000000.0,,5463000000.0,,,,,2059000000.0,2066000000.0,,2141000000.0,,,,,6434000000.0,,,,,,,87744000000.0,,,,,3937000000.0,168000000.0,,5112000000.0,,,-32000000.0,,4180000000.0,,,32855000000.0,,656000000.0,79000000.0,3235000000.0,,,,-572000000.0,2059000000.0,-1694000000.0,,,,,,106246000000.0,,,,2319000000.0,,,,,,,,,,,,,,,,,,,,,,
1435622400,1000000.0,,,,,,,,,,,,,-826000000.0,,81917000000.0,-166000000.0,,13074000000.0,8969000000.0,,,,,29000000.0,,,,3486000000.0,1122000000.0,,,3630000000.0,52400000000.0,3937000000.0,0.42,5880000000.0,,2673000000.0,,,-2757000000.0,,31572000000.0,,,,1313000000.0,6362000000.0,,,4000000.0,159000000.0,-46738000000.0,,,,,,,,,,,,13319000000.0,,3488000000.0,78310000000.0,,,,-1585000000.0,,21313000000.0,3589000000.0,44000000.0,,4105000000.0,0.0,5000000000.0,-1498000000.0,,,-2298000000.0,,,18743000000.0,,-1130000000.0,230000000.0,,,,17565000000.0,,,146355000000.0,,7016000000.0,27422000000.0,,,0.425,44636000000.0,144000000.0,,10438000000.0,,,,-451000000.0,1291000000.0,,,6676000000.0,159674000000.0,,5669000000.0,,,,,2137000000.0,2161000000.0,,2175000000.0,,,,,6808000000.0,,,,,,,89380000000.0,,,,,3486000000.0,96000000.0,,5062000000.0,,,-240000000.0,,3887000000.0,,,33198000000.0,,713000000.0,-541000000.0,2999000000.0,,,,-628000000.0,2137000000.0,-2542000000.0,,,,,,106945000000.0,,,,2445000000.0,,,,,,,,,,,,,,,,,,,,,,
