date,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyBasicAverageShares,trailingNetOtherFinancingCharges,quarterlyChangeInAccountPayable,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,annualNetOtherFinancingCharges,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyGrossProfit,annualCapitalExpenditure,trailingDeferredIncomeTax,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualTotalRevenue,trailingResearchAndDevelopment,annualCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualChangeInAccountPayable,annualChangesInAccountReceivables,trailingBeginningCashPosition,annualDeferredIncomeTax,trailingFreeCashFlow,annualInterestExpense,quarterlyGrossPPE,trailingChangesInAccountReceivables,quarterlyCashDividendsPaid,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyEbitda,quarterlyStockBasedCompensation,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualResearchAndDevelopment,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualFreeCashFlow,annualCommonStockIssuance,quarterlyNetOtherInvestingChanges,annualRetainedEarnings,quarterlyOperatingExpense,annualNetIncome,quarterlyChangeInInventory,quarterlyDilutedEPS,quarterlyLongTermDebt,trailingChangeInAccountPayable,annualOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualLongTermDebt,annualBeginningCashPosition,annualCashDividendsPaid,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyNetIncomeContinuousOperations,annualCurrentDebt,annualTaxProvision,annualTotalAssets,trailingTaxProvision,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,annualTotalNonCurrentAssets,annualOtherNonCashItems,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualDilutedEPS,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualStockholdersEquity,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingStockBasedCompensation,annualDepreciationAndAmortization,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,annualSaleOfInvestment,annualBasicAverageShares,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualInvestingCashFlow,quarterlyInventory,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,annualBasicEPS,quarterlyOperatingCashFlow,quarterlyDilutedAverageShares,trailingCashDividendsPaid,trailingNetIncome,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyTaxProvision,annualGrossProfit,annualInventory,quarterlyNetPPE,trailingChangeInInventory,quarterlyResearchAndDevelopment,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualNetPPE,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualGoodwill,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,annualChangeInCashSupplementalAsReported,trailingGrossProfit,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfInvestment,quarterlyBasicEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,trailingTotalRevenue,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,annualOperatingIncome,annualOtherIncomeExpense,annualDilutedAverageShares,quarterlyBeginningCashPosition,annualAccountsPayable,trailingInvestingCashFlow,annualGrossPPE,trailingRepaymentOfDebt,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualInvestmentsAndAdvances,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingBasicAverageShares,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
2007-09-30,,209737000.0,,,155365385.0,,,1223038000.0,-198592000.0,,-44465000.0,410941000.0,,,702016000.0,,,,1933252000.0,,7549000.0,,,,,,,,,,,,580769000.0,,-25583000.0,1907418000.0,970958000.0,,2150667000.0,-345254000.0,1417000.0,255877000.0,,,,,,,,,1352921000.0,,962294000.0,616963000.0,471382000.0,,892708000.0,521022000.0,,,-4393000.0,,492279000.0,,-36245000.0,0.95,709723000.0,,,252571000.0,,,,,430823000.0,,161580000.0,,,,,,0.0,,,9272000.0,,-22309000.0,,145788000.0,-89650000.0,,,,2312000.0,,,,,,,,-1388000.0,,,395466000.0,161580000.0,225522000.0,-399400000.0,,,-114632000.0,0.0,,,,18094000.0,170084211.0,,,,,203921000.0,42341000.0,,,181369000.0,,43466000.0,,,11718000.0,,,,,-4215000.0,,,,500482000.0,,,3286173000.0,1378755000.0,,,,,,,,1.04,410941000.0,,,,0.0,,161580000.0,,,,,,46140000.0,34936000.0,208207000.0,-18000000.0,,104847000.0,,,,525573000.0,,,,,,410941000.0,,,,,,,,,,,,,,,,
2007-12-31,333003000.0,200109000.0,,774458000.0,,,,1297844000.0,343245000.0,17009000.0,-28146000.0,774458000.0,,555920000.0,758909000.0,-91532000.0,,1741586000.0,1851971000.0,,6829000.0,3837557000.0,,1888240000.0,964300000.0,,,,,37578000.0,,34618000.0,589232000.0,,-23591000.0,1888240000.0,887671000.0,-401272000.0,2261561000.0,-145317000.0,34766000.0,236333000.0,,-784349000.0,,167194000.0,203454000.0,921000.0,,,1385092000.0,333003000.0,964300000.0,555920000.0,471177000.0,1851971000.0,654789000.0,538935000.0,510262000.0,82661000.0,28000.0,2261561000.0,558800000.0,333003000.0,137156000.0,,709723000.0,,0.0,254577000.0,1576621000.0,709723000.0,715400000.0,-94097000.0,178168000.0,,133732000.0,145549000.0,129379000.0,3237063000.0,,1189869000.0,0.0,1348823000.0,73772000.0,12501000.0,,-28343000.0,1.97,145549000.0,-164022000.0,,1385092000.0,,472000.0,,156520000.0,,,-44267000.0,43700000.0,156339437.0,-6889000.0,,-112465000.0,259081000.0,133732000.0,203454000.0,-401272000.0,,104847000.0,363517000.0,0.0,,654789000.0,2.13,554796000.0,,,,,486232000.0,186900000.0,53168000.0,2260936000.0,259081000.0,187960000.0,,49631000.0,887671000.0,601794000.0,5062000.0,187960000.0,675870000.0,254577000.0,,526453000.0,-3519000.0,0.0,,486232000.0,471177000.0,774458000.0,3237063000.0,1348823000.0,,59058000.0,,,,74938000.0,-43700000.0,,774458000.0,,,,28700000.0,774458000.0,133732000.0,-433917000.0,,462382000.0,,,36224000.0,74938000.0,186202000.0,-10700000.0,,104847000.0,519350000.0,-52323000.0,169037056.0,410941000.0,186202000.0,,589232000.0,,,774458000.0,,,,,,,,,,,,,,,,
2008-03-31,,61253000.0,,,142314000.0,,,704220000.0,73320000.0,,-94212000.0,832180000.0,,,433059000.0,,,,1859768000.0,,9917000.0,,,,,,,,,,,,616882000.0,,-22917000.0,1722811000.0,895881000.0,,2271427000.0,-151997000.0,-606000.0,95004000.0,,,,,,,,,1266711000.0,,963887000.0,425713000.0,479542000.0,,388693000.0,271161000.0,,,-2282000.0,,371806000.0,,-18413000.0,0.25,709723000.0,,,254164000.0,,,,,253176000.0,,37470000.0,,,,,,0.0,,,11428000.0,,-24764000.0,,306560000.0,-4360000.0,,,,480000.0,,,,,,,,-60283000.0,,,291199000.0,37470000.0,184014000.0,-415200000.0,,,57722000.0,0.0,,,,153852000.0,156246000.0,,,,,55670000.0,18200000.0,,,201682000.0,,41770000.0,,,10245000.0,,,,,129088000.0,,,,538430000.0,,,3126479000.0,1403668000.0,,,,,,,,0.26,832180000.0,,,,42000000.0,,37470000.0,,,,,,33751000.0,82022000.0,163608000.0,-42000000.0,,104847000.0,,,,774458000.0,,,,,,832180000.0,,,,,,,,,,,,,,,,
2008-06-30,,65509000.0,,,138837037.0,,,784286000.0,-215256000.0,,-121580000.0,594621000.0,,,476064000.0,,,,1897094000.0,,8491000.0,,,,,,,,,,,,634141000.0,,-27949000.0,1719356000.0,939062000.0,,2280671000.0,-58248000.0,-2896000.0,106612000.0,,,,,,,,,1308217000.0,,958032000.0,427714000.0,481569000.0,,562502000.0,308222000.0,,,-3576000.0,,410555000.0,,-84959000.0,0.25,709723000.0,,,248309000.0,,,,,276312000.0,,37486000.0,,,,,,0.0,,,12950000.0,,-30413000.0,,328068000.0,14129000.0,,,,12945000.0,,,,,,,,-69873000.0,,,375033000.0,37486000.0,185650000.0,-423500000.0,,,-237559000.0,0.0,,,,-131072000.0,149944000.0,,,,,55285000.0,17799000.0,,,210641000.0,,45432000.0,,,64351000.0,,,,,-161485000.0,,,,608095000.0,,,3205311000.0,1485955000.0,,,,,,,,0.27,594621000.0,,,,0.0,,37486000.0,,,,,,41103000.0,80113000.0,183280000.0,0.0,,104847000.0,,,,832180000.0,,,,,,594621000.0,,,,,,,,,,,,,,,,
2008-09-30,,215925000.0,,,141050000.0,,,1301961000.0,-203893000.0,,-26380000.0,356512000.0,,,728126000.0,,,,2050597000.0,,7368000.0,,,,,,,,,,,,623998000.0,,-28350000.0,1942618000.0,1105405000.0,,2390924000.0,-142622000.0,11262000.0,264453000.0,,,,,,,,,1356155000.0,,945192000.0,610856000.0,,,946929000.0,573835000.0,,,3350000.0,,512201000.0,,-102909000.0,0.89,709723000.0,,,235469000.0,,,,,442468000.0,,138229000.0,,,,,,0.0,,,11729000.0,,-29730000.0,,232648000.0,-209002000.0,,,,11260000.0,,,,,,,,-6104000.0,,,461601000.0,138229000.0,1256336000.0,-416200000.0,,,-238109000.0,0.0,,,,1494000.0,155313483.0,,,,,201520000.0,63291000.0,,,207798000.0,,49993000.0,,,45736000.0,,,,,-28236000.0,,,,,,,3406752000.0,1464134000.0,,,,,,,,0.98,356512000.0,,,,0.0,,138229000.0,,,,,,48528000.0,103435000.0,261901000.0,-154757000.0,,104847000.0,,,,594621000.0,,,,,,356512000.0,,,,,,,,,,,,,,,,
2008-12-31,306766000.0,151609000.0,,630390000.0,,,,1231053000.0,405895000.0,24760000.0,-29748000.0,630390000.0,,607853000.0,691543000.0,-117143000.0,,1834496000.0,1778011000.0,,9445000.0,4021520000.0,,1714006000.0,978119000.0,,56143000.0,-14220000.0,,24994000.0,,47143000.0,614789000.0,,-27849000.0,1714006000.0,799892000.0,-403082000.0,2456650000.0,-7377000.0,17234000.0,188267000.0,,-360244000.0,,191424000.0,200175000.0,60066000.0,,,1390786000.0,306766000.0,978119000.0,607853000.0,474497000.0,1778011000.0,611766000.0,539510000.0,476042000.0,,2488000.0,2456650000.0,539934000.0,306766000.0,136410000.0,,709723000.0,,171387000.0,268396000.0,1692728000.0,709723000.0,774458000.0,-107065000.0,153276000.0,,93581000.0,7586000.0,134289000.0,3168797000.0,,1251821000.0,0.0,1454791000.0,35221000.0,11036000.0,,-32236000.0,2.0,7586000.0,-258158000.0,-154757000.0,1390786000.0,,75000.0,,166138000.0,,,-69871000.0,42000000.0,140877000.0,-14081000.0,35221000.0,-271920000.0,300463000.0,93581000.0,200175000.0,-403082000.0,,104847000.0,273878000.0,0.0,,611766000.0,2.18,568911000.0,,,,,568412000.0,128580000.0,34999000.0,2328792000.0,300463000.0,211707000.0,,54229000.0,799892000.0,593185000.0,,211707000.0,654336000.0,268396000.0,,536675000.0,-20000.0,0.0,,568412000.0,474497000.0,630390000.0,3168797000.0,1454791000.0,,-144068000.0,,,-135737000.0,62256000.0,-42000000.0,,630390000.0,,,,0.0,630390000.0,93581000.0,-457391000.0,,441055000.0,,,42756000.0,62256000.0,184453000.0,154757000.0,,104847000.0,494296000.0,-23752000.0,155230000.0,356512000.0,184453000.0,,614789000.0,,,630390000.0,,,,,,,,,,,,,,,,
2009-03-31,,-13236000.0,,,140928571.0,,,621340000.0,-95247000.0,,-23490000.0,590388000.0,,,376587000.0,,,,1546967000.0,,6020000.0,,,,,,,,,,,,623119000.0,,-27854000.0,1449820000.0,571252000.0,,2448405000.0,,11725000.0,73417000.0,6020000.0,,,,,,,,1380855000.0,,975715000.0,404945000.0,473850000.0,,365037000.0,299206000.0,,,1045000.0,,335370000.0,,320000.0,0.14,709723000.0,,,265992000.0,,,,,223899000.0,,19730000.0,,,,,,0.0,,,9715000.0,,-24535000.0,,45716000.0,11304000.0,,,,1088000.0,,,,,,,,-4180000.0,,,295248000.0,19730000.0,237748000.0,-405200000.0,,,-40002000.0,0.0,,,,-22657000.0,140928571.0,,,,,28587000.0,8857000.0,,,217919000.0,,37131000.0,,,0.0,,,,,-47192000.0,,,225980000.0,548485000.0,,,2927822000.0,1478002000.0,,,,,,,,0.14,590388000.0,,,,0.0,,19730000.0,,,,,,35115000.0,58785000.0,120591000.0,,,104847000.0,,,,630390000.0,,,,,,590388000.0,,,,,,,,,,,,,,,,
2009-06-30,,146899000.0,,,139967000.0,,,792202000.0,-249841000.0,,-404180000.0,392034000.0,,,472750000.0,,,,2088506000.0,,8443000.0,,,,,,,,,,,,648137000.0,,-27969000.0,1602229000.0,612723000.0,,2459705000.0,,838000.0,118431000.0,8443000.0,,,,,,,,1389670000.0,,1475783000.0,435637000.0,476362000.0,,652557000.0,319452000.0,,,-1870000.0,,325851000.0,,-41229000.0,0.26,1134723000.0,,,341060000.0,,,,,263530000.0,,39275000.0,,,,,,210824000.0,,,17503000.0,,-27003000.0,,11958000.0,359241000.0,,,,-31000.0,,,,,,,,-73281000.0,,,346814000.0,39275000.0,575488000.0,-425200000.0,,,-198354000.0,0.0,,,,-157211000.0,151057692.0,,,,,56854000.0,17579000.0,,,222937000.0,,43529000.0,,,,,,,,-184214000.0,,,-274136000.0,601160000.0,,,3478176000.0,1875947000.0,,,,,,,,0.28,392034000.0,,,,0.0,,39275000.0,,,,,,44074000.0,47291000.0,165128000.0,,,104847000.0,,,,590388000.0,,,,,,392034000.0,,,,,,,,,,,,,,,,
2009-09-30,,230709000.0,,,139814000.0,,,1279221000.0,-232137000.0,,-36315000.0,297358000.0,,,729195000.0,,,,2373395000.0,,7157000.0,,,,,,,,,,,,647156000.0,,-27981000.0,1991905000.0,887115000.0,,2582267000.0,-27097000.0,-7494000.0,286917000.0,7157000.0,,,,,,,,1487932000.0,,1486280000.0,628843000.0,476238000.0,,1116033000.0,550026000.0,,,-1967000.0,,498486000.0,,-48124000.0,0.99,1134723000.0,,,351557000.0,,,,,433661000.0,,150362000.0,,,,,,178597000.0,,,17609000.0,,-22173000.0,,33062000.0,-30161000.0,,,,330000.0,,,,,,,,4315000.0,,,399917000.0,150362000.0,596555000.0,-430900000.0,,,-94676000.0,0.0,,,,-30663000.0,152921000.0,,,,,217859000.0,67497000.0,,,216256000.0,,43870000.0,,,,,,,,-52836000.0,,,-453165000.0,580373000.0,,,3861327000.0,1869422000.0,,,,,,,,1.08,297358000.0,,,,0.0,,150362000.0,,,,,,51449000.0,42589000.0,225210000.0,359307000.0,,104847000.0,,,,392034000.0,,,,,,297358000.0,,,,,,,,,,,,,,,,
2009-12-31,374930000.0,243599000.0,,636045000.0,,,,1375184000.0,237907000.0,1733000.0,-33524000.0,636045000.0,,628387000.0,813079000.0,-104129000.0,,1803013000.0,2302120000.0,,8292000.0,4067947000.0,,2045032000.0,1486232000.0,,,-422560000.0,,19136000.0,,61603000.0,652270000.0,,-27654000.0,2045032000.0,815888000.0,-431564000.0,2720549000.0,-61015000.0,14067000.0,293498000.0,8292000.0,-88112000.0,,181195000.0,600656000.0,-339318000.0,,,1594772000.0,374930000.0,1486232000.0,628387000.0,475931000.0,2302120000.0,1038802000.0,562105000.0,161494000.0,,-1106000.0,2720549000.0,569480000.0,374930000.0,194362000.0,,1131998000.0,,162290000.0,354234000.0,1676336000.0,1131998000.0,630390000.0,-111458000.0,156769000.0,0.0,165563000.0,14113000.0,154767000.0,3896892000.0,,1206138000.0,0.0,1851860000.0,29912000.0,16776000.0,,-30418000.0,2.48,14113000.0,-103605000.0,-371482000.0,1594772000.0,,346000.0,,180963000.0,,,105329000.0,0.0,139487000.0,-836000.0,29912000.0,-497509000.0,207895000.0,165563000.0,600656000.0,-431564000.0,,104847000.0,338687000.0,0.0,,1038802000.0,2.69,476154000.0,,,,0.0,554567000.0,226397000.0,60834000.0,2391611000.0,207895000.0,220706000.0,,56665000.0,815888000.0,265623000.0,,220706000.0,772263000.0,354234000.0,,445736000.0,-3898000.0,0.0,78761000.0,554567000.0,475931000.0,636045000.0,3896892000.0,1851860000.0,,5655000.0,,,0.0,58631000.0,-18000000.0,,636045000.0,,,,0.0,636045000.0,165563000.0,236779000.0,,529697000.0,,,50325000.0,58631000.0,173388000.0,-2000000.0,,104847000.0,588598000.0,-156000.0,152780000.0,297358000.0,173388000.0,,652270000.0,,,636045000.0,,,,,,,,,,,,,,,,
2010-03-31,,69327000.0,,,137320000.0,,,672371000.0,154596000.0,,-21115000.0,1259799000.0,,,365910000.0,,,,2408169000.0,,7182000.0,,,,,,,,,,,,652922000.0,,-27292000.0,2212840000.0,691843000.0,,2744517000.0,-95597000.0,15096000.0,100322000.0,7182000.0,,,,,,,,1669854000.0,,1716326000.0,412974000.0,474401000.0,,526031000.0,306461000.0,,,-332000.0,,296583000.0,,-22045000.0,0.4,1390484000.0,,,325842000.0,,,,,244875000.0,-1948000.0,58943000.0,,,,,,0.0,,,16792000.0,,-20783000.0,,150089000.0,382143000.0,,,,2592000.0,,,,,,,,865000.0,,,226784000.0,58943000.0,627318000.0,-432400000.0,,,623754000.0,0.0,,,,265117000.0,137320000.0,,,,,54230000.0,-4713000.0,,,220522000.0,,40324000.0,,,,,,,,244334000.0,,,502295000.0,542942000.0,,,4078023000.0,1865183000.0,,,,,,,,0.43,1259799000.0,,,,,,58943000.0,,,,,,29300000.0,56043000.0,128780000.0,,,104847000.0,,,,636045000.0,,,,,,1259799000.0,,,,,,,,,,,,,,,,
2010-06-30,,79726000.0,,,143801000.0,,,737791000.0,-178279000.0,,-29510000.0,872275000.0,,,387417000.0,,,,2384750000.0,,9010000.0,,,,,,,,,,,,654651000.0,,-36826000.0,2079834000.0,656855000.0,,2751106000.0,-256466000.0,-5340000.0,121849000.0,9010000.0,,,,,,,,1588926000.0,,1727895000.0,439260000.0,473996000.0,,663484000.0,350374000.0,,,-604000.0,,307691000.0,,-119138000.0,0.29,1396980000.0,,,330915000.0,,,,,248910000.0,-944000.0,43631000.0,,,,,,220714000.0,,,21922000.0,,-28906000.0,,10632000.0,-262152000.0,,,,4513000.0,,,,,,,,1127000.0,,,342113000.0,43631000.0,669497000.0,-435800000.0,,,-387524000.0,0.0,,,,-92088000.0,143801000.0,,,,,61037000.0,17406000.0,,,218851000.0,,47466000.0,,,,,,,,-120994000.0,,,-145319000.0,531498000.0,,,3973676000.0,1893842000.0,,,,,,,,0.3,872275000.0,,,,,,43631000.0,,,,,,38890000.0,27803000.0,206963000.0,,,104847000.0,,,,1259799000.0,,,,,,872275000.0,,,,,,,,,,,,,,,,
2010-09-30,,237757000.0,,,138199000.0,,,1313302000.0,-381631000.0,,-23422000.0,497903000.0,,,641048000.0,,,,2728306000.0,,8042000.0,,,,,,,,,,,,652765000.0,,-34802000.0,2346710000.0,978486000.0,,2872699000.0,-278934000.0,3014000.0,283844000.0,8042000.0,,,,,,,,1487311000.0,,1749820000.0,607686000.0,475005000.0,,1210460000.0,672254000.0,,,2741000.0,,403291000.0,,-111235000.0,1.09,1404556000.0,,,345264000.0,,,,,336062000.0,2706000.0,155164000.0,,,,,,170394000.0,,,21657000.0,,-26163000.0,,103625000.0,-188355000.0,,,,7357000.0,,,,,,,,2134000.0,,,467953000.0,155164000.0,679144000.0,-450700000.0,,,-374372000.0,0.0,,,,-167263000.0,138199000.0,,,0.0,,219073000.0,63909000.0,,,202065000.0,,51618000.0,,,,,,,,-193426000.0,,,-524955000.0,512693000.0,,,4215617000.0,1868907000.0,,,,,,,,1.12,497903000.0,,,,,,155164000.0,,,,,,43114000.0,23121000.0,267175000.0,0.0,,104847000.0,,,,872275000.0,,,,,,497903000.0,,,,,,,,,,,,,,,,
2010-12-31,397752000.0,201049000.0,,727796000.0,,,,1278697000.0,148580000.0,16533000.0,-30141000.0,727796000.0,,571716000.0,647090000.0,-112597000.0,,1453606000.0,2477806000.0,,26193000.0,4002161000.0,,2221049000.0,1759005000.0,,,71173000.0,,25172000.0,,82112000.0,663773000.0,,-34128000.0,2221049000.0,718801000.0,-430193000.0,2978317000.0,-8566000.0,12402000.0,230147000.0,9158000.0,-639563000.0,,201358000.0,663187000.0,-256734000.0,,,1615420000.0,397752000.0,1759005000.0,571716000.0,474813000.0,2477806000.0,961252000.0,631607000.0,255384000.0,,6604000.0,2978317000.0,446041000.0,397752000.0,100784000.0,,1397681000.0,,167807000.0,361324000.0,1960696000.0,1397681000.0,636045000.0,-133048000.0,371996000.0,0.0,140014000.0,14568000.0,109968000.0,4093226000.0,,1201843000.0,0.0,1872177000.0,55461000.0,21741000.0,,-36745000.0,2.74,14568000.0,-102231000.0,,1615420000.0,,2071000.0,,146330000.0,,,-151634000.0,0.0,139079000.0,-7802000.0,33392000.0,-104188000.0,364194000.0,140014000.0,663187000.0,-430193000.0,,104847000.0,229893000.0,0.0,,961252000.0,2.86,362215000.0,,,,,500597000.0,173380000.0,33366000.0,2041465000.0,364194000.0,233580000.0,,61950000.0,718801000.0,367981000.0,,233580000.0,736162000.0,361324000.0,,325470000.0,8409000.0,0.0,239152000.0,500597000.0,474813000.0,727796000.0,4093226000.0,1872177000.0,,91751000.0,,,-186000.0,8149000.0,0.0,,727796000.0,,,,,727796000.0,140014000.0,-170595000.0,,507720000.0,,,35026000.0,8149000.0,132517000.0,0.0,,104847000.0,587859000.0,-3676000.0,145670000.0,497903000.0,132517000.0,,663773000.0,,,727796000.0,,,,,,,,,,,,,,,,
2011-03-31,,48923000.0,,,137645000.0,,,671986000.0,218363000.0,,-24433000.0,927422000.0,,,361514000.0,,,,2409353000.0,,10501000.0,,,,,,,,,,,,676303000.0,,-34297000.0,2060781000.0,626532000.0,,2954517000.0,-58320000.0,-584000.0,75231000.0,7384000.0,,,,,,,,1530988000.0,,1782821000.0,445733000.0,475343000.0,,558980000.0,310472000.0,,,-2037000.0,,312591000.0,,-28022000.0,0.12,1396695000.0,,,386126000.0,,,,,252960000.0,,17196000.0,,,,,,173070000.0,,,21375000.0,,-22396000.0,,37923000.0,-57395000.0,,,,1868000.0,,,,,,,,-6122000.0,,,401309000.0,17196000.0,675904000.0,-437900000.0,,,199626000.0,0.0,,,,276494000.0,140953000.0,,,,,22838000.0,5642000.0,,,238403000.0,,45818000.0,,,,,,,,254098000.0,,,419622000.0,489910000.0,,,3940341000.0,1879560000.0,,,,,,,,0.12,927422000.0,,,,,,17196000.0,,,,,,31018000.0,-1763000.0,142876000.0,,,104847000.0,,,,727796000.0,,,,,,927422000.0,,,,,,,,,,,,,,,,
2011-06-30,,80407000.0,,,136073000.0,,,908454000.0,-255496000.0,,-33355000.0,584778000.0,,,530444000.0,,,,2472126000.0,,16346000.0,,,,,,,,,,,,688991000.0,,-40813000.0,2046105000.0,706525000.0,,2972323000.0,-113857000.0,-5465000.0,114727000.0,9225000.0,,,,,,,,1468619000.0,,1765601000.0,522001000.0,475447000.0,,837972000.0,378010000.0,,,5365000.0,,450037000.0,,-26190000.0,0.42,1403031000.0,,,362570000.0,,,,,377353000.0,,58051000.0,,,,,,196425000.0,,,22848000.0,,-28720000.0,,12430000.0,-163609000.0,,,,3074000.0,,,,,,,,-6069000.0,,,426930000.0,58051000.0,690581000.0,-449790000.0,,,-342644000.0,0.0,,,,-147639000.0,136073000.0,,,,,52954000.0,-5097000.0,,,239201000.0,,54965000.0,,,,,,,,-176359000.0,,,-278479000.0,489411000.0,,,3940745000.0,1894640000.0,,,,,,,,0.43,584778000.0,,,,,,58051000.0,,,,,,38925000.0,4169000.0,172094000.0,,,104847000.0,,,,927422000.0,,,,,,584778000.0,,,,,,,,,,,,,,,,
2011-09-30,,248072000.0,,,132448000.0,,,1375811000.0,-344403000.0,,-20570000.0,186962000.0,,,667030000.0,,,,2703484000.0,,15425000.0,,,,,,,,,,,,668312000.0,,-40220000.0,2210305000.0,942443000.0,,3104738000.0,-212623000.0,-17295000.0,291410000.0,7581000.0,,,,,,,,1381242000.0,,1761041000.0,682814000.0,475043000.0,,1260521000.0,708781000.0,,,1574000.0,,418958000.0,,-113514000.0,1.27,1405071000.0,,,355970000.0,,,,,350526000.0,1975000.0,170990000.0,,,,,,243956000.0,,,22479000.0,,-20559000.0,,13168000.0,-244449000.0,,,,4027000.0,,,,,,,,-7153000.0,,,518866000.0,170990000.0,699148000.0,-447900000.0,,,-397816000.0,0.0,,,,-127809000.0,134924000.0,,,,,221457000.0,50467000.0,,,220412000.0,,49504000.0,,,,,,,,-148368000.0,,,-458039000.0,479818000.0,,,4084726000.0,1874421000.0,,,,,,,,1.29,186962000.0,,,,,,170990000.0,,,,,,47474000.0,-14965000.0,246461000.0,,,104847000.0,,,,584778000.0,,,,,,186962000.0,,,,,,,,,,,,,,,,
