,timestamp,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualInterestExpense,quarterlyDilutedEPS,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualCapitalExpenditure,annualOtherIncomeExpense,trailingGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualSellingGeneralAndAdministration,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,annualDilutedAverageShares,trailingInterestExpense,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,trailingStockBasedCompensation,quarterlyEbitda,trailingChangeInInventory,annualStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingTaxProvision,annualInventory,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyBasicAverageShares,annualCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCapitalStock,annualNetIncomeContinuousOperations,annualOperatingExpense,annualBasicAverageShares,annualTotalRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,annualCostOfRevenue,trailingOperatingExpense,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,annualGrossProfit,quarterlyPretaxIncome,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,trailingFreeCashFlow,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingCashDividendsPaid,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyLongTermDebt,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyFreeCashFlow,annualPurchaseOfInvestment,annualNetIncome,annualAccountsReceivable,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncome,trailingOperatingIncome,annualFreeCashFlow,trailingInvestingCashFlow,annualAccountsPayable,quarterlyBasicEPS,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualEndCashPosition,annualStockholdersEquity,annualOtherCurrentAssets,trailingTotalRevenue,annualOtherNonCashItems,annualLongTermDebt,trailingPurchaseOfInvestment,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualDilutedEPS,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualTaxProvision,annualDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualNetPPE,quarterlyOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualBasicEPS,annualEbitda,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOtherNonCashItems,trailingBasicAverageShares,trailingDeferredIncomeTax,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingBasicEPS
105,1230681600,,,,,,,,2287131000.0,0.0,30322000.0,,,,-2.57,,,,,,,162075000.0,,148477000.0,733459000.0,,,103817000.0,0.0,,1187937000.0,656330000.0,,205091000.0,-31750000.0,,,,-469985000.0,,,,-6967000.0,,,,,,-505631000.0,396589000.0,169022000.0,,-53261000.0,,-502790000.0,,,,,,,,,,,,825810000.0,679632000.0,,-35600000.0,,-518103000.0,,479937000.0,,,,2516650000.0,,-49046000.0,,,,,,,,,-77129000.0,-115573000.0,,531607000.0,1532417000.0,-83849000.0,21164000.0,323020000.0,421433000.0,95266000.0,,,337572000.0,332353000.0,,238167000.0,1339443000.0,,,,,,,,744932000.0,,3856093000.0,-42567000.0,,,,-434254000.0,,,-434254000.0,,,,,-2.57,568787000.0,35646000.0,,,889330000.0,,144398000.0,,,,,,,,,-143981000.0,,,656330000.0,2925000.0,,,,13853000.0,,,,1568962000.0,-44000.0,,,,-434254000.0,187482000.0,,,158422000.0,154382000.0,,472585000.0,,0.0,,,664053000.0,,-25335000.0,,,,,169022000.0,,,,,,,,,,,,,,,,,,
106,1238457600,,,,,,,,2169832000.0,-20246000.0,53555000.0,,,,-0.49,,,,,,,152237000.0,,138988000.0,656330000.0,,,56354000.0,0.0,,1218643000.0,664929000.0,,187414000.0,-61389000.0,,,,-31796000.0,,,,-3147000.0,,,,,,-72281000.0,309612000.0,169934000.0,,-26793000.0,,-435566000.0,,,,,,,,,,,,738869000.0,602827000.0,,76489000.0,,-77167000.0,,-500273000.0,,,,2391591000.0,,0.0,,,,7516000.0,,,,,8599000.0,103141000.0,,553714000.0,1421999000.0,5660000.0,6000.0,303303000.0,411382000.0,82609000.0,,,321298000.0,241425000.0,,209223000.0,1244775000.0,,,,,,,,745068000.0,,3636366000.0,73342000.0,,,,-82827000.0,,,-82827000.0,,,,,-0.49,90061000.0,31762000.0,,,863707000.0,,61725000.0,,,,,,,,,-159087000.0,,,664929000.0,-23670000.0,,,,13609000.0,,,,1466534000.0,-1315000.0,,,49398000.0,-82827000.0,429034000.0,,,100389000.0,60903000.0,,411894000.0,,0.0,38903000.0,,172670000.0,,-25484000.0,,,,,169934000.0,,,,,,,,,,,,,,,,,,
107,1246320000,-523368000.0,341441000.0,37261000.0,,-603139000.0,727966000.0,,2184392000.0,98333000.0,53111000.0,,,55339000.0,,60163000.0,1128106000.0,-22226000.0,-446744000.0,,1210921000.0,149080000.0,415126000.0,66319000.0,664929000.0,170253000.0,,63485000.0,0.0,,1329884000.0,524967000.0,,227263000.0,-21217000.0,,26092000.0,,-6640000.0,,105535000.0,,-1980000.0,,370206000.0,120249000.0,-299117000.0,-10561000.0,-34967000.0,281502000.0,,63237000.0,-13068000.0,,-436088000.0,0.0,-523368000.0,786589000.0,170253000.0,1520216000.0,,-141399000.0,864824000.0,,,59697000.0,727966000.0,563983000.0,,73438000.0,655392000.0,-46376000.0,371463000.0,-818000.0,0.0,-436088000.0,49738000.0,2398617000.0,1425146000.0,0.0,,,,6058000.0,277331000.0,,-34920000.0,,-139962000.0,1089000.0,,804917000.0,1370132000.0,-20800000.0,12971000.0,291878000.0,341441000.0,79227000.0,,,329379000.0,210143000.0,98333000.0,164621000.0,1210921000.0,1370132000.0,,329379000.0,3609538000.0,,,-602531000.0,745204000.0,-102149000.0,3609538000.0,71458000.0,-1076145000.0,-523368000.0,210143000.0,-25576000.0,-131197000.0,-484900000.0,-25576000.0,,173458000.0,,63485000.0,,72621000.0,25732000.0,,,861163000.0,6058000.0,60163000.0,524967000.0,2184392000.0,1818268000.0,,23279000.0,745204000.0,,563983000.0,-369760000.0,,524967000.0,524967000.0,-207088000.0,-3.07,,,14004000.0,,-79163000.0,135848000.0,1425146000.0,-549000.0,0.0,,49738000.0,-25576000.0,440584000.0,,,116881000.0,63237000.0,,370206000.0,,0.0,0.0,291878000.0,151848000.0,-21217000.0,-25490000.0,440584000.0,861163000.0,,195684000.0,,1329884000.0,40108000.0,634723000.0,804917000.0,149080000.0,-3.07,-131197000.0,-226515000.0,2398617000.0,,,,,,,,,
108,1254268800,,,-28279000.0,,,,,2206396000.0,0.0,26971000.0,,,,0.12,,,,,,,140879000.0,,250733000.0,524967000.0,,,75561000.0,0.0,,1387232000.0,540839000.0,,1890338000.0,-10375000.0,,20199000.0,,38084000.0,,,,-3635000.0,,,,,,14950000.0,342687000.0,170698000.0,,-24522000.0,,-437291000.0,,,,,,,,,,,,720451000.0,605054000.0,,73249000.0,,22792000.0,,20199000.0,,,,2481461000.0,,0.0,,,,5837000.0,,,,,15872000.0,18760000.0,,846393000.0,1360941000.0,2387000.0,2917000.0,283160000.0,355746000.0,78209000.0,,,338318000.0,243924000.0,,171892000.0,1194809000.0,,,,,,,,745339000.0,,3676270000.0,69614000.0,,,,20405000.0,,,20405000.0,,,,,0.12,77636000.0,23134000.0,,,864820000.0,,63013000.0,,,,,,,,,-287219000.0,,,540839000.0,-40121000.0,,,,13457000.0,,,,1469874000.0,-1833000.0,,11288000.0,50631000.0,20405000.0,432452000.0,,,170795000.0,59025000.0,,347199000.0,,0.0,,,155845000.0,,-25606000.0,,,,,172718000.0,,,,,,,,,,,,,,,,,,
109,1262217600,,,-55564000.0,,,,,2226934000.0,5878000.0,-2621000.0,,,,0.13,,,,,,,132462000.0,,200275000.0,540839000.0,,,87632000.0,886860000.0,,1522344000.0,1522344000.0,,414605000.0,-16975000.0,,20855000.0,,70335000.0,,,,-10735000.0,,,,,,47095000.0,440355000.0,171408000.0,,-15512000.0,,-436311000.0,,,,,,,,,,,,698253000.0,613105000.0,,163601000.0,,38016000.0,,31447000.0,0.0,,,2587261000.0,,0.0,,,,24589000.0,,,,,-9395000.0,88862000.0,,990900000.0,1357049000.0,16222000.0,20545000.0,261942000.0,377895000.0,83301000.0,,,333984000.0,298071000.0,,207286000.0,1138480000.0,,,,,,,,745475000.0,,3725741000.0,152866000.0,,,,21794000.0,,,21794000.0,,,,,0.13,102673000.0,23240000.0,,,885702000.0,,88440000.0,,,,,,,,,-352026000.0,,,531444000.0,-156608000.0,,,,13542000.0,,,,1498807000.0,-10371000.0,,12328000.0,51787000.0,21794000.0,410092000.0,,,233069000.0,38811000.0,,352241000.0,,0.0,,,185974000.0,,-25686000.0,,,,,173808000.0,,,,,,,,,,,,,,,,,,
110,1269993600,,,-23518000.0,,,,,2219024000.0,0.0,-25604000.0,,,,0.33,,,,,,,125854000.0,,257929000.0,531444000.0,,,91645000.0,898155000.0,,1553524000.0,543505000.0,,1978590000.0,-18141000.0,,21469000.0,,91279000.0,,,,-10041000.0,,,,,,91279000.0,478299000.0,171506000.0,,-80719000.0,,-495461000.0,,,,,,,,,,13766000.0,,739219000.0,686762000.0,,127672000.0,,80271000.0,,21469000.0,,,,2675567000.0,,-54630000.0,,,,21471000.0,,,,,12061000.0,28582000.0,,1010019000.0,1339010000.0,23255000.0,351000.0,243758000.0,395019000.0,84741000.0,,362095000.0,328177000.0,322542000.0,,208565000.0,1114278000.0,,,,,,,,745611000.0,,3789845000.0,117631000.0,,,,57016000.0,,,57016000.0,,,,,0.33,93714000.0,21420000.0,,,884059000.0,,70654000.0,,,,,,,,,-278599000.0,,,543505000.0,-32211000.0,,,,14092000.0,,,,1570821000.0,-709000.0,,4843000.0,46323000.0,57016000.0,416489000.0,,,269734000.0,33142000.0,,374435000.0,,0.0,139118000.0,,178455000.0,,-25731000.0,,,,,173357000.0,,,,,,,,,,,,,,,,,,
111,1277856000,212300000.0,422059000.0,-113496000.0,,4951000.0,735509000.0,,2246611000.0,0.0,-26461000.0,,,54517000.0,,69065000.0,524967000.0,-30202000.0,14020000.0,,1071591000.0,117336000.0,361372000.0,246630000.0,543505000.0,173034000.0,,107938000.0,168000.0,,1534044000.0,529918000.0,,131044000.0,-31303000.0,,23459000.0,,183082000.0,,85982000.0,,-5791000.0,,401730000.0,-27715000.0,-216331000.0,-13514000.0,160842000.0,559419000.0,,241790000.0,-95578000.0,,-498757000.0,0.0,212300000.0,690932000.0,170652000.0,1820760000.0,,-1500000.0,815662000.0,,,-19865000.0,735509000.0,771787000.0,,83278000.0,1005098000.0,150102000.0,329560000.0,22883000.0,0.0,-498757000.0,53492000.0,2835465000.0,1660445000.0,-81645000.0,,,,20354000.0,-220857000.0,,82968000.0,,-13587000.0,-53236000.0,,1004126000.0,1356454000.0,37017000.0,12054000.0,236752000.0,422059000.0,83309000.0,,,328006000.0,440125000.0,5878000.0,227919000.0,1071591000.0,1356454000.0,,328006000.0,3907056000.0,,,291181000.0,799239000.0,-102409000.0,3907056000.0,77487000.0,-1157707000.0,212300000.0,440125000.0,113085000.0,314166000.0,-227964000.0,113085000.0,,417598000.0,,107938000.0,,87349000.0,19554000.0,,,888658000.0,20354000.0,69065000.0,529918000.0,2246611000.0,1993610000.0,,-2888000.0,745747000.0,,771787000.0,-239863000.0,,529918000.0,529918000.0,976000.0,1.23,,,13426000.0,,78881000.0,87348000.0,1660445000.0,-601000.0,,15922000.0,,113085000.0,389497000.0,,,331500000.0,241790000.0,,401730000.0,,14020000.0,,236752000.0,170658000.0,-31303000.0,-25386000.0,389497000.0,888658000.0,44381000.0,447800000.0,,1534044000.0,35867000.0,955567000.0,1004126000.0,117336000.0,1.24,314166000.0,-136275000.0,2835465000.0,,,,,,,,,
112,1285804800,,,-50342000.0,,,,,2341257000.0,0.0,-63450000.0,,,,0.91,,,,,,,108908000.0,,270273000.0,529918000.0,,,138226000.0,953437000.0,,1518992000.0,538384000.0,,1969097000.0,-15111000.0,,24213000.0,,256399000.0,,,,-11163000.0,,,,,,235616000.0,682342000.0,167187000.0,,-110505000.0,,-501636000.0,,,,,,,,,,30520000.0,,749016000.0,763618000.0,,95528000.0,,223312000.0,,24213000.0,,,,2933361000.0,,-62156000.0,,,,21124000.0,,,,,8466000.0,-102617000.0,,980608000.0,1402931000.0,69116000.0,2953000.0,247380000.0,390211000.0,94720000.0,,334135000.0,328126000.0,500022000.0,,263969000.0,1069504000.0,,,,,,,,745882000.0,,4002865000.0,84365000.0,,,,154196000.0,,,154196000.0,,,,,0.92,88037000.0,20783000.0,,,897990000.0,,130984000.0,,,,,,,,,-244955000.0,,,538384000.0,14155000.0,,,,13529000.0,,,,1661608000.0,-9517000.0,,30096000.0,,154196000.0,385090000.0,,,418373000.0,235181000.0,,464242000.0,,0.0,144489000.0,,182757000.0,,-41785000.0,,,,,169839000.0,,,,,,,,,,,,,,,,,,
113,1293753600,,,-28890000.0,,,,,2466234000.0,18185000.0,-39710000.0,,,,1.09,,,,,,,101900000.0,,137582000.0,538384000.0,,,123166000.0,972870000.0,,1636400000.0,596104000.0,,2090161000.0,-13383000.0,,19431000.0,,268866000.0,,,,-11552000.0,,,,,,268866000.0,766327000.0,166886000.0,,-80790000.0,,-506217000.0,,,,,,,,,,,,755685000.0,793937000.0,,193925000.0,,251191000.0,,19431000.0,,,,3126311000.0,,-57017000.0,,,,28383000.0,,,,,57720000.0,-37649000.0,,1040296000.0,1506747000.0,65699000.0,28770000.0,249468000.0,396084000.0,94897000.0,,,328147000.0,531453000.0,,311398000.0,1042150000.0,,,,,,,,746018000.0,,4168461000.0,182373000.0,,,,185492000.0,,,185492000.0,,,,,1.11,91166000.0,21653000.0,,,908290000.0,,133889000.0,,,,,,,,,-201758000.0,,,596104000.0,-57543000.0,,,,17675000.0,,,,1702227000.0,-10734000.0,,-15416000.0,,185492000.0,362635000.0,,,454929000.0,274687000.0,,504697000.0,,-35350000.0,143347000.0,,186063000.0,,-41809000.0,,,,,169513000.0,,,,,,,,,,,,,,,,,,
114,1301529600,,,-35069000.0,,,,,2673017000.0,22715000.0,-46856000.0,,,,1.22,,,,,,,93855000.0,,195947000.0,596104000.0,,,142126000.0,1006949000.0,,1839574000.0,638758000.0,,2308024000.0,-8521000.0,,18847000.0,,311779000.0,,,,-13829000.0,,,,,,311779000.0,834059000.0,167629000.0,,-26538000.0,,-499818000.0,,,,,,,,,,20973000.0,,750389000.0,856737000.0,,243911000.0,,301520000.0,,19432000.0,,,,3430891000.0,,-57697000.0,,,,35064000.0,,,,,42654000.0,-5957000.0,,1200816000.0,1674589000.0,91737000.0,74925000.0,250571000.0,438634000.0,95617000.0,,95925000.0,328159000.0,566069000.0,,327696000.0,1018452000.0,,,,,,,,746154000.0,,4449343000.0,230082000.0,,,,209783000.0,,,209783000.0,,,,,1.25,98967000.0,,,,919589000.0,,70193000.0,,,,,,,,,-359374000.0,,,638758000.0,-177256000.0,,,,13409000.0,,,,1776326000.0,-1824000.0,,18994000.0,,209783000.0,345867000.0,,,506363000.0,275977000.0,,556798000.0,,0.0,,,194584000.0,,-41942000.0,,,,,171313000.0,,,,,,,,,,,,,,,,,,
115,1309392000,794488000.0,502471000.0,-13918000.0,,181411000.0,750525000.0,,2860893000.0,-14607000.0,-20125000.0,,,54328000.0,,73078000.0,529918000.0,-51151000.0,-2108000.0,,999511000.0,85902000.0,369431000.0,275150000.0,638758000.0,170352000.0,,142945000.0,1010659000.0,,2038535000.0,711329000.0,,2517010000.0,-2399000.0,,18939000.0,,344069000.0,,81430000.0,,-14607000.0,,575730000.0,-170141000.0,-300155000.0,-22486000.0,344069000.0,892439000.0,,192338000.0,-82322000.0,,-493167000.0,1010659000.0,794488000.0,755594000.0,167261000.0,3175167000.0,,0.0,1259243000.0,,16564000.0,64736000.0,750525000.0,882018000.0,,289802000.0,1915924000.0,334043000.0,386163000.0,22051000.0,0.0,-493167000.0,,3676010000.0,1814628000.0,-57974000.0,,,,,-128219000.0,,-210178000.0,,72571000.0,-63955000.0,,1327206000.0,1852633000.0,89026000.0,17925000.0,257358000.0,502471000.0,100929000.0,,129530000.0,328156000.0,583270000.0,18185000.0,356180000.0,999511000.0,1852633000.0,,328156000.0,4675521000.0,,,1110066000.0,746290000.0,-167398000.0,4675521000.0,275195000.0,-1205496000.0,794488000.0,583270000.0,245017000.0,1160330000.0,-359510000.0,245017000.0,,772015000.0,,142945000.0,,91261000.0,,16564000.0,,932610000.0,,73078000.0,711329000.0,2860893000.0,2517010000.0,,794488000.0,746290000.0,,882018000.0,-399409000.0,129530000.0,711329000.0,711329000.0,-138866000.0,4.66,,,13897000.0,,315578000.0,,1814628000.0,-411000.0,,585000.0,,245017000.0,328095000.0,,,536259000.0,192338000.0,,575730000.0,,0.0,,257358000.0,192190000.0,-2399000.0,-41862000.0,328095000.0,932610000.0,34259000.0,823166000.0,,2038535000.0,124573000.0,878952000.0,1327206000.0,85902000.0,4.75,1160330000.0,-234844000.0,3676010000.0,,,,,,,,,
116,1317340800,,,129227000.0,,,,,2934595000.0,0.0,-43699000.0,,,,1.13,,,,,,,77949000.0,,285107000.0,711329000.0,,,114575000.0,1031157000.0,,2100151000.0,745947000.0,,2522676000.0,-6965000.0,,20496000.0,,277473000.0,,,,-12128000.0,,,,,,254289000.0,796476000.0,166684000.0,,-133080000.0,,-498424000.0,,,,,,,,,,12313000.0,,762703000.0,734219000.0,,218985000.0,,247262000.0,,191995000.0,,,,3596919000.0,,-66392000.0,,,,,,,,,34618000.0,-16028000.0,,1354204000.0,1910403000.0,55267000.0,9702000.0,264279000.0,436211000.0,107762000.0,,141026000.0,327971000.0,461640000.0,,340349000.0,968398000.0,,,,,,,,746425000.0,,4565317000.0,206857000.0,,,,191995000.0,,,191995000.0,,,,,1.15,94076000.0,,,,896503000.0,,73243000.0,,,,,,,,,-321687000.0,,,745947000.0,-48708000.0,,,,13893000.0,,,,1630722000.0,-17930000.0,,-28558000.0,,191995000.0,298199000.0,,,456127000.0,183433000.0,,612603000.0,,0.0,,,201838000.0,,-58460000.0,,,,,169835000.0,,,,,,,,,,,,,,,,,,
117,1325289600,,,-83819000.0,,,,,2968472000.0,2228000.0,-33142000.0,,,,0.66,,,,,,,70218000.0,,305589000.0,745947000.0,,,129064000.0,1050788000.0,,2176645000.0,824986000.0,,2565320000.0,-10712000.0,,19646000.0,,159463000.0,,,,-14918000.0,,,,,,159463000.0,642482000.0,166343000.0,,-93829000.0,,-506548000.0,,,,,,,,,,20078000.0,,774177000.0,829980000.0,,187232000.0,,146907000.0,,19646000.0,,,,3749059000.0,,-63580000.0,,,,,,,,,79039000.0,32038000.0,,1351659000.0,1928396000.0,36110000.0,39396000.0,267629000.0,462033000.0,116363000.0,,148886000.0,327813000.0,544098000.0,,272855000.0,951929000.0,,,,,,,,746561000.0,,4700988000.0,172314000.0,,,,110797000.0,,,110797000.0,,,,,0.67,93801000.0,,,,902536000.0,,80358000.0,,,,,,,,,-304839000.0,,,824986000.0,-11940000.0,,,,13296000.0,,,,1732516000.0,-11544000.0,,14580000.0,,110797000.0,286269000.0,,,369627000.0,190718000.0,,639641000.0,,0.0,,,210164000.0,,-58101000.0,,,,,169103000.0,,,,,,,,,,,,,,,,,,
118,1333152000,,,-97698000.0,,,,,3158765000.0,0.0,-9694000.0,,,,1.21,,,,,,,62897000.0,,278195000.0,824986000.0,,,139371000.0,1091504000.0,,2369738000.0,763913000.0,,2698476000.0,-7957000.0,,20914000.0,,284274000.0,,,,-14278000.0,,,,,,284274000.0,840521000.0,167070000.0,,-51182000.0,,-485388000.0,,,,,,,,,,11647000.0,,755559000.0,872355000.0,,262094000.0,,274033000.0,,20914000.0,,,,3987327000.0,,-66934000.0,,,,,,,,,-61073000.0,13530000.0,,1605825000.0,2075218000.0,68687000.0,74640000.0,270171000.0,491933000.0,110102000.0,,150510000.0,327887000.0,638375000.0,,355149000.0,945877000.0,,,,,,,,746697000.0,,4933204000.0,247816000.0,,,,205346000.0,,,205346000.0,,,,,1.23,90996000.0,,,,902084000.0,,78670000.0,,,,,,,,,-533049000.0,,,763913000.0,-269132000.0,,,,13505000.0,,,,1774439000.0,-364000.0,,10481000.0,,205346000.0,284922000.0,,,485372000.0,183698000.0,,650476000.0,,0.0,,,201098000.0,,-58524000.0,,,,,170146000.0,,,,,,,,,,,,,,,,,,
119,1341014400,756015000.0,513411000.0,-61632000.0,,39965000.0,761130000.0,,3315595000.0,0.0,-6610000.0,,,54197000.0,1.46,89235000.0,711329000.0,-57596000.0,-3355000.0,,936265000.0,55636000.0,372666000.0,235916000.0,763913000.0,170147000.0,,139183000.0,1089480000.0,,2534444000.0,2534444000.0,,277517000.0,-21143000.0,,17779000.0,,341581000.0,,78835000.0,,-16272000.0,,650802000.0,-93145000.0,-364103000.0,-30247000.0,318299000.0,892465000.0,166938000.0,210313000.0,-86012000.0,,-483444000.0,1089480000.0,756015000.0,825603000.0,166795000.0,3171944000.0,,0.0,1330016000.0,,,193412000.0,761130000.0,862907000.0,,273306000.0,1841928000.0,305892000.0,452937000.0,19279000.0,,-483444000.0,,4164043000.0,1784713000.0,-66958000.0,,,,34899000.0,-113922000.0,,-181019000.0,,-12619000.0,-17147000.0,,1783150000.0,2247258000.0,58015000.0,39831000.0,277686000.0,513411000.0,118710000.0,,,327716000.0,701280000.0,0.0,361663000.0,936265000.0,2247258000.0,,327716000.0,5100308000.0,,,974094000.0,746833000.0,-233561000.0,5100308000.0,257034000.0,-1578330000.0,756015000.0,701280000.0,247877000.0,1016325000.0,-528891000.0,247877000.0,,884021000.0,,139183000.0,1.48,93793000.0,23282000.0,,,921806000.0,34899000.0,89235000.0,751294000.0,3315595000.0,277517000.0,,81713000.0,746833000.0,,862907000.0,-418755000.0,,2534444000.0,751294000.0,-199111000.0,4.44,,,13503000.0,,218079000.0,92133000.0,1784713000.0,-409000.0,,-235000.0,,247877000.0,275227000.0,,,530802000.0,210313000.0,,650802000.0,,0.0,,277686000.0,212503000.0,-21143000.0,-58476000.0,275227000.0,921806000.0,-3732000.0,941617000.0,170178000.0,2534444000.0,163569000.0,1104807000.0,1783150000.0,55636000.0,4.53,1016325000.0,-263864000.0,4164043000.0,,,,,,,,,
120,1348963200,,,166855000.0,,,,,3352312000.0,0.0,-39289000.0,,,,0.8,,,,,,,48081000.0,,274350000.0,751294000.0,,,116247000.0,1108465000.0,,2638077000.0,2638077000.0,,275707000.0,-13111000.0,,18984000.0,,210573000.0,,,,-20272000.0,,,,,,186557000.0,720709000.0,166531000.0,,-123631000.0,,-494109000.0,,,,,,,,,,11679000.0,,782985000.0,787101000.0,,245393000.0,,176542000.0,,13285000.0,,,,4140957000.0,,-68317000.0,,,,35815000.0,,,,,-41352000.0,73034000.0,,1928135000.0,2256958000.0,41175000.0,23250000.0,288876000.0,471435000.0,119742000.0,,197210000.0,326848000.0,537460000.0,,317225000.0,924519000.0,,,,,,,,746968000.0,,5065476000.0,225121000.0,,,,135367000.0,,,135367000.0,,,,,0.81,97185000.0,24016000.0,,,926063000.0,,90425000.0,,,,,,,,,-421199000.0,,,709942000.0,-167121000.0,,,,13503000.0,,,,1713164000.0,-11935000.0,,-23104000.0,,135367000.0,260714000.0,,,403484000.0,199419000.0,,689713000.0,,0.0,,,216927000.0,,-66629000.0,,,,,169824000.0,,,,,,,,,,,,,,,,,,
121,1356912000,,,-77272000.0,,,,,3361136000.0,-15253000.0,28822000.0,,,,0.63,,,,,,,43514000.0,,463212000.0,709942000.0,,,103575000.0,1123422000.0,,2578253000.0,2578253000.0,,289197000.0,-15058000.0,,14958000.0,,175172000.0,,,,-17091000.0,,,,,,153247000.0,673011000.0,166268000.0,,-114602000.0,,-504722000.0,,,,,,,,,,11533000.0,,797116000.0,781737000.0,,77443000.0,,144874000.0,,8891000.0,,,,4136300000.0,,-68283000.0,,,,31742000.0,,,,,57371000.0,-57795000.0,,1810940000.0,2252772000.0,38244000.0,23607000.0,292394000.0,468130000.0,121608000.0,,185939000.0,326779000.0,606115000.0,,303915000.0,932463000.0,,,,,,,,747104000.0,,5068763000.0,60352000.0,,,,106630000.0,,,106630000.0,,,,,0.64,94241000.0,21925000.0,,,925890000.0,,92134000.0,,,,,,,,,-350240000.0,,,767313000.0,97719000.0,,,,13431000.0,,,,1707627000.0,-3404000.0,,-12314000.0,,106630000.0,269776000.0,,,369096000.0,210032000.0,,662735000.0,,0.0,,,215849000.0,,-66522000.0,,,,,169076000.0,,,,,,,,,,,,,,,,,,
