date,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentAssets,annualCommonStockIssuance,quarterlyRetainedEarnings,annualDilutedAverageShares,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyCurrentLiabilities,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,quarterlyDilutedEPS,trailingPretaxIncome,trailingEndCashPosition,annualDilutedEPS,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualCashAndCashEquivalents,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualCostOfRevenue,annualNetIncome,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,trailingOperatingIncome,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualCurrentDebt,trailingSaleOfInvestment,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualBasicAverageShares,annualSellingGeneralAndAdministration,annualOtherNonCashItems,annualLongTermDebt,annualCurrentAssets,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyLongTermDebt,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualTotalNonCurrentAssets,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,annualGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyBasicEPS,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualChangeInInventory,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,annualGrossPPE,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,trailingInvestingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalExpenditure,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,trailingPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyResearchAndDevelopment,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalRevenue,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyTaxProvision,annualInventory,annualGoodwill,quarterlyNetPPE,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,trailingStockBasedCompensation,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingResearchAndDevelopment,trailingChangeInWorkingCapital,annualBasicEPS,annualStockBasedCompensation,annualInterestExpense,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingInterestExpense,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingChangeInInventory,trailingCashDividendsPaid,trailingDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
2015-03-31,953000000.0,972000000.0,3720000000.0,60000000.0,904000000.0,325000000.0,,55000000.0,3111000000.0,,2000000.0,1094000000.0,333000000.0,-46000000.0,68000000.0,247000000.0,-1000000.0,,264000000.0,-169000000.0,953000000.0,945000000.0,333000000.0,2068000000.0,2778000000.0,,,,1.19,,,2.69,-385000000.0,0.0,183000000.0,2068000000.0,166000000.0,875000000.0,1397000000.0,1429000000.0,875000000.0,925000000.0,395000000.0,,,6147000000.0,2427000000.0,633000000.0,,951000000.0,727000000.0,131000000.0,3111000000.0,395000000.0,395000000.0,131000000.0,311000000.0,1033000000.0,-3000000.0,31000000.0,3720000000.0,220000000.0,-337000000.0,247000000.0,3036000000.0,310000000.0,-210000000.0,-5000000.0,2068000000.0,36000000.0,6147000000.0,50000000.0,362000000.0,0.0,875000000.0,1713000000.0,,2778000000.0,904000000.0,417000000.0,1397000000.0,80000000.0,,31000000.0,362000000.0,,234000000.0,417000000.0,552000000.0,,3000000.0,-17000000.0,,111000000.0,3021000000.0,0.0,111000000.0,1000000.0,3000000.0,,2427000000.0,459000000.0,,1067000000.0,3086000000.0,3021000000.0,3036000000.0,2068000000.0,1176000000.0,2166000000.0,,1.27,397000000.0,,122000000.0,19000000.0,,633000000.0,1238000000.0,-779000000.0,-32000000.0,7000000.0,0.0,,183000000.0,1782000000.0,6000000.0,,-779000000.0,2000000.0,2141000000.0,80000000.0,1238000000.0,207000000.0,,-470000000.0,198000000.0,,332000000.0,-95000000.0,,-60000000.0,-95000000.0,29000000.0,,,,285000000.0,399000000,0.0,1185000000,,68000000.0,,-54000000.0,,-287000000.0,,2000000.0,36000000.0,1713000000.0,459000000.0,-255000000.0,22000000.0,,,0.0,459000000,286000000.0,36000000.0,-98000000.0,3000000.0,-1102000000.0,4515000000.0,,,2.81,144000000.0,31000000.0,,,,,,,,,,,,,,,,,,
2015-06-30,,,3326000000.0,,1346000000.0,,,49000000.0,,,,,,,,,45000000.0,,221000000.0,,1069000000.0,,331000000.0,,2054000000.0,,,,1.32,,,,-365000000.0,,180000000.0,,-95000000.0,,,,,,442000000.0,,,5721000000.0,2395000000.0,,,1030000000.0,,126000000.0,2385000000.0,442000000.0,442000000.0,,,,,,,,,216000000.0,,311000000.0,-140000000.0,0.0,1810000000.0,34000000.0,,,144000000.0,0.0,,1713000000.0,,,,,860000000.0,80000000.0,,25000000.0,,,173000000.0,339000000.0,518000000.0,,3000000.0,-16000000.0,,98000000.0,,,,,3000000.0,,,,,,,2879000000.0,3336000000.0,1810000000.0,,2068000000.0,,1.42,509000000.0,,219000000.0,,,633000000.0,,-793000000.0,-24000000.0,8000000.0,,,,,40000000.0,,,-14000000.0,,,1237000000.0,249000000.0,,,-71000000.0,,335000000.0,-132000000.0,,-47000000.0,,45000000.0,,,,296000000.0,512000000,0.0,1203000000,,43000000.0,,,,-607000000.0,,67000000.0,,,444000000.0,,,,,,561000000,,45000000.0,-258000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,3646000000.0,,1206000000.0,,,50000000.0,,,,,,,,,6000000.0,,257000000.0,,990000000.0,,316000000.0,,2538000000.0,,,,-0.45,,,,-186000000.0,,175000000.0,,-9000000.0,,,,,,-140000000.0,,,6000000000.0,2354000000.0,,,406000000.0,,117000000.0,2854000000.0,-140000000.0,-140000000.0,,,,,,,,,213000000.0,,312000000.0,60000000.0,0.0,1598000000.0,62000000.0,,,737000000.0,0.0,,1709000000.0,,,,,1277000000.0,75000000.0,,13000000.0,,,409000000.0,481000000.0,525000000.0,,-29000000.0,142000000.0,,84000000.0,,,,,3000000.0,,,,,,,2588000000.0,3146000000.0,1598000000.0,,1810000000.0,-198000000.0,-0.45,-128000000.0,,-598000000.0,,,435000000.0,,-807000000.0,-18000000.0,12000000.0,,,,,25000000.0,,,-44000000.0,,,1237000000.0,264000000.0,,,9000000.0,,312000000.0,-126000000.0,,-260000000.0,,39000000.0,,,,265000000.0,-119000000,0.0,815000000,,188000000.0,,,,49000000.0,,12000000.0,,,430000000.0,,,,,,-69000000,,44000000.0,-212000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,4152000000.0,,1161000000.0,,,50000000.0,,,,,,,,,2000000.0,,287000000.0,,966000000.0,,306000000.0,,3152000000.0,,,,-0.14,,,,-176000000.0,,168000000.0,,868000000.0,,,,,,-45000000.0,,,6470000000.0,2318000000.0,,,524000000.0,,116000000.0,3458000000.0,-45000000.0,-45000000.0,,,,,,,,,214000000.0,,311000000.0,-3000000.0,0.0,2263000000.0,42000000.0,,,621000000.0,0.0,,1708000000.0,,,,,1942000000.0,75000000.0,,7000000.0,,,546000000.0,524000000.0,555000000.0,,20000000.0,-56000000.0,,71000000.0,,,,,3000000.0,,,,,,,3229000000.0,3012000000.0,2263000000.0,,1598000000.0,-95000000.0,-0.14,-30000000.0,,111000000.0,,,340000000.0,,-822000000.0,-21000000.0,,,,,,8000000.0,,,-57000000.0,,,1237000000.0,194000000.0,,,889000000.0,,311000000.0,-126000000.0,,-211000000.0,,2000000.0,,,,266000000.0,-31000000,0.0,1070000000,,128000000.0,,,,840000000.0,,15000000.0,,,415000000.0,,,,,,19000000,,42000000.0,665000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,1341000000.0,1130000000.0,4354000000.0,107000000.0,2060000000.0,330000000.0,,48000000.0,3654000000.0,,-16000000.0,1109000000.0,1234000000.0,13000000.0,89000000.0,254000000.0,2000000.0,,263000000.0,-318000000.0,1341000000.0,898000000.0,1234000000.0,2493000000.0,2420000000.0,,,,2.79,,,3.5,-605000000.0,0.0,163000000.0,2493000000.0,366000000.0,1156000000.0,1535000000.0,1354000000.0,1156000000.0,877000000.0,899000000.0,,,7050000000.0,2696000000.0,163000000.0,,1082000000.0,941000000.0,103000000.0,3654000000.0,899000000.0,899000000.0,103000000.0,310000000.0,1028000000.0,10000000.0,989000000.0,4354000000.0,197000000.0,-1018000000.0,254000000.0,3396000000.0,307000000.0,-401000000.0,0.0,2493000000.0,33000000.0,7050000000.0,-279000000.0,233000000.0,0.0,1156000000.0,1710000000.0,,2420000000.0,2060000000.0,377000000.0,1535000000.0,2000000.0,,989000000.0,233000000.0,,226000000.0,377000000.0,546000000.0,,9000000.0,-57000000.0,,57000000.0,3834000000.0,,57000000.0,2000000.0,3000000.0,,2696000000.0,439000000.0,-470000000.0,1223000000.0,3042000000.0,3834000000.0,3396000000.0,2493000000.0,1102000000.0,2263000000.0,-177000000.0,2.93,526000000.0,,395000000.0,3000000.0,,163000000.0,1282000000.0,-843000000.0,-30000000.0,,0.0,,163000000.0,2068000000.0,13000000.0,,-843000000.0,-16000000.0,2144000000.0,2000000.0,1282000000.0,234000000.0,,-484000000.0,396000000.0,,322000000.0,-634000000.0,,212000000.0,-93000000.0,21000000.0,,,,282000000.0,536000000,0.0,1308000000,,89000000.0,,127000000.0,,-600000000.0,,-373000000.0,33000000.0,1710000000.0,439000000.0,-306000000.0,86000000.0,,,0.0,591000000,425000000.0,47000000.0,230000000.0,3000000.0,-1332000000.0,4396000000.0,,,3.73,178000000.0,28000000.0,,,,,,,,,,,,,,,,,,
2016-06-30,,,3972000000.0,,2500000000.0,,,46000000.0,,,,,,,,,48000000.0,,236000000.0,,1385000000.0,,1239000000.0,,1650000000.0,,,,1.4,,,,-317000000.0,,160000000.0,,-288000000.0,,,,,,440000000.0,,,6605000000.0,2633000000.0,,,1092000000.0,,105000000.0,2889000000.0,440000000.0,440000000.0,,,,,,,,,273000000.0,,301000000.0,-81000000.0,0.0,2042000000.0,26000000.0,,,246000000.0,0.0,,1708000000.0,,,,,944000000.0,2000000.0,,989000000.0,,,179000000.0,330000000.0,532000000.0,,7000000.0,-32000000.0,,42000000.0,,,,,3000000.0,,,,,,,3427000000.0,3716000000.0,2042000000.0,,2493000000.0,-27000000.0,1.46,552000000.0,,-12000000.0,,,136000000.0,,-854000000.0,-40000000.0,,,,,,33000000.0,,,3000000.0,,,1289000000.0,276000000.0,,,-248000000.0,,315000000.0,-129000000.0,,-119000000.0,,4000000.0,,,,294000000.0,560000000,0.0,1271000000,,44000000.0,,,,-782000000.0,,112000000.0,,,435000000.0,,,,,,606000000,,48000000.0,-451000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,4260000000.0,,2462000000.0,,,45000000.0,,,,,,,,,48000000.0,,254000000.0,,1520000000.0,,1234000000.0,,2050000000.0,,,,-0.13,,,,-507000000.0,,156000000.0,,80000000.0,,,,,,-38000000.0,,,6892000000.0,2632000000.0,,,497000000.0,,98000000.0,3284000000.0,-38000000.0,-38000000.0,,,,,,,,,221000000.0,,301000000.0,-168000000.0,8000000.0,1746000000.0,50000000.0,,,723000000.0,0.0,,1709000000.0,,,,,1218000000.0,2000000.0,,990000000.0,,,401000000.0,451000000.0,546000000.0,,-24000000.0,165000000.0,,28000000.0,,,,,3000000.0,,,,,,,3266000000.0,3608000000.0,1746000000.0,,2042000000.0,-136000000.0,-0.13,-52000000.0,,-481000000.0,,,,,-867000000.0,-29000000.0,11000000.0,,,,,4000000.0,,,-10000000.0,,,1298000000.0,368000000.0,,,109000000.0,,301000000.0,-127000000.0,,-232000000.0,,27000000.0,,,,291000000.0,-49000000,0.0,898000000,,206000000.0,,,,54000000.0,,-14000000.0,,,431000000.0,,,,,,4000000,,48000000.0,-296000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,,,5101000000.0,,2461000000.0,,,49000000.0,,,,,,,,,48000000.0,,350000000.0,,1736000000.0,,1233000000.0,,2937000000.0,,,,-0.0033,,,,-548000000.0,,154000000.0,,1090000000.0,,,,,,-1000000.0,,,7719000000.0,2618000000.0,,,633000000.0,,95000000.0,4170000000.0,-1000000.0,-1000000.0,,,,,,,,,260000000.0,,303000000.0,-249000000.0,10000000.0,2483000000.0,35000000.0,,,587000000.0,0.0,,1704000000.0,,,,,2116000000.0,2000000.0,,990000000.0,,,516000000.0,532000000.0,637000000.0,,15000000.0,-139000000.0,,9000000.0,,,,,3000000.0,,,,,,,4219000000.0,3549000000.0,2483000000.0,,1746000000.0,0.0,-0.0033,-6000000.0,,126000000.0,,,0.0,,-865000000.0,-25000000.0,12000000.0,,,,,16000000.0,,,-1000000.0,,,1289000000.0,324000000.0,,,1115000000.0,,303000000.0,-127000000.0,,-109000000.0,,2000000.0,,,,285000000.0,-4000000,0.0,1149000000,,65000000.0,,,,1019000000.0,,-5000000.0,,,424000000.0,,,,,,55000000,,48000000.0,737000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,1967000000.0,1260000000.0,5199000000.0,72000000.0,3027000000.0,314000000.0,,32000000.0,3658000000.0,,-19000000.0,1205000000.0,1243000000.0,5000000.0,87000000.0,308000000.0,52000000.0,,272000000.0,48000000.0,1967000000.0,1224000000.0,1243000000.0,2565000000.0,2415000000.0,,,,1.81,,,3.08,-545000000.0,0.0,148000000.0,2565000000.0,378000000.0,967000000.0,1686000000.0,1298000000.0,967000000.0,1210000000.0,566000000.0,,,7718000000.0,2519000000.0,0.0,,1325000000.0,1281000000.0,84000000.0,3658000000.0,566000000.0,566000000.0,84000000.0,303000000.0,1112000000.0,196000000.0,990000000.0,5199000000.0,172000000.0,-508000000.0,308000000.0,4060000000.0,308000000.0,-261000000.0,-15000000.0,2565000000.0,,7718000000.0,243000000.0,359000000.0,0.0,967000000.0,1707000000.0,,2415000000.0,3027000000.0,375000000.0,1686000000.0,1000000.0,,990000000.0,359000000.0,,202000000.0,375000000.0,608000000.0,,,11000000.0,,8000000.0,4532000000.0,,8000000.0,8000000.0,3000000.0,,2519000000.0,434000000.0,-163000000.0,1383000000.0,3547000000.0,4532000000.0,4060000000.0,2565000000.0,1429000000.0,2483000000.0,0.0,1.84,716000000.0,,231000000.0,,,0.0,1315000000.0,-881000000.0,-29000000.0,11000000.0,,,148000000.0,2493000000.0,12000000.0,,-881000000.0,-19000000.0,2323000000.0,1000000.0,1315000000.0,313000000.0,,-759000000.0,407000000.0,,312000000.0,-125000000.0,,-74000000.0,-123000000.0,39000000.0,,,,335000000.0,717000000,0.0,1527000000,,87000000.0,,-136000000.0,,-243000000.0,,150000000.0,,1707000000.0,434000000.0,-534000000.0,65000000.0,,,0.0,759000000,72000000.0,52000000.0,82000000.0,3000000.0,-1917000000.0,4845000000.0,,,3.19,196000000.0,47000000.0,,,,,,,,,,,,,,,,,,
2017-06-30,,,4902000000.0,,3663000000.0,,,31000000.0,,,,,,,,,48000000.0,,226000000.0,,2222000000.0,,1260000000.0,,1629000000.0,,,,2.06,,,,-693000000.0,,154000000.0,,143000000.0,,,,,,644000000.0,,,7375000000.0,2473000000.0,,,1295000000.0,,90000000.0,2889000000.0,644000000.0,644000000.0,,,,,,,,,210000000.0,,309000000.0,-288000000.0,17000000.0,2248000000.0,,,,222000000.0,0.0,,1708000000.0,,,,,989000000.0,1000000.0,,991000000.0,,,154000000.0,391000000.0,552000000.0,,,-44000000.0,,7000000.0,,,,,3000000.0,,,,,,,4470000000.0,4486000000.0,2248000000.0,,2565000000.0,0.0,2.08,749000000.0,,135000000.0,,,,,-906000000.0,-33000000.0,11000000.0,,,,,-95000000.0,,,-71000000.0,,,1342000000.0,438000000.0,,,176000000.0,,313000000.0,-150000000.0,,-215000000.0,,30000000.0,,,,325000000.0,743000000,0.0,1449000000,,38000000.0,,,,-547000000.0,,105000000.0,,,436000000.0,,,,,,791000000,,48000000.0,-317000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,5415000000.0,,3641000000.0,,,32000000.0,,,,,,,,,62000000.0,,278000000.0,,2288000000.0,,1262000000.0,,2272000000.0,,,,-0.07,,,,-702000000.0,,148000000.0,,22000000.0,,,,,,-22000000.0,,,7922000000.0,2507000000.0,,,570000000.0,,99000000.0,3534000000.0,-22000000.0,-22000000.0,,,,,,,,,248000000.0,,309000000.0,-120000000.0,14000000.0,2067000000.0,,,,812000000.0,0.0,,1711000000.0,,,,,1342000000.0,1000000.0,,991000000.0,,,389000000.0,557000000.0,611000000.0,,,148000000.0,,5000000.0,,,,,3000000.0,,,,,,,4355000000.0,4388000000.0,2067000000.0,,2248000000.0,0.0,-0.07,-38000000.0,,-589000000.0,,,,,-892000000.0,-30000000.0,11000000.0,,,,,-10000000.0,,,-73000000.0,,,1336000000.0,612000000.0,,,52000000.0,,309000000.0,-153000000.0,,-136000000.0,,27000000.0,,,,331000000.0,-41000000,0.0,959000000,,187000000.0,,,,-20000000.0,,-16000000.0,,,444000000.0,,,,,,5000000,,62000000.0,-181000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,,,5966000000.0,,3455000000.0,,,34000000.0,,,,,,,,,63000000.0,,350000000.0,,2318000000.0,,1449000000.0,,3107000000.0,,,,-0.6,,,,-617000000.0,,261000000.0,,825000000.0,,,,,,-186000000.0,,,8642000000.0,2676000000.0,,,659000000.0,,110000000.0,4556000000.0,-186000000.0,-186000000.0,,,,,,,,,196000000.0,,308000000.0,-185000000.0,15000000.0,2566000000.0,,,,886000000.0,0.0,,1879000000.0,,,,,2161000000.0,2000000.0,,992000000.0,,,501000000.0,606000000.0,680000000.0,,,-88000000.0,,81000000.0,,-150000000.0,,,3000000.0,,,,,,,4884000000.0,4086000000.0,2566000000.0,,2067000000.0,0.0,-0.6,-16000000.0,,-73000000.0,,,,,-904000000.0,-24000000.0,10000000.0,,,,,-7000000.0,,,-95000000.0,,,1351000000.0,606000000.0,,,849000000.0,,308000000.0,-150000000.0,,-157000000.0,,0.0,,,,329000000.0,-21000000,0.0,1160000000,,91000000.0,,,,938000000.0,,170000000.0,,,447000000.0,,,,,,28000000,,63000000.0,499000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,1073000000.0,1585000000.0,6004000000.0,78000000.0,4062000000.0,312000000.0,,39000000.0,3989000000.0,,-127000000.0,1320000000.0,1498000000.0,-44000000.0,48000000.0,288000000.0,,,256000000.0,271000000.0,1073000000.0,1434000000.0,1498000000.0,4258000000.0,2491000000.0,,,,1.95,,,3.34,-275000000.0,,255000000.0,4258000000.0,595000000.0,1043000000.0,1730000000.0,1277000000.0,1043000000.0,1449000000.0,607000000.0,,,8584000000.0,2580000000.0,,,1349000000.0,3166000000.0,89000000.0,3989000000.0,607000000.0,607000000.0,89000000.0,308000000.0,1110000000.0,,992000000.0,6004000000.0,136000000.0,-601000000.0,288000000.0,4595000000.0,307000000.0,1215000000.0,-37000000.0,4258000000.0,,8584000000.0,406000000.0,385000000.0,,1043000000.0,1883000000.0,,2491000000.0,4062000000.0,431000000.0,1730000000.0,1000000.0,,992000000.0,385000000.0,,233000000.0,431000000.0,596000000.0,,,-60000000.0,,71000000.0,5331000000.0,0.0,71000000.0,9000000.0,3000000.0,,2580000000.0,453000000.0,0.0,1692000000.0,3873000000.0,5331000000.0,4595000000.0,4258000000.0,1629000000.0,2566000000.0,0.0,1.98,754000000.0,,502000000.0,,,,1376000000.0,-923000000.0,-20000000.0,12000000.0,-150000000.0,,255000000.0,2565000000.0,-8000000.0,,-923000000.0,-127000000.0,2439000000.0,1000000.0,1376000000.0,1510000000.0,,622000000.0,615000000.0,,311000000.0,-148000000.0,,-135000000.0,-107000000.0,21000000.0,,,,335000000.0,753000000,,1582000000,,48000000.0,,-25000000.0,,-100000000.0,,147000000.0,,1883000000.0,453000000.0,-643000000.0,-120000000.0,,,,805000000,1693000000.0,69000000.0,1692000000.0,3000000.0,-2287000000.0,5150000000.0,,,3.39,242000000.0,44000000.0,,,,,,,,,,,,,,,,,,
2018-06-30,,,5624000000.0,,4944000000.0,,,38000000.0,,,,,,,,,,,254000000.0,,1095000000.0,,1523000000.0,,1464000000.0,,,,0.95,,,,-228000000.0,,253000000.0,,88000000.0,,,,,,293000000.0,,,8247000000.0,2623000000.0,,,922000000.0,,98000000.0,2987000000.0,293000000.0,293000000.0,,,,,,,,,282000000.0,,306000000.0,-103000000.0,30000000.0,3876000000.0,,,,371000000.0,,,1886000000.0,,,,,665000000.0,1000000.0,,993000000.0,,,215000000.0,536000000.0,622000000.0,,,8000000.0,,107000000.0,,-50000000.0,,,3000000.0,,,,,,,4971000000.0,5260000000.0,3876000000.0,,4258000000.0,,0.96,319000000.0,,169000000.0,,,,,-933000000.0,-32000000.0,11000000.0,,,,,-89000000.0,,,-26000000.0,,,1373000000.0,207000000.0,,,120000000.0,,310000000.0,-300000000.0,,-388000000.0,,1000000.0,,,,362000000.0,300000000,,1137000000,,47000000.0,,,,-281000000.0,,26000000.0,,,440000000.0,,,,,,368000000,,70000000.0,-382000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,,5803000000.0,,5199000000.0,,,36000000.0,,,,,,,,,,,263000000.0,,1664000000.0,,1484000000.0,,1649000000.0,,,,0.83,,,,-801000000.0,,217000000.0,,-157000000.0,,,,,,255000000.0,,,8450000000.0,2647000000.0,,,868000000.0,,101000000.0,3133000000.0,255000000.0,255000000.0,,,,,,,,,292000000.0,,305000000.0,-601000000.0,27000000.0,2881000000.0,,,,966000000.0,,,1894000000.0,,,,,687000000.0,1000000.0,,993000000.0,,,418000000.0,622000000.0,608000000.0,,,124000000.0,,100000000.0,,-8000000.0,,,3000000.0,,,,,,,4545000000.0,5317000000.0,2881000000.0,,3876000000.0,,0.84,276000000.0,,-591000000.0,,,,,-936000000.0,-31000000.0,11000000.0,,,,,-7000000.0,,,-19000000.0,,,1376000000.0,239000000.0,,,-126000000.0,,307000000.0,-299000000.0,,-271000000.0,,35000000.0,,,,339000000.0,260000000,,1286000000,,168000000.0,,,,-483000000.0,,21000000.0,,,440000000.0,,,,,,323000000,,66000000.0,-995000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,,,6247000000.0,,5358000000.0,,,34000000.0,,,,,,,,,,,293000000.0,,1274000000.0,,1423000000.0,,2090000000.0,,,,0.86,,,,-115000000.0,,164000000.0,,933000000.0,,,,,,262000000.0,,,8857000000.0,2610000000.0,,,876000000.0,,94000000.0,3513000000.0,262000000.0,262000000.0,,,,,,,,,280000000.0,,302000000.0,373000000.0,33000000.0,3887000000.0,,,,806000000.0,,,1891000000.0,,,,,1031000000.0,1000000.0,,994000000.0,,,413000000.0,801000000.0,633000000.0,,,-97000000.0,,93000000.0,,0.0,,,3000000.0,,,,,,,5161000000.0,5344000000.0,3887000000.0,,2881000000.0,,0.87,265000000.0,,151000000.0,,,,,-946000000.0,-21000000.0,11000000.0,,,,,-20000000.0,,,-17000000.0,,,1372000000.0,509000000.0,,,954000000.0,,304000000.0,-292000000.0,,-312000000.0,,0.0,,,,334000000.0,243000000,,1289000000,,70000000.0,,,,583000000.0,,3000000.0,,,426000000.0,,,,,,310000000,,75000000.0,1006000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
