date,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,annualRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyGrossProfit,annualOperatingExpense,quarterlyGrossPPE,quarterlyTotalLiabilitiesNetMinorityInterest,annualTaxProvision,trailingSellingGeneralAndAdministration,annualCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlySellingGeneralAndAdministration,trailingDeferredIncomeTax,annualCurrentAccruedExpenses,annualTotalRevenue,quarterlyOtherNonCashItems,annualCurrentAssets,quarterlyIncomeTaxPayable,trailingOperatingExpense,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyChangeInInventory,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyRetainedEarnings,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetOtherInvestingChanges,annualEbitda,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentLiabilities,trailingPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedEPS,trailingOperatingIncome,trailingCapitalExpenditure,annualOtherIncomeExpense,annualPretaxIncome,annualOperatingIncome,trailingPurchaseOfInvestment,annualEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,trailingOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,quarterlyCapitalStock,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,annualGrossPPE,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,annualPurchaseOfBusiness,annualDepreciationAndAmortization,annualOtherNonCashItems,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,annualStockBasedCompensation,quarterlyInventory,quarterlyNetPPE,annualStockholdersEquity,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,annualChangeInInventory,annualBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,quarterlyAccumulatedDepreciation,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,annualPurchaseOfInvestment,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyPretaxIncome,annualGoodwill,annualInventory,quarterlyTaxProvision,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,annualNetPPE,annualCurrentLiabilities,annualOtherIntangibleAssets,annualBasicEPS,trailingChangeInInventory,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyOtherShortTermInvestments,trailingNetIncomeCommonStockholders,annualChangeInWorkingCapital,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalAssets,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,trailingCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGoodwill,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyBasicEPS,quarterlyBasicAverageShares,annualCostOfRevenue,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyRepaymentOfDebt,annualBeginningCashPosition,quarterlyOtherCurrentAssets,annualLongTermDebt,annualCurrentDebt,annualNetIncome,annualCashDividendsPaid,trailingTaxProvision,annualFreeCashFlow,annualDilutedEPS,annualTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingChangesInAccountReceivables,trailingDilutedEPS
2013-05-31,1891800000.0,3697100000.0,620700000.0,,2692200000.0,0.0,-3200000.0,-51900000.0,224100000.0,763100000.0,,768600000.0,550600000.0,12247600000.0,4643100000.0,341000000.0,,-1588300000.0,,122400000.0,,845100000.0,9974100000.0,8700000.0,6880500000.0,,,-106600000.0,1764900000.0,19200000.0,0.0,,,-296700000.0,11603400000.0,,,3697100000.0,-359800000.0,,-3600000.0,2700000.0,200000000.0,788500000.0,1888700000.0,229900000.0,-100500000.0,0.0,-3760800000.0,2878200000.0,,2814400000.0,506800000.0,3322700000.0,,,11205500000.0,907200000.0,,3697100000.0,,326400000.0,,290600000.0,-264600000.0,10600000.0,-113900000.0,3697100000.0,3697100000.0,1.14,,,-13900000.0,2214500000.0,2209600000.0,,3697100000.0,326400000.0,,,,,,,18086000000.0,485900000.0,,431500000.0,4300000.0,,-155200000.0,,2900000.0,,763100000.0,12247600000.0,-15000000.0,0.0,69600000.0,-347900000.0,,-15000000.0,,45700000.0,,1100000.0,431500000.0,,28200000.0,1557300000.0,8486800000.0,13425400000.0,961400000.0,0.0,,-315500000.0,425817089.0,-397800000.0,,-3760800000.0,-1589800000.0,485400000.0,485900000.0,229900000.0,-96800000.0,854700000.0,243300000.0,1887500000.0,4300000.0,961400000.0,290600000.0,1015700000.0,-15000000.0,,1009600000.0,147900000.0,625600000.0,1844600000.0,1557300000.0,146900000.0,2900000.0,1015700000.0,427200000.0,8486800000.0,1764900000.0,,4.435473,,374400000.0,2760200000.0,,,-931900000.0,845100000.0,1923600000.0,426900000.0,2878200000.0,18086000000.0,-15000000.0,,6880500000.0,200000.0,,4643100000.0,,1844600000.0,13425400000.0,11603400000.0,1.1411,425817089.0,7213900000.0,243300000.0,534700000.0,-133000000.0,3811000000.0,534700000.0,1009600000.0,69600000.0,1888700000.0,-426600000.0,,299200000.0,4.42,11205500000.0,907200000.0,427300000.0,,,,,,,,,,,
2013-09-30,,,266900000.0,,1908700000.0,,-104100000.0,-446900000.0,0.0,611700000.0,,386900000.0,,12429800000.0,4105500000.0,,,,,94400000.0,,,,6800000.0,,,,-106800000.0,1302300000.0,-2500000.0,,,,,11707600000.0,,,3338600000.0,-465700000.0,,,14100000.0,,284500000.0,,,,,,,,,-377500000.0,3915500000.0,,,11365300000.0,,,,,,,,,,,3338600000.0,3338600000.0,0.29,,,,,,,,312900000.0,,,,,,,17656600000.0,124400000.0,,,4300000.0,,131700000.0,,,,,,-134500000.0,1700000.0,15300000.0,-332500000.0,,,,,,500000.0,562100000.0,,,1495000000.0,8513000000.0,,,-152000000.0,,,,,,-3916800000.0,,125800000.0,124400000.0,244500000.0,-89500000.0,-45000000.0,126900000.0,,,960900000.0,244600000.0,,,,1011500000.0,120000000.0,116700000.0,,,-6600000.0,,478700000.0,427100000.0,,,,,,-576900000.0,,,,,338300000.0,1521800000.0,,2803200000.0,,-134500000.0,,6291300000.0,1300000.0,,,,1833200000.0,13532600000.0,,0.29,425900000.0,,,,-43600000.0,,13300000.0,,,,,,,,,141600000.0,,,,,,,,,,,,
2013-12-31,,5293100000.0,,,,,,,,570200000.0,,,,12601600000.0,8233400000.0,,,,,,,424500000.0,,,8105800000.0,0.0,,,3265900000.0,,,,,,11182100000.0,,,,,,,,,,,348600000.0,,,-4025000000.0,4967500000.0,,,,,,,11448200000.0,858100000.0,,5293100000.0,,114300000.0,,2072200000.0,,,,5293100000.0,5293100000.0,,,,,,,,,114300000.0,,,,,,,19554000000.0,,,576400000.0,4300000.0,0.0,,,,,570200000.0,12601600000.0,,,23000000.0,,,,,,,,576400000.0,,,1432900000.0,8576600000.0,11302300000.0,1031500000.0,,,,,,,-4025000000.0,,,,348600000.0,,,131900000.0,,4300000.0,1031500000.0,2072200000.0,460100000.0,,,3008900000.0,,,1794400000.0,1432900000.0,,,460100000.0,,8576600000.0,3265900000.0,,,,,,,,,424500000.0,,,4967500000.0,19554000000.0,,,8105800000.0,,,8233400000.0,,1794400000.0,11302300000.0,11182100000.0,,,,131900000.0,164100000.0,,,164100000.0,3008900000.0,23000000.0,,,,,,11448200000.0,858100000.0,,,,,,,,,,,,
2014-03-31,,,266600000.0,,1986200000.0,,86800000.0,173300000.0,-58900000.0,592800000.0,,411600000.0,,13689400000.0,7261200000.0,,,,,120000000.0,,,,74500000.0,,,,-99700000.0,2163300000.0,-27300000.0,,,,,10916700000.0,,,2490700000.0,-1634300000.0,,,34900000.0,,423800000.0,,,,-1677900000.0,,,,,352100000.0,5293100000.0,,,12756900000.0,,,,,,,,,,,2490700000.0,2490700000.0,0.54,,,,,,,,-120700000.0,,,,,,,18112300000.0,205100000.0,,,3900000.0,,-84900000.0,,,,,,-5800000.0,31100000.0,41700000.0,-274900000.0,,,,,,-300000.0,579600000.0,,,1606600000.0,9551900000.0,,,-21500000.0,,,,,,-4137500000.0,,217700000.0,217500000.0,671500000.0,-1770300000.0,627000000.0,179300000.0,,,993200000.0,755800000.0,,,,3009100000.0,145000000.0,218400000.0,,,-2600000.0,,597400000.0,379600000.0,,,,,,-2802400000.0,,,,,460700000.0,1574600000.0,,5097900000.0,,-1359400000.0,,5355400000.0,0.0,,,,1764700000.0,10832300000.0,,0.54,378200000.0,,,,-58700000.0,,55400000.0,,,,,,,,,300800000.0,,,,,,,,,,,,
2014-06-30,,,403200000.0,,2440200000.0,,179000000.0,355400000.0,-33100000.0,750200000.0,,521100000.0,,14035900000.0,7028900000.0,,,,,87500000.0,,,,56600000.0,,,,-95100000.0,1922300000.0,-8900000.0,,,,,11069200000.0,,,2367000000.0,-360300000.0,,,8600000.0,,558100000.0,,,,-454800000.0,,,,,582300000.0,2490700000.0,,,13105100000.0,,,,,,,,,,,2367000000.0,2367000000.0,0.64,,,,,,,,130600000.0,,,,,,,18293500000.0,242100000.0,,,3800000.0,,14800000.0,,,,,,-143800000.0,30600000.0,13300000.0,-214000000.0,,,,,,-300000.0,720800000.0,,,1579600000.0,9694500000.0,,,-45500000.0,,,,,,-4341400000.0,,248200000.0,248400000.0,704600000.0,-574500000.0,796300000.0,275400000.0,,,1009000000.0,306500000.0,,,,3012900000.0,117900000.0,333100000.0,,,82700000.0,,604200000.0,376200000.0,,,,,,-123700000.0,,,,,451700000.0,1919100000.0,,5106600000.0,,-143800000.0,,5188400000.0,-2500000.0,,,,1792900000.0,11245900000.0,,0.65,374200000.0,,,,-66200000.0,,70500000.0,,,,,,,,,325100000.0,,,,,,,,,,,,
2014-09-30,,,312600000.0,,2250700000.0,,6500000.0,16300000.0,-5400000.0,762200000.0,,414700000.0,,13869900000.0,7493000000.0,,,,,83900000.0,,,,72000000.0,,14500000.0,,-93800000.0,1549600000.0,74500000.0,,,,,11153200000.0,,,2970600000.0,-158100000.0,,,5700000.0,,505500000.0,,,,-375000000.0,,,,,300200000.0,2367000000.0,,,12797000000.0,,,,,,,,,,,2970600000.0,2970600000.0,0.54,,,,,,,,-212800000.0,,,,,,,18455500000.0,201400000.0,,,3700000.0,,6100000.0,,,,,,-2400000.0,31400000.0,41400000.0,-188400000.0,,,,,,800000.0,840000000.0,,,1471500000.0,9413700000.0,,,-2800000.0,,,,,,-4456200000.0,,202900000.0,201900000.0,614500000.0,323300000.0,488600000.0,125300000.0,,,963900000.0,0.0,,,,3774200000.0,102100000.0,284600000.0,,,77600000.0,,573900000.0,375900000.0,,,,,,603600000.0,,,,,483800000.0,1836000000.0,,5943400000.0,,-24600000.0,,5658500000.0,-100000.0,,,,1741300000.0,10944600000.0,,0.54,374000000.0,,,,-96000000.0,,55600000.0,,,,,,,,,447500000.0,,,,,,,,,,,,
2014-12-31,1030400000.0,2374600000.0,432700000.0,,2378600000.0,-2755300000.0,4900000.0,-243800000.0,-56400000.0,797300000.0,,579100000.0,505800000.0,13947300000.0,7562400000.0,184700000.0,,-929100000.0,,91100000.0,,506700000.0,9055800000.0,84500000.0,5364200000.0,18800000.0,,-93900000.0,1600400000.0,-168000000.0,128900000.0,,,-226500000.0,11168900000.0,,,2374600000.0,-586400000.0,,8100000.0,5100000.0,-153800000.0,609700000.0,1006300000.0,554200000.0,277200000.0,-247600000.0,-4633400000.0,5962000000.0,,2097100000.0,130000000.0,2970600000.0,,,12918800000.0,350800000.0,,2374600000.0,,-473700000.0,,87900000.0,-222500000.0,-11400000.0,-2918500000.0,2374600000.0,2374600000.0,,,,-95900000.0,1217300000.0,1420800000.0,,2374600000.0,-473700000.0,,,,,,,18283000000.0,357600000.0,,849800000.0,3700000.0,18800000.0,-162500000.0,,,,797300000.0,13947300000.0,-2600000.0,35800000.0,54500000.0,-251800000.0,,-1880000000.0,,287600000.0,,7900000.0,849800000.0,,54300000.0,1718300000.0,9313900000.0,10703100000.0,984000000.0,-20500000.0,,-129700000.0,374100000.0,-2340000000.0,,-4633400000.0,-2739100000.0,361600000.0,360700000.0,554200000.0,-318500000.0,381800000.0,101600000.0,2293700000.0,3700000.0,984000000.0,87900000.0,624900000.0,-154600000.0,,3778000000.0,146400000.0,381200000.0,1806500000.0,1718300000.0,27000000.0,,624900000.0,,9313900000.0,1600400000.0,,2.69,,-596000000.0,1926600000.0,,,301200000.0,506700000.0,1799500000.0,375600000.0,5962000000.0,18283000000.0,-352200000.0,,5364200000.0,-8800000.0,,7562400000.0,,1806500000.0,10703100000.0,11168900000.0,,,7129200000.0,101600000.0,46600000.0,-1600000.0,5293100000.0,46600000.0,3778000000.0,54500000.0,1028600000.0,-382500000.0,,1364600000.0,2.68,12918800000.0,350800000.0,382400000.0,,,,,,,,,,,
2015-03-31,,,318500000.0,,2139100000.0,,2000000.0,146300000.0,-31500000.0,706800000.0,,419200000.0,,13579400000.0,7425200000.0,,,,,100400000.0,,,,11900000.0,,9100000.0,,-91400000.0,1620700000.0,108500000.0,,,,,11258500000.0,,,2517400000.0,-182900000.0,,,4600000.0,,544300000.0,,,,-134400000.0,,,,,426000000.0,2374600000.0,,,12380300000.0,,,,,,,,,,,2517400000.0,2517400000.0,0.8,,,,,,,,-1083200000.0,,,,,,,17631900000.0,294800000.0,,,3700000.0,,8000000.0,,,,,,-3000000.0,34800000.0,51400000.0,-229500000.0,,,,,,-200000.0,862100000.0,,,1523000000.0,8899400000.0,,,39500000.0,,,,,,-4680000000.0,,294600000.0,294800000.0,548600000.0,-227000000.0,655500000.0,219400000.0,,,901200000.0,0.0,,,,3775200000.0,100700000.0,326700000.0,,,30700000.0,,661400000.0,367900000.0,,,,,,142800000.0,,,,,477200000.0,1719900000.0,,5804500000.0,,-3000000.0,,5251600000.0,1700000.0,,,,1686700000.0,10192200000.0,,0.81,366000000.0,,,,-33300000.0,,51700000.0,,,,,,,,,327700000.0,,,,,,,,,,,,
2015-06-30,,,510000000.0,,2487500000.0,,125800000.0,-70300000.0,32000000.0,858200000.0,,607900000.0,,13934900000.0,7625100000.0,,,,,89300000.0,,,,18900000.0,,0.0,,-98100000.0,1883000000.0,-77900000.0,,,,,11065400000.0,,,2209900000.0,-343400000.0,,,29300000.0,,685600000.0,,,,-500100000.0,,,,,355700000.0,2517400000.0,,,12676800000.0,,,,,,,,,,,2209900000.0,2209900000.0,1.08,,,,,,,,-941400000.0,,,,,,,17776900000.0,390600000.0,,,3600000.0,,37300000.0,,,,,,-122000000.0,31800000.0,84100000.0,-227400000.0,,,,,,700000.0,930500000.0,,,1612200000.0,9041200000.0,,,-23800000.0,,,,,,-4893700000.0,,391000000.0,390600000.0,572500000.0,-577200000.0,583100000.0,225500000.0,,,968800000.0,429900000.0,,,,3761800000.0,97900000.0,462700000.0,,,72600000.0,,626600000.0,363300000.0,,,,,,-307500000.0,,,,,575800000.0,1879600000.0,,5742100000.0,,-122000000.0,,5100100000.0,6000000.0,,,,1709600000.0,10136800000.0,,1.08,361300000.0,,,,-113900000.0,,74700000.0,,,,,,,,,213300000.0,,,,,,,,,,,,
2015-09-30,,,246000000.0,,2105500000.0,,249800000.0,-52900000.0,-55700000.0,657000000.0,,335300000.0,,13674800000.0,7490900000.0,,,,,76600000.0,,,,13500000.0,,100000.0,,-98300000.0,1871500000.0,-73400000.0,,,,,11058500000.0,,,1284900000.0,-822600000.0,,,2000000.0,,388300000.0,,,,-74900000.0,,,,,36800000.0,2209900000.0,,,12854900000.0,,,,,,,,,,,1284900000.0,1284900000.0,0.45,,,,,,,,-1448700000.0,,,,,,,17117900000.0,160000000.0,,,3600000.0,,-104400000.0,,,,,,0.0,35300000.0,60200000.0,-245300000.0,,,,,,9600000.0,876100000.0,,,1549500000.0,8734000000.0,,,-49700000.0,,,,,,-4940800000.0,,160700000.0,160000000.0,1196200000.0,-224600000.0,282100000.0,125300000.0,,,895300000.0,0.0,,,,3738100000.0,89300000.0,172100000.0,,,10100000.0,,675100000.0,356000000.0,,,,,,-925000000.0,,,,,630900000.0,1770200000.0,,5619400000.0,,0.0,,4263000000.0,-631700000.0,,,,1625000000.0,9614300000.0,,0.45,354300000.0,,,,-208200000.0,,89800000.0,,,,,,,,,204100000.0,,,,,,,,,,,,
2015-12-31,1001800000.0,1276300000.0,204300000.0,,2163200000.0,-709500000.0,-75800000.0,-187000000.0,102600000.0,520600000.0,,355500000.0,439100000.0,13759900000.0,7847400000.0,99100000.0,,-1000300000.0,,94900000.0,,733800000.0,8895300000.0,35500000.0,4144700000.0,5700000.0,,-96900000.0,2048300000.0,-10900000.0,133600000.0,,,-60700000.0,11014800000.0,,,1276300000.0,-399500000.0,,243200000.0,5400000.0,47400000.0,358400000.0,1000400000.0,1279000000.0,301800000.0,-100000.0,-5038900000.0,5799100000.0,,1976700000.0,-11200000.0,1284900000.0,,,13267700000.0,211300000.0,,1276300000.0,,-1492900000.0,,0.0,-426800000.0,-623300000.0,-1098300000.0,1276300000.0,1276300000.0,,,,-77700000.0,1103300000.0,1278800000.0,,1276300000.0,-1492900000.0,,,,,,,17412400000.0,155000000.0,,980500000.0,3500000.0,5700000.0,-1600000.0,,0.0,,520600000.0,13759900000.0,-102100000.0,31700000.0,68500000.0,-298100000.0,,-227100000.0,,79800000.0,,233100000.0,980500000.0,,41300000.0,1563500000.0,8721000000.0,9531800000.0,977400000.0,-43800000.0,,-53700000.0,358500000.0,-893400000.0,,-5038900000.0,-1748400000.0,155500000.0,155000000.0,1279000000.0,135400000.0,286900000.0,121200000.0,1807600000.0,3500000.0,977400000.0,0.0,572700000.0,-227100000.0,,3791100000.0,151200000.0,141700000.0,1595300000.0,1563500000.0,-14300000.0,54400000.0,572700000.0,,8721000000.0,2048300000.0,,2.79,,-8600000.0,1717900000.0,,,-163900000.0,733800000.0,1807700000.0,360300000.0,5799100000.0,17412400000.0,-102100000.0,,4144700000.0,700000.0,,7847400000.0,,1595300000.0,9531800000.0,11014800000.0,,,7177400000.0,121200000.0,81800000.0,-71400000.0,2374600000.0,81800000.0,3791100000.0,68500000.0,1000400000.0,-384700000.0,,807300000.0,2.78,13267700000.0,211300000.0,361200000.0,,,,,,,,,,,
2016-03-31,,,163400000.0,,1674000000.0,,-137700000.0,-107600000.0,-53400000.0,517700000.0,,236700000.0,,14346600000.0,7596100000.0,,,,,89800000.0,,,,16000000.0,,,,-96200000.0,1814300000.0,34300000.0,,,,,11206100000.0,,,1057700000.0,-273900000.0,,,16900000.0,,441200000.0,,,,-75000000.0,,,,,30300000.0,1276300000.0,,,13670000000.0,,,,,,,,,,,1057700000.0,1057700000.0,0.73,,,,,,,,-1225600000.0,,,,,,,17627100000.0,256800000.0,,,3500000.0,,17100000.0,,,,,,-38500000.0,31800000.0,83800000.0,-235600000.0,,,,,,-128700000.0,973700000.0,,,1566000000.0,9020400000.0,,,88400000.0,,,,,,-5326200000.0,,256900000.0,256800000.0,1317200000.0,-280000000.0,265900000.0,222100000.0,,,1065900000.0,103100000.0,,,,3774000000.0,73300000.0,225700000.0,,,-28700000.0,,677200000.0,353200000.0,,,,,,-218600000.0,,,,,508500000.0,1437300000.0,,5781800000.0,,-38500000.0,,3957100000.0,200000.0,,,,1661100000.0,9996800000.0,,0.73,351300000.0,,,,-75300000.0,,107700000.0,,,,,,,,,137300000.0,,,,,,,,,,,,
2016-06-30,,,12300000.0,,1674600000.0,,,376200000.0,-16400000.0,622600000.0,,154000000.0,,14665800000.0,7690600000.0,,,,,72900000.0,,,,10000000.0,,,,-96200000.0,1902700000.0,-70900000.0,,,,,11103000000.0,,,1059300000.0,-356500000.0,,,5400000.0,,221000000.0,,,,0.0,,,,,381500000.0,1057700000.0,,,13892300000.0,,,,,,,,,,,1059300000.0,1059300000.0,-0.03,,,,,,,,-1168300000.0,,,,,,,17684800000.0,-10200000.0,,,3500000.0,,239900000.0,,,,,,-151500000.0,38900000.0,96300000.0,-201700000.0,,,,,,-160400000.0,1043700000.0,,,1702100000.0,9197500000.0,,,14000000.0,,,,,,-5468300000.0,,-11100000.0,-10200000.0,1257100000.0,-242500000.0,583200000.0,360500000.0,,,1069600000.0,107000000.0,,,,3772600000.0,141700000.0,-7200000.0,,,-9800000.0,,399600000.0,349800000.0,,,,,,1600000.0,,,,,483200000.0,1520600000.0,,5787900000.0,,-151500000.0,,3792500000.0,-3300000.0,,,,1667500000.0,9957700000.0,,-0.03,349800000.0,,,,-100200000.0,,124900000.0,,,,,,,,,152700000.0,,,,,,,,,,,,
2016-09-30,,,69700000.0,,1952200000.0,,,-89600000.0,-58100000.0,486900000.0,,213300000.0,,14834100000.0,7388900000.0,,,,,66900000.0,,,,4800000.0,,,,-96400000.0,1939400000.0,195100000.0,,,,,11045400000.0,,,653500000.0,-382000000.0,,,4200000.0,,218700000.0,,,,0.0,,,,,-100600000.0,1059300000.0,,,13814000000.0,,,,,,,,,,,653500000.0,653500000.0,0.11,,,,,,,,-1231500000.0,,,,,,,17263200000.0,39200000.0,,,3500000.0,,-134900000.0,,,,,,-918400000.0,33700000.0,426400000.0,-196400000.0,,,,,,29800000.0,1666400000.0,,,1500100000.0,9230600000.0,,,-31900000.0,,,,,,-5603500000.0,,40700000.0,39200000.0,476400000.0,-111600000.0,95800000.0,186700000.0,,,1061500000.0,0.0,,,,3450300000.0,143600000.0,12300000.0,,,-30100000.0,,512400000.0,351500000.0,,,,,,-405800000.0,,,,,455900000.0,1738900000.0,,5449500000.0,,-184000000.0,,3449200000.0,593900000.0,,,,1651600000.0,9836700000.0,,0.11,350100000.0,,,,-201200000.0,,86600000.0,,,,,,,,,146200000.0,,,,,,,,,,,,
2016-12-31,301200000.0,673100000.0,73600000.0,,1862100000.0,-75000000.0,,135200000.0,-54700000.0,471800000.0,,205900000.0,491000000.0,14917200000.0,7218200000.0,-74200000.0,,-843100000.0,,74600000.0,,487900000.0,7162800000.0,27800000.0,3057700000.0,,,-96300000.0,1476800000.0,104500000.0,140600000.0,,,3500000.0,10863400000.0,,,673100000.0,-37100000.0,,-355100000.0,4000000.0,-182600000.0,213500000.0,297800000.0,443100000.0,,0.0,-5718700000.0,5741400000.0,,1094200000.0,111800000.0,653500000.0,,,13783000000.0,140100000.0,,673100000.0,,-1312200000.0,,102000000.0,-1190400000.0,836700000.0,-603200000.0,673100000.0,673100000.0,,,,35800000.0,242400000.0,319000000.0,,673100000.0,-1312200000.0,,,,,,,16840700000.0,11900000.0,,1674100000.0,3500000.0,,-118600000.0,,890400000.0,,471800000.0,14917200000.0,-925000000.0,36300000.0,38900000.0,-209400000.0,,-413000000.0,,58600000.0,,-95800000.0,1674100000.0,,30500000.0,1391100000.0,9198500000.0,9584600000.0,1009200000.0,-34700000.0,,263000000.0,350400000.0,-888600000.0,,-5718700000.0,-1049500000.0,14600000.0,11900000.0,443100000.0,-254500000.0,321200000.0,145600000.0,1266100000.0,3500000.0,1009200000.0,102000000.0,550800000.0,-1659400000.0,,3779300000.0,132300000.0,11700000.0,1630900000.0,1391100000.0,-5500000.0,1029300000.0,550800000.0,,9198500000.0,1476800000.0,,0.85,,19600000.0,810000000.0,,,314200000.0,487900000.0,1656200000.0,351700000.0,5741400000.0,16840700000.0,-39000000.0,,3057700000.0,245900000.0,,7218200000.0,,1630900000.0,9584600000.0,10863400000.0,,,6352800000.0,145600000.0,87900000.0,-813700000.0,1276300000.0,87900000.0,3779300000.0,38900000.0,297800000.0,-385100000.0,,423000000.0,0.85,13783000000.0,140100000.0,304200000.0,,,,,,,,,,,
2017-03-31,,,30100000.0,,1578100000.0,,,-104000000.0,59100000.0,536700000.0,,129600000.0,,15174500000.0,7435900000.0,,,,,80900000.0,,,,15500000.0,,,,-96400000.0,1633400000.0,-133300000.0,,,,,10861000000.0,,,717000000.0,-245600000.0,,,15900000.0,,200400000.0,,,,0.0,,,,,-77800000.0,711400000.0,,,13880200000.0,,,,,,,,,,,675300000.0,675300000.0,-0.002568,,,,,,,,-1270300000.0,,,,,,,17096400000.0,-900000.0,,,3500000.0,,45700000.0,,734300000.0,,,,-736100000.0,32900000.0,165000000.0,-223800000.0,,,,,,70400000.0,1677700000.0,,,1533700000.0,9295000000.0,,,4400000.0,,,,,,-5879500000.0,,-1100000.0,-900000.0,458700000.0,102200000.0,146000000.0,188400000.0,,,1048300000.0,0.0,,,,3786600000.0,99500000.0,8700000.0,,,9700000.0,,577800000.0,350500000.0,,,,,,5600000.0,,,,,442400000.0,1448500000.0,,5802500000.0,,-25000000.0,,3216200000.0,5000000.0,,,,1639100000.0,9621800000.0,,-0.002568,350500000.0,,,,-16100000.0,,84600000.0,,,,,,,,,151400000.0,,,,,,,,,,,,
