date,annualOperatingIncome,quarterlyDilutedEPS,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,annualResearchAndDevelopment,trailingOperatingIncome,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualAccountsPayable,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,trailingCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualCashAndCashEquivalents,trailingTaxProvision,trailingNetIncome,trailingPretaxIncome,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,annualInvestmentsAndAdvances,annualCurrentDebt,quarterlyTotalAssets,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCostOfRevenue,quarterlyBasicAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualLongTermDebt,annualCurrentAssets,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualTotalAssets,annualTaxProvision,annualBasicAverageShares,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyGrossProfit,quarterlyInventory,quarterlyLongTermDebt,annualAccountsReceivable,trailingGrossProfit,quarterlyOperatingExpense,annualNetPPE,trailingOtherIncomeExpense,annualOperatingCashFlow,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyTaxProvision,annualEbitda,quarterlyNetPPE,annualBasicEPS,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCurrentDebt,annualGrossPPE,quarterlyCapitalExpenditure,quarterlyChangesInAccountReceivables,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualPurchaseOfBusiness,quarterlyBasicEPS,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,trailingOperatingExpense,trailingSellingGeneralAndAdministration,annualDeferredIncomeTax,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDilutedEPS,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,quarterlyEbitda,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualGoodwill,annualInventory,quarterlyDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualRepaymentOfDebt,annualInterestExpense,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingInterestExpense,trailingFreeCashFlow,trailingEndCashPosition,trailingCashDividendsPaid,trailingDilutedAverageShares,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingOperatingCashFlow,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,trailingStockBasedCompensation,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,quarterlyInterestExpense,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue
2014-03-31,,0.235,,-20380923.0,167121024.0,,,,,4039500.0,,,,703600975.0,13632034.0,,19825402.0,,313008818.0,,,,,,866166533.0,,-24487944.0,,,1161451948.0,,,,,97177546.0,335739344.0,480129842.0,,,68566071.0,,,,1865052923.0,81304056.0,,,,289836812.0,68566071.0,68566071.0,,,,,328912684.0,,0.0,,,,,102721345.0,204440537.0,307365845.0,,,,,1384923081.0,-17299667.0,374688291.0,,,,-285354.0,171337311.0,,108967579.0,-8275303.0,7889358.0,4514544.0,49258818.0,131298807.0,128349467.0,263750000.0,,,34121261.0,,,,,,101692090.0,386198059.0,,,,-1875000.0,8754600.0,374688291.0,374688291.0,33126019.0,,358920465.0,,309591724.0,,,,-16417890.0,-28290721.0,,0.0,702580.0,-15325712.0,,,0.235,,,,23856516.0,,,,,97721946.0,,,,,,,,64399679.0,-1614318.0,,65096567.0,11764823.0,19483799.0,6227631.0,,20489227.0,0.0,117002948.0,,,4742080.0,,,,293437014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,0.26,,-20427399.0,128813323.0,,,,,4704022.0,,,,733708178.0,14222716.0,,19767143.0,,313482443.0,,,,,,919492148.0,,-28455160.0,,,1156325901.0,,,,,99835438.0,338436964.0,442295766.0,,,76726746.0,,,,1890034079.0,30553528.0,,,,290430260.0,76726746.0,76726746.0,,,,,342057709.0,,0.0,,,,,72992648.0,204144736.0,307365845.0,,,,,1447738313.0,-11169562.0,391650469.0,,,,-398302.0,178281000.0,,109797786.0,3137593.0,-8579004.0,5786565.0,51607443.0,134292228.0,125211874.0,261875000.0,,,34456790.0,,,,,,105622003.0,380846193.0,,,,-1875000.0,8775424.0,391650469.0,391650469.0,28895257.0,,358316077.0,,374688291.0,,,,-13830112.0,-6943689.0,,0.0,701160.0,-16251900.0,,,0.265,,,,31514012.0,,,,,44383640.0,,,,,,,,55820675.0,2282120.0,,16962178.0,-52730109.0,17517734.0,5349339.0,,20234074.0,0.0,119602581.0,,,5405182.0,,,,292998986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,0.245,,-23401131.0,143113179.0,,,,,4210585.0,,,,799979786.0,13747925.0,,20155085.0,,309804142.0,,,,,,959485823.0,,-10367259.0,,,1150452606.0,,,,,103205827.0,350913912.0,452917321.0,,,72336883.0,,,,1950432392.0,65601897.0,,,,290969434.0,72336883.0,72336883.0,,,,,366493071.0,,0.0,,,,,74499771.0,212288220.0,307365845.0,,,,,1497515071.0,-17055611.0,433486636.0,,,,-530136.0,186412048.0,,104108686.0,-10386027.0,12792733.0,786780.0,49804142.0,138625692.0,135597900.0,260000000.0,,,35419865.0,,,,,,103992607.0,375592960.0,,,,-1875000.0,8783459.0,433486636.0,433486636.0,31655724.0,,363385115.0,,391650469.0,,,,-19746350.0,-8131048.0,,0.0,1212152.0,-26456469.0,,,0.25,,,,13588134.0,,,,,85348247.0,,,,,,,,68613408.0,-441891.0,,41836167.0,-8631330.0,14137766.0,7607467.0,,21671940.0,0.0,123360912.0,,,5422737.0,,,,292875952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,398834174.0,0.24,11313015.0,-23422556.0,133431163.0,84175738.0,,14946662.0,317696421.0,2820545.0,71456983.0,,254704122.0,856637694.0,14277108.0,59969006.0,17628675.0,451127584.0,317696421.0,497429804.0,,359206869.0,,-54353985.0,988548070.0,,-17576994.0,-2144779.0,294299359.0,1165902335.0,497429804.0,,,,98615363.0,350410939.0,451127584.0,288604579.0,415326490.0,70974879.0,-87632009.0,114642567.0,7500000.0,2022540029.0,77244641.0,288604579.0,140055521.0,836611464.0,292742146.0,70974879.0,70974879.0,0.0,55879783.0,75613807.0,-30010882.0,359206869.0,1571412445.0,0.0,15774652.0,258125000.0,856637694.0,288604579.0,21035730.0,215737971.0,307365845.0,,988548070.0,133431163.0,21035730.0,1571412445.0,-34188643.0,497429804.0,2022540029.0,126721911.0,290952123.0,-930987.0,168008704.0,77376305.0,114642567.0,-6159984.0,2843575.0,5404427.0,59571421.0,134672968.0,141757884.0,258125000.0,168008704.0,,36057605.0,373390992.0,,327223109.0,538889695.0,1165902335.0,104019790.0,370502931.0,497429804.0,0.0,370502931.0,-1875000.0,17714877.0,497429804.0,497429804.0,33044911.0,476210479.0,373390992.0,0.99,433486636.0,16492316.0,7500000.0,842271675.0,-22524635.0,18403344.0,-21683721.0,0.0,2886447.0,-1637465.0,-468880683.0,0.0,0.24,0.0,309591724.0,768142.0,6655145.0,,,14817959.0,-79713483.0,99769276.0,0.98,-72518987.0,-468880683.0,-20010925.0,59571421.0,842271675.0,768142.0,71456983.0,14592048.0,-24962114.0,63943168.0,-4757369.0,11313015.0,40784569.0,,21780497.0,9050471.0,116244038.0,9050471.0,187838080.0,5706992.0,21276991.0,307365845.0,141757884.0,296163669.0,-59671546.0,5502339.0,-7500000.0,,17714877.0,-80887357.0,1375501159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,0.26,,-23619837.0,163702407.0,,,,,4740207.0,,,,930766861.0,13796352.0,,21279105.0,,314250242.0,,,,,,1019527620.0,,-6360397.0,,,1160668244.0,,,,,107708506.0,368937455.0,477952649.0,,,77183441.0,,,,2091435105.0,92791491.0,,,,295031431.0,77183441.0,77183441.0,,,,,33509205.0,,0.0,,,,,90417747.0,225845046.0,307365845.0,,,,,1613482456.0,-15130941.0,549911648.0,,,,-1150642.0,201782059.0,,115497100.0,-3806065.0,1827677.0,709384.0,58000242.0,143092409.0,145563949.0,256250000.0,,,35383903.0,,,,,,108417890.0,365189088.0,,,,-1875000.0,17680567.0,549911648.0,549911648.0,31234449.0,,372616211.0,,497429804.0,,,,-15160355.0,-33773355.0,,0.0,1073744.0,-40339061.0,,,0.26,,,,7540449.0,,,,,107951846.0,,,,-25049145.0,,,,73284660.0,-15354.0,,52481844.0,7199179.0,8803947.0,9131177.0,,21587551.0,0.0,128987611.0,,,5813951.0,,,,298594143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,0.25,,-23574089.0,155308717.0,,,,,4855171.0,,,,955212123.0,15095357.0,,21192122.0,,310227607.0,,,,,,1046567738.0,,-6579418.0,,,1157328907.0,,,,,108132830.0,379258477.0,465536324.0,,,74558437.0,,,,2112541030.0,65506397.0,,,,293958258.0,74558437.0,74558437.0,,,,,38483395.0,,0.0,,,,,85372517.0,233715046.0,307365845.0,,,,,1647004706.0,-18677488.0,569896553.0,,,,66350.0,196059680.0,,114740646.0,-5208545.0,-3348460.0,2317343.0,55852607.0,145543431.0,150772495.0,254375000.0,,,37410601.0,,,,,,110450173.0,359901573.0,,,,-1875000.0,17617651.0,569896553.0,569896553.0,35891736.0,,375320843.0,,549911648.0,,,,-18429478.0,5722379.0,,0.0,555416.0,-45273482.0,,,0.25,,,,6265058.0,,,,,83935875.0,,,,-25058051.0,,,,69936200.0,-2457270.0,,19984905.0,-12351497.0,7139902.0,4678242.0,,22315244.0,0.0,129324952.0,,,5410587.0,,,,297462102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,0.27,,-24956211.0,181629886.0,,,,,4527646.0,,,,979203221.0,14128619.0,,21237868.0,,271285884.0,,,,,,1070899025.0,,-21441127.0,,,1144808150.0,,,,,116262620.0,389829139.0,452915770.0,,,78332425.0,,,,2124011371.0,62580865.0,,,,292589866.0,78332425.0,78332425.0,,,,,41867345.0,,0.0,,,,,97737628.0,237932439.0,307365845.0,,,,,1671095601.0,-18999108.0,564528197.0,,,,-847274.0,208203616.0,,94424586.0,-13831567.0,13956058.0,-214878.0,43785884.0,151896700.0,164604063.0,227500000.0,,,35634080.0,,,,,,116047742.0,354828765.0,,,,-26875000.0,17534331.0,564528197.0,564528197.0,37715317.0,,388188954.0,,569896553.0,,,,-28692994.0,-12143936.0,,0.0,782423.0,-77643107.0,,,0.27,,,,31982287.0,,,,,91273859.0,,,,-32793258.0,,,,83892258.0,-8364234.0,,-5368356.0,-2536439.0,-1761626.0,6198939.0,,21505461.0,0.0,137500488.0,,,5310069.0,,,,295377478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,458766439.0,0.3,-1130836.0,-24840302.0,131006546.0,88392919.0,,-5103209.0,295149621.0,4470240.0,66353774.0,4547355.0,253636663.0,984008792.0,13596366.0,30168496.0,16890072.0,426156167.0,295149621.0,551557527.0,,432451265.0,,-72626492.0,1109384621.0,4547355.0,-13133030.0,-2842635.0,296237899.0,1164664136.0,551557527.0,,,,126662483.0,405592635.0,426156167.0,318469859.0,463591456.0,88395556.0,-96990439.0,95156539.0,7500000.0,2148672928.0,32757910.0,318469859.0,145009613.0,939841654.0,291456906.0,88395556.0,88395556.0,0.0,56616694.0,58517164.0,-111228825.0,432451265.0,1722516761.0,0.0,18593264.0,225625000.0,984008792.0,318469859.0,19697622.0,242349123.0,307365845.0,,1109384621.0,131006546.0,19697622.0,1722516761.0,-36930124.0,551557527.0,2148672928.0,145121597.0,293096212.0,-911069.0,195969400.0,80599167.0,95156539.0,-10091348.0,-17538484.0,2013168.0,69524621.0,163243512.0,174695411.0,225625000.0,195969400.0,,36581029.0,412720270.0,,351578425.0,603776052.0,1164664136.0,128675651.0,349421482.0,556104882.0,,349421482.0,-1875000.0,17480281.0,556104882.0,551557527.0,40280095.0,539365606.0,412720270.0,1.09,564528197.0,4825017.0,7500000.0,933980839.0,-35658935.0,12234216.0,-32937525.0,0.0,426144.0,-44457391.0,-521260569.0,,0.3,0.0,497429804.0,148251.0,12729370.0,,,13058458.0,-89737661.0,68416845.0,1.08,-97941762.0,-521260569.0,-28328371.0,69524621.0,933980839.0,148251.0,66353774.0,23895316.0,-27960696.0,-12970670.0,-64937735.0,-1130836.0,10160138.0,,22984663.0,12547418.0,143552555.0,12547418.0,54127723.0,4896384.0,21430991.0,307365845.0,174695411.0,294339680.0,-207713041.0,2837727.0,-32500000.0,,17480281.0,-47513972.0,1543617706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,0.28,,-24759481.0,195323204.0,,,,,4547089.0,,,,1060145530.0,14750589.0,,22839030.0,,253033828.0,,,,,,1126220944.0,9595262.0,-25154245.0,,,1137166591.0,,,,,120848990.0,405567786.0,448357032.0,,,80279994.0,,,,2197312121.0,131112129.0,,,,289210621.0,80279994.0,80279994.0,,,,,21060564.0,,0.0,,,,,115904024.0,246876998.0,307365845.0,,,,,1748955089.0,-1413636.0,626470720.0,,,,135904.0,223989470.0,,71063732.0,-13929365.0,13065406.0,-1279378.0,44283828.0,158690788.0,188624776.0,208750000.0,,,37841798.0,,,,,,119569612.0,344041520.0,,,,-16875000.0,17347073.0,636065982.0,626470720.0,39289618.0,,414695494.0,,551557527.0,,,,-20329035.0,-28020070.0,,0.0,427364.0,-75114335.0,,,0.28,,,,43417073.0,,,,,151441164.0,,,,-44585668.0,,,,79419180.0,-2403818.0,,74913193.0,45149129.0,-1892082.0,10678450.0,,23091209.0,0.0,143688020.0,,,4974453.0,,,,291316353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,0.3,,-24575020.0,169083833.0,,,,,3571510.0,,,,1055603901.0,14955050.0,,22950757.0,,253252195.0,,,,,,1132806657.0,145335532.0,-140341993.0,,,1151655305.0,,,,,128745721.0,423800778.0,422336028.0,,,86485242.0,,,,2207259206.0,67526465.0,,,,288803045.0,86485242.0,86485242.0,,,,,15104858.0,,0.0,,,,,87260676.0,257028219.0,307365845.0,,,,,1784923178.0,-174703278.0,499493964.0,,,,-2423636.0,219442950.0,,73457358.0,12398179.0,2403977.0,-1137011.0,46377195.0,166772559.0,176226597.0,206875000.0,,,38026838.0,,,,,,127608710.0,339136703.0,,,,-1875000.0,17255461.0,644829496.0,499493964.0,41123468.0,,431695399.0,,626470720.0,,,,-34503497.0,4546520.0,,0.0,1231464.0,-54303440.0,,,0.3,,,,2565848.0,,,,,102029962.0,,,,-47689203.0,,,,81823157.0,2001664.0,,-126976756.0,-13131409.0,-3475598.0,18604319.0,,23071788.0,0.0,151696478.0,,,4802974.0,,,,291463883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,0.32,,-25883191.0,156479263.0,,,,,2992855.0,,,,1108816120.0,16024504.0,,23063974.0,,245529019.0,,,,,,1184141924.0,152235753.0,-17168387.0,,,1149457552.0,,,,,134212281.0,429643276.0,402008282.0,,,92064646.0,,,,2258273672.0,62888978.0,,,,287736638.0,92064646.0,92064646.0,,,,,13471694.0,,0.0,,,,,85478444.0,255821376.0,307365845.0,,,,,1856265390.0,-24203699.0,534518281.0,,,,-128878.0,229236789.0,,57458514.0,-3127006.0,-10822338.0,115701.0,50529019.0,173821900.0,179353603.0,195000000.0,,,39609619.0,,,,,,134327982.0,333851828.0,,,,-11875000.0,17275776.0,686754034.0,534518281.0,42263336.0,,450781365.0,,499493964.0,,,,-36664697.0,-9793839.0,,0.0,1733025.0,-40325659.0,,,0.32,,,,29758263.0,,,,,99553675.0,,,,-30466752.0,,,,71000819.0,2606184.0,,35024317.0,-21119469.0,-442780.0,26166259.0,,23585115.0,0.0,157276255.0,,,4725880.0,,,,290453825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,511742935.0,0.31,-1271305.0,-25913664.0,149857979.0,94238032.0,,13609856.0,249337620.0,2497854.0,79963630.0,177021197.0,350509180.0,1154989029.0,16741134.0,81310048.0,19733669.0,399195599.0,249337620.0,546477075.0,,431490757.0,,-1435609.0,1210984825.0,177021197.0,-34006049.0,-7278166.0,291072316.0,1154630804.0,546477075.0,,,,127935943.0,419912916.0,399195599.0,347591276.0,510560773.0,88761394.0,-101131356.0,49894363.0,7500000.0,2309619833.0,88981608.0,347591276.0,156709309.0,1010472512.0,287104053.0,88761394.0,88761394.0,0.0,62471277.0,92793155.0,-163361221.0,431490757.0,1910424234.0,0.0,13609308.0,178125000.0,1154989029.0,347591276.0,24310423.0,250745919.0,307365845.0,,1210984825.0,149857979.0,24310423.0,1910424234.0,-51125495.0,546477075.0,2309619833.0,162969497.0,288433772.0,-4861556.0,211591745.0,88587430.0,49894363.0,-9957834.0,8962811.0,1118526.0,71212620.0,169166997.0,189311437.0,178125000.0,211591745.0,,41231054.0,465822467.0,,471464794.0,668452244.0,1154630804.0,129054469.0,331548129.0,723498272.0,,331548129.0,-16875000.0,17264251.0,723498272.0,546477075.0,40293075.0,600330365.0,465822467.0,1.21,534518281.0,-1182162.0,7500000.0,1047053772.0,-29458385.0,17645044.0,-14616026.0,0.0,2191538.0,-55355704.0,-581231305.0,,0.31,0.0,551557527.0,572834.0,17051971.0,,,22498361.0,-251446108.0,118439993.0,1.19,-120955614.0,-581231305.0,-40619598.0,71212620.0,1047053772.0,572834.0,79963630.0,20294331.0,-15622345.0,11958794.0,-12333860.0,-1271305.0,25861020.0,,24489920.0,11614716.0,147669612.0,11614716.0,-5080452.0,4689392.0,19192699.0,307365845.0,189311437.0,289859522.0,-225099138.0,5583391.0,-47500000.0,,17264251.0,-216670674.0,1678924756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,0.33,,-25896377.0,274355864.0,,,,,4422996.0,,,,1194557673.0,16221408.0,,25181854.0,,114165264.0,,,,,,1254778976.0,176635803.0,-16225018.0,,,1168734993.0,,,,,134427120.0,453535250.0,388521128.0,,,97556741.0,,,,2363292666.0,104071178.0,,,,287408900.0,97556741.0,97556741.0,,,,,11730076.0,,0.0,,,,,196641584.0,277734465.0,307365845.0,,,,,1974771538.0,-36502091.0,559645625.0,,,,-588361.0,249457918.0,,61512162.0,-7776814.0,-2249350.0,437784.0,77915264.0,175800785.0,197088251.0,36250000.0,,,41373665.0,,,,,,134864904.0,326705137.0,,,,-41875000.0,17266545.0,736281428.0,559645625.0,37308163.0,,473151849.0,,546477075.0,,,,-27119993.0,-37866173.0,,0.0,0.0,-81520530.0,,,0.34,,,,7416280.0,,,,,131191171.0,,,,-30986385.0,,,,77714280.0,5718363.0,,13168550.0,-1649068.0,745234.0,17237232.0,,25152257.0,0.0,159608974.0,,,4422996.0,,,,291479838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,0.31,,-25899817.0,271140517.0,,,,,4691712.0,,,,1204698551.0,16099871.0,,25246466.0,,89016856.0,,,,,,1276901865.0,184553242.0,-991575.0,,,1159395245.0,,,,,125864514.0,443139073.0,360157373.0,,,88535947.0,,,,2364093796.0,103267671.0,,,,286722482.0,88535947.0,88535947.0,,,,,13775396.0,,0.0,,,,,188219588.0,275931278.0,307365845.0,,,,,2003936423.0,-20780171.0,580579352.0,,,,2371935.0,229250339.0,,49260381.0,548029.0,5206649.0,2079249.0,79641856.0,167207795.0,196540222.0,9375000.0,,,41343281.0,,,,,,127943763.0,320180728.0,,,,-26875000.0,17172517.0,765132594.0,580579352.0,39407816.0,,482588291.0,,559645625.0,,,,-29098877.0,20207579.0,,0.0,0.0,-90652650.0,,,0.31,,,,6863646.0,,,,,132366548.0,,,,-42570501.0,,,,82920929.0,1290001.0,,20933727.0,13198834.0,3181156.0,4692668.0,,25243410.0,0.0,151110980.0,,,4691712.0,,,,289842902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,0.31,,-28620863.0,264922840.0,,,,,3976096.0,,,,1203861495.0,17386729.0,,24430231.0,,80443155.0,,,,,,1289596619.0,178650929.0,-845571.0,,,1167769699.0,,,,,129072652.0,438627786.0,345365995.0,,,90230335.0,,,,2371631194.0,59105409.0,,,,284661920.0,90230335.0,90230335.0,,,,,16047166.0,,0.0,,,,,185019306.0,267398126.0,307365845.0,,,,,2026265199.0,-23278169.0,561999767.0,,,,648746.0,240505816.0,,51663435.0,-10117595.0,-3017395.0,1759391.0,80443155.0,171229660.0,206657817.0,0.0,,,42157008.0,,,,,,130832043.0,315076820.0,,,,-9375000.0,17038791.0,740650696.0,561999767.0,40601708.0,,493663599.0,,580579352.0,,,,-29892966.0,-11255477.0,,0.0,0.0,-84299791.0,,,0.32,,,,6708567.0,,,,,88998375.0,,,,-56270780.0,,,,79903534.0,-152857.0,,-18579585.0,-29330482.0,6005415.0,9966852.0,,24770279.0,0.0,153502883.0,,,3976096.0,,,,287020950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,523358352.0,0.46,7193383.0,-28397983.0,243647007.0,99726438.0,,9934837.0,58888644.0,5286161.0,89898467.0,152538054.0,396961861.0,1184563823.0,21735468.0,47770467.0,24712357.0,302535651.0,58888644.0,569734496.0,,462291273.0,,-7918082.0,1301997327.0,152538054.0,-11812796.0,2646029.0,288226089.0,1167490089.0,569734496.0,,,,133994066.0,459570469.0,302535651.0,406791922.0,531796704.0,130468899.0,-108815040.0,57782418.0,78000000.0,2352053912.0,130517603.0,406791922.0,171169914.0,1100344312.0,282612512.0,130468899.0,130468899.0,0.0,71443476.0,53307523.0,-231363216.0,462291273.0,2049518261.0,0.0,,0.0,1184563823.0,406791922.0,33163073.0,279280443.0,307365845.0,,1301997327.0,243647007.0,33163073.0,2049518261.0,2847861.0,569734496.0,2352053912.0,125004782.0,285864997.0,213709.0,231121788.0,99570908.0,57782418.0,-10107766.0,9994933.0,4161928.0,58888644.0,180290026.0,216765583.0,0.0,231121788.0,,46295960.0,492479330.0,,501002780.0,694528266.0,1167490089.0,138155994.0,309862496.0,722272550.0,,309862496.0,-29500000.0,16816879.0,722272550.0,569734496.0,7687095.0,622929260.0,492479330.0,1.42,561999767.0,8438352.0,78000000.0,1144262514.0,-17929083.0,9384028.0,-27454146.0,0.0,0.0,-143559818.0,-651783184.0,,0.46,0.0,546477075.0,360014.0,32319030.0,,,-14996179.0,-77712570.0,148446686.0,1.41,-104040919.0,-651783184.0,-101535550.0,58888644.0,1144262514.0,360014.0,89898467.0,-21851686.0,-19530043.0,7734729.0,9862634.0,7193383.0,15873715.0,,24560492.0,14197321.0,158706423.0,14197321.0,23257421.0,5286161.0,18376965.0,307365845.0,216765583.0,284868220.0,-400032789.0,,-107625000.0,,16816879.0,-29874960.0,1794872578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,0.4,,-28028132.0,228169606.0,,,,,,,,,1141694188.0,18063810.0,,28046434.0,,56205366.0,,,,,,1208841516.0,152179408.0,-1213405.0,,,1112658280.0,,,,,128515333.0,465420105.0,284374972.0,,,111248743.0,,,,2254352468.0,121201158.0,,,,274759516.0,111248743.0,111248743.0,,,,,11531029.0,,,,,,,100861709.0,292791704.0,307365845.0,,,,,1969977496.0,29473479.0,524323560.0,,,,45322.0,246427239.0,,3240000.0,9532631.0,-12590570.0,3244598.0,56205366.0,172628401.0,207232952.0,,,,44113068.0,,,,,,131759931.0,305777968.0,,,,-28000000.0,16431263.0,676502968.0,524323560.0,20511188.0,,496274467.0,,569734496.0,,50000000.0,,-26247890.0,-15305451.0,,,,-222333463.0,,,0.4,,,,56822052.0,,,,,147449048.0,,,,-202572378.0,,,,77307897.0,-2746797.0,,-45410936.0,7634485.0,2212989.0,36267047.0,,26049258.0,,156561767.0,,,3977471.0,,,,277509428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
