,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,quarterlyOtherNonCashItems,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,trailingOperatingIncome,annualResearchAndDevelopment,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualOtherShortTermInvestments,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedEPS,annualChangeInWorkingCapital,trailingTotalRevenue,annualOtherCurrentAssets,trailingCostOfRevenue,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyTotalRevenue,annualNetOtherInvestingChanges,annualBasicAverageShares,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,trailingEndCashPosition,quarterlyOperatingIncome,quarterlyPurchaseOfInvestment,trailingPretaxIncome,trailingTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,annualCurrentDeferredRevenue,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualPretaxIncome,annualOperatingExpense,annualFreeCashFlow,quarterlyFreeCashFlow,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualCostOfRevenue,annualNetIncome,annualOtherNonCurrentAssets,trailingSaleOfInvestment,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualRepurchaseOfCapitalStock,annualTotalAssets,annualOtherNonCashItems,annualCurrentAssets,annualStockholdersEquity,quarterlyOtherCurrentAssets,annualLongTermDebt,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,annualCurrentLiabilities,quarterlyAccountsReceivable,trailingNetIncomeCommonStockholders,quarterlyCostOfRevenue,trailingNetOtherInvestingChanges,annualDilutedAverageShares,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyGoodwill,annualNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyLongTermDebt,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyBasicEPS,annualCommonStockIssuance,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyInventory,quarterlyGrossProfit,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyTaxProvision,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,annualIncomeTaxPayable,quarterlyAccumulatedDepreciation,annualPurchaseOfBusiness,quarterlyOtherIntangibleAssets,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,quarterlyDilutedEPS,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualInvestingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,annualBasicEPS,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,annualNonCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,annualChangesInAccountReceivables,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingOperatingExpense,quarterlyDilutedAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInInventory,trailingStockBasedCompensation,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,annualInventory,annualOtherCurrentLiabilities,quarterlyEbitda,trailingNetOtherFinancingCharges,annualInterestExpense,annualRepaymentOfDebt,annualGoodwill,annualStockBasedCompensation,trailingResearchAndDevelopment,annualTotalRevenue,annualCapitalStock,trailingChangeInWorkingCapital,trailingBasicAverageShares,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingInterestExpense,annualChangeInAccountPayable,trailingBasicEPS,trailingChangeInAccountPayable,trailingDilutedAverageShares
1288483200,2277000000.0,22947200000.0,14016200000.0,59100000.0,-3379600000.0,-127300000.0,,1052400000.0,31397600000.0,842000000.0,227900000.0,,221900000.0,,3790600000.0,36963400000.0,1161600000.0,22947200000.0,4.35,-1227600000.0,,1936200000.0,,3025200000.0,12353100000.0,7202000000.0,-1474900000.0,424000000.0,3790600000.0,1874300000.0,,750300000.0,-8400000.0,,,36963400000.0,7534500000.0,286000000.0,43266800000.0,457200000.0,244500000.0,3025200000.0,4769200000.0,969400000.0,720600000.0,-483500000.0,11869200000.0,18210200000.0,1865000000.0,1194000000.0,,2968700000.0,-800000.0,457200000.0,459300000.0,-358800000.0,43266800000.0,343100000.0,31397600000.0,6290300000.0,1936200000.0,16814500000.0,2464000000.0,914800000.0,14016200000.0,23384700000.0,,5101100000.0,,428600000.0,12353100000.0,6290300000.0,-792000000.0,2464000000.0,998600000.0,1865000000.0,244500000.0,,38400000.0,16814500000.0,423600000.0,-1093100000.0,144300000.0,1.08,129100000.0,23384700000.0,,3790600000.0,-474600000.0,,1350600000.0,15200000.0,3063000000.0,2100900000.0,10000000.0,11869200000.0,286000000.0,,2282200000.0,5726900000.0,4018500000.0,3790600000.0,117000000.0,7794400000.0,4018500000.0,-1076100000.0,,3106300000.0,-1009700000.0,3753700000.0,3940000000.0,-2400000.0,5726900000.0,750300000.0,295300000.0,5726900000.0,68600000.0,,192500000.0,-473500000.0,,-87100000.0,7534500000.0,-1052700000.0,,1194000000.0,154000000.0,-4900000000.0,-45500000.0,117000000.0,,10900000.0,,4651700000.0,-800000.0,1194100000.0,,14900000.0,,-1312800000.0,154000000.0,5726900000.0,,,-63400000.0,36900000.0,-4900000000.0,1.07,-256000000.0,175000000.0,-2109100000.0,,328000000.0,2277000000.0,4.4,,68400000.0,,,,144300000.0,,0.0,-1100600000.0,,294400000.0,,429100000.0,-3379600000.0,,,9700000.0,61100000.0,227900000.0,2100000.0,-861100000.0,3063000000.0,0.0,972200000.0,,811400000.0,-3675700000.0,998600000.0,71200000.0,,26004600000.0,3106300000.0,,,,,,,,,,
1296432000,,,13368600000.0,-51300000.0,,-127200000.0,,,31020000000.0,665000000.0,,,219000000.0,,,,,22940500000.0,,,,,,,12719200000.0,6119200000.0,,,,,,746000000.0,-20700000.0,,,36309100000.0,,,42895800000.0,513700000.0,,,,,-1207600000.0,,11875800000.0,,,,,,0.0,513700000.0,514300000.0,,,,,,1845400000.0,,,,,23169400000.0,,4296600000.0,,,,6578600000.0,259900000.0,,997300000.0,,215300000.0,,,16705900000.0,421800000.0,982800000.0,149800000.0,1.22,,,,3438000000.0,-460100000.0,,1076600000.0,-1096100000.0,4178400000.0,1822600000.0,,,,,,,3672200000.0,3438000000.0,,,,-453500000.0,,3154600000.0,,3790600000.0,,-46600000.0,5626900000.0,746000000.0,232200000.0,,-110000000.0,,202500000.0,-307300000.0,,-425000000.0,7458100000.0,,,1132900000.0,,,,133100000.0,,21100000.0,,,,-900300000.0,,9400000.0,,,,5626900000.0,,,,-352600000.0,,1.2,-302200000.0,,,,-1428700000.0,5910500000.0,,,-185100000.0,,,,,,0.0,,,268900000.0,,427500000.0,-3292000000.0,,,15000000.0,88900000.0,234200000.0,,,,,965000000.0,,,,,,,,,,,,,,,,,,
1304121600,,,16670600000.0,-116400000.0,,-147800000.0,,,34360300000.0,828200000.0,,,229700000.0,,,,,22481300000.0,,,,,,,13476300000.0,8909700000.0,,,,,,1340700000.0,-13300000.0,,,39151900000.0,,,46585500000.0,904300000.0,,,,,-164400000.0,,12225200000.0,,,,,,0.0,904300000.0,906700000.0,,,,,,0.0,,,,,25484000000.0,,6299200000.0,,,,7423300000.0,-757800000.0,,1038700000.0,,220900000.0,,,16192200000.0,420700000.0,-972300000.0,162600000.0,2.15,,,,3949800000.0,-468500000.0,,1269800000.0,-527500000.0,4687000000.0,2610500000.0,,,,,,,4189300000.0,3949800000.0,,,,-328600000.0,,3211700000.0,,3438000000.0,,0.0,5913700000.0,1340700000.0,438900000.0,,-1118400000.0,,192300000.0,-399400000.0,,1211000000.0,9893400000.0,,,1020900000.0,,,,130700000.0,,18700000.0,,,,235000000.0,,9400000.0,,,,5913700000.0,,,,511800000.0,,2.12,-299000000.0,,,,-679300000.0,6777200000.0,,,-125200000.0,,,,,,0.0,,,298500000.0,,426400000.0,-3027200000.0,,,18100000.0,71800000.0,239500000.0,,,,,1570400000.0,,,,,,,,,,,,,,,,,,
1312070400,,,17430100000.0,-190700000.0,,-147200000.0,,,34527500000.0,815800000.0,,,229200000.0,,,,,22165000000.0,,,,,,,14017700000.0,8371900000.0,,,,,,1079100000.0,-222100000.0,,,39595100000.0,,,47135100000.0,712300000.0,,,,,929200000.0,,12607600000.0,,,,,,0.0,712300000.0,714800000.0,,,,,,0.0,,,,,25762100000.0,,5976500000.0,,,,7527600000.0,-614900000.0,,1023200000.0,,224700000.0,,,15892500000.0,417400000.0,-1077400000.0,160000000.0,1.71,,,,3618300000.0,-492200000.0,,1316300000.0,-151000000.0,4687700000.0,2395400000.0,,,,,,,4077700000.0,3618300000.0,,,,-2013100000.0,,3231100000.0,,3949800000.0,,-14200000.0,6083900000.0,1079100000.0,369500000.0,,249600000.0,,184300000.0,-372200000.0,,-540800000.0,10308800000.0,,,1093200000.0,,,,133400000.0,,-9300000.0,,,,1301400000.0,,5700000.0,,,,6083900000.0,,,,-331500000.0,,1.69,-492000000.0,,,,543900000.0,7121300000.0,,,-14500000.0,,,,,,0.0,,,312000000.0,,422000000.0,-2997300000.0,,,17700000.0,5200000.0,459400000.0,,,,,1308300000.0,,,,,,,,,,,,,,,,,,
1320019200,2675000000.0,23958000000.0,17434500000.0,-207700000.0,-3678000000.0,-170900000.0,,1226200000.0,34928100000.0,859700000.0,787300000.0,,237000000.0,,3647200000.0,41392500000.0,1423600000.0,23958000000.0,6.63,-755900000.0,,0.0,,4222800000.0,14519400000.0,8611700000.0,-1919100000.0,417400000.0,3647200000.0,2807800000.0,,1056900000.0,-330800000.0,,,41392500000.0,9629700000.0,345000000.0,48207400000.0,669600000.0,201700000.0,4222800000.0,5110900000.0,645500000.0,1088300000.0,-593100000.0,13279300000.0,22678800000.0,2799900000.0,1180500000.0,,3168700000.0,100000.0,669600000.0,672000000.0,-1667000000.0,48207400000.0,-566100000.0,34928100000.0,6800300000.0,0.0,16959900000.0,3096000000.0,914900000.0,17434500000.0,26123000000.0,,6106500000.0,,422400000.0,14519400000.0,6800300000.0,-806300000.0,3096000000.0,999800000.0,2799900000.0,201700000.0,,32400000.0,16959900000.0,410400000.0,-1553800000.0,168300000.0,1.63,170000000.0,26123000000.0,,3647200000.0,-501900000.0,,1448300000.0,44100000.0,4370600000.0,2505200000.0,11000000.0,13279300000.0,345000000.0,,2326300000.0,6502300000.0,4434500000.0,3647200000.0,127400000.0,9333700000.0,4434500000.0,-425600000.0,,3251700000.0,139600000.0,3618300000.0,5137700000.0,0.0,6502300000.0,1056900000.0,382900000.0,6502300000.0,169900000.0,,180300000.0,-601900000.0,,-105600000.0,9629700000.0,-1730500000.0,,1180500000.0,166000000.0,-5156000000.0,-60800000.0,127400000.0,,-8900000.0,,3790600000.0,100000.0,1690200000.0,,7900000.0,,-1680800000.0,166000000.0,6502300000.0,,,-586900000.0,28900000.0,-5156000000.0,1.62,-573800000.0,-168000000.0,-2620700000.0,,808200000.0,2675000000.0,6.71,,156800000.0,,,,168300000.0,,510000000.0,-808900000.0,,346800000.0,,414500000.0,-3678000000.0,,,18200000.0,4100000.0,787300000.0,21600000.0,-143400000.0,4370600000.0,510000000.0,1293900000.0,,759400000.0,-3220800000.0,999800000.0,69000000.0,,32012500000.0,3251700000.0,,,,,,,,,,
1327968000,,,17936900000.0,-175300000.0,,-167800000.0,,,35305000000.0,709000000.0,,,243300000.0,,,,,23860800000.0,,,,,,,14887100000.0,6766500000.0,,,,,,800300000.0,-342800000.0,,,41797700000.0,,,48576900000.0,532900000.0,,,,,-1614200000.0,,13271900000.0,,,,,,0.0,532900000.0,534400000.0,,,,,,0.0,,,,,25112600000.0,,4768100000.0,,,,6763400000.0,456400000.0,,964900000.0,,226000000.0,,,16924000000.0,404000000.0,-36400000.0,152800000.0,1.32,,,,3388300000.0,-475100000.0,,1198100000.0,-1449100000.0,5677700000.0,1998400000.0,,,,,,,4514700000.0,3388300000.0,,,,-315000000.0,,3276800000.0,,3647200000.0,,,6356200000.0,800300000.0,266200000.0,,221600000.0,,192100000.0,-387400000.0,,1040100000.0,11120200000.0,,,1402600000.0,,,,119400000.0,,-100000.0,,,,-1226800000.0,,8200000.0,,,,6356200000.0,,,,-258900000.0,,1.3,-387900000.0,,,,-1820400000.0,6816700000.0,,,-28200000.0,,,,,,0.0,,,312500000.0,,408400000.0,-3743900000.0,,,19500000.0,18900000.0,1126400000.0,,,,,1043600000.0,,,,,,,,,,,,,,,,,,
1335744000,,,18574700000.0,104000000.0,,-165200000.0,,,38079000000.0,881400000.0,,,255400000.0,,,,,25434600000.0,,,,,,,15759400000.0,10008600000.0,,,,,,1597000000.0,-227500000.0,,,44009300000.0,,,51405300000.0,1056200000.0,,,,,-745200000.0,,13326300000.0,,,,,,0.0,1056200000.0,1058100000.0,,,,,,0.0,,,,,27607900000.0,,7030200000.0,,,,7378900000.0,-837400000.0,,965300000.0,,233700000.0,,,18719400000.0,400200000.0,-1292200000.0,164800000.0,2.64,,,,3019800000.0,-483900000.0,,1381400000.0,-570800000.0,6112400000.0,2978400000.0,,,,,,,4358700000.0,3019800000.0,,,,-1720600000.0,,3298900000.0,,3388300000.0,,,6555600000.0,1597000000.0,541300000.0,,-1775700000.0,,195700000.0,-444700000.0,,1214400000.0,10943300000.0,,,1326500000.0,,,,114200000.0,,-13800000.0,,,,-300500000.0,,7600000.0,,,,6555600000.0,,,,-368500000.0,,2.61,-358400000.0,,,,-1647200000.0,7631400000.0,,,-95900000.0,,,,,,0.0,,,352000000.0,,404700000.0,-3674300000.0,,,18200000.0,10000000.0,1338900000.0,,,,,1852400000.0,,,,,,,,,,,,,,,,,,
1343692800,,,18138400000.0,-393900000.0,,-183300000.0,,,39231800000.0,878400000.0,,,244000000.0,,,,,27645600000.0,,,,,,,16366500000.0,9590400000.0,,,,,,1214700000.0,-312400000.0,,,45784000000.0,,,53198600000.0,788000000.0,,,,,-96700000.0,,13966800000.0,,,,,,0.0,788000000.0,790200000.0,,,,,,0.0,,,,,28421100000.0,,6950900000.0,,,,7395800000.0,-570200000.0,,933600000.0,,217800000.0,,,21157200000.0,394700000.0,-1086700000.0,162700000.0,2.0,,,,3397500000.0,-493200000.0,,1424800000.0,-12300000.0,5867500000.0,2639500000.0,,,,,,,4943200000.0,3397500000.0,,,,-2361200000.0,,3320100000.0,,3019800000.0,,,6713100000.0,1214700000.0,426800000.0,,-486800000.0,,194900000.0,-488600000.0,,1099600000.0,10069000000.0,,,1546600000.0,,,,107800000.0,,-22300000.0,,,,391900000.0,,110000000.0,,,,6713100000.0,,,,377700000.0,,1.98,-479000000.0,,,,-177600000.0,8069400000.0,,,-81200000.0,,,,,,0.0,,,367800000.0,,398800000.0,-3814600000.0,,,18400000.0,8200000.0,1545700000.0,,,,,1458700000.0,,,,,,,,,,,,,,,,,,
1351641600,2986000000.0,30447600000.0,18956200000.0,231600000.0,-4571500000.0,-181600000.0,,1433600000.0,40868400000.0,948300000.0,1470400000.0,,261500000.0,,4652200000.0,49403800000.0,1659400000.0,30447600000.0,7.63,-2697500000.0,,0.0,,4734400000.0,16875200000.0,9791600000.0,-2030900000.0,397100000.0,4652200000.0,3071600000.0,,1122300000.0,-39500000.0,,,49403800000.0,9967300000.0,452000000.0,56265800000.0,687600000.0,215000000.0,4734400000.0,5632100000.0,-953300000.0,1502800000.0,-697900000.0,15397400000.0,25790600000.0,3064700000.0,1465300000.0,,3417000000.0,-600000.0,687600000.0,688900000.0,-1587700000.0,56265800000.0,-233600000.0,40868400000.0,6842100000.0,0.0,22453100000.0,3819000000.0,1004200000.0,18956200000.0,29575800000.0,,7041400000.0,,401500000.0,16875200000.0,6842100000.0,-1079700000.0,3819000000.0,921200000.0,3064700000.0,215000000.0,,240300000.0,22453100000.0,389500000.0,-1588800000.0,164400000.0,1.76,61000000.0,29575800000.0,,4652200000.0,688900000.0,,1627900000.0,522000000.0,5170000000.0,2750200000.0,14000000.0,15397400000.0,452000000.0,,1167700000.0,7539700000.0,6122600000.0,4652200000.0,105000000.0,10366500000.0,6122600000.0,-999200000.0,,3352200000.0,3880200000.0,3397500000.0,5738600000.0,,7539700000.0,1122300000.0,425200000.0,7539700000.0,139300000.0,,200000000.0,-800300000.0,,526100000.0,9967300000.0,-1510200000.0,,1465300000.0,,-5299000000.0,,105000000.0,,100000.0,,3647200000.0,-600000.0,2303100000.0,,114500000.0,,-2121000000.0,,7539700000.0,,,-922200000.0,1254700000.0,-5299000000.0,1.75,-362400000.0,-91800000.0,-4004100000.0,,947700000.0,2986000000.0,7.72,,113500000.0,452000000.0,452000000.0,,164400000.0,,0.0,-1901600000.0,,401200000.0,,393900000.0,-4571500000.0,,,18400000.0,23900000.0,1470400000.0,-36100000.0,1005000000.0,5170000000.0,0.0,1383800000.0,,782800000.0,-5396000000.0,921200000.0,74500000.0,,36157100000.0,3352200000.0,,,,,,,,,,
1359590400,,,17575900000.0,-160500000.0,,-178700000.0,,,40320400000.0,781500000.0,,,277100000.0,,,,,30108200000.0,,,,,,,17346100000.0,7421400000.0,,,,,,946100000.0,-125100000.0,,,47684100000.0,,,55169600000.0,649700000.0,,,,,-1741000000.0,,14849200000.0,,,,,,0.0,649700000.0,649600000.0,,,,,,0.0,,,,,29030000000.0,,5194900000.0,,,,7483700000.0,368800000.0,,934000000.0,,201500000.0,,,22170200000.0,388400000.0,216900000.0,169400000.0,1.67,,,,3672100000.0,-501000000.0,,1280400000.0,-1169000000.0,6242700000.0,2226500000.0,,,,,,,5047700000.0,3672100000.0,,,,-1379500000.0,,3434300000.0,,4652200000.0,,,7494900000.0,946100000.0,289000000.0,,94900000.0,,180100000.0,-491600000.0,,47700000.0,10375600000.0,,,1461100000.0,,,,98500000.0,,15000000.0,,,,-1249400000.0,,215400000.0,,,,7494900000.0,,,,-980100000.0,,1.65,-96400000.0,,,,-2032400000.0,7200300000.0,,,-20600000.0,,,,,,0.0,,,356500000.0,,393000000.0,-4479500000.0,,,22300000.0,117600000.0,1375600000.0,,,,,1223200000.0,,,,,,,,,,,,,,,,,,
1367280000,,,20335200000.0,110800000.0,,-178900000.0,,,43155500000.0,956300000.0,,,277300000.0,,,,,29553100000.0,,,,,,,18231500000.0,10913500000.0,,,,,,1743800000.0,-335300000.0,,,49888300000.0,,,58155100000.0,1084200000.0,,,,,-437700000.0,,14999600000.0,,,,,,0.0,1084200000.0,1084300000.0,,,,,,0.0,,,,,31932100000.0,,7673200000.0,,,,8264900000.0,-899300000.0,,922900000.0,,230000000.0,,,21752900000.0,389200000.0,-1195700000.0,158600000.0,2.79,,,,3651400000.0,-512200000.0,,1496500000.0,-66100000.0,6173000000.0,3240300000.0,,,,,,,5050400000.0,3651400000.0,,,,-795600000.0,,3474400000.0,,3672100000.0,,,7689500000.0,1743800000.0,666400000.0,,-2124900000.0,,191000000.0,-530700000.0,,1103500000.0,12202400000.0,,,1452100000.0,,,,93800000.0,,-4900000.0,,,,93000000.0,,312600000.0,,,,7689500000.0,,,,-20700000.0,,2.76,-191600000.0,,,,-1321500000.0,8132800000.0,,,-83200000.0,,,,,,0.0,,,376800000.0,,393100000.0,-4454000000.0,,,22700000.0,32100000.0,1399000000.0,,,,,2021100000.0,,,,,,,,,,,,,,,,,,
1375228800,,,20299400000.0,-84500000.0,,-198700000.0,,,43330000000.0,919800000.0,,,286800000.0,,,,,29445900000.0,,,,,,,19031500000.0,10009900000.0,,,,,,1549300000.0,-439300000.0,,,49745300000.0,,,58336900000.0,996500000.0,,,,,1136600000.0,,15006900000.0,,,,,,0.0,996500000.0,996600000.0,,,,,,0.0,,,,,32939400000.0,,7020500000.0,,,,8589800000.0,-1193900000.0,,924200000.0,,214200000.0,,,21698700000.0,386000000.0,-1924200000.0,155500000.0,2.58,,,,3090300000.0,-181600000.0,,1440100000.0,280900000.0,5594300000.0,2989400000.0,,,,,,,4796300000.0,3090300000.0,,,,-1724500000.0,,3498700000.0,,3651400000.0,,,7933600000.0,1549300000.0,553500000.0,,-210500000.0,,182600000.0,-607600000.0,,-405100000.0,11993100000.0,,,1296800000.0,,,,81200000.0,,-4200000.0,,,,1744200000.0,,108700000.0,,,,7933600000.0,,,,-561100000.0,,2.56,-463900000.0,,,,566400000.0,8306300000.0,,,-93400000.0,,,,,,0.0,,,338700000.0,,389600000.0,-4498800000.0,,,17700000.0,12700000.0,1706000000.0,,,,,1836100000.0,,,,,,,,,,,,,,,,,,
1383177600,2739000000.0,27261600000.0,21992000000.0,86600000.0,-2693100000.0,-196600000.0,,1477300000.0,44112500000.0,947900000.0,1624800000.0,,299100000.0,,3504000000.0,49253600000.0,1945900000.0,27261600000.0,9.09,-1415700000.0,,0.0,,5483400000.0,19645600000.0,9450500000.0,-3138200000.0,385300000.0,3504000000.0,3537600000.0,,1244200000.0,-126600000.0,,,49253600000.0,12898000000.0,919000000.0,59521300000.0,806800000.0,221400000.0,5483400000.0,5903400000.0,879000000.0,1921100000.0,-752900000.0,15408800000.0,26408600000.0,3537300000.0,1274700000.0,,3605500000.0,-500000.0,806800000.0,807000000.0,-1531400000.0,59521300000.0,-47600000.0,44112500000.0,10265800000.0,0.0,21577700000.0,3433000000.0,1140300000.0,21992000000.0,33544000000.0,,6520000000.0,,389200000.0,19645600000.0,10265800000.0,-1413800000.0,3433000000.0,844800000.0,3537300000.0,221400000.0,,843900000.0,21577700000.0,378800000.0,-1917700000.0,160300000.0,2.13,174500000.0,33544000000.0,,3504000000.0,-571100000.0,,1686300000.0,225800000.0,4934700000.0,2930500000.0,15000000.0,15408800000.0,919000000.0,,3254300000.0,8619100000.0,5128800000.0,3504000000.0,77100000.0,11386800000.0,5128800000.0,-1058900000.0,,3524200000.0,406500000.0,3090300000.0,6623700000.0,,8619100000.0,1244200000.0,437100000.0,8619100000.0,730300000.0,,187600000.0,-745400000.0,,-339600000.0,12898000000.0,-728400000.0,,1274700000.0,,-5659000000.0,-83500000.0,77100000.0,,-14500000.0,,4652200000.0,-500000.0,2666500000.0,,207200000.0,,-2375300000.0,,8619100000.0,,,-1026300000.0,413700000.0,-5659000000.0,2.11,-779500000.0,-172600000.0,-4820700000.0,,1371800000.0,2739000000.0,9.18,,24600000.0,919000000.0,919000000.0,,160300000.0,,120400000.0,-1510200000.0,,405200000.0,,382200000.0,-2693100000.0,,,18000000.0,12100000.0,1624800000.0,-8600000.0,-1148200000.0,4934700000.0,120400000.0,1543300000.0,,741300000.0,-4958500000.0,844800000.0,80700000.0,,37795400000.0,3524200000.0,,,,,,,,,,
1391126400,,,19478100000.0,-12500000.0,,-192500000.0,,,42631600000.0,765900000.0,,,343100000.0,,,,,27923300000.0,,,,,,,20136900000.0,7654000000.0,,,,,,964900000.0,-222400000.0,,,47401400000.0,,,57659200000.0,681100000.0,,,,,-1248500000.0,,15027600000.0,,,,,,0.0,681100000.0,681300000.0,,,,,,0.0,,,,,32450000000.0,,5367200000.0,,,,10255700000.0,414300000.0,,834600000.0,,297500000.0,,,22265200000.0,371900000.0,673300000.0,154800000.0,1.83,,,,3188600000.0,-531500000.0,,1321900000.0,-836800000.0,5554600000.0,2286800000.0,,,,,,,4627000000.0,3188600000.0,,,,-1100000000.0,,3571300000.0,,3504000000.0,,,8377000000.0,964900000.0,280500000.0,,126700000.0,,171700000.0,-502300000.0,,-209500000.0,12148100000.0,,,1344200000.0,,,,74600000.0,,1600000.0,,,,-746200000.0,,403600000.0,,,,8377000000.0,,,,-315400000.0,,1.81,-477300000.0,,,,-1804400000.0,7330000000.0,,,-8600000.0,,,,,,0.0,,,323700000.0,,375400000.0,-2809400000.0,,,23200000.0,54300000.0,1438400000.0,,,,,1308000000.0,,,,,,,,,,,,,,,,,,
1398816000,,,21292600000.0,40600000.0,,-189800000.0,,,45545700000.0,846500000.0,,,287200000.0,,,,,28902200000.0,,,,,,,20931300000.0,9947900000.0,,,,,,1463800000.0,-340400000.0,,,50194800000.0,,,60862400000.0,980700000.0,,,,,-627700000.0,,15316700000.0,,,,,,49800000.0,980700000.0,981200000.0,,,,,,3203800000.0,,,,,34961200000.0,,7037600000.0,,,,10665300000.0,-564000000.0,,839600000.0,,308500000.0,,,23166900000.0,366600000.0,-940700000.0,162000000.0,2.67,,,,3078500000.0,-245900000.0,,1446500000.0,-431400000.0,5849600000.0,2910300000.0,,,,,,,4650200000.0,3078500000.0,,,,-2035500000.0,,3621600000.0,,3188600000.0,,,8576900000.0,1463800000.0,479000000.0,,-1819500000.0,,165800000.0,-542000000.0,,908800000.0,13092500000.0,,,1249200000.0,,,,71200000.0,,-10300000.0,,,,-85700000.0,,207700000.0,,,,8576900000.0,,,,-110100000.0,,2.65,-616100000.0,,,,-1335100000.0,8150300000.0,,,-129400000.0,,,,,,49800000.0,,,354100000.0,,369800000.0,-2663500000.0,,,21500000.0,54400000.0,1571700000.0,,,,,1751000000.0,,,,,,,,,,,,,,,,,,
