,quarterlyPurchaseOfInvestment,quarterlyStockBasedCompensation,quarterlyTotalRevenue,annualNetOtherFinancingCharges,annualNetIncomeContinuousOperations,trailingTaxProvision,quarterlyBasicEPS,annualCashAndCashEquivalents,quarterlyEbitda,annualCurrentAccruedExpenses,annualCurrentDebt,annualInvestmentsAndAdvances,annualCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyInvestingCashFlow,quarterlyGrossProfit,trailingOperatingIncome,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,annualDeferredIncomeTax,trailingOperatingExpense,annualOtherNonCurrentAssets,quarterlyCurrentAssets,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualAccumulatedDepreciation,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualBasicEPS,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyChangeInInventory,quarterlyLongTermDebt,annualCommonStockIssuance,annualAccountsReceivable,annualFreeCashFlow,annualBeginningCashPosition,annualNetIncome,annualCashDividendsPaid,quarterlyOperatingExpense,quarterlyNetIncomeContinuousOperations,annualTotalNonCurrentAssets,quarterlyCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualSellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualTaxProvision,annualOtherNonCashItems,annualOtherCurrentAssets,annualTotalAssets,quarterlyOtherCurrentAssets,annualStockholdersEquity,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,annualChangeInInventory,annualDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,annualInventory,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,annualCapitalStock,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualPurchaseOfBusiness,trailingOtherIncomeExpense,quarterlyInventory,annualDilutedAverageShares,annualNetPPE,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualOtherIntangibleAssets,annualGrossProfit,quarterlyOperatingCashFlow,annualDilutedEPS,quarterlyChangeInCashSupplementalAsReported,annualEbitda,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,annualBasicAverageShares,quarterlyTaxProvision,quarterlyDilutedEPS,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,annualOtherCurrentLiabilities,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingPretaxIncome,annualChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,annualPretaxIncome,annualInterestExpense,annualRepaymentOfDebt,quarterlyFreeCashFlow,annualGoodwill,quarterlyTotalAssets,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualOtherIncomeExpense,annualOperatingIncome,trailingGrossProfit,annualCapitalExpenditure,annualInvestingCashFlow,quarterlySaleOfInvestment,annualTotalRevenue,annualPurchaseOfInvestment,quarterlyDepreciationAndAmortization,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBasicAverageShares,annualAccountsPayable,quarterlyBeginningCashPosition,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,trailingInterestExpense,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,trailingBeginningCashPosition,trailingBasicAverageShares,trailingChangeInCashSupplementalAsReported,trailingCommonStockIssuance,trailingPurchaseOfBusiness,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,annualOtherShortTermInvestments,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
1199059200,-20633000.0,,4158078000.0,-23788000.0,1826079000.0,,,827524000.0,802084000.0,1121405000.0,410512000.0,,220412000.0,6174537000.0,-260438000.0,1470181000.0,,10455185000.0,470733000.0,827524000.0,,-152308000.0,-5522000.0,,1421440000.0,6165655000.0,3091670000.0,2960285000.0,,1050786000.0,5818500000.0,,-3624490000.0,,11139000.0,-758850000.0,3214252000.0,,180582000.0,-1757761000.0,143829000.0,,6165655000.0,6174537000.0,660136000.0,9879065000.0,,-8260000.0,,2687897000.0,1869862000.0,,4387165000.0,4195000.0,2915546000.0,1121405000.0,3.39,,9351325000.0,9879065000.0,50866000.0,1888839000.0,116665000.0,2915546000.0,2130942000.0,590207000.0,1869862000.0,-502430000.0,810045000.0,426950000.0,9360207000.0,220412000.0,768063000.0,1064755000.0,470733000.0,2930628000.0,,754900000.0,33328000.0,318103000.0,15525862000.0,318103000.0,9351325000.0,1888839000.0,3214252000.0,2960285000.0,-4543000.0,524744000.0,410512000.0,16808000.0,-98728000.0,-340415000.0,1625820000.0,26260000.0,,-37698000.0,-3624490000.0,1421440000.0,260658000.0,91184000.0,,5625000.0,-50590000.0,,,,1625820000.0,556506548.0,2194010000.0,827524000.0,2484297000.0,1296176000.0,5715426000.0,793399000.0,3.36,225420000.0,3148500000.0,260658000.0,353808000.0,551581711.0,176500000.0,,,,2194010000.0,603450000.0,353808000.0,5818500000.0,,,237317000.0,-2664000.0,2580979000.0,102092000.0,,694671000.0,4387165000.0,15525862000.0,1064755000.0,1296176000.0,9360207000.0,36997000.0,2623756000.0,,-353355000.0,-924048000.0,40507000.0,16170611000.0,-28734000.0,141948000.0,827524000.0,827524000.0,,854148000.0,602104000.0,827524000.0,-1389928000.0,5625000.0,,854148000.0,1050786000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206921600,-606000.0,,4139414000.0,,,,0.58,,751543000.0,,,,,6736971000.0,-320225000.0,1441448000.0,,,303621000.0,927441000.0,,-148427000.0,,,,6428717000.0,,3923200000.0,,,5989637000.0,,,,14380000.0,-385574000.0,,,-40526000.0,,,,,,519961000.0,8439692000.0,,-8311000.0,,2697966000.0,,529725000.0,4476496000.0,-1586000.0,3014391000.0,1351091000.0,,,9247972000.0,,-65336000.0,1435464000.0,,,,,,,921487000.0,301375000.0,,,780460000.0,1077181000.0,303621000.0,,,,,,,0.0,,,2813771000.0,,,,1339993000.0,17553000.0,-89005000.0,-89496000.0,,37488000.0,,1797000.0,-3741996000.0,1398936000.0,301126000.0,,,,-119988000.0,,,,1766019000.0,,,,,,,493924000.0,,99917000.0,,,358512000.0,,159700000.0,0.57,,,2247641000.0,461075000.0,,,,,,,,,,404919000.0,,15984943000.0,,1363040000.0,9556226000.0,,,,,,4446000.0,,,231582000.0,927441000.0,927441000.0,526299000.0,,827524000.0,,,5307000.0,,873604000.0,1157619000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214784000,-1862000.0,,4570472000.0,,,,1.01,,900532000.0,,,,,7090796000.0,-518553000.0,1623747000.0,,,528090000.0,640174000.0,,-146379000.0,,,,6550242000.0,,4175209000.0,,,6117731000.0,,,,-10256000.0,-200000000.0,,,-201289000.0,,,,,,756712000.0,8822359000.0,,-16599000.0,,2946725000.0,,525209000.0,4753450000.0,3443000.0,3302285000.0,1448273000.0,,,9499159000.0,,-33445000.0,1462435000.0,,,,,,,867035000.0,528470000.0,,,822435000.0,1076411000.0,528090000.0,,,,,,,0.0,,,2915587000.0,,,,1465927000.0,17642000.0,-95982000.0,-216700000.0,,36575000.0,,1616000.0,-3832682000.0,1406302000.0,376741000.0,,,,24233000.0,,,,1845621000.0,,,,,,,450104000.0,,-287267000.0,,,339786000.0,,215900000.0,1.01,,,2285049000.0,744370000.0,,,,,,,,,,354122000.0,,16589955000.0,,1526430000.0,10039713000.0,,,,,,9978000.0,,,143820000.0,640174000.0,640174000.0,521488000.0,,927441000.0,,,5311000.0,,921223000.0,1195850000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222732800,-641000.0,,4147757000.0,,,,0.88,,820976000.0,,,,,7923671000.0,-624187000.0,1448489000.0,,,453518000.0,867618000.0,,-145423000.0,,,,6978959000.0,,5014238000.0,,,5565840000.0,,,,42997000.0,-406009000.0,,,10744000.0,,,,,,638963000.0,9117416000.0,,52146000.0,,2699268000.0,,521086000.0,4782752000.0,-6536000.0,2981707000.0,1395273000.0,,,9095920000.0,,-32802000.0,1398165000.0,,,,,,,809526000.0,443289000.0,,,759142000.0,1046468000.0,453518000.0,,,,,,,619764000.0,,,2909433000.0,,,,2197110000.0,10138000.0,-89308000.0,196307000.0,,38169000.0,,561000.0,-3445071000.0,1373196000.0,464800000.0,,,,15899000.0,,,,1835525000.0,,,,,,,688759000.0,,227444000.0,,,576221000.0,,173404000.0,0.87,,,2120769000.0,616693000.0,,,,,,,,,,599451000.0,,17019591000.0,,1689705000.0,10040632000.0,,,,,,7114000.0,,,182013000.0,867618000.0,867618000.0,517914000.0,,640174000.0,,,5314000.0,,845634000.0,883117000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,-16474000.0,,3678394000.0,4003000.0,1583266000.0,,,742950000.0,548605000.0,1035643000.0,2433482000.0,,215226000.0,7549608000.0,-293105000.0,1265940000.0,,10272595000.0,233774000.0,742950000.0,,-158461000.0,-95857000.0,,966205000.0,5923718000.0,3258523000.0,4875581000.0,,-253211000.0,5193495000.0,,-3224859000.0,210719000.0,12641000.0,-399011000.0,2674027000.0,,248927000.0,-1390594000.0,17856000.0,,5923718000.0,7549608000.0,414113000.0,9196465000.0,,-123093000.0,,2412454000.0,1519003000.0,,4504285000.0,13860000.0,2426124000.0,1035643000.0,2.93,,7663475000.0,9196465000.0,26794000.0,1243693000.0,56189000.0,2426124000.0,1867412000.0,827524000.0,1519003000.0,-598690000.0,851827000.0,273310000.0,9289365000.0,215226000.0,589494000.0,1315778000.0,233774000.0,2862356000.0,,608100000.0,59762000.0,671113000.0,15213083000.0,671113000.0,7663475000.0,1243693000.0,2674027000.0,4875581000.0,-104789000.0,691907000.0,2433482000.0,10856000.0,-81177000.0,-351987000.0,1673175000.0,40346000.0,,29000.0,-3224859000.0,966205000.0,114556000.0,26932000.0,,5318000.0,-43546000.0,,,,1673175000.0,521213000.0,1968636000.0,742950000.0,2222884000.0,1773970000.0,5596759000.0,590097000.0,2.91,-124668000.0,3030143000.0,114556000.0,549109000.0,518609000.0,86000000.0,,,,1968636000.0,359310000.0,549109000.0,5193495000.0,,,-84574000.0,9181000.0,2191366000.0,152472000.0,,508920000.0,4504285000.0,15213083000.0,1315778000.0,1773970000.0,9289365000.0,-23487000.0,2338236000.0,,-355472000.0,-1756070000.0,5394000.0,15869354000.0,-19583000.0,134492000.0,742950000.0,742950000.0,,642121000.0,867618000.0,742950000.0,-461876000.0,5318000.0,,642121000.0,-253211000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238457600,-322000.0,11637000.0,2914268000.0,,,,-0.08,,275976000.0,,,,,7384340000.0,-133420000.0,930868000.0,,,-39374000.0,1121099000.0,-149908000.0,-154726000.0,,,,5685719000.0,,3235025000.0,,,5161458000.0,173537000.0,,,8426000.0,,,,249854000.0,,,,,,147559000.0,9001254000.0,,-41091000.0,,1983400000.0,,499189000.0,4397889000.0,-12522000.0,2076013000.0,1123382000.0,,,7373667000.0,,189374000.0,2740221000.0,,,,,,,783309000.0,-29428000.0,,,732739000.0,1329542000.0,-39374000.0,,-1961629000.0,,,,,457759000.0,,,4149315000.0,,,,1130805000.0,5383000.0,-60991000.0,46970000.0,,31298000.0,458502000.0,3000.0,-3235054000.0,506278000.0,79552000.0,,,,-89997000.0,,,,1470946000.0,,,,,,,447146000.0,,378149000.0,,,157082000.0,,52000000.0,-0.08,,-66057000.0,1926404000.0,22572000.0,,,329188000.0,,,,,,,386155000.0,,14758007000.0,,1702484000.0,9072288000.0,,,,,,1436000.0,,,222106000.0,1121099000.0,1121099000.0,499189000.0,,742950000.0,,,5320000.0,,495438000.0,-376219000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,-30552000.0,12332000.0,3392906000.0,,,,0.35,,468037000.0,,,,,6815551000.0,-98581000.0,1144653000.0,,,176565000.0,616403000.0,-6553000.0,-154781000.0,,,,5131994000.0,,2448192000.0,,,5930988000.0,206219000.0,,,-1615000.0,,,,243362000.0,,,,,,334835000.0,9022927000.0,,29789000.0,,2248253000.0,,499389000.0,4677193000.0,11707000.0,2393176000.0,1326115000.0,,,7914133000.0,,239285000.0,2855812000.0,,,,,,,809818000.0,178943000.0,,,757871000.0,1372380000.0,176565000.0,,-965972000.0,,,,,12229000.0,,,4367359000.0,,,,180511000.0,10572000.0,-60347000.0,-1110100000.0,,43886000.0,450889000.0,25000.0,-3793006000.0,564584000.0,139167000.0,,,,-19839000.0,,,,1438637000.0,,,,,,,623937000.0,,-504696000.0,,,5454000.0,,92167000.0,0.35,,-47583000.0,2137982000.0,271110000.0,,,-6763000.0,,,,,,,563590000.0,,14741675000.0,,1696585000.0,9609681000.0,,,,,,2640000.0,,,153041000.0,616403000.0,616403000.0,499389000.0,,1121099000.0,,,5323000.0,,575001000.0,130361000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,-5802000.0,11688000.0,3580354000.0,,,,0.6,,645979000.0,,,,,6641923000.0,-48698000.0,1265179000.0,,,302418000.0,942856000.0,38635000.0,-154892000.0,,,,5285091000.0,,2466631000.0,,,5948475000.0,225751000.0,,,9595000.0,0.0,,,179240000.0,,,,,,495595000.0,9170064000.0,,-75748000.0,,2315175000.0,,502187000.0,4721777000.0,-76000.0,2410667000.0,1391824000.0,,,8233536000.0,,96838000.0,2869377000.0,,,,,,,769584000.0,302964000.0,,,720042000.0,1234447000.0,302418000.0,,-104956000.0,,,,,0.0,,,4175292000.0,,,,67460000.0,39373000.0,-53015000.0,-219770000.0,,45670000.0,456450000.0,581000.0,-3841372000.0,579633000.0,71468000.0,,,,-861000.0,,,,1361201000.0,,,,,,,569196000.0,,326453000.0,,,0.0,,146100000.0,0.6,,-4702000.0,2107103000.0,449064000.0,,,1663000.0,,,,,,,516181000.0,,14884216000.0,,1652292000.0,9599125000.0,,,,,,6488000.0,,,151245000.0,942856000.0,942856000.0,500313000.0,,616403000.0,,,5336000.0,,626314000.0,249471000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,19090000.0,16201000.0,3757429000.0,4051000.0,969490000.0,,,1318772000.0,630479000.0,1359394000.0,213681000.0,451293000.0,,7264108000.0,-223423000.0,1328832000.0,,9144852000.0,507400000.0,1318772000.0,33300000.0,-155282000.0,-477582000.0,,562376000.0,5674595000.0,3240669000.0,2835638000.0,,400726000.0,6056530000.0,417267000.0,-3920003000.0,,-1763000.0,0.0,4428470000.0,-84526000.0,232053000.0,0.0,904509000.0,,5674595000.0,7264108000.0,479826000.0,9521740000.0,,-390532000.0,336873000.0,2428597000.0,947009000.0,,4860732000.0,-22933000.0,2491492000.0,1359394000.0,1.89,,8808207000.0,9521740000.0,47182000.0,2914874000.0,101733000.0,2491492000.0,1899487000.0,742950000.0,947009000.0,-619681000.0,849006000.0,495599000.0,10407389000.0,,797835000.0,1305919000.0,507400000.0,3037439000.0,136947000.0,244300000.0,14643000.0,0.0,16081984000.0,0.0,8808207000.0,2914874000.0,4428470000.0,2835638000.0,572679000.0,674925000.0,213681000.0,46405000.0,-72749000.0,32533000.0,1356233000.0,43847000.0,451293000.0,3442000.0,-3920003000.0,562376000.0,207677000.0,20215000.0,417267000.0,5350000.0,2120000.0,51858000.0,-281674000.0,,1356233000.0,500177000.0,2136527000.0,1318772000.0,2146589000.0,1723417000.0,4732216000.0,506310000.0,1.89,375916000.0,2053554000.0,207677000.0,0.0,500177000.0,-57500000.0,,,-163332000.0,2136527000.0,438099000.0,0.0,6056530000.0,12785000.0,,575822000.0,-23824000.0,1213790000.0,164839000.0,-2895610000.0,433561000.0,4860732000.0,16081984000.0,1305919000.0,1723417000.0,10407389000.0,-112918000.0,1491547000.0,,-247102000.0,-504122000.0,9651000.0,13877068000.0,-17586000.0,148533000.0,1318772000.0,1318772000.0,,689572000.0,942856000.0,1318772000.0,-1250367000.0,5350000.0,,689572000.0,400726000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,-798000.0,12420000.0,3606389000.0,,,,0.59,,626679000.0,,,,,7123585000.0,-71575000.0,1285637000.0,,,294331000.0,1417566000.0,38015000.0,-155724000.0,,,,5792351000.0,,2840577000.0,,,5878621000.0,381481000.0,,,1897000.0,,,,-164482000.0,,,,,,483930000.0,9660300000.0,,2347000.0,,2320752000.0,,505014000.0,4742039000.0,6789000.0,2450438000.0,1282647000.0,,,8733238000.0,,-102657000.0,2807180000.0,,,,,,,801707000.0,294331000.0,,,748604000.0,1288772000.0,294331000.0,,-1179000.0,,,,,0.0,,,4283008000.0,,,,324386000.0,5141000.0,-60722000.0,-38935000.0,,44577000.0,445707000.0,188000.0,-3843118000.0,550416000.0,187056000.0,,,,5978000.0,,,,1413084000.0,,,,,,,279406000.0,,98794000.0,,,0.0,,151000000.0,0.58,,-27628000.0,2035503000.0,445331000.0,,,-56585000.0,,,,,,,218684000.0,,15866558000.0,,1677346000.0,10074207000.0,,,,,,6224000.0,,,136771000.0,1417566000.0,1417566000.0,502424000.0,,1318772000.0,,,5352000.0,,696293000.0,169493000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,-459000.0,14979000.0,4076252000.0,,,,0.84,,796020000.0,,,,,6940095000.0,-231453000.0,1480298000.0,,,420792000.0,1265237000.0,51880000.0,-155771000.0,,,,5766470000.0,,2776560000.0,,,5703836000.0,309804000.0,,,8336000.0,,,,-215760000.0,,,,,,652738000.0,9925004000.0,,-19495000.0,,2595954000.0,,506297000.0,4672253000.0,13113000.0,2582663000.0,1273037000.0,,,8722064000.0,,-65865000.0,2724342000.0,,,,,,,827560000.0,420792000.0,,,773649000.0,1259519000.0,420792000.0,,-7598000.0,,,,,0.0,,,4163535000.0,,,,305917000.0,37711000.0,-62663000.0,-150712000.0,,43687000.0,445156000.0,2123000.0,-3759958000.0,541517000.0,179674000.0,,,,5741000.0,,,,1458179000.0,,,,,,,338442000.0,,-152329000.0,,,0.0,,194000000.0,0.83,,-189743000.0,1943878000.0,614792000.0,,,-209499000.0,,,,,,,275779000.0,,15671959000.0,,1712933000.0,9905489000.0,,,,,,3203000.0,,,137541000.0,1265237000.0,1265237000.0,503265000.0,,1417566000.0,,,5362000.0,,731714000.0,-162181000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,-304000.0,14920000.0,4018466000.0,,,,0.84,,790921000.0,,,,,7412962000.0,-4532000.0,1433565000.0,,,419276000.0,1649101000.0,-27137000.0,-156088000.0,,,,6334840000.0,,3221341000.0,,,5801677000.0,292480000.0,,,-262000.0,,,,-55998000.0,,,,,,641528000.0,10175663000.0,,-7710000.0,,2584901000.0,,503149000.0,4729679000.0,2327000.0,2627696000.0,1392438000.0,,,8880430000.0,,-54731000.0,2737374000.0,,,,,,,792037000.0,419276000.0,,,739984000.0,1271918000.0,419276000.0,,-16530000.0,,,,,0.0,,,4191621000.0,,,,644883000.0,15809000.0,-72154000.0,-182245000.0,,43166000.0,437967000.0,1154000.0,-3849110000.0,585098000.0,182329000.0,,,,14914000.0,,,,1544728000.0,,,,,,,483930000.0,,383864000.0,,,0.0,,194000000.0,0.83,,-7685000.0,1952567000.0,613276000.0,,,6898000.0,,,,,,,411776000.0,,16303724000.0,,1669529000.0,9968884000.0,,,,,,8123000.0,,,134479000.0,1649101000.0,1649101000.0,500751000.0,,1265237000.0,,,5367000.0,,722923000.0,62670000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,-14486000.0,14124000.0,4169269000.0,8787000.0,1527193000.0,,0.79,1190038000.0,722107000.0,1393399000.0,317787000.0,441606000.0,,6869027000.0,-299284000.0,1430428000.0,,10240448000.0,392794000.0,1190038000.0,6692000.0,-168617000.0,-150369000.0,,619934000.0,5968401000.0,3272244000.0,3093592000.0,,245543000.0,5960600000.0,459056000.0,-3937555000.0,,-6453000.0,0.0,3775435000.0,69450000.0,46482000.0,-350000000.0,-389758000.0,,5968401000.0,6869027000.0,579488000.0,10399224000.0,,-125511000.0,-238213000.0,2738841000.0,1527193000.0,499898000.0,4879312000.0,167000.0,,1393399000.0,3.05,,9370276000.0,10399224000.0,45492000.0,2511959000.0,114844000.0,,1274618000.0,1318772000.0,1527193000.0,-636200000.0,850940000.0,392794000.0,10281872000.0,,797123000.0,1076541000.0,392794000.0,3059360000.0,-8779000.0,684800000.0,3518000.0,0.0,16250273000.0,0.0,9370276000.0,2511959000.0,3775435000.0,3093592000.0,-177761000.0,548278000.0,317787000.0,56183000.0,-90633000.0,-676041000.0,1547447000.0,44026000.0,441606000.0,5322000.0,-3937555000.0,619934000.0,186935000.0,25322000.0,459056000.0,5385000.0,3132000.0,56443000.0,-433403000.0,,1547447000.0,503350000.0,2023045000.0,1190038000.0,1560790000.0,1694631000.0,5629928000.0,459012000.0,3.03,-459063000.0,2935727000.0,186935000.0,0.0,500772000.0,145800000.0,0.79,,-208347000.0,2023045000.0,538594000.0,0.0,5960600000.0,20973000.0,,-128734000.0,22396000.0,2211993000.0,175456000.0,-34086000.0,368379000.0,4879312000.0,16250273000.0,1076541000.0,1694631000.0,10281872000.0,29765000.0,2357684000.0,,-286172000.0,-606844000.0,7772000.0,15870376000.0,-16047000.0,139487000.0,1190038000.0,1190038000.0,496710000.0,754117000.0,1649101000.0,1190038000.0,-1047933000.0,5385000.0,,754117000.0,245543000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,-193000.0,13686000.0,4387579000.0,,,,1.25,,827413000.0,,,,,7261904000.0,-612622000.0,1560887000.0,,,623140000.0,1084470000.0,93428000.0,-169233000.0,,,,6596423000.0,,3249556000.0,,,6248255000.0,66496000.0,,,-1223000.0,,,,-552281000.0,,,,,,682608000.0,10861069000.0,,-76067000.0,,2826692000.0,,502710000.0,5155644000.0,7449000.0,2981230000.0,1391481000.0,,,10366874000.0,,-81849000.0,2597310000.0,,,,,,,878279000.0,623140000.0,,,821912000.0,1303265000.0,623140000.0,,-877000.0,,,,,0.0,,,4012348000.0,,,,750773000.0,80500000.0,-88353000.0,334797000.0,,44025000.0,430978000.0,5097000.0,-4125959000.0,642618000.0,111773000.0,,,,5557000.0,,,,1824081000.0,,,,,,,144599000.0,,-101897000.0,,,0.0,,21000000.0,1.24,,-542931000.0,2122296000.0,644140000.0,,,-320631000.0,,,,,,,56246000.0,,17641206000.0,,2079830000.0,11044783000.0,,,,,,8913000.0,,,139248000.0,1084470000.0,1084470000.0,498562000.0,,1186367000.0,,,5408000.0,,866654000.0,667534000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,-208000.0,14050000.0,4614914000.0,,,,1.0,,874194000.0,,,,,8104151000.0,-284754000.0,1618900000.0,,,498430000.0,1230662000.0,-2505000.0,-170017000.0,,,,7557079000.0,,4062155000.0,,,6281858000.0,43673000.0,,,-1760000.0,,,,-361652000.0,,,,,,711050000.0,11192418000.0,,24449000.0,,2996014000.0,,506297000.0,5101220000.0,974000.0,3146005000.0,1430842000.0,,,10408487000.0,,-111824000.0,2622796000.0,,,,,,,907850000.0,483529000.0,,,845145000.0,1305080000.0,498430000.0,,-1089000.0,,,,,423774000.0,,,4041996000.0,,,,1450332000.0,50962000.0,-87601000.0,27669000.0,,45396000.0,435576000.0,1994000.0,-4149845000.0,628017000.0,114120000.0,,,,15357000.0,,,,1919679000.0,,,,,,,312570000.0,,146192000.0,,,102175000.0,,197482000.0,0.99,,-204924000.0,2132013000.0,681011000.0,,,-205028000.0,,,,,,,224969000.0,,18526175000.0,,2105649000.0,10969096000.0,,,,,,2785000.0,,,147787000.0,1230662000.0,1230662000.0,503265000.0,,1084470000.0,,,5418000.0,,864955000.0,870881000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,-1558000.0,14615000.0,4580516000.0,,,,1.04,,893372000.0,,,,,8511256000.0,-511727000.0,1619019000.0,,,507617000.0,1318885000.0,-71357000.0,-167081000.0,,,,7334419000.0,,3635898000.0,,,6096891000.0,65736000.0,,,1627301000.0,-400000000.0,,,112221000.0,,,,,,714284000.0,11526086000.0,,7159000.0,,2961497000.0,,488776000.0,5123433000.0,3219000.0,2985354000.0,1483243000.0,,,9837446000.0,,64985000.0,3522123000.0,,,,,,,904735000.0,490133000.0,,,836433000.0,1230669000.0,507617000.0,,-5321000.0,,,,,411515000.0,,,4875358000.0,,,,1040806000.0,8821000.0,-82960000.0,20117000.0,,48583000.0,424441000.0,454000.0,-4058957000.0,615671000.0,122566000.0,,,,24682000.0,,,,1794327000.0,,,,,,,787176000.0,,88223000.0,,,97091000.0,,200250000.0,1.04,,-450839000.0,2037934000.0,690383000.0,,,58268000.0,,,,,,,704216000.0,,18363265000.0,,2308264000.0,11028846000.0,,,,,,11719000.0,,,154406000.0,1318885000.0,1318885000.0,486253000.0,,1230662000.0,,,5421000.0,,770386000.0,341207000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
