date,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyOtherNonCurrentAssets,trailingInvestingCashFlow,annualLongTermDebt,trailingCashDividendsPaid,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,trailingPretaxIncome,quarterlyResearchAndDevelopment,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingNetIncome,trailingPurchaseOfBusiness,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,trailingChangeInWorkingCapital,annualGoodwill,annualCapitalStock,annualSaleOfInvestment,annualStockBasedCompensation,annualCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyCashDividendsPaid,annualOperatingIncome,annualNetPPE,trailingGrossProfit,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,quarterlyDilutedEPS,quarterlyDilutedAverageShares,annualEbitda,annualBasicEPS,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualEndCashPosition,trailingTotalRevenue,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingEndCashPosition,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,annualNetOtherInvestingChanges,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyNetOtherFinancingCharges,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualIncomeTaxPayable,trailingOperatingIncome,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingOperatingExpense,annualOtherNonCurrentAssets,annualDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,trailingDeferredIncomeTax,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,trailingInterestExpense,trailingNetIncomeContinuousOperations,annualCurrentAssets,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,annualDilutedEPS,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualBasicAverageShares,trailingNetOtherFinancingCharges,quarterlyEbitda,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualInterestExpense,annualRepaymentOfDebt,quarterlyChangeInInventory,trailingResearchAndDevelopment,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTotalNonCurrentAssets,quarterlyOperatingExpense,quarterlyCurrentAssets,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualOtherCurrentAssets,quarterlyCurrentDeferredRevenue,annualGrossProfit,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInInventory,quarterlyTotalRevenue,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,trailingTaxProvision,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualCashDividendsPaid,quarterlyBasicEPS,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCostOfRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,trailingChangeInInventory,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInAccountPayable,annualInvestmentsAndAdvances
2007-03-31,,138900000.0,138800000.0,420100000.0,218600000.0,,3500000.0,476500000.0,258300000.0,,,,,0.0,,59800000.0,,,,,,1419000000.0,,8578000000.0,1458300000.0,-5800000.0,1180500000.0,811100000.0,,113000000.0,,20500000.0,,,2182400000.0,2483800000.0,,,,,,,,,,,,,,,,,,185300000.0,,670900000.0,,,,691400000.0,,0.31,441100000.0,,,429600000.0,,667400000.0,,,,,-1700000.0,,,37200000.0,,,,167400000.0,,9800000.0,,6939200000.0,178100000.0,,,,,17425700000.0,138900000.0,7333200000.0,21171900000.0,1578500000.0,,,,,215600000.0,,,,1700000.0,,,,,,,199800000.0,,,,,230000000.0,679600000.0,-169800000.0,,3600000.0,,,,,,,,385100000.0,39500000.0,,14232700000.0,,,,,-46700000.0,,879900000.0,-29100000.0,,670900000.0,,1796500000.0,,,680100000.0,3746200000.0,,60600000.0,,138400000.0,,620300000.0,,,,26900000.0,1912300000.0,1256200000.0,,,,165700000.0,5142700000.0,,2338200000.0,,,,,-322300000.0,-194100000.0,-40500000.0,,,,0.33,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,163900000.0,187900000.0,424000000.0,335500000.0,,280300000.0,514200000.0,276900000.0,,,,,0.0,,58700000.0,,,,,,1422500000.0,,8551600000.0,1449300000.0,-6400000.0,1183200000.0,816000000.0,,110600000.0,,22700000.0,,,2177700000.0,2445400000.0,,,,,,,,,,,,,,,,,,187100000.0,,951200000.0,,,,973900000.0,,0.37,446500000.0,,,434200000.0,,670900000.0,,,,,-100000.0,,,33200000.0,,,,24800000.0,,7200000.0,,6740300000.0,304200000.0,,,,,17265000000.0,163900000.0,7208000000.0,21272100000.0,1585400000.0,,,,,219700000.0,,,,0.0,,,,,,,251300000.0,,,,,233000000.0,622300000.0,-55100000.0,,-13900000.0,,,,,,,,438400000.0,-5000000.0,,14531800000.0,,,,,-11100000.0,,936600000.0,-4500000.0,,951200000.0,,1603000000.0,,,685300000.0,4007100000.0,,31900000.0,,139900000.0,,626600000.0,,,,34400000.0,2076200000.0,1228500000.0,,,,222300000.0,5137300000.0,,2385900000.0,,,,,-356900000.0,-26500000.0,-31300000.0,,,,0.39,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,218500000.0,218600000.0,424300000.0,394100000.0,,-120400000.0,552000000.0,379300000.0,,,,,0.0,,58800000.0,,,,,,1458100000.0,,8549200000.0,1453100000.0,-8600000.0,1206200000.0,818900000.0,,84900000.0,,15400000.0,,,2181100000.0,2365500000.0,,,,,,,,,,,,,,,,,,187600000.0,,830800000.0,,,,846200000.0,,0.49,446600000.0,,,437800000.0,,951200000.0,,,,,-6200000.0,,,32500000.0,,,,19600000.0,,47000000.0,,6729500000.0,347700000.0,,,,,17264000000.0,218500000.0,7096900000.0,21172400000.0,1636800000.0,,,,,303200000.0,,,,6000000.0,,,,,,,262800000.0,,,,,238600000.0,661500000.0,-32000000.0,,-200000.0,,,,,,,,450400000.0,-8800000.0,,14442900000.0,,,,,-7500000.0,,948100000.0,-102200000.0,,830800000.0,,1630900000.0,,,685300000.0,3908400000.0,,20200000.0,,130900000.0,,626500000.0,,,,16700000.0,2294700000.0,1238600000.0,,,,235300000.0,5098600000.0,,2401200000.0,,,,,-398200000.0,-414900000.0,-46400000.0,,,,0.51,,,,,,,,,,,,,,,,,,,,,
2007-12-31,-586000000.0,239800000.0,234300000.0,,535300000.0,-8100000.0,-205700000.0,491700000.0,403700000.0,,2045900000.0,,55000000.0,0.0,,61400000.0,2279900000.0,21207400000.0,,,14488300000.0,1450000000.0,1901600000.0,8713200000.0,1581200000.0,-21200000.0,1169900000.0,946900000.0,756800000.0,36900000.0,1169900000.0,14100000.0,,2534500000.0,2045900000.0,2279900000.0,1450000000.0,,,8713200000.0,439300000.0,7700000.0,,345400000.0,388400000.0,-42000000.0,,1016600000.0,1267400000.0,,14100000.0,639200000.0,7157800000.0,196800000.0,9746400000.0,625100000.0,1483500000.0,4817500000.0,,639200000.0,676900000.0,,,1773400000.0,1.81,439300000.0,-928700000.0,830800000.0,,625100000.0,,,-100000.0,,,36900000.0,,1716500000.0,25600000.0,149300000.0,625100000.0,32800000.0,881300000.0,6719100000.0,478000000.0,,,,491700000.0,17542100000.0,239800000.0,7157800000.0,21207400000.0,1716500000.0,,,403700000.0,-90800000.0,388400000.0,2787800000.0,-357800000.0,,0.0,,-449100000.0,2549100000.0,,-175500000.0,,302700000.0,-898000000.0,,,3665300000.0,210400000.0,676900000.0,232500000.0,1.72,-80300000.0,,946900000.0,96800000.0,761100000.0,0.0,421500000.0,,499500000.0,-100000.0,,14488300000.0,-42300000.0,,139800000.0,,51300000.0,,1039900000.0,-450200000.0,,625100000.0,,1901600000.0,,17542100000.0,737200000.0,3665300000.0,238700000.0,-57700000.0,210400000.0,128500000.0,3804400000.0,675800000.0,-24400000.0,101700000.0,6719100000.0,23700000.0,2534500000.0,1267400000.0,,,,258000000.0,4817500000.0,-14000000.0,2621100000.0,,779600000.0,,443700000.0,-449100000.0,-293200000.0,-57300000.0,128500000.0,,,,,667400000.0,5942000000.0,761100000.0,1308000000.0,149300000.0,,,,,,,,,,,,,,,
2008-03-31,,233000000.0,233400000.0,417500000.0,243000000.0,,108900000.0,501000000.0,402600000.0,,,,,0.0,,62000000.0,,,,,,1585700000.0,,8718400000.0,1535600000.0,2600000.0,1246700000.0,875300000.0,,28500000.0,,14100000.0,,,2045900000.0,2256000000.0,,,,,,,,,,,,,,,,,,198800000.0,,734000000.0,,,,748100000.0,,0.53,436200000.0,,,444500000.0,,625100000.0,,,,,-100000.0,,,30400000.0,,,,150800000.0,,7100000.0,,6712100000.0,188900000.0,,,,,17509100000.0,233000000.0,7090600000.0,21497900000.0,1802400000.0,,,,,510600000.0,,-102000000.0,,600000.0,,,,,,,295300000.0,,,,,239800000.0,729200000.0,-196800000.0,,-8300000.0,,,,,,,,494100000.0,-200000.0,,14785800000.0,,,,,-44600000.0,,1018400000.0,-56600000.0,,734000000.0,,1909200000.0,,,723100000.0,3988800000.0,,16100000.0,,153900000.0,,661100000.0,,,,44200000.0,2767500000.0,1297500000.0,,,,277600000.0,4802900000.0,,2554000000.0,,,,,-504900000.0,-67700000.0,-54100000.0,,,,0.56,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,249500000.0,246300000.0,418000000.0,346500000.0,,272900000.0,486400000.0,408500000.0,,,,,0.0,,64400000.0,,,,,,1599100000.0,,8718300000.0,1621500000.0,4200000.0,1264100000.0,925400000.0,,20600000.0,,13500000.0,,,2044500000.0,2200000000.0,,,,,,,,,,,,,,,,,,199800000.0,,1006900000.0,,,,1020400000.0,,0.57,437200000.0,,,445300000.0,,734000000.0,,,,,0.0,,,36600000.0,,,,145300000.0,,5100000.0,,6611000000.0,291300000.0,,,,,17381500000.0,249500000.0,6950200000.0,21681000000.0,1851600000.0,,,,,503300000.0,,0.0,,0.0,,,,,,,324800000.0,,,,,248000000.0,653000000.0,-53400000.0,,-51800000.0,,,,,,,,524600000.0,-5000000.0,,15070000000.0,,,,,-19500000.0,,1088100000.0,-91000000.0,,1006900000.0,,1880100000.0,,,763300000.0,4299500000.0,,6200000.0,,156400000.0,,698900000.0,,,,61200000.0,3017000000.0,1304500000.0,,,,307500000.0,4730900000.0,,2709600000.0,,,,,-547100000.0,11400000.0,-55200000.0,,,,0.6,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,221500000.0,218300000.0,419000000.0,370400000.0,,233400000.0,464200000.0,422900000.0,,,,,0.0,,61800000.0,,,,,,1543400000.0,,8745100000.0,1555300000.0,-18300000.0,1260400000.0,922500000.0,,32600000.0,,9200000.0,,,2043000000.0,2116700000.0,,,,,,,,,,,,,,,,,,199700000.0,,1240300000.0,,,,1249500000.0,,0.51,438500000.0,,,421500000.0,,1006900000.0,,,,,0.0,,,34100000.0,,,,138800000.0,,7900000.0,,6463900000.0,319900000.0,,,,,17156500000.0,221500000.0,6720800000.0,21599500000.0,1836300000.0,,,,,289000000.0,,0.0,,0.0,,,,,,,301700000.0,,,,,224300000.0,636500000.0,-19900000.0,,-51600000.0,,,,,,,,501400000.0,-3400000.0,,15135600000.0,,,,,-33500000.0,,1032800000.0,-152200000.0,,1240300000.0,,1840000000.0,,,731100000.0,4443000000.0,,24200000.0,,142200000.0,,669300000.0,,,,45900000.0,3238500000.0,1267700000.0,,,,264200000.0,4623900000.0,,2588100000.0,,,,,-568600000.0,34200000.0,-50500000.0,,,,0.53,,,,,,,,,,,,,,,,,,,,,
2008-12-31,-450000000.0,290200000.0,290700000.0,,460300000.0,-100000.0,40200000.0,601700000.0,367900000.0,,2043500000.0,,81200000.0,0.0,,60900000.0,1978000000.0,21090000000.0,,,14926600000.0,1478100000.0,1540200000.0,8677700000.0,1579300000.0,-25500000.0,1171400000.0,850600000.0,792700000.0,3400000.0,1171400000.0,7500000.0,,3528700000.0,2043500000.0,1978000000.0,1478100000.0,,,8677700000.0,421800000.0,600000.0,,85100000.0,-145800000.0,-37000000.0,,1264800000.0,1275300000.0,,7500000.0,1288000000.0,6423200000.0,194400000.0,10498000000.0,1280500000.0,1420200000.0,4623200000.0,,1288000000.0,539500000.0,,,2057500000.0,2.38,421800000.0,-228400000.0,1240300000.0,,1280500000.0,,,0.0,,,28800000.0,,1854800000.0,-11400000.0,14800000.0,1280500000.0,5300000.0,1149600000.0,6163400000.0,355700000.0,,,,601700000.0,16744100000.0,290200000.0,6423200000.0,21090000000.0,1854800000.0,,,367900000.0,-123100000.0,-145800000.0,2941400000.0,-85400000.0,,0.0,,-579500000.0,2692300000.0,,-264400000.0,,343000000.0,-187400000.0,,,4345900000.0,246700000.0,539500000.0,-47600000.0,2.29,-11400000.0,,850600000.0,25400000.0,994200000.0,0.0,418200000.0,,537400000.0,-2800000.0,,14926600000.0,655400000.0,,129900000.0,,48000000.0,,1067000000.0,-150200000.0,,1280500000.0,,1540200000.0,,16744100000.0,724000000.0,4345900000.0,249100000.0,34700000.0,246700000.0,135300000.0,4206200000.0,663100000.0,-317700000.0,160900000.0,6163400000.0,9600000.0,3528700000.0,1275300000.0,,,,300300000.0,4623200000.0,-49600000.0,2646300000.0,,988700000.0,,434800000.0,-579500000.0,-206300000.0,-104600000.0,135300000.0,,,,,625100000.0,6291800000.0,994200000.0,1155800000.0,14800000.0,,,,,,,,,,,,,,,
2009-03-31,,148900000.0,148900000.0,417700000.0,358700000.0,,280600000.0,588200000.0,370600000.0,,,,,0.0,,58200000.0,,,,,,1423200000.0,,8663200000.0,1368200000.0,-11600000.0,1161700000.0,676900000.0,,5200000.0,,9000000.0,,,2024500000.0,1928300000.0,,,,,,,,,,,,,,,,,,190300000.0,,1561100000.0,,,,1570100000.0,,0.35,425300000.0,,,422300000.0,,1280500000.0,,,,29000000.0,,,,30200000.0,,,,15600000.0,,600000.0,,6040600000.0,307500000.0,,,,,16513700000.0,148900000.0,6230600000.0,21033100000.0,1852900000.0,,,,,-257900000.0,,,54200000.0,0.0,,,,,,,203700000.0,,,,,212000000.0,607300000.0,45100000.0,,-56700000.0,,,,,,,,387700000.0,-1900000.0,,14992500000.0,,15200000.0,,,-11800000.0,,886900000.0,-65700000.0,81500000.0,1561100000.0,,1499600000.0,,,683200000.0,4519400000.0,,16700000.0,,145600000.0,,625000000.0,,,,18300000.0,3649400000.0,1249300000.0,-18300000.0,,,167200000.0,4541000000.0,,2255100000.0,,,,,-603600000.0,9800000.0,-51200000.0,,,,0.36,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,206900000.0,206900000.0,415300000.0,375300000.0,,-143700000.0,2527400000.0,387800000.0,,,,,1507300000.0,,58100000.0,,,,,,1470400000.0,,8770100000.0,1465600000.0,-12300000.0,1185100000.0,724100000.0,,6700000.0,,9300000.0,,,2028200000.0,1921200000.0,,,,,,,,,,,,,,,,,,194300000.0,,1417400000.0,,,,1426700000.0,,0.49,423700000.0,,,422600000.0,,1561100000.0,,,,12400000.0,,,,29600000.0,,,,16300000.0,,700000.0,,6079200000.0,343500000.0,,,,,16688600000.0,206900000.0,6259000000.0,21155600000.0,1935600000.0,,,,,4100000.0,,,45500000.0,400000.0,,,,,,,269300000.0,,,,,384800000.0,589100000.0,-7100000.0,,-60900000.0,,,,,,,,408800000.0,1600000.0,,15076400000.0,,20600000.0,,,32300000.0,,1018500000.0,-152900000.0,-46900000.0,1417400000.0,,1523600000.0,,,749200000.0,4467000000.0,,22700000.0,,148600000.0,,544000000.0,,,,25200000.0,3856300000.0,1271700000.0,-127700000.0,,,232100000.0,4555600000.0,,2484100000.0,,,,,-663900000.0,-406800000.0,-31800000.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,221200000.0,221200000.0,407900000.0,386600000.0,,328300000.0,2460700000.0,416000000.0,,,,,1523700000.0,,60500000.0,,,,,,1482000000.0,,8788600000.0,1489300000.0,-15000000.0,1169600000.0,764600000.0,,5600000.0,,10600000.0,,,1964600000.0,1873800000.0,,,,,,,,,,,,,,,,,,195500000.0,,1745700000.0,,,,1756300000.0,,0.53,420200000.0,,,422800000.0,,1417400000.0,,,,5900000.0,,,,29200000.0,,,,70100000.0,,400000.0,,6019100000.0,343800000.0,,,,,16620900000.0,221200000.0,6144000000.0,21418500000.0,1976000000.0,,,,,78800000.0,,0.0,26100000.0,200000.0,,,,,,,288600000.0,,,,,389700000.0,593500000.0,-7300000.0,,-65000000.0,,,,,,,,424300000.0,139100000.0,,15399400000.0,,20600000.0,,,34000000.0,,1041800000.0,-58200000.0,-3100000.0,1745700000.0,,1593800000.0,,,753200000.0,4797600000.0,,22200000.0,,139500000.0,,544500000.0,,,,25700000.0,4077500000.0,1272300000.0,-156700000.0,,,246900000.0,4425300000.0,,2531100000.0,,,,,-703700000.0,-8100000.0,-42800000.0,,,,0.54,,,,,,,,,,,,,,,,,,,,,
2009-12-31,-829500000.0,273300000.0,274300000.0,,538600000.0,0.0,-181600000.0,555100000.0,440800000.0,,2065900000.0,,155500000.0,0.0,,69300000.0,1933800000.0,21600800000.0,,,15430900000.0,1409600000.0,1639300000.0,8982900000.0,1701100000.0,-41700000.0,1131400000.0,820000000.0,787300000.0,36900000.0,1131400000.0,7100000.0,,4350800000.0,2065900000.0,1933800000.0,1409600000.0,,,8982900000.0,423900000.0,800000.0,68100000.0,54400000.0,92000000.0,-80600000.0,,1109700000.0,1333400000.0,,7100000.0,1571200000.0,6337000000.0,207200000.0,10109700000.0,1564100000.0,1659200000.0,4530600000.0,-44900000.0,1571200000.0,533600000.0,,,1832500000.0,2.06,423900000.0,-557500000.0,1745700000.0,,1564100000.0,,80000000.0,0.0,,,29100000.0,,2071800000.0,1900000.0,,1564100000.0,900000.0,927100000.0,6194100000.0,456900000.0,28400000.0,,,2464700000.0,17094100000.0,273300000.0,6337000000.0,21625000000.0,2071800000.0,,,416600000.0,-244200000.0,92000000.0,3039700000.0,0.0,28400000.0,200000.0,,-738400000.0,2196600000.0,,-207500000.0,127300000.0,348100000.0,-414600000.0,,,4530900000.0,258700000.0,533600000.0,84100000.0,2.01,-66000000.0,,820000000.0,-612900000.0,850300000.0,1521800000.0,412400000.0,,517200000.0,-142100000.0,,15430900000.0,283600000.0,11700000.0,118100000.0,-332600000.0,53700000.0,,1138300000.0,-552700000.0,-76400000.0,1564100000.0,,1639300000.0,,17069900000.0,790200000.0,4530900000.0,246100000.0,28400000.0,418700000.0,139800000.0,4149400000.0,720900000.0,110400000.0,75800000.0,6169900000.0,6600000.0,4350800000.0,1333400000.0,-334600000.0,-934700000.0,,280900000.0,4554800000.0,108200000.0,2839400000.0,,851300000.0,,423034826.0,-738400000.0,-152400000.0,-81700000.0,139800000.0,,,,-637300000.0,1280500000.0,5960300000.0,850300000.0,1451700000.0,117500000.0,,,,,,,,,,,,,,,
2010-03-31,,232300000.0,229800000.0,409600000.0,343100000.0,,-132400000.0,2438600000.0,436400000.0,,,,,1626900000.0,,66800000.0,,,,,,1493800000.0,,9108700000.0,1544900000.0,-22400000.0,1154600000.0,799400000.0,,26800000.0,,8500000.0,,,1930300000.0,1897600000.0,,,,,,,,,,,,,,,,,,199700000.0,,1431700000.0,,,,1440200000.0,,0.56,418200000.0,,,425100000.0,,1564100000.0,,,,-102100000.0,,,,22300000.0,,,,148800000.0,,2000000.0,,6144600000.0,292500000.0,,,,,17096000000.0,232300000.0,6238600000.0,21624600000.0,2078500000.0,,,,,-47300000.0,,,63600000.0,200000.0,,,,,,,310400000.0,,,,,440000000.0,596100000.0,-75200000.0,,-45800000.0,,,,,,,,490100000.0,800000.0,,15480000000.0,,19100000.0,,,-34900000.0,,1130200000.0,-277900000.0,74000000.0,1431700000.0,,1775700000.0,,,819800000.0,4528600000.0,,34600000.0,,167800000.0,,601900000.0,,,,38300000.0,4583100000.0,1312300000.0,-229100000.0,-206900000.0,,268100000.0,4368900000.0,,2675100000.0,,,,,-766200000.0,-178100000.0,-50600000.0,,,,0.57,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,237300000.0,237300000.0,409300000.0,283700000.0,,-124300000.0,2287000000.0,482100000.0,,,,,1510000000.0,,70300000.0,,,,,,1472500000.0,,9100200000.0,1533200000.0,-24100000.0,1148500000.0,248900000.0,,22600000.0,,9200000.0,,,2032800000.0,1752500000.0,,,,,,,,,,,,,,,,,,191200000.0,,1307400000.0,,,,1316600000.0,,0.57,415900000.0,,,425800000.0,,1431700000.0,,,,1500000.0,,,,23800000.0,,,,106000000.0,,5800000.0,,5935800000.0,225300000.0,,,,,16932900000.0,237300000.0,6052900000.0,21280900000.0,2088500000.0,,,,,-150100000.0,,,16100000.0,200000.0,,,,,,,320200000.0,,,,,410400000.0,568500000.0,-90800000.0,,-88600000.0,,,,,,,,490200000.0,-900000.0,,15345100000.0,,22300000.0,,,-16200000.0,,1115800000.0,-112600000.0,-22300000.0,1307400000.0,,1616000000.0,,,795600000.0,4348000000.0,,34800000.0,,163800000.0,,583300000.0,,,,37900000.0,4820400000.0,1297700000.0,-58700000.0,-896200000.0,,275200000.0,4319800000.0,,2649000000.0,,,,,-790800000.0,-313700000.0,-58400000.0,,,,0.58,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,268500000.0,268500000.0,400700000.0,432800000.0,,-377200000.0,4366500000.0,527500000.0,,,,,1666200000.0,,71900000.0,,,,,,1562100000.0,,9285600000.0,1552300000.0,-10000000.0,1207700000.0,862100000.0,,3200000.0,,9100000.0,,,3300000.0,1768400000.0,,,,,,,,,,,,,,,,,,188500000.0,,930200000.0,,,,939300000.0,,0.66,404500000.0,,,426000000.0,,1307400000.0,,,,-33300000.0,,,,19100000.0,,,,104400000.0,,100000.0,,6140400000.0,368200000.0,,,,,17366000000.0,268500000.0,6186900000.0,21537000000.0,2212400000.0,,,,,79200000.0,,-475000000.0,56700000.0,100000.0,,,,,,,328900000.0,,,,,461900000.0,581900000.0,4400000.0,,-63700000.0,,,,,,,,510800000.0,4200000.0,,15396600000.0,,21200000.0,,,-11100000.0,,1131200000.0,-316100000.0,-4300000.0,930200000.0,,1770600000.0,,,802300000.0,4171000000.0,,35300000.0,,165500000.0,,591000000.0,,,,34700000.0,5088900000.0,1366000000.0,-257600000.0,-9300000.0,,303200000.0,4369800000.0,,2683500000.0,,,,,-846400000.0,-481300000.0,-64600000.0,,,,0.67,,,,,,,,,,,,,,,,,,,,,
2010-12-31,-858900000.0,297500000.0,297500000.0,,438200000.0,,-13100000.0,562900000.0,494100000.0,,2031300000.0,,154700000.0,0.0,,78200000.0,1684400000.0,21386800000.0,,,15361000000.0,1516800000.0,1742400000.0,9270600000.0,1619200000.0,-32000000.0,1175100000.0,835500000.0,770000000.0,24700000.0,1175100000.0,8900000.0,,5386400000.0,2031300000.0,1684400000.0,1516800000.0,,,9270600000.0,401800000.0,,83100000.0,77300000.0,43600000.0,-88500000.0,,1325300000.0,1408600000.0,,8900000.0,926000000.0,6041100000.0,190600000.0,10788700000.0,917100000.0,1497800000.0,4283400000.0,2500000.0,926000000.0,551000000.0,,,2019300000.0,2.57,401800000.0,-1295100000.0,930200000.0,,917100000.0,,44400000.0,,,,19500000.0,,2275900000.0,-1500000.0,105800000.0,917100000.0,4900000.0,1164600000.0,5988400000.0,346300000.0,59200000.0,,,4283400000.0,17214400000.0,297500000.0,6041100000.0,21349400000.0,2275900000.0,,,529900000.0,-276400000.0,43600000.0,3248300000.0,-350000000.0,59200000.0,,,-867300000.0,2389400000.0,,-265500000.0,-89500000.0,365800000.0,-1012500000.0,,,4136600000.0,318700000.0,551000000.0,-25300000.0,2.53,-74300000.0,,835500000.0,12800000.0,1035600000.0,1636600000.0,403300000.0,,528200000.0,-5100000.0,,15361000000.0,-647000000.0,20500000.0,84700000.0,-1114100000.0,34300000.0,,1161900000.0,-152300000.0,-44900000.0,917100000.0,,1709800000.0,,17250200000.0,796100000.0,4135000000.0,287200000.0,34400000.0,518700000.0,158300000.0,4573600000.0,717900000.0,-182900000.0,131500000.0,6025800000.0,20600000.0,5386400000.0,1408600000.0,-60800000.0,-1700000.0,,318100000.0,4278600000.0,-27900000.0,2781100000.0,,1033100000.0,,409400000.0,-867300000.0,-322000000.0,-91900000.0,158300000.0,,,,-606200000.0,1564100000.0,6215100000.0,1035600000.0,1232300000.0,105800000.0,,,,,,,,,,,,,,,
